"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Miles Sanders","RB","CAR","@LV",,"0.0",,,,"7.8","32.1","0.17","1.5","9.7","0.03"
"Chuba Hubbard","RB","CAR","@LV",,"0.0",,,,"14.9","60.9","0.35","2.3","15.6","0.04"
"Raheem Blackshear","RB","CAR","@LV",,"0.0",,,,"1.8","7.2","0.05","0.1","0.4","0.00"
"Xavier Legette","WR","CAR","@LV",,"0.0",,,,"0.0","0.0","0.00","1.6","21.1","0.10"
"Adam Thielen","WR","CAR","@LV",,"0.0",,,,"0.0","0.0","0.00","3.9","43.8","0.20"
"Jonathan Mingo","WR","CAR","@LV",,"0.0",,,,"0.3","1.5","0.01","2.2","25.0","0.12"
"David Moore","WR","CAR","@LV",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.01"
"Diontae Johnson","WR","CAR","@LV",,"0.0",,,,"0.3","1.5","0.01","4.3","51.6","0.27"
"Feleipe Franks","TE","CAR","@LV",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Tommy Tremble","TE","CAR","@LV",,"0.0",,,,"0.0","0.0","0.00","1.9","18.1","0.13"
"Ja'Tavion Sanders","TE","CAR","@LV",,"0.0",,,,"0.0","0.0","0.00","1.7","16.6","0.11"
"Caleb Williams","QB","CHI","@IND","20.2","32.1","210.9","1.23","0.80","4.8","23.2","0.24",,"0.0",
"D'Andre Swift","RB","CHI","@IND",,"0.0",,,,"14.3","55.6","0.45","2.7","18.4","0.07"
"Roschon Johnson","RB","CHI","@IND",,"0.0",,,,"1.5","5.7","0.04","0.4","2.9","0.01"
"Khalil Herbert","RB","CHI","@IND",,"0.0",,,,"5.4","21.3","0.13","0.4","2.9","0.01"
"DeAndre Carter","WR","CHI","@IND",,"0.0",,,,"0.0","0.0","0.00","2.4","26.3","0.16"
"DJ Moore","WR","CHI","@IND",,"0.0",,,,"0.5","2.9","0.02","5.8","69.4","0.40"
"Velus Jones Jr.","WR","CHI","@IND",,"0.0",,,,"1.5","8.7","0.06","0.3","3.0","0.02"
"Tyler Scott","WR","CHI","@IND",,"0.0",,,,"0.0","0.0","0.00","0.2","3.0","0.02"
"Rome Odunze","WR","CHI","@IND",,"0.0",,,,"0.0","0.0","0.00","3.3","41.6","0.23"
"Cole Kmet","TE","CHI","@IND",,"0.0",,,,"0.0","0.0","0.00","2.7","26.4","0.19"
"Marcedes Lewis","TE","CHI","@IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Gerald Everett","TE","CHI","@IND",,"0.0",,,,"0.0","0.0","0.00","1.8","16.0","0.12"
"Jameis Winston","QB","CLE","NYG",,"0.0",,,,"0.3","0.0","0.03",,"0.0",
"Deshaun Watson","QB","CLE","NYG","19.3","31.9","214.8","1.33","0.66","5.1","25.0","0.21",,"0.0",
"Gary Brightwell","RB","CLE","NYG",,"0.0",,,,"0.5","2.4","0.01",,"0.0",
"Jerome Ford","RB","CLE","NYG",,"0.0",,,,"12.3","53.3","0.35","2.8","19.2","0.12"
"D'Onta Foreman","RB","CLE","NYG",,"0.0",,,,"12.3","52.9","0.35","0.8","5.8","0.03"
"Elijah Moore","WR","CLE","NYG",,"0.0",,,,"0.3","1.6","0.01","3.3","36.3","0.22"
"James Proche","WR","CLE","NYG",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.01"
"Amari Cooper","WR","CLE","NYG",,"0.0",,,,"0.0","0.0","0.00","4.4","61.2","0.38"
"Jamari Thrash","WR","CLE","NYG",,"0.0",,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Jerry Jeudy","WR","CLE","NYG",,"0.0",,,,"0.0","0.0","0.00","3.5","44.1","0.23"
"Cedric Tillman","WR","CLE","NYG",,"0.0",,,,"0.1","0.8","0.01","1.1","12.9","0.08"
"Geoff Swaim","TE","CLE","NYG",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Blake Whiteheart","TE","CLE","NYG",,"0.0",,,,"0.0","0.0","0.00","0.7","6.5","0.06"
"Jordan Akins","TE","CLE","NYG",,"0.0",,,,"0.0","0.0","0.00","2.2","23.1","0.17"
"Dak Prescott","QB","DAL","BAL","24.8","37.9","268.7","1.67","0.81","3.2","10.8","0.14",,"0.0",
"Hunter Luepke","RB","DAL","BAL",,"0.0",,,,"0.2","0.9","0.01","0.1","1.0","0.00"
"Deuce Vaughn","RB","DAL","BAL",,"0.0",,,,"1.1","4.4","0.03","0.2","1.5","0.01"
"Ezekiel Elliott","RB","DAL","BAL",,"0.0",,,,"9.4","37.9","0.32","2.2","15.0","0.09"
"Rico Dowdle","RB","DAL","BAL",,"0.0",,,,"8.9","36.9","0.25","2.2","15.8","0.07"
"Brandin Cooks","WR","DAL","BAL",,"0.0",,,,"0.4","2.6","0.02","3.6","44.3","0.28"
"Jalen Tolbert","WR","DAL","BAL",,"0.0",,,,"0.0","0.0","0.00","2.9","36.2","0.22"
"CeeDee Lamb","WR","DAL","BAL",,"0.0",,,,"0.9","6.1","0.04","7.0","86.1","0.53"
"KaVontae Turpin","WR","DAL","BAL",,"0.0",,,,"0.5","3.2","0.03","0.7","8.0","0.07"
"Jalen Brooks","WR","DAL","BAL",,"0.0",,,,"0.0","0.0","0.00","0.8","10.5","0.07"
"Brevyn Spann-Ford","TE","DAL","BAL",,"0.0",,,,"0.0","0.0","0.00","0.3","2.5","0.03"
"Jake Ferguson","TE","DAL","BAL",,"0.0",,,,"0.0","0.0","0.00","4.6","45.3","0.29"
"Luke Schoonmaker","TE","DAL","BAL",,"0.0",,,,"0.0","0.0","0.00","0.3","2.5","0.02"
"Bo Nix","QB","DEN","@TB","19.9","31.8","190.1","0.93","0.79","4.8","25.5","0.20",,"0.0",
"Michael Burton","RB","DEN","@TB",,"0.0",,,,"0.1","0.4","0.00","0.2","1.5","0.00"
"Tyler Badie","RB","DEN","@TB",,"0.0",,,,"1.0","3.9","0.02","0.1","0.8","0.00"
"Jaleel McLaughlin","RB","DEN","@TB",,"0.0",,,,"7.8","30.4","0.14","2.4","14.6","0.04"
"Javonte Williams","RB","DEN","@TB",,"0.0",,,,"12.8","48.8","0.28","3.0","18.1","0.07"
"Courtland Sutton","WR","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","4.0","48.4","0.26"
"Troy Franklin","WR","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","0.3","3.1","0.02"
"Devaughn Vele","WR","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","2.6","23.7","0.11"
"Josh Reynolds","WR","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","3.0","37.4","0.17"
"Marvin Mims Jr.","WR","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.02"
"Lil'Jordan Humphrey","WR","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","0.7","7.9","0.04"
"Nate Adkins","TE","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Adam Trautman","TE","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","0.6","5.9","0.04"
"Greg Dulcich","TE","DEN","@TB",,"0.0",,,,"0.0","0.0","0.00","2.4","23.4","0.14"
"Jared Goff","QB","DET","@ARI","23.2","34.2","259.2","1.73","0.71","1.9","2.8","0.08",,"0.0",
"Jahmyr Gibbs","RB","DET","@ARI",,"0.0",,,,"12.1","56.5","0.53","3.7","27.3","0.16"
"David Montgomery","RB","DET","@ARI",,"0.0",,,,"14.4","65.1","0.69","1.4","10.8","0.05"
"Craig Reynolds","RB","DET","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Sione Vaki","RB","DET","@ARI",,"0.0",,,,"0.3","1.2","0.01","0.1","0.5","0.00"
"Kalif Raymond","WR","DET","@ARI",,"0.0",,,,"0.4","2.5","0.02","1.7","20.5","0.11"
"Jameson Williams","WR","DET","@ARI",,"0.0",,,,"0.6","3.4","0.03","3.9","58.7","0.33"
"Tim Patrick","WR","DET","@ARI",,"0.0",,,,"0.0","0.0","0.00","1.2","16.0","0.10"
"Allen Robinson","WR","DET","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Amon-Ra St. Brown","WR","DET","@ARI",,"0.0",,,,"0.3","1.7","0.02","6.5","75.4","0.54"
"Sam LaPorta","TE","DET","@ARI",,"0.0",,,,"0.0","0.0","0.00","4.3","44.9","0.38"
"Brock Wright","TE","DET","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.3","2.8","0.03"
"Parker Hesse","TE","DET","@ARI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Malik Willis","QB","GB","@TEN","13.5","22.6","146.5","0.66","0.59","7.0","36.9","0.22",,"0.0",
"Josh Jacobs","RB","GB","@TEN",,"0.0",,,,"20.4","83.5","0.57","1.6","11.7","0.03"
"Emanuel Wilson","RB","GB","@TEN",,"0.0",,,,"5.4","22.8","0.12","0.6","4.2","0.01"
"Ellis Merriweather","RB","GB","@TEN",,"0.0",,,,"0.6","2.4","0.01","0.1","0.6","0.00"
"Christian Watson","WR","GB","@TEN",,"0.0",,,,"0.3","1.9","0.01","1.7","22.6","0.12"
"Jayden Reed","WR","GB","@TEN",,"0.0",,,,"1.6","9.5","0.05","2.3","26.2","0.13"
"Dontayvion Wicks","WR","GB","@TEN",,"0.0",,,,"0.0","0.0","0.00","1.6","19.7","0.08"
"Romeo Doubs","WR","GB","@TEN",,"0.0",,,,"0.0","0.0","0.00","2.7","32.6","0.15"
"Bo Melton","WR","GB","@TEN",,"0.0",,,,"0.6","3.8","0.02","0.1","1.7","0.01"
"Ben Sims","TE","GB","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.0","0.4","0.00"
"Luke Musgrave","TE","GB","@TEN",,"0.0",,,,"0.0","0.0","0.00","1.1","10.1","0.05"
"Tucker Kraft","TE","GB","@TEN",,"0.0",,,,"0.0","0.0","0.00","1.7","16.9","0.07"
"C.J. Stroud","QB","HOU","@MIN","22.9","35.6","275.3","1.68","0.72","2.6","9.8","0.13",,"0.0",
"British Brooks","RB","HOU","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"J.J. Taylor","RB","HOU","@MIN",,"0.0",,,,"1.4","5.8","0.04","0.1","0.5","0.00"
"Dare Ogunbowale","RB","HOU","@MIN",,"0.0",,,,"3.4","13.8","0.10","1.4","10.8","0.05"
"Cam Akers","RB","HOU","@MIN",,"0.0",,,,"17.4","70.9","0.48","2.2","15.9","0.07"
"Stefon Diggs","WR","HOU","@MIN",,"0.0",,,,"0.5","2.9","0.02","4.7","54.6","0.35"
"Nico Collins","WR","HOU","@MIN",,"0.0",,,,"0.1","0.7","0.00","5.8","86.0","0.46"
"Robert Woods","WR","HOU","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.3","4.1","0.02"
"Tank Dell","WR","HOU","@MIN",,"0.0",,,,"1.2","7.2","0.05","4.1","58.5","0.36"
"Xavier Hutchinson","WR","HOU","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.3","4.1","0.03"
"Dalton Schultz","TE","HOU","@MIN",,"0.0",,,,"0.0","0.0","0.00","3.2","33.0","0.25"
"Cade Stover","TE","HOU","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.7","7.2","0.07"
"Anthony Richardson","QB","IND","CHI","18.8","30.1","212.0","1.21","0.75","7.5","40.4","0.40",,"0.0",
"Jonathan Taylor","RB","IND","CHI",,"0.0",,,,"19.8","85.4","0.64","2.0","14.8","0.06"
"Trey Sermon","RB","IND","CHI",,"0.0",,,,"2.7","11.6","0.06","0.8","6.0","0.02"
"Tyler Goodson","RB","IND","CHI",,"0.0",,,,"0.5","2.4","0.02","0.4","2.6","0.01"
"Ashton Dulin","WR","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.5","0.01"
"Anthony Gould","WR","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Michael Pittman","WR","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","4.9","53.4","0.31"
"Alec Pierce","WR","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","2.4","36.9","0.19"
"Adonai Mitchell","WR","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","1.7","24.6","0.13"
"Josh Downs","WR","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","3.0","33.3","0.17"
"Kylen Granson","TE","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","1.9","19.5","0.13"
"Mo Alie-Cox","TE","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","1.0","11.7","0.11"
"Andrew Ogletree","TE","IND","CHI",,"0.0",,,,"0.0","0.0","0.00","0.5","5.5","0.05"
"Patrick Mahomes","QB","KC","@ATL","24.4","36.2","268.3","1.84","0.72","4.1","21.4","0.15",,"0.0",
"Carson Steele","RB","KC","@ATL",,"0.0",,,,"12.9","53.2","0.41","1.5","11.4","0.06"
"Keaontay Ingram","RB","KC","@ATL",,"0.0",,,,"1.7","7.1","0.04","0.1","1.0","0.01"
"Samaje Perine","RB","KC","@ATL",,"0.0",,,,"5.4","22.9","0.17","3.1","24.2","0.14"
"Xavier Worthy","WR","KC","@ATL",,"0.0",,,,"1.1","6.5","0.04","3.4","46.4","0.34"
"Justin Watson","WR","KC","@ATL",,"0.0",,,,"0.0","0.0","0.00","1.3","20.1","0.14"
"Skyy Moore","WR","KC","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Rashee Rice","WR","KC","@ATL",,"0.0",,,,"0.1","0.6","0.00","6.7","77.0","0.49"
"JuJu Smith-Schuster","WR","KC","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.7","7.7","0.05"
"Travis Kelce","TE","KC","@ATL",,"0.0",,,,"0.0","0.0","0.00","5.1","56.1","0.41"
"Noah Gray","TE","KC","@ATL",,"0.0",,,,"0.0","0.0","0.00","1.8","17.7","0.14"
"Jared Wiley","TE","KC","@ATL",,"0.0",,,,"0.0","0.0","0.00","0.5","5.4","0.05"
"Gardner Minshew","QB","LV","CAR","20.8","31.7","225.1","1.49","0.62","2.7","9.0","0.11",,"0.0",
"Zamir White","RB","LV","CAR",,"0.0",,,,"16.6","70.3","0.50","1.6","12.1","0.05"
"Ameer Abdullah","RB","LV","CAR",,"0.0",,,,"2.1","8.9","0.05","0.5","3.5","0.02"
"Alexander Mattison","RB","LV","CAR",,"0.0",,,,"6.6","27.7","0.17","1.6","11.8","0.06"
"Tre Tucker","WR","LV","CAR",,"0.0",,,,"0.4","2.4","0.02","1.7","22.5","0.13"
"Davante Adams","WR","LV","CAR",,"0.0",,,,"0.0","0.0","0.00","5.6","70.1","0.53"
"DJ Turner","WR","LV","CAR",,"0.0",,,,"0.3","1.6","0.01","0.2","2.3","0.02"
"Jakobi Meyers","WR","LV","CAR",,"0.0",,,,"0.0","0.0","0.00","2.8","34.4","0.19"
"Brock Bowers","TE","LV","CAR",,"0.0",,,,"0.3","0.9","0.03","4.9","50.1","0.33"
"Michael Mayer","TE","LV","CAR",,"0.0",,,,"0.0","0.0","0.00","1.6","16.1","0.14"
"Harrison Bryant","TE","LV","CAR",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.02"
"Justin Herbert","QB","LAC","@PIT","18.7","30.1","190.6","0.99","0.68","2.9","11.5","0.08",,"0.0",
"Hassan Haskins","RB","LAC","@PIT",,"0.0",,,,"0.3","1.0","0.00","0.1","0.8","0.00"
"Gus Edwards","RB","LAC","@PIT",,"0.0",,,,"11.0","42.5","0.24","0.9","6.8","0.02"
"J.K. Dobbins","RB","LAC","@PIT",,"0.0",,,,"13.8","59.0","0.31","2.3","15.8","0.05"
"Josh Palmer","WR","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","2.9","35.1","0.16"
"Ladd McConkey","WR","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","3.8","43.9","0.23"
"Simi Fehoko","WR","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","0.3","3.1","0.02"
"Quentin Johnston","WR","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","3.5","42.6","0.21"
"Derius Davis","WR","LAC","@PIT",,"0.0",,,,"0.6","3.9","0.02","0.6","5.0","0.03"
"Scott Matlock","TE","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","0.2","1.2","0.00"
"Eric Tomlinson","TE","LAC","@PIT",,,,,,"0.0","0.0","0.00","0.2","2.0","0.01"
"Stone Smartt","TE","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","0.2","1.5","0.01"
"Hayden Hurst","TE","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","2.4","21.4","0.15"
"Will Dissly","TE","LAC","@PIT",,"0.0",,,,"0.0","0.0","0.00","1.2","11.4","0.08"
"Matthew Stafford","QB","LA","SF","21.8","35.2","232.9","1.22","0.79","1.4","4.0","0.04",,"0.0",
"Ronnie Rivers","RB","LA","SF",,"0.0",,,,"2.2","9.2","0.05","0.7","4.9","0.02"
"Blake Corum","RB","LA","SF",,"0.0",,,,"1.6","6.4","0.03","0.1","1.0","0.00"
"Kyren Williams","RB","LA","SF",,"0.0",,,,"16.8","70.7","0.45","3.7","25.9","0.14"
"Jordan Whittington","WR","LA","SF",,"0.0",,,,"0.6","3.3","0.02","3.4","39.4","0.21"
"Tutu Atwell","WR","LA","SF",,"0.0",,,,"0.6","3.3","0.02","2.3","30.1","0.16"
"Demarcus Robinson","WR","LA","SF",,"0.0",,,,"0.3","2.0","0.01","4.1","51.1","0.25"
"Tyler Johnson","WR","LA","SF",,"0.0",,,,"0.3","2.0","0.01","3.7","40.8","0.20"
"Colby Parkinson","TE","LA","SF",,,,,,"0.0","0.0","0.00","3.4","34.1","0.20"
"Hunter Long","TE","LA","SF",,"0.0",,,,"0.0","0.0","0.00","0.6","5.6","0.05"
"Skylar Thompson","QB","MIA","@SEA","19.8","31.8","209.6","0.99","0.80","2.7","11.6","0.08",,"0.0",
"De'Von Achane","RB","MIA","@SEA",,"0.0",,,,"16.5","79.0","0.52","4.1","29.6","0.13"
"Jaylen Wright","RB","MIA","@SEA",,"0.0",,,,"4.0","15.5","0.10","0.2","1.7","0.01"
"Jeff Wilson","RB","MIA","@SEA",,"0.0",,,,"2.4","10.2","0.06","0.8","5.8","0.02"
"Erik Ezukanma","WR","MIA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.3","3.2","0.02"
"Tyreek Hill","WR","MIA","@SEA",,"0.0",,,,"0.8","4.6","0.03","5.4","68.6","0.34"
"Braxton Berrios","WR","MIA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.9","9.1","0.05"
"Jaylen Waddle","WR","MIA","@SEA",,"0.0",,,,"0.8","4.6","0.03","3.7","48.7","0.20"
"D'Wayne Eskridge","WR","MIA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Durham Smythe","TE","MIA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.8","8.0","0.05"
"Jonnu Smith","TE","MIA","@SEA",,"0.0",,,,"0.0","0.0","0.00","2.6","25.6","0.13"
"Alec Ingold","TE","MIA","@SEA",,"0.0",,,,"1.0","4.2","0.03","0.6","4.3","0.01"
"Julian Hill","TE","MIA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.4","4.0","0.03"
"Sam Darnold","QB","MIN","HOU","21.1","32.4","238.1","1.39","0.83","3.5","15.2","0.15",,"0.0",
"Ty Chandler","RB","MIN","HOU",,"0.0",,,,"9.6","40.1","0.31","1.7","12.6","0.05"
"Aaron Jones","RB","MIN","HOU",,"0.0",,,,"13.3","56.4","0.43","3.2","23.7","0.12"
"C.J. Ham","RB","MIN","HOU",,"0.0",,,,"0.2","1.0","0.01","0.2","1.8","0.01"
"Justin Jefferson","WR","MIN","HOU",,"0.0",,,,"0.1","0.7","0.01","6.1","91.5","0.50"
"Jalen Nailor","WR","MIN","HOU",,"0.0",,,,"0.0","0.0","0.00","2.7","37.1","0.23"
"Trent Sherfield","WR","MIN","HOU",,"0.0",,,,"0.0","0.0","0.00","0.6","7.1","0.05"
"Brandon Powell","WR","MIN","HOU",,"0.0",,,,"0.1","0.7","0.01","2.1","22.3","0.13"
"Trishton Jackson","WR","MIN","HOU",,,,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Josh Oliver","TE","MIN","HOU",,"0.0",,,,"0.0","0.0","0.00","1.2","12.3","0.10"
"Johnny Mundt","TE","MIN","HOU",,"0.0",,,,"0.0","0.0","0.00","2.9","27.5","0.19"
"Robert Tonyan","TE","MIN","HOU",,"0.0",,,,"0.0","0.0","0.00","0.1","1.1","0.01"
"Derek Carr","QB","NO","PHI","22.2","33.5","260.5","1.71","0.69","2.2","4.3","0.08",,"0.0",
"Alvin Kamara","RB","NO","PHI",,"0.0",,,,"17.5","78.6","0.71","5.1","39.8","0.21"
"Jamaal Williams","RB","NO","PHI",,"0.0",,,,"7.7","32.3","0.25","0.9","7.1","0.03"
"Jordan Mims","RB","NO","PHI",,"0.0",,,,"0.5","2.4","0.02",,"0.0",
"Adam Prentice","RB","NO","PHI",,"0.0",,,,"0.0","0.0","0.00","0.4","3.0","0.02"
"Rashid Shaheed","WR","NO","PHI",,"0.0",,,,"0.8","4.8","0.04","3.9","62.3","0.38"
"Cedrick Wilson","WR","NO","PHI",,"0.0",,,,"0.0","0.0","0.00","0.7","9.2","0.06"
"Chris Olave","WR","NO","PHI",,"0.0",,,,"0.3","1.6","0.01","5.2","74.9","0.44"
"Bub Means","WR","NO","PHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
"Mason Tipton","WR","NO","PHI",,,,,,"0.0","0.0","0.00","0.7","9.2","0.06"
"Juwan Johnson","TE","NO","PHI",,"0.0",,,,"0.0","0.0","0.00","2.5","26.3","0.27"
"Foster Moreau","TE","NO","PHI",,"0.0",,,,"0.0","0.0","0.00","2.2","22.5","0.19"
"Dallin Holker","TE","NO","PHI",,,,,,"0.0","0.0","0.00","0.4","3.6","0.04"
"Daniel Jones","QB","NYG","@CLE","18.1","30.6","185.9","0.86","0.79","6.4","33.6","0.23",,"0.0",
"Devin Singletary","RB","NYG","@CLE",,"0.0",,,,"14.7","60.6","0.33","2.2","14.6","0.04"
"Eric Gray","RB","NYG","@CLE",,"0.0",,,,"1.4","5.5","0.03","0.1","0.7","0.00"
"Tyrone Tracy Jr.","RB","NYG","@CLE",,"0.0",,,,"3.5","14.0","0.07","1.1","7.3","0.03"
"Malik Nabers","WR","NYG","@CLE",,"0.0",,,,"0.1","0.7","0.00","6.0","72.0","0.33"
"Darius Slayton","WR","NYG","@CLE",,"0.0",,,,"0.0","0.0","0.00","2.2","29.4","0.13"
"Wan'Dale Robinson","WR","NYG","@CLE",,"0.0",,,,"0.5","2.8","0.01","3.7","32.8","0.17"
"Jalin Hyatt","WR","NYG","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.5","6.7","0.03"
"Daniel Bellinger","TE","NYG","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.3","2.8","0.02"
"Chris Manhertz","TE","NYG","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","1.9","0.01"
"Theo Johnson","TE","NYG","@CLE",,"0.0",,,,"0.0","0.0","0.00","1.8","17.8","0.10"
"Jalen Hurts","QB","PHI","@NO","20.4","32.0","223.7","1.18","0.74","10.4","47.3","0.83",,"0.0",
