"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Lucas Krull","TE","DEN","@BAL",,"0.0",,,,"0.0","0.0","0.00","1.9","19.2","0.12"
"Nate Adkins","TE","DEN","@BAL",,"0.0",,,,"0.0","0.0","0.00","0.5","4.6","0.04"
"Adam Trautman","TE","DEN","@BAL",,"0.0",,,,"0.0","0.0","0.00","1.0","11.2","0.08"
"Jared Goff","QB","DET","@GB","21.8","31.6","236.9","1.49","0.66","1.9","3.2","0.06",,"0.0",
"Jahmyr Gibbs","RB","DET","@GB",,"0.0",,,,"13.8","67.7","0.58","3.2","25.0","0.11"
"David Montgomery","RB","DET","@GB",,"0.0",,,,"13.8","64.5","0.61","1.8","14.1","0.06"
"Craig Reynolds","RB","DET","@GB",,"0.0",,,,"0.4","2.0","0.01","0.1","0.5","0.00"
"Kalif Raymond","WR","DET","@GB",,"0.0",,,,"0.3","1.7","0.02","2.3","28.8","0.15"
"Isaiah Williams","WR","DET","@GB",,"0.0",,,,"0.0","0.0","0.00","0.3","3.5","0.02"
"Allen Robinson","WR","DET","@GB",,"0.0",,,,"0.0","0.0","0.00","0.8","9.5","0.06"
"Tim Patrick","WR","DET","@GB",,"0.0",,,,"0.0","0.0","0.00","2.1","29.8","0.18"
"Amon-Ra St. Brown","WR","DET","@GB",,"0.0",,,,"0.3","1.7","0.02","6.4","75.1","0.50"
"Sam LaPorta","TE","DET","@GB",,"0.0",,,,"0.0","0.0","0.00","3.9","42.4","0.31"
"Brock Wright","TE","DET","@GB",,"0.0",,,,"0.0","0.0","0.00","0.8","7.7","0.08"
"Shane Zylstra","TE","DET","@GB",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.01"
"Jordan Love","QB","GB","DET","21.1","33.9","248.6","1.56","0.85","2.1","8.6","0.07",,"0.0",
"Chris Brooks","RB","GB","DET",,"0.0",,,,"3.4","14.7","0.09","0.3","2.4","0.01"
"Josh Jacobs","RB","GB","DET",,"0.0",,,,"15.1","64.9","0.51","1.9","13.7","0.07"
"Emanuel Wilson","RB","GB","DET",,"0.0",,,,"4.2","18.0","0.10","0.7","5.1","0.03"
"Christian Watson","WR","GB","DET",,"0.0",,,,"0.3","1.4","0.02","2.7","37.3","0.26"
"Jayden Reed","WR","GB","DET",,"0.0",,,,"1.4","11.1","0.09","4.2","53.0","0.30"
"Dontayvion Wicks","WR","GB","DET",,"0.0",,,,"0.0","0.0","0.00","2.3","30.8","0.20"
"Bo Melton","WR","GB","DET",,"0.0",,,,"0.8","4.1","0.04","0.6","8.0","0.05"
"Romeo Doubs","WR","GB","DET",,"0.0",,,,"0.0","0.0","0.00","3.8","50.6","0.33"
"Malik Heath","WR","GB","DET",,"0.0",,,,"0.0","0.0","0.00","0.2","2.4","0.02"
"Ben Sims","TE","GB","DET",,"0.0",,,,"0.0","0.0","0.00","0.8","7.8","0.07"
"Andrew Beck","TE","GB","DET",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.01"
"Tucker Kraft","TE","GB","DET",,"0.0",,,,"0.0","0.0","0.00","3.5","37.1","0.22"
"Joe Flacco","QB","IND","@MIN","22.3","36.3","249.4","1.40","0.92","1.7","5.1","0.05",,"0.0",
"Jonathan Taylor","RB","IND","@MIN",,"0.0",,,,"18.7","78.9","0.66","2.7","19.5","0.09"
"Trey Sermon","RB","IND","@MIN",,"0.0",,,,"2.4","9.7","0.06","0.8","5.8","0.02"
"Tyler Goodson","RB","IND","@MIN",,"0.0",,,,"0.7","2.9","0.02","0.3","1.9","0.01"
"Ashton Dulin","WR","IND","@MIN",,"0.0",,,,"0.3","1.8","0.02","0.3","4.4","0.02"
"Michael Pittman","WR","IND","@MIN",,"0.0",,,,"0.0","0.0","0.00","4.9","58.3","0.31"
"Alec Pierce","WR","IND","@MIN",,"0.0",,,,"0.0","0.0","0.00","2.0","33.3","0.17"
"Adonai Mitchell","WR","IND","@MIN",,"0.0",,,,"0.2","1.2","0.01","2.1","27.6","0.16"
"Josh Downs","WR","IND","@MIN",,"0.0",,,,"0.2","1.1","0.02","5.9","63.1","0.35"
"Kylen Granson","TE","IND","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.7","7.1","0.05"
"Mo Alie-Cox","TE","IND","@MIN",,"0.0",,,,"0.0","0.0","0.00","1.4","16.5","0.13"
"Will Mallory","TE","IND","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.6","5.9","0.04"
"Andrew Ogletree","TE","IND","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.6","6.1","0.05"
"Trevor Lawrence","QB","JAX","@PHI","21.3","33.0","218.3","1.21","0.79","3.5","15.9","0.11",,"0.0",
"D'Ernest Johnson","RB","JAX","@PHI",,"0.0",,,,"2.0","8.6","0.04","0.6","4.7","0.02"
"Tank Bigsby","RB","JAX","@PHI",,"0.0",,,,"11.3","48.9","0.33","0.7","5.2","0.02"
"Travis Etienne","RB","JAX","@PHI",,"0.0",,,,"8.1","34.2","0.23","3.0","21.6","0.10"
"Brian Thomas Jr.","WR","JAX","@PHI",,"0.0",,,,"0.4","2.4","0.03","4.0","58.5","0.28"
"Elijah Cooks","WR","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.9","10.8","0.06"
"Parker Washington","WR","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","2.9","32.5","0.19"
"Austin Trammell","WR","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.5","5.7","0.03"
"Tim Jones","WR","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","1.8","20.5","0.12"
"Josiah Deguara","TE","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Luke Farrell","TE","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Evan Engram","TE","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","5.7","47.3","0.32"
"Brenton Strange","TE","JAX","@PHI",,"0.0",,,,"0.0","0.0","0.00","1.1","10.1","0.07"
"Gardner Minshew","QB","LV","@CIN","20.7","32.1","219.7","1.23","0.72","2.2","9.8","0.10",,"0.0",
"Zamir White","RB","LV","@CIN",,"0.0",,,,"4.1","16.0","0.08","0.2","1.6","0.01"
"Ameer Abdullah","RB","LV","@CIN",,"0.0",,,,"1.4","5.6","0.03","1.2","8.5","0.04"
"Alexander Mattison","RB","LV","@CIN",,"0.0",,,,"16.1","62.9","0.40","2.6","18.4","0.08"
"Tre Tucker","WR","LV","@CIN",,"0.0",,,,"1.0","5.0","0.04","2.6","35.1","0.19"
"Alex Bachman","WR","LV","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"DJ Turner","WR","LV","@CIN",,"0.0",,,,"1.0","5.0","0.04","1.9","23.3","0.14"
"Jakobi Meyers","WR","LV","@CIN",,"0.0",,,,"0.2","1.3","0.01","5.2","61.1","0.35"
"Brock Bowers","TE","LV","@CIN",,"0.0",,,,"0.2","1.1","0.01","5.7","59.8","0.34"
"John Shenker","TE","LV","@CIN",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Harrison Bryant","TE","LV","@CIN",,"0.0",,,,"0.0","0.0","0.00","1.1","9.6","0.08"
"Justin Herbert","QB","LAC","@CLE","21.5","33.4","234.2","1.49","0.65","3.3","12.6","0.14",,"0.0",
"Hassan Haskins","RB","LAC","@CLE",,"0.0",,,,"1.0","4.3","0.03",,"0.0",
"Scott Matlock","RB","LAC","@CLE",,"0.0",,,,"1.0","4.4","0.04","0.2","1.3","0.01"
"J.K. Dobbins","RB","LAC","@CLE",,"0.0",,,,"15.9","68.4","0.52","2.9","20.4","0.10"
"Kimani Vidal","RB","LAC","@CLE",,"0.0",,,,"5.4","22.3","0.14","0.7","5.4","0.03"
"Josh Palmer","WR","LAC","@CLE",,"0.0",,,,"0.0","0.0","0.00","2.5","33.1","0.18"
"Ladd McConkey","WR","LAC","@CLE",,"0.0",,,,"0.0","0.0","0.00","4.7","57.9","0.38"
"DJ Chark","WR","LAC","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.9","13.5","0.09"
"Simi Fehoko","WR","LAC","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.02"
"Quentin Johnston","WR","LAC","@CLE",,"0.0",,,,"0.0","0.0","0.00","3.3","41.7","0.27"
"Derius Davis","WR","LAC","@CLE",,"0.0",,,,"0.2","1.3","0.01","0.1","1.1","0.01"
"Jalen Reagor","WR","LAC","@CLE",,"0.0",,,,"0.2","1.2","0.01","0.1","0.7","0.00"
"Eric Tomlinson","TE","LAC","@CLE",,,,,,"0.0","0.0","0.00","0.2","2.3","0.02"
"Hayden Hurst","TE","LAC","@CLE",,"0.0",,,,"0.0","0.0","0.00","2.3","21.4","0.19"
"Will Dissly","TE","LAC","@CLE",,"0.0",,,,"0.0","0.0","0.00","3.4","32.4","0.19"
"Matthew Stafford","QB","LA","@SEA","22.9","33.9","253.6","1.58","0.69","1.6","2.7","0.04",,"0.0",
"Ronnie Rivers","RB","LA","@SEA",,"0.0",,,,"0.3","1.2","0.01",,"0.0",
"Blake Corum","RB","LA","@SEA",,"0.0",,,,"4.0","17.7","0.12","0.6","4.2","0.02"
"Kyren Williams","RB","LA","@SEA",,"0.0",,,,"20.7","93.4","0.86","2.7","19.8","0.13"
"Jordan Whittington","WR","LA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.6","7.4","0.04"
"Cooper Kupp","WR","LA","@SEA",,"0.0",,,,"0.5","2.5","0.04","6.4","68.4","0.50"
"Puka Nacua","WR","LA","@SEA",,"0.0",,,,"1.0","5.6","0.06","5.3","68.6","0.35"
"Tutu Atwell","WR","LA","@SEA",,"0.0",,,,"0.1","0.7","0.01","0.9","11.9","0.06"
"Demarcus Robinson","WR","LA","@SEA",,"0.0",,,,"0.0","0.0","0.00","2.3","32.1","0.19"
"Tyler Johnson","WR","LA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.5","5.2","0.03"
"Colby Parkinson","TE","LA","@SEA",,,,,,"0.0","0.0","0.00","2.7","26.5","0.18"
"Hunter Long","TE","LA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.5","5.4","0.05"
"Davis Allen","TE","LA","@SEA",,"0.0",,,,"0.0","0.0","0.00","0.4","4.1","0.03"
"Tua Tagovailoa","QB","MIA","@BUF","23.3","34.5","253.5","1.40","0.80","2.0","7.5","0.05",,"0.0",
"Alec Ingold","RB","MIA","@BUF",,"0.0",,,,"1.0","4.2","0.04","1.0","7.4","0.03"
"De'Von Achane","RB","MIA","@BUF",,"0.0",,,,"10.6","49.7","0.34","5.1","37.3","0.20"
"Raheem Mostert","RB","MIA","@BUF",,"0.0",,,,"9.0","40.6","0.33","1.6","11.3","0.06"
"Jaylen Wright","RB","MIA","@BUF",,"0.0",,,,"2.4","10.9","0.07","0.1","1.0","0.01"
"Odell Beckham Jr.","WR","MIA","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.7","9.6","0.06"
"Tyreek Hill","WR","MIA","@BUF",,"0.0",,,,"0.7","4.0","0.05","5.9","82.3","0.46"
"Jaylen Waddle","WR","MIA","@BUF",,"0.0",,,,"0.2","1.3","0.02","4.0","54.0","0.27"
"Malik Washington","WR","MIA","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.6","6.8","0.04"
"D'Wayne Eskridge","WR","MIA","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Durham Smythe","TE","MIA","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.7","6.8","0.06"
"Jonnu Smith","TE","MIA","@BUF",,"0.0",,,,"0.2","0.8","0.02","3.3","33.6","0.19"
"Tanner Conner","TE","MIA","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.2","2.2","0.02"
"Sam Darnold","QB","MIN","IND","20.7","31.8","247.4","1.75","0.72","3.9","16.1","0.15",,"0.0",
"Ty Chandler","RB","MIN","IND",,"0.0",,,,"5.0","21.6","0.16","0.6","4.8","0.02"
"Aaron Jones","RB","MIN","IND",,"0.0",,,,"18.0","81.0","0.72","3.4","26.3","0.17"
"C.J. Ham","RB","MIN","IND",,"0.0",,,,"0.3","1.1","0.01","0.1","1.0","0.01"
"Cam Akers","RB","MIN","IND",,"0.0",,,,"1.0","4.4","0.03",,"0.0",
"Justin Jefferson","WR","MIN","IND",,"0.0",,,,"0.1","0.7","0.01","6.3","91.0","0.62"
"Jordan Addison","WR","MIN","IND",,"0.0",,,,"0.3","1.4","0.02","3.0","42.6","0.30"
"Jalen Nailor","WR","MIN","IND",,"0.0",,,,"0.3","1.3","0.02","2.1","28.4","0.19"
"Trent Sherfield","WR","MIN","IND",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Brandon Powell","WR","MIN","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Josh Oliver","TE","MIN","IND",,"0.0",,,,"0.0","0.0","0.00","0.7","7.1","0.07"
"T.J. Hockenson","TE","MIN","IND",,"0.0",,,,"0.0","0.0","0.00","3.6","38.3","0.32"
"Johnny Mundt","TE","MIN","IND",,"0.0",,,,"0.0","0.0","0.00","0.7","6.7","0.05"
"Drake Maye","QB","NE","@TEN","18.6","30.1","200.4","1.08","0.75","4.3","25.0","0.13",,"0.0",
"Antonio Gibson","RB","NE","@TEN",,"0.0",,,,"5.1","20.3","0.09","1.1","8.2","0.04"
"JaMycal Hasty","RB","NE","@TEN",,"0.0",,,,"1.3","5.1","0.02","0.2","1.6","0.01"
"Rhamondre Stevenson","RB","NE","@TEN",,"0.0",,,,"16.0","64.0","0.38","2.7","18.4","0.07"
"Ja'Lynn Polk","WR","NE","@TEN",,"0.0",,,,"0.2","1.1","0.01","1.3","17.1","0.10"
"Kendrick Bourne","WR","NE","@TEN",,"0.0",,,,"0.0","0.0","0.00","2.0","24.6","0.12"
"Demario Douglas","WR","NE","@TEN",,"0.0",,,,"0.2","1.2","0.01","3.3","38.2","0.16"
"Kayshon Boutte","WR","NE","@TEN",,"0.0",,,,"0.0","0.0","0.00","2.0","28.3","0.14"
"K.J. Osborn","WR","NE","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.3","3.1","0.02"
"Austin Hooper","TE","NE","@TEN",,"0.0",,,,"0.0","0.0","0.00","2.0","19.7","0.15"
"Jaheim Bell","TE","NE","@TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
