"Player","Position","Team","Opponent","Completions","Attempts","Pass Yards","Pass TDs","Pass INTs","Carries","Rush Yards","Rush TDs","Receptions","Receiving Yards","Receiving TDs"
"Dorian Thompson-Robinson","QB","CLE","MIA","14.9","27.4","144.4","0.79","0.67","7.1","32.3","0.23",,"0.0",
"Pierre Strong","RB","CLE","MIA",,"0.0",,,,"3.0","12.5","0.05","0.6","3.7","0.01"
"Jerome Ford","RB","CLE","MIA",,"0.0",,,,"15.9","66.7","0.28","2.8","17.0","0.09"
"D'Onta Foreman","RB","CLE","MIA",,"0.0",,,,"3.5","14.0","0.06","0.1","0.7","0.00"
"Elijah Moore","WR","CLE","MIA",,"0.0",,,,"0.3","1.3","0.01","2.7","27.3","0.15"
"James Proche","WR","CLE","MIA",,"0.0",,,,"0.3","1.4","0.01","0.1","0.8","0.00"
"Mike Woods","WR","CLE","MIA",,"0.0",,,,"0.0","0.0","0.00","1.4","15.6","0.09"
"Jamari Thrash","WR","CLE","MIA",,"0.0",,,,"0.1","0.7","0.01","0.6","5.9","0.04"
"Jerry Jeudy","WR","CLE","MIA",,"0.0",,,,"0.1","0.7","0.01","3.5","43.2","0.22"
"Brenden Bates","TE","CLE","MIA",,"0.0",,,,"0.0","0.0","0.00","0.1","0.8","0.01"
"Blake Whiteheart","TE","CLE","MIA",,"0.0",,,,"0.0","0.0","0.00","0.6","5.7","0.04"
"Jordan Akins","TE","CLE","MIA",,"0.0",,,,"0.0","0.0","0.00","2.5","23.9","0.13"
"Cooper Rush","QB","DAL","@PHI","20.9","34.2","207.9","0.95","0.84","1.8","4.6","0.05",,"0.0",
"Hunter Luepke","RB","DAL","@PHI",,"0.0",,,,"0.7","2.6","0.02","0.7","4.8","0.02"
"Ezekiel Elliott","RB","DAL","@PHI",,"0.0",,,,"3.4","13.4","0.07","0.3","1.8","0.01"
"Rico Dowdle","RB","DAL","@PHI",,"0.0",,,,"15.9","64.9","0.35","2.8","19.7","0.08"
"Brandin Cooks","WR","DAL","@PHI",,"0.0",,,,"0.2","1.1","0.01","3.5","44.3","0.21"
"Jalen Tolbert","WR","DAL","@PHI",,"0.0",,,,"0.0","0.0","0.00","2.5","31.0","0.15"
"Jonathan Mingo","WR","DAL","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.7","8.2","0.04"
"Ryan Flournoy","WR","DAL","@PHI",,"0.0",,,,"0.0","0.0","0.00","1.5","18.7","0.09"
"KaVontae Turpin","WR","DAL","@PHI",,"0.0",,,,"1.5","7.8","0.04","2.2","25.1","0.11"
"Brevyn Spann-Ford","TE","DAL","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.2","2.1","0.01"
"Jake Ferguson","TE","DAL","@PHI",,"0.0",,,,"0.0","0.0","0.00","5.5","44.6","0.21"
"Luke Schoonmaker","TE","DAL","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.8","7.0","0.04"
"Princeton Fant","TE","DAL","@PHI",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Jordan Love","QB","GB","@MIN","21.9","34.0","253.9","1.60","0.79","2.4","8.4","0.07",,"0.0",
"Chris Brooks","RB","GB","@MIN",,"0.0",,,,"1.7","7.4","0.06","1.1","8.1","0.04"
"Josh Jacobs","RB","GB","@MIN",,"0.0",,,,"18.3","79.2","0.71","2.9","22.6","0.11"
"Emanuel Wilson","RB","GB","@MIN",,"0.0",,,,"2.8","12.3","0.08","0.2","1.4","0.01"
"Jayden Reed","WR","GB","@MIN",,"0.0",,,,"1.2","9.7","0.08","4.1","52.2","0.30"
"Dontayvion Wicks","WR","GB","@MIN",,"0.0",,,,"0.0","0.0","0.00","3.9","51.0","0.35"
"Bo Melton","WR","GB","@MIN",,"0.0",,,,"0.2","1.3","0.01","0.8","11.3","0.07"
"Romeo Doubs","WR","GB","@MIN",,"0.0",,,,"0.0","0.0","0.00","3.9","53.1","0.35"
"Malik Heath","WR","GB","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
"John FitzPatrick","TE","GB","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Ben Sims","TE","GB","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Luke Musgrave","TE","GB","@MIN",,"0.0",,,,"0.0","0.0","0.00","0.9","9.1","0.08"
"Tucker Kraft","TE","GB","@MIN",,"0.0",,,,"0.0","0.0","0.00","3.6","41.4","0.26"
"Joe Flacco","QB","IND","@NYG","21.2","32.9","242.4","1.50","0.79","1.9","3.6","0.06",,"0.0",
"Jonathan Taylor","RB","IND","@NYG",,"0.0",,,,"21.1","95.1","0.88","2.0","13.7","0.09"
"Trey Sermon","RB","IND","@NYG",,"0.0",,,,"3.3","14.4","0.11","0.4","2.7","0.01"
"Tyler Goodson","RB","IND","@NYG",,"0.0",,,,"1.5","6.5","0.05","0.1","0.9","0.00"
"Ashton Dulin","WR","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.02"
"Michael Pittman","WR","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","5.1","59.6","0.35"
"Alec Pierce","WR","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","2.3","36.7","0.22"
"Adonai Mitchell","WR","IND","@NYG",,"0.0",,,,"0.5","2.7","0.04","1.7","23.3","0.13"
"Josh Downs","WR","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","6.1","66.7","0.39"
"Kylen Granson","TE","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","1.6","17.5","0.13"
"Mo Alie-Cox","TE","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","0.7","8.2","0.07"
"Will Mallory","TE","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","0.3","3.4","0.03"
"Andrew Ogletree","TE","IND","@NYG",,"0.0",,,,"0.0","0.0","0.00","0.6","7.0","0.07"
"Mac Jones","QB","JAX","TEN","20.7","32.1","213.1","1.18","0.75","2.8","10.5","0.11",,"0.0",
"D'Ernest Johnson","RB","JAX","TEN",,"0.0",,,,"1.0","3.8","0.02","0.5","3.0","0.01"
"Tank Bigsby","RB","JAX","TEN",,"0.0",,,,"12.3","49.2","0.38","0.6","3.6","0.02"
"Travis Etienne","RB","JAX","TEN",,"0.0",,,,"10.1","40.1","0.30","2.6","15.9","0.07"
"Brian Thomas Jr.","WR","JAX","TEN",,"0.0",,,,"0.5","2.4","0.03","6.0","78.0","0.41"
"Josh Reynolds","WR","JAX","TEN",,"0.0",,,,"0.0","0.0","0.00","1.4","18.1","0.10"
"Parker Washington","WR","JAX","TEN",,"0.0",,,,"0.0","0.0","0.00","3.1","35.2","0.18"
"Tim Jones","WR","JAX","TEN",,"0.0",,,,"0.0","0.0","0.00","0.1","0.5","0.00"
"Devin Duvernay","WR","JAX","TEN",,"0.0",,,,"0.2","1.2","0.01","1.4","13.8","0.08"
"Josiah Deguara","TE","JAX","TEN",,"0.0",,,,"0.0","0.0","0.00","0.5","3.8","0.03"
"Luke Farrell","TE","JAX","TEN",,"0.0",,,,"0.0","0.0","0.00","1.1","9.9","0.07"
"Brenton Strange","TE","JAX","TEN",,"0.0",,,,"0.0","0.0","0.00","3.5","31.3","0.20"
"Aidan O'Connell","QB","LV","@NO","21.3","33.4","224.2","1.22","0.72","2.4","5.3","0.12",,"0.0",
"Dylan Laube","RB","LV","@NO",,"0.0",,,,"0.1","0.5","0.00",,"0.0",
"Ameer Abdullah","RB","LV","@NO",,"0.0",,,,"8.4","35.4","0.20","2.5","17.7","0.09"
"Alexander Mattison","RB","LV","@NO",,"0.0",,,,"14.4","54.7","0.42","1.9","13.6","0.06"
"Tre Tucker","WR","LV","@NO",,"0.0",,,,"0.7","3.8","0.04","2.2","29.5","0.15"
"Terrace Marshall Jr.","WR","LV","@NO",,"0.0",,,,"0.0","0.0","0.00","0.9","10.3","0.06"
"Ramel Keyton","WR","LV","@NO",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Jakobi Meyers","WR","LV","@NO",,"0.0",,,,"0.2","1.3","0.02","5.3","63.7","0.33"
"Brock Bowers","TE","LV","@NO",,"0.0",,,,"0.5","1.4","0.03","6.6","70.2","0.37"
"Michael Mayer","TE","LV","@NO",,"0.0",,,,"0.0","0.0","0.00","1.7","16.3","0.13"
"John Shenker","TE","LV","@NO",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Harrison Bryant","TE","LV","@NO",,"0.0",,,,"0.0","0.0","0.00","0.2","1.6","0.01"
"Tyler Huntley","QB","MIA","@CLE","17.3","26.0","171.4","0.94","0.60","6.1","28.8","0.20",,"0.0",
"Alec Ingold","RB","MIA","@CLE",,"0.0",,,,"0.6","2.5","0.02","0.4","2.8","0.01"
"De'Von Achane","RB","MIA","@CLE",,"0.0",,,,"16.4","72.3","0.47","3.6","26.7","0.13"
"Raheem Mostert","RB","MIA","@CLE",,"0.0",,,,"7.4","31.8","0.19","1.2","8.2","0.04"
"Jaylen Wright","RB","MIA","@CLE",,"0.0",,,,"0.4","1.9","0.01","0.0","0.3","0.00"
"Jeff Wilson","RB","MIA","@CLE",,"0.0",,,,"1.0","4.5","0.03","0.0","0.3","0.00"
"Erik Ezukanma","WR","MIA","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Tyreek Hill","WR","MIA","@CLE",,"0.0",,,,"0.6","3.1","0.03","3.7","46.8","0.25"
"River Cracraft","WR","MIA","@CLE",,"0.0",,,,"0.0","0.0","0.00","1.1","13.2","0.09"
"Malik Washington","WR","MIA","@CLE",,"0.0",,,,"0.4","2.4","0.03","2.1","21.3","0.12"
"Dee Eskridge","WR","MIA","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.2","2.8","0.02"
"Durham Smythe","TE","MIA","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.5","5.0","0.04"
"Jonnu Smith","TE","MIA","@CLE",,"0.0",,,,"0.3","0.9","0.02","3.8","37.8","0.19"
"Julian Hill","TE","MIA","@CLE",,"0.0",,,,"0.0","0.0","0.00","0.5","5.2","0.04"
"Sam Darnold","QB","MIN","GB","23.6","35.7","279.1","1.86","0.85","3.5","14.6","0.11",,"0.0",
"Ty Chandler","RB","MIN","GB",,"0.0",,,,"0.3","1.3","0.01","0.1","0.6","0.00"
"Aaron Jones","RB","MIN","GB",,"0.0",,,,"15.4","68.2","0.59","3.4","25.4","0.15"
"C.J. Ham","RB","MIN","GB",,"0.0",,,,"0.1","0.4","0.00","0.1","1.1","0.01"
"Cam Akers","RB","MIN","GB",,"0.0",,,,"4.3","18.7","0.13","0.4","3.3","0.02"
"Justin Jefferson","WR","MIN","GB",,"0.0",,,,"0.0","0.0","0.00","6.9","97.4","0.59"
"Jordan Addison","WR","MIN","GB",,"0.0",,,,"0.2","1.1","0.02","5.2","68.7","0.50"
"Jalen Nailor","WR","MIN","GB",,"0.0",,,,"0.2","1.0","0.01","1.2","15.7","0.12"
"Trent Sherfield","WR","MIN","GB",,"0.0",,,,"0.0","0.0","0.00","0.1","1.4","0.01"
"Brandon Powell","WR","MIN","GB",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Josh Oliver","TE","MIN","GB",,"0.0",,,,"0.0","0.0","0.00","1.2","12.3","0.09"
"T.J. Hockenson","TE","MIN","GB",,"0.0",,,,"0.0","0.0","0.00","4.8","50.6","0.35"
"Johnny Mundt","TE","MIN","GB",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Spencer Rattler","QB","NO","LV","17.3","29.4","184.7","1.00","0.72","3.4","18.0","0.10",,"0.0",
"Jamaal Williams","RB","NO","LV",,"0.0",,,,"7.3","29.1","0.20","1.0","6.9","0.02"
"Kendre Miller","RB","NO","LV",,"0.0",,,,"14.1","56.4","0.41","1.9","13.2","0.05"
"Jordan Mims","RB","NO","LV",,"0.0",,,,"2.7","10.7","0.07","1.4","9.3","0.04"
"Adam Prentice","RB","NO","LV",,"0.0",,,,"0.0","0.0","0.00","0.2","1.5","0.01"
"Marquez Valdes-Scantling","WR","NO","LV",,"0.0",,,,"0.0","0.0","0.00","2.6","40.5","0.20"
"Cedrick Wilson","WR","NO","LV",,"0.0",,,,"0.0","0.0","0.00","0.9","10.9","0.06"
"Dante Pettis","WR","NO","LV",,"0.0",,,,"0.0","0.0","0.00","2.1","24.2","0.15"
"Kevin Austin Jr.","WR","NO","LV",,"0.0",,,,"0.2","1.3","0.01","2.0","24.6","0.12"
"Juwan Johnson","TE","NO","LV",,"0.0",,,,"0.0","0.0","0.00","2.8","28.2","0.20"
"Foster Moreau","TE","NO","LV",,"0.0",,,,"0.0","0.0","0.00","2.2","24.4","0.15"
"Dallin Holker","TE","NO","LV",,,,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Drew Lock","QB","NYG","IND","20.9","33.5","205.2","1.01","0.90","3.5","19.7","0.14",,"0.0",
"Devin Singletary","RB","NYG","IND",,"0.0",,,,"7.6","30.4","0.16","1.1","7.1","0.02"
"Eric Gray","RB","NYG","IND",,"0.0",,,,"0.3","1.3","0.01","0.1","0.9","0.00"
"Tyrone Tracy Jr.","RB","NYG","IND",,"0.0",,,,"13.5","54.1","0.32","3.2","22.5","0.09"
"Malik Nabers","WR","NYG","IND",,"0.0",,,,"0.3","1.6","0.01","6.0","66.1","0.37"
"Darius Slayton","WR","NYG","IND",,"0.0",,,,"0.2","1.1","0.01","2.0","27.7","0.12"
"Wan'Dale Robinson","WR","NYG","IND",,"0.0",,,,"0.2","1.1","0.01","5.1","44.8","0.23"
"Jalin Hyatt","WR","NYG","IND",,"0.0",,,,"0.0","0.0","0.00","0.5","7.4","0.03"
"Daniel Bellinger","TE","NYG","IND",,"0.0",,,,"0.0","0.0","0.00","2.4","23.9","0.12"
"Chris Manhertz","TE","NYG","IND",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Greg Dulcich","TE","NYG","IND",,"0.0",,,,"0.0","0.0","0.00","0.3","3.5","0.02"
"Aaron Rodgers","QB","NYJ","@BUF","21.5","34.2","218.4","1.19","0.76","1.5","7.5","0.05",,"0.0",
"Breece Hall","RB","NYJ","@BUF",,"0.0",,,,"14.4","61.5","0.38","3.8","27.1","0.13"
"Braelon Allen","RB","NYJ","@BUF",,"0.0",,,,"3.8","16.1","0.08","0.7","5.1","0.02"
"Isaiah Davis","RB","NYJ","@BUF",,"0.0",,,,"3.6","15.3","0.08","0.7","5.1","0.02"
"Davante Adams","WR","NYJ","@BUF",,"0.0",,,,"0.0","0.0","0.00","5.5","63.7","0.38"
"Garrett Wilson","WR","NYJ","@BUF",,"0.0",,,,"0.0","0.0","0.00","5.0","57.8","0.30"
"Allen Lazard","WR","NYJ","@BUF",,"0.0",,,,"0.0","0.0","0.00","2.0","25.9","0.14"
"Xavier Gipson","WR","NYJ","@BUF",,"0.0",,,,"0.0","0.0","0.00","0.0","0.6","0.00"
"Kenny Yeboah","TE","NYJ","@BUF",,,,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Jeremy Ruckert","TE","NYJ","@BUF",,"0.0",,,,"0.0","0.0","0.00","1.0","8.3","0.05"
"Tyler Conklin","TE","NYJ","@BUF",,"0.0",,,,"0.0","0.0","0.00","2.7","23.7","0.13"
"Kenny Pickett","QB","PHI","DAL","17.8","27.9","200.1","1.18","0.55","4.4","13.4","0.16",,"0.0",
"Saquon Barkley","RB","PHI","DAL",,"0.0",,,,"24.1","121.0","0.93","2.0","13.6","0.07"
"Kenneth Gainwell","RB","PHI","DAL",,"0.0",,,,"5.4","23.1","0.16","1.1","7.0","0.03"
"Ainias Smith","WR","PHI","DAL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.0","0.01"
"Devonta Smith","WR","PHI","DAL",,"0.0",,,,"0.1","0.8","0.01","5.1","58.6","0.36"
"Johnny Wilson","WR","PHI","DAL",,"0.0",,,,"0.0","0.0","0.00","0.4","5.1","0.04"
"Jahan Dotson","WR","PHI","DAL",,"0.0",,,,"0.0","0.0","0.00","1.1","12.2","0.09"
"A.J. Brown","WR","PHI","DAL",,"0.0",,,,"0.0","0.0","0.00","6.1","82.9","0.47"
"Grant Calcaterra","TE","PHI","DAL",,"0.0",,,,"0.0","0.0","0.00","1.8","18.4","0.11"
"C.J. Uzomah","TE","PHI","DAL",,"0.0",,,,"0.0","0.0","0.00","0.1","0.8","0.01"
"E.J. Jenkins","TE","PHI","DAL",,"0.0",,,,"0.0","0.0","0.00","0.0","0.4","0.00"
"Baker Mayfield","QB","TB","CAR","21.9","32.3","259.6","1.97","0.63","3.7","15.6","0.13",,"0.0",
"Bucky Irving","RB","TB","CAR",,"0.0",,,,"18.1","96.5","0.84","2.4","17.4","0.09"
"Rachaad White","RB","TB","CAR",,"0.0",,,,"8.6","40.9","0.35","2.9","21.9","0.16"
"Sean Tucker","RB","TB","CAR",,"0.0",,,,"0.6","2.7","0.02","0.1","0.5","0.00"
"Rakim Jarrett","WR","TB","CAR",,,,,,"0.0","0.0","0.00","0.6","8.6","0.06"
"Mike Evans","WR","TB","CAR",,"0.0",,,,"0.0","0.0","0.00","5.8","86.6","0.65"
"Kameron Johnson","WR","TB","CAR",,"0.0",,,,"0.0","0.0","0.00","0.2","2.6","0.02"
"Ryan Miller","WR","TB","CAR",,"0.0",,,,"0.0","0.0","0.00","2.3","28.9","0.23"
"Trey Palmer","WR","TB","CAR",,"0.0",,,,"0.0","0.0","0.00","0.6","8.1","0.06"
"Jalen McMillan","WR","TB","CAR",,"0.0",,,,"0.3","1.7","0.02","3.7","50.3","0.38"
"Devin Culp","TE","TB","CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.01"
"Payne Durham","TE","TB","CAR",,"0.0",,,,"0.0","0.0","0.00","3.1","32.7","0.31"
"Ko Kieft","TE","TB","CAR",,"0.0",,,,"0.0","0.0","0.00","0.1","1.3","0.01"
"Mason Rudolph","QB","TEN","@JAX","20.8","33.0","227.0","1.20","0.80","3.0","10.6","0.11",,"0.0",
"Julius Chestnut","RB","TEN","@JAX",,,,,,"5.6","22.7","0.15","1.2","8.8","0.03"
"Tyjae Spears","RB","TEN","@JAX",,"0.0",,,,"15.9","64.4","0.46","3.4","24.5","0.11"
"Joshua Kelley","RB","TEN","@JAX",,"0.0",,,,"1.4","5.7","0.04","0.1","1.0","0.00"
"Mason Kinsey","WR","TEN","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.5","6.0","0.03"
"Calvin Ridley","WR","TEN","@JAX",,"0.0",,,,"0.4","1.8","0.02","4.6","67.4","0.35"
"Tyler Boyd","WR","TEN","@JAX",,"0.0",,,,"0.1","0.6","0.01","2.2","23.2","0.11"
"Nick Westbrook-Ikhine","WR","TEN","@JAX",,"0.0",,,,"0.0","0.0","0.00","2.5","34.1","0.19"
"Bryce Oliver","WR","TEN","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Chig Okonkwo","TE","TEN","@JAX",,"0.0",,,,"0.0","0.0","0.00","4.3","42.0","0.23"
"Josh Whyle","TE","TEN","@JAX",,"0.0",,,,"0.0","0.0","0.00","1.2","11.6","0.08"
"David Martin-Robinson","TE","TEN","@JAX",,"0.0",,,,"0.0","0.0","0.00","0.1","0.6","0.00"
"Nick Vannett","TE","TEN","@JAX",,,,,,"0.0","0.0","0.00","0.7","6.7","0.05"
"Jayden Daniels","QB","WAS","ATL","21.0","31.4","230.3","1.57","0.66","8.9","52.1","0.38",,"0.0",
"Brian Robinson","RB","WAS","ATL",,"0.0",,,,"15.1","66.8","0.58","2.3","15.9","0.08"
"Chris Rodriguez Jr.","RB","WAS","ATL",,"0.0",,,,"2.1","9.2","0.06","0.1","0.4","0.00"
"Jeremy McNichols","RB","WAS","ATL",,"0.0",,,,"3.6","15.9","0.12","1.5","10.2","0.04"
"Terry McLaurin","WR","WAS","ATL",,"0.0",,,,"0.3","1.4","0.01","5.1","72.8","0.43"
"Luke McCaffrey","WR","WAS","ATL",,"0.0",,,,"0.0","0.0","0.00","0.9","11.6","0.07"
"Olamide Zaccheaus","WR","WAS","ATL",,"0.0",,,,"0.0","0.0","0.00","3.2","38.1","0.24"
"Jamison Crowder","WR","WAS","ATL",,"0.0",,,,"0.0","0.0","0.00","2.4","27.1","0.18"
"K.J. Osborn","WR","WAS","ATL",,"0.0",,,,"0.0","0.0","0.00","0.7","8.2","0.06"
"Ben Sinnott","TE","WAS","ATL",,"0.0",,,,"0.0","0.0","0.00","0.1","1.2","0.01"
"Zach Ertz","TE","WAS","ATL",,"0.0",,,,"0.0","0.0","0.00","4.3","40.3","0.42"
"John Bates","TE","WAS","ATL",,"0.0",,,,"0.0","0.0","0.00","0.5","4.6","0.04"
