id,player,team,opponent,position,salary,ownership
24032440,Trey Lance,SF,SEA,QB,5700,7
24033430,Juwan Johnson,NO,TB,TE,2500,6.4
24032824,D.J. Moore,CAR,NYG,WR,5700,6.4
24032822,Christian Kirk,JAC,IND,WR,5700,6.4
24033503,Seattle Seahawks,SEA,SF,D,2500,6.3
24032832,Hunter Renfrow,LV,ARI,WR,5500,6.3
24032852,Brandon Aiyuk,SF,SEA,WR,5100,6.2
24032434,Joe Burrow,CIN,DAL,QB,6600,6.1
24032430,Kyler Murray,ARI,LV,QB,7500,5.9
24033256,Albert Okwuegbunam,DEN,HOU,TE,3700,5.8
24032840,Tyler Boyd,CIN,DAL,WR,5400,5.8
24033504,New Orleans Saints,NO,TB,D,2400,5.8
24032435,Tom Brady,TB,NO,QB,6400,5.7
24032550,Cam Akers,LAR,ATL,RB,5600,5.5
24032820,Michael Thomas,NO,TB,WR,5800,5.3
24032850,Drake London,ATL,LAR,WR,5200,5.3
24032524,James Conner,ARI,LV,RB,6900,5.1
24032804,Jaylen Waddle,MIA,BAL,WR,6400,5
24032838,Amari Cooper,CLE,NYJ,WR,5400,4.9
24033507,Miami Dolphins,MIA,BAL,D,2300,4.9
24032572,Chase Edmonds,MIA,BAL,RB,5200,4.8
24033240,Dalton Schultz,DAL,CIN,TE,5200,4.8
24032538,Cordarrelle Patterson,ATL,LAR,RB,6000,4.8
24032888,Zay Jones,JAC,IND,WR,4300,4.8
24033494,Tampa Bay Buccaneers,TB,NO,D,3300,4.7
24032534,Antonio Gibson,WAS,DET,RB,6200,4.7
24032432,Russell Wilson,DEN,HOU,QB,7200,4.7
24032431,Lamar Jackson,BAL,MIA,QB,7400,4.6
24032806,DK Metcalf,SEA,SF,WR,6300,4.4
24032856,Jarvis Landry,NO,TB,WR,5000,4.3
24032598,Kenyan Drake,BAL,MIA,RB,4800,4.1
24032453,Daniel Jones,NYG,CAR,QB,5100,4
24033497,Dallas Cowboys,DAL,CIN,D,3000,4
24033246,Pat Freiermuth,PIT,NE,TE,4400,3.9
24032439,Carson Wentz,WAS,DET,QB,5800,3.9
24032884,Devin Duvernay,BAL,MIA,WR,4300,3.9
24032441,Tua Tagovailoa,MIA,BAL,QB,5600,3.8
24032854,DJ Chark Jr.,DET,WAS,WR,5100,3.7
24032794,CeeDee Lamb,DAL,CIN,WR,6900,3.7
24032892,Jahan Dotson,WAS,DET,WR,4200,3.6
24032558,Jamaal Williams,DET,WAS,RB,5400,3.6
24032446,Jared Goff,DET,WAS,QB,5400,3.6
24033489,San Francisco 49ers,SF,SEA,D,3900,3.6
24032876,Donovan Peoples-Jones,CLE,NYJ,WR,4400,3.6
24032886,A.J. Green,ARI,LV,WR,4300,3.6
24032596,Rex Burkhead,HOU,DEN,RB,4900,3.5
24033491,Cleveland Browns,CLE,NYJ,D,3700,3.5
24033506,Jacksonville Jaguars,JAC,IND,D,2300,3.5
24033498,Carolina Panthers,CAR,NYG,D,3000,3.5
24032442,Marcus Mariota,ATL,LAR,QB,5600,3.5
24033264,Evan Engram,JAC,IND,TE,3600,3.4
24033266,Logan Thomas,WAS,DET,TE,3400,3.4
24032818,Diontae Johnson,PIT,NE,WR,5800,3.4
24032860,Sterling Shepard,NYG,CAR,WR,4900,3.3
24033510,Houston Texans,HOU,DEN,D,2100,3.3
24032566,Nyheim Hines,IND,JAC,RB,5300,3.2
24033495,New York Giants,NYG,CAR,D,3200,3.2
24032528,Kareem Hunt,CLE,NYJ,RB,6600,3.1
24033320,Brevin Jordan,HOU,DEN,TE,2600,3.1
24033490,Denver Broncos,DEN,HOU,D,3800,3.1
24032536,Melvin Gordon,DEN,HOU,RB,6100,3.1
24032678,Ameer Abdullah,LV,ARI,RB,4000,3.1
24033312,Kylen Granson,IND,JAC,TE,2600,3
24032914,Parris Campbell,IND,JAC,WR,3700,2.9
24033488,Los Angeles Rams,LAR,ATL,D,4000,2.9
24032548,Mark Ingram,NO,TB,RB,5700,2.9
24032443,Matt Ryan,IND,JAC,QB,5500,2.9
24032570,JD McKissic,WAS,DET,RB,5200,2.8
24033268,Tyler Conklin,NYJ,CLE,TE,3400,2.8
24032540,Ezekiel Elliott,DAL,CIN,RB,5900,2.7
24032556,Damien Harris,NE,PIT,RB,5500,2.7
24032562,Rashaad Penny,SEA,SF,RB,5400,2.7
24032568,Rhamondre Stevenson,NE,PIT,RB,5200,2.7
24032826,Tyler Lockett,SEA,SF,WR,5600,2.7
24032846,Robbie Anderson,CAR,NYG,WR,5300,2.7
24032604,Dameon Pierce,HOU,DEN,RB,4700,2.7
24033502,Detroit Lions,DET,WAS,D,2600,2.6
24033492,Baltimore Ravens,BAL,MIA,D,3600,2.6
24032916,Josh Reynolds,DET,WAS,WR,3700,2.5
24032449,Trevor Lawrence,JAC,IND,QB,5300,2.4
24032586,Mike Davis,BAL,MIA,RB,5000,2.4
24032532,Najee Harris,PIT,NE,RB,6200,2.4
24032444,Jameis Winston,NO,TB,QB,5500,2.4
24032868,Corey Davis,NYJ,CLE,WR,4600,2.3
24032878,Jakobi Meyers,NE,PIT,WR,4400,2.3
24032858,Elijah Moore,NYJ,CLE,WR,5000,2.3
24033258,David Njoku,CLE,NYJ,TE,3700,2.2
24033260,Hunter Henry,NE,PIT,TE,3600,2.2
24033262,Hayden Hurst,CIN,DAL,TE,3600,2.2
24033270,Mo Alie-Cox,IND,JAC,TE,3200,2.2
24032976,Richie James Jr.,NYG,CAR,WR,3200,2.2
24032542,Tony Pollard,DAL,CIN,RB,5800,2.1
24032862,Russell Gage,TB,NO,WR,4800,2.1
24032576,Michael Carter,NYJ,CLE,RB,5200,2.1
24032447,Baker Mayfield,CAR,NYG,QB,5300,2.1
24033511,Atlanta Falcons,ATL,LAR,D,2100,2
24033493,Indianapolis Colts,IND,JAC,D,3500,2
24032890,Kenny Golladay,NYG,CAR,WR,4200,2
24033252,Noah Fant,SEA,SF,TE,4000,1.9
24032872,DeVante Parker,NE,PIT,WR,4500,1.9
24032880,Marvin Jones Jr.,JAC,IND,WR,4400,1.9
24032908,Noah Brown,DAL,CIN,WR,3800,1.8
24032922,Nelson Agholor,NE,PIT,WR,3600,1.8
24032618,Zamir White,LV,ARI,RB,4400,1.8
24033496,Las Vegas Raiders,LV,ARI,D,3100,1.8
24033254,Cameron Brate,TB,NO,TE,3900,1.7
24033272,Jonnu Smith,NE,PIT,TE,3200,1.7
24033278,Ian Thomas,CAR,NYG,TE,3100,1.7
24033501,Washington Commanders,WAS,DET,D,2700,1.6
24032552,James Robinson,JAC,IND,RB,5600,1.6
24032574,Breece Hall,NYJ,CLE,RB,5200,1.6
24032452,Davis Mills,HOU,DEN,QB,5200,1.6
24032900,Nico Collins,HOU,DEN,WR,4100,1.6
24032610,Rachaad White,TB,NO,RB,4500,1.6
24033248,Mike Gesicki,MIA,BAL,TE,4300,1.5
24033294,Tyler Kroft,SF,SEA,TE,2800,1.5
24033302,Will Dissly,SEA,SF,TE,2800,1.5
24033310,Ross Dwelley,SF,SEA,TE,2600,1.5
24033380,Tanner Hudson,NYG,CAR,TE,2500,1.5
24032590,Samaje Perine,CIN,DAL,RB,5000,1.5
24032624,Raheem Mostert,MIA,BAL,RB,4400,1.5
24032896,Kadarius Toney,NYG,CAR,WR,4200,1.4
24032894,Olamide Zaccheaus,ATL,LAR,WR,4200,1.4
24032864,Chase Claypool,PIT,NE,WR,4700,1.3
24032874,Chris Olave,NO,TB,WR,4500,1.3
24032464,Cooper Rush,DAL,CIN,QB,5000,1.3
24033306,Durham Smythe,MIA,BAL,TE,2700,1.2
24032445,Jacoby Brissett,CLE,NYJ,QB,5400,1.2
24032630,Tony Jones,NO,TB,RB,4300,1.2
24032451,Mac Jones,NE,PIT,QB,5200,1.2
24032950,Demarcus Robinson,BAL,MIA,WR,3300,1.2
24032640,Eno Benjamin,ARI,LV,RB,4200,1.2
24032924,George Pickens,PIT,NE,WR,3600,1.1
24032972,Ashton Dulin,IND,JAC,WR,3200,1.1
24032472,Taysom Hill,NO,TB,QB,4400,1.1
24033505,Arizona Cardinals,ARI,LV,D,2400,1.1
24032455,Geno Smith,SEA,SF,QB,5100,1
24032454,Joe Flacco,NYJ,CLE,QB,5100,1
24032920,Braxton Berrios,NYJ,CLE,WR,3700,1
24032928,Marquise Goodwin,SEA,SF,WR,3600,1
24032946,Ben Skowronek,LAR,ATL,WR,3300,1
24032996,Chris Moore,HOU,DEN,WR,3100,0.9
24032592,Kenneth Walker III,SEA,SF,RB,5000,0.9
24032638,D'Onta Foreman,CAR,NYG,RB,4200,0.9
24032942,Jauan Jennings,SF,SEA,WR,3400,0.8
24033010,Montrell Washington,DEN,HOU,WR,3000,0.8
24032994,Mack Hollins,LV,ARI,WR,3100,0.7
24032992,Mike Strachan,IND,JAC,WR,3100,0.7
24032882,Garrett Wilson,NYJ,CLE,WR,4400,0.7
24032560,Jaylen Warren,PIT,NE,RB,5400,0.7
24032778,Avery Williams,ATL,LAR,RB,4000,0.7
24032938,Terrace Marshall,CAR,NYG,WR,3500,0.6
24033350,Isaiah Likely,BAL,MIA,TE,2500,0.6
24033074,Dennis Houston,DAL,CIN,WR,3000,0.6
24032904,Bryan Edwards,ATL,LAR,WR,3900,0.5
24033376,Daniel Bellinger,NYG,CAR,TE,2500,0.5
24033276,Harrison Bryant,CLE,NYJ,TE,3100,0.4
24033068,Jaelon Darden,TB,NO,WR,3000,0.3
24032948,Anthony Schwartz,CLE,NYJ,WR,3300,0.2
24032564,J.K. Dobbins,BAL,MIA,RB,5300,0
24032578,Chuba Hubbard,CAR,NYG,RB,5100,0
24032584,Tyrion Davis-Price,SF,SEA,RB,5000,0
24032588,Giovani Bernard,TB,NO,RB,5000,0
24032594,Benny Snell Jr.,PIT,NE,RB,4900,0
24032600,Darrel Williams,ARI,LV,RB,4800,0
24032602,Travis Homer,SEA,SF,RB,4800,0
24032608,Tyler Allgeier,ATL,LAR,RB,4600,0
24032614,Kyle Juszczyk,SF,SEA,RB,4400,0
24032620,Matt Breida,NYG,CAR,RB,4400,0
24032632,Jordan Mason,SF,SEA,RB,4200,0
24032634,Justice Hill,BAL,MIA,RB,4200,0
24032642,Myles Gaskin,MIA,BAL,RB,4200,0
24032636,Chris Evans,CIN,DAL,RB,4200,0
24032648,Dare Ogunbowale,HOU,DEN,RB,4100,0
24032684,Jakob Johnson,LV,ARI,RB,4000,0
24032768,DeeJay Dallas,SEA,SF,RB,4000,0
24032694,Gary Brightwell,NYG,CAR,RB,4000,0
24032662,Jerome Ford,CLE,NYJ,RB,4000,0
24032664,Demetric Felton,CLE,NYJ,RB,4000,0
24032762,Ty Johnson,NYJ,CLE,RB,4000,0
24032720,J.J. Taylor,NE,PIT,RB,4000,0
24032726,Derek Watt,PIT,NE,RB,4000,0
24032902,Kendrick Bourne,NE,PIT,WR,4000,0
24032668,Patrick Ricard,BAL,MIA,RB,4000,0
24032756,Alec Ingold,MIA,BAL,RB,4000,0
24032674,Deon Jackson,IND,JAC,RB,4000,0
24032750,JaMycal Hasty,JAC,IND,RB,4000,0
24032656,Mike Boone,DEN,HOU,RB,4000,0
24032740,Dwayne Washington,NO,TB,RB,4000,0
24032742,Adam Prentice,NO,TB,RB,4000,0
24032708,Craig Reynolds,DET,WAS,RB,4000,0
24032710,Justin Jackson,DET,WAS,RB,4000,0
24032730,Jonathan Williams,WAS,DET,RB,4000,0
24032652,Jake Funk,LAR,ATL,RB,4000,0
24032782,Keith Smith,ATL,LAR,RB,4000,0
24032696,Rico Dowdle,DAL,CIN,RB,4000,0
24032932,David Bell,CLE,NYJ,WR,3500,0
24032936,Cam Sims,WAS,DET,WR,3500,0
24032934,Simi Fehoko,DAL,CIN,WR,3500,0
24032964,Chris Conley,HOU,DEN,WR,3300,0
24032956,Kalif Raymond,DET,WAS,WR,3300,0
24032962,Mike Thomas,CIN,DAL,WR,3300,0
24032974,Breshad Perriman,TB,NO,WR,3200,0
24032980,Marquez Callaway,NO,TB,WR,3200,0
24032986,KhaDarel Hodge,ATL,LAR,WR,3200,0
24032968,KaVontae Turpin,DAL,CIN,WR,3200,0
24033060,Tyron Johnson,LV,ARI,WR,3000,0
24033062,Keelan Cole,LV,ARI,WR,3000,0
24033162,Andre Baccellia,ARI,LV,WR,3000,0
24033280,Foster Moreau,LV,ARI,TE,3000,0
24033024,Danny Gray,SF,SEA,WR,3000,0
24033200,Penny Hart,SEA,SF,WR,3000,0
24033202,Dareke Young,SEA,SF,WR,3000,0
24033130,Rashard Higgins,CAR,NYG,WR,3000,0
24033136,Shi Smith,CAR,NYG,WR,3000,0
24033188,Jeff Smith,NYJ,CLE,WR,3000,0
24033094,Lil'Jordan Humphrey,NE,PIT,WR,3000,0
24033106,Gunner Olszewski,PIT,NE,WR,3000,0
24033108,Miles Boykin,PIT,NE,WR,3000,0
24033042,Tylan Wallace,BAL,MIA,WR,3000,0
24033046,Raleigh Webb,BAL,MIA,WR,3000,0
24033180,Trent Sherfield,MIA,BAL,WR,3000,0
24033184,River Cracraft,MIA,BAL,WR,3000,0
24033052,Dezmon Patmon,IND,JAC,WR,3000,0
24033054,Keke Coutee,IND,JAC,WR,3000,0
24033166,Tim Jones,JAC,IND,WR,3000,0
24033168,Jamal Agnew,JAC,IND,WR,3000,0
24033012,Tyrie Cleveland,DEN,HOU,WR,3000,0
24033022,Kendall Hinton,DEN,HOU,WR,3000,0
24033212,Phillip Dorsett II,HOU,DEN,WR,3000,0
24033284,O.J. Howard,HOU,DEN,TE,3000,0
24033150,Deonte Harty,NO,TB,WR,3000,0
24033282,Adam Trautman,NO,TB,TE,3000,0
24033088,Quintez Cephus,DET,WAS,WR,3000,0
24033120,Dyami Brown,WAS,DET,WR,3000,0
24033122,Dax Milne,WAS,DET,WR,3000,0
24033000,Tutu Atwell,LAR,ATL,WR,3000,0
24033002,Brandon Powell,LAR,ATL,WR,3000,0
24033222,Jared Bernhardt,ATL,LAR,WR,3000,0
24033286,Anthony Firkser,ATL,LAR,TE,3000,0
24033132,Stanley Morgan,CIN,DAL,WR,3000,0
24033134,Trent Taylor,CIN,DAL,WR,3000,0
24033290,Zach Gentry,PIT,NE,TE,2900,0
24033298,Tommy Tremble,CAR,NYG,TE,2800,0
24033300,Dan Arnold,JAC,IND,TE,2800,0
24033292,Eric Tomlinson,DEN,HOU,TE,2800,0
24033296,John Bates,WAS,DET,TE,2800,0
24033304,Maxx Williams,ARI,LV,TE,2700,0
24033308,Pharaoh Brown,HOU,DEN,TE,2700,0
24033314,Chris Myarick,NYG,CAR,TE,2600,0
24033316,Drew Sample,CIN,DAL,TE,2600,0
24033366,Jesper Horsted,LV,ARI,TE,2500,0
24033444,Stephen Anderson,ARI,LV,TE,2500,0
24033338,Charlie Woerner,SF,SEA,TE,2500,0
24033466,Colby Parkinson,SEA,SF,TE,2500,0
24033420,Giovanni Ricci,CAR,NYG,TE,2500,0
24033344,Jesse James,CLE,NYJ,TE,2500,0
24033460,Lawrence Cager,NYJ,CLE,TE,2500,0
24033462,Jeremy Ruckert,NYJ,CLE,TE,2500,0
24033402,Connor Heyward,PIT,NE,TE,2500,0
24033352,Josh Oliver,BAL,MIA,TE,2500,0
24033456,Tanner Conner,MIA,BAL,TE,2500,0
24033358,Jelani Woods,IND,JAC,TE,2500,0
24033448,Luke Farrell,JAC,IND,TE,2500,0
24033330,Eric Saubert,DEN,HOU,TE,2500,0
24033334,Andrew Beck,DEN,HOU,TE,2500,0
24033370,Cade Otton,TB,NO,TE,2500,0
24033372,Ko Kieft,TB,NO,TE,2500,0
24033390,Brock Wright,DET,WAS,TE,2500,0
24033392,Shane Zylstra,DET,WAS,TE,2500,0
24033406,Cole Turner,WAS,DET,TE,2500,0
24033322,Brycen Hopkins,LAR,ATL,TE,2500,0
24033478,Parker Hesse,ATL,LAR,TE,2500,0
24033378,Jake Ferguson,DAL,CIN,TE,2500,0
24033382,Peyton Hendershot,DAL,CIN,TE,2500,0
24033414,Mitchell Wilcox,CIN,DAL,TE,2500,0
