id,player,team,opponent,position,salary,ownership
23487046,Logan Thomas,WAS,JAC,TE,"$3,200 ",2.70%
23487064,Harrison Bryant,CLE,CAR,TE,"$2,900 ",2.70%
23487066,Trey McBride,ARI,KC,TE,"$2,900 ",2.70%
23487072,Dan Arnold,JAC,WAS,TE,"$2,800 ",2.70%
23487130,Isaiah Likely,BAL,NYJ,TE,"$2,500 ",2.70%
23487264,Kylen Granson,IND,HOU,TE,"$2,500 ",2.70%
23486456,DeVante Parker,NE,MIA,WR,"$4,800 ",2.60%
23486454,Robbie Anderson,CAR,CLE,WR,"$4,800 ",2.60%
23486468,Garrett Wilson,NYJ,BAL,WR,"$4,700 ",2.60%
23486476,Marvin Jones Jr.,JAC,WAS,WR,"$4,400 ",2.60%
23486482,Jakobi Meyers,NE,MIA,WR,"$4,300 ",2.60%
23486488,Kendrick Bourne,NE,MIA,WR,"$4,200 ",2.60%
23486502,George Pickens,PIT,CIN,WR,"$4,100 ",2.60%
23486498,Zay Jones,JAC,WAS,WR,"$4,100 ",2.60%
23486114,Kenneth Gainwell,PHI,DET,RB,"$4,600 ",2.50%
23485919,Trevor Lawrence,JAC,WAS,QB,"$5,600 ",2.50%
23487353,Green Bay Packers,GB,MIN,D,"$3,200 ",2.40%
23486564,Parris Campbell,IND,HOU,WR,"$3,300 ",2.40%
23487363,Houston Texans,HOU,IND,D,"$2,400 ",2.40%
23487367,Minnesota Vikings,MIN,GB,D,"$2,200 ",2.30%
23486140,Joshua Kelley,LAC,LV,RB,"$4,400 ",2.20%
23485920,Justin Fields,CHI,SF,QB,"$5,600 ",2.20%
23485929,Jameis Winston,NO,ATL,QB,"$5,300 ",2.20%
23487052,Tommy Tremble,CAR,CLE,TE,"$3,100 ",2.10%
23486466,Sammy Watkins,GB,MIN,WR,"$4,700 ",2.10%
23487358,New England Patriots,NE,MIA,D,"$2,700 ",2.10%
23486036,Cordarrelle Patterson,ATL,NO,RB,"$5,800 ",2.10%
23486050,Breece Hall,NYJ,BAL,RB,"$5,500 ",2.10%
23486048,Rhamondre Stevenson,NE,MIA,RB,"$5,500 ",2.10%
23486076,JD McKissic,WAS,JAC,RB,"$5,100 ",2.00%
23486814,Wan'Dale Robinson,NYG,TEN,WR,"$3,000 ",2.00%
23486722,Equanimeous St. Brown,CHI,SF,WR,"$3,000 ",2.00%
23485923,Jared Goff,DET,PHI,QB,"$5,400 ",1.90%
23486448,Corey Davis,NYJ,BAL,WR,"$4,900 ",1.90%
23486452,Kenny Golladay,NYG,TEN,WR,"$4,800 ",1.90%
23486510,Olamide Zaccheaus,ATL,NO,WR,"$4,000 ",1.90%
23486102,Raheem Mostert,MIA,NE,RB,"$4,800 ",1.90%
23486126,Dontrell Hilliard,TEN,NYG,RB,"$4,500 ",1.90%
23486554,Jahan Dotson,WAS,JAC,WR,"$3,400 ",1.90%
23486954,Romeo Doubs,GB,MIN,WR,"$3,000 ",1.90%
23486836,Kyle Philips,TEN,NYG,WR,"$3,000 ",1.90%
23487369,Detroit Lions,DET,PHI,D,"$2,000 ",1.80%
23487355,Kansas City Chiefs,KC,ARI,D,"$3,000 ",1.80%
23486104,Dameon Pierce,HOU,IND,RB,"$4,800 ",1.80%
23486570,Ashton Dulin,IND,HOU,WR,"$3,200 ",1.80%
23487352,Los Angeles Chargers,LAC,LV,D,"$3,300 ",1.80%
23486442,Treylon Burks,TEN,NYG,WR,"$5,000 ",1.80%
23486576,Jauan Jennings,SF,CHI,WR,"$3,100 ",1.70%
23487050,John Bates,WAS,JAC,TE,"$3,100 ",1.70%
23486154,Ameer Abdullah,LV,LAC,RB,"$4,200 ",1.70%
23486446,K.J. Osborn,MIN,GB,WR,"$4,900 ",1.70%
23486496,Curtis Samuel,WAS,JAC,WR,"$4,200 ",1.70%
23486608,Zach Pascal,PHI,DET,WR,"$3,000 ",1.70%
23486026,Alexander Mattison,MIN,GB,RB,"$6,200 ",1.60%
23485933,Marcus Mariota,ATL,NO,QB,"$5,200 ",1.60%
23485938,Daniel Jones,NYG,TEN,QB,"$5,000 ",1.60%
23486078,Samaje Perine,CIN,PIT,RB,"$5,000 ",1.60%
23486040,Kareem Hunt,CLE,CAR,RB,"$5,700 ",1.60%
23486038,Damien Harris,NE,MIA,RB,"$5,700 ",1.60%
23486478,Donovan Peoples-Jones,CLE,CAR,WR,"$4,400 ",1.50%
23486494,Bryan Edwards,ATL,NO,WR,"$4,200 ",1.50%
23486528,David Bell,CLE,CAR,WR,"$3,600 ",1.50%
23486032,Mark Ingram,NO,ATL,RB,"$5,900 ",1.40%
23486074,Jeff Wilson Jr.,SF,CHI,RB,"$5,100 ",1.40%
23485924,Mac Jones,NE,MIA,QB,"$5,400 ",1.40%
23486120,Boston Scott,PHI,DET,RB,"$4,500 ",1.40%
23486548,Randall Cobb,GB,MIN,WR,"$3,400 ",1.40%
23486100,Chris Evans,CIN,PIT,RB,"$4,800 ",1.40%
23486436,Christian Watson,GB,MIN,WR,"$5,100 ",1.30%
23487368,Las Vegas Raiders,LV,LAC,D,"$2,100 ",1.30%
23486064,Jamaal Williams,DET,PHI,RB,"$5,200 ",1.30%
23486898,Phillip Dorsett II,HOU,IND,WR,"$3,000 ",1.30%
23486738,Ty Montgomery,NE,MIA,WR,"$3,000 ",1.30%
23485927,Baker Mayfield,CAR,CLE,QB,"$5,300 ",1.30%
23486110,Zamir White,LV,LAC,RB,"$4,700 ",1.30%
23485932,Jacoby Brissett,CLE,CAR,QB,"$5,200 ",1.20%
23486092,Darrel Williams,ARI,KC,RB,"$4,900 ",1.10%
23485925,Davis Mills,HOU,IND,QB,"$5,300 ",1.00%
23486112,Damien Williams,ATL,NO,RB,"$4,700 ",1.00%
23486368,Jonathan Williams,WAS,JAC,RB,"$4,000 ",1.00%
23486922,Mack Hollins,LV,LAC,WR,"$3,000 ",1.00%
23486606,Shi Smith,CAR,CLE,WR,"$3,000 ",1.00%
23487356,Arizona Cardinals,ARI,KC,D,"$2,900 ",0.90%
23486068,Khalil Herbert,CHI,SF,RB,"$5,200 ",0.90%
23486072,Michael Carter,NYJ,BAL,RB,"$5,100 ",0.90%
23486480,Byron Pringle,CHI,SF,WR,"$4,400 ",0.80%
23486776,Justin Watson,KC,ARI,WR,"$3,000 ",0.80%
23486088,Rex Burkhead,HOU,IND,RB,"$4,900 ",0.80%
23486312,Royce Freeman,HOU,IND,RB,"$4,000 ",0.80%
23486544,Nelson Agholor,NE,MIA,WR,"$3,400 ",0.70%
23486596,Jamal Agnew,JAC,WAS,WR,"$3,000 ",0.70%
23486046,James Robinson,JAC,WAS,RB,"$5,600 ",0.70%
23486132,Tyler Allgeier,ATL,NO,RB,"$4,500 ",0.60%
23486136,D'Onta Foreman,CAR,CLE,RB,"$4,400 ",0.60%
23486568,Anthony Schwartz,CLE,CAR,WR,"$3,200 ",0.60%
23486816,Richie James Jr.,NYG,TEN,WR,"$3,000 ",0.60%
23486054,Chuba Hubbard,CAR,CLE,RB,"$5,400 ",0.50%
23486148,Gary Brightwell,NYG,TEN,RB,"$4,300 ",0.40%
23486550,Rashard Higgins,CAR,CLE,WR,"$3,400 ",0.40%
23485940,Joe Flacco,NYJ,BAL,QB,"$4,800 ",0.30%
23485942,Taysom Hill,NO,ATL,QB,"$4,600 ",0.30%
23486062,Ronald Jones,KC,ARI,RB,"$5,200 ",0.00%
23486084,Hassan Haskins,TEN,NYG,RB,"$5,000 ",0.00%
23486082,Tyrion Davis-Price,SF,CHI,RB,"$5,000 ",0.00%
23486094,Matt Breida,NYG,TEN,RB,"$4,900 ",0.00%
23486090,D'Ernest Johnson,CLE,CAR,RB,"$4,900 ",0.00%
23486098,Benny Snell Jr.,PIT,CIN,RB,"$4,800 ",0.00%
23486130,Tony Jones,NO,ATL,RB,"$4,500 ",0.00%
23486122,Myles Gaskin,MIA,NE,RB,"$4,500 ",0.00%
23486138,Brandon Bolden,LV,LAC,RB,"$4,400 ",0.00%
23486144,Antonio Williams,NYG,TEN,RB,"$4,400 ",0.00%
23486486,Terrace Marshall,CAR,CLE,WR,"$4,300 ",0.00%
23486490,Darius Slayton,NYG,TEN,WR,"$4,200 ",0.00%
23486160,Eno Benjamin,ARI,KC,RB,"$4,200 ",0.00%
23486152,Dare Ogunbowale,HOU,IND,RB,"$4,200 ",0.00%
23486162,Kyle Juszczyk,SF,CHI,RB,"$4,100 ",0.00%
23486164,Kene Nwangwu,MIN,GB,RB,"$4,100 ",0.00%
23486506,Braxton Berrios,NYJ,BAL,WR,"$4,000 ",0.00%
23486232,Trestan Ebner,CHI,SF,RB,"$4,000 ",0.00%
23486182,Jaylen Warren,PIT,CIN,RB,"$4,000 ",0.00%
23486176,Ty Johnson,NYJ,BAL,RB,"$4,000 ",0.00%
23486298,Snoop Conner,JAC,WAS,RB,"$4,000 ",0.00%
23486366,Craig Reynolds,DET,PHI,RB,"$4,000 ",0.00%
23486364,Keith Smith,ATL,NO,RB,"$4,000 ",0.00%
23486338,C.J. Ham,MIN,GB,RB,"$4,000 ",0.00%
23486270,Michael Burton,KC,ARI,RB,"$4,000 ",0.00%
23486250,Alec Ingold,MIA,NE,RB,"$4,000 ",0.00%
23486236,Khari Blasingame,CHI,SF,RB,"$4,000 ",0.00%
23486214,Giovanni Ricci,CAR,CLE,RB,"$4,000 ",0.00%
23486218,Demetric Felton,CLE,CAR,RB,"$4,000 ",0.00%
23486200,Patrick Ricard,BAL,NYJ,RB,"$4,000 ",0.00%
23486184,Derek Watt,PIT,CIN,RB,"$4,000 ",0.00%
23487028,C.J. Uzomah,NYJ,BAL,TE,"$3,600 ",0.00%
23486540,Damiere Byrd,ATL,NO,WR,"$3,500 ",0.00%
23486534,Kalif Raymond,DET,PHI,WR,"$3,500 ",0.00%
23486532,Marquez Callaway,NO,ATL,WR,"$3,500 ",0.00%
23486538,Cam Sims,WAS,JAC,WR,"$3,500 ",0.00%
23486542,Quez Watkins,PHI,DET,WR,"$3,400 ",0.00%
23486546,Demarcus Robinson,LV,LAC,WR,"$3,400 ",0.00%
23486556,Chris Conley,HOU,IND,WR,"$3,300 ",0.00%
23486574,Danny Gray,SF,CHI,WR,"$3,200 ",0.00%
23487042,Foster Moreau,LV,LAC,TE,"$3,200 ",0.00%
23486566,Jalen Guyton,LAC,LV,WR,"$3,200 ",0.00%
23486580,KhaDarel Hodge,ATL,NO,WR,"$3,100 ",0.00%
23487060,Drew Sample,CIN,PIT,TE,"$3,000 ",0.00%
23487058,Ian Thomas,CAR,CLE,TE,"$3,000 ",0.00%
23486896,Chris Moore,HOU,IND,WR,"$3,000 ",0.00%
23487056,Geoff Swaim,TEN,NYG,TE,"$3,000 ",0.00%
23486864,Dyami Brown,WAS,JAC,WR,"$3,000 ",0.00%
23486598,Jeff Smith,NYJ,BAL,WR,"$3,000 ",0.00%
23486748,Erik Ezukanma,MIA,NE,WR,"$3,000 ",0.00%
23486612,Miles Boykin,PIT,CIN,WR,"$3,000 ",0.00%
23486594,Deonte Harty,NO,ATL,WR,"$3,000 ",0.00%
23486924,Tyron Johnson,LV,LAC,WR,"$3,000 ",0.00%
23486610,Quintez Cephus,DET,PHI,WR,"$3,000 ",0.00%
23486696,Michael Woods II,CLE,CAR,WR,"$3,000 ",0.00%
23486662,Lawrence Cager,NYJ,BAL,WR,"$3,000 ",0.00%
23486762,Greg Dortch,ARI,KC,WR,"$3,000 ",0.00%
23486764,Andy Isabella,ARI,KC,WR,"$3,000 ",0.00%
23486644,Tylan Wallace,BAL,NYJ,WR,"$3,000 ",0.00%
23486936,Ihmir Smith-Marsette,MIN,GB,WR,"$3,000 ",0.00%
23486940,Jalen Nailor,MIN,GB,WR,"$3,000 ",0.00%
23486952,Amari Rodgers,GB,MIN,WR,"$3,000 ",0.00%
23486854,Tim Jones,JAC,WAS,WR,"$3,000 ",0.00%
23486866,Dax Milne,WAS,JAC,WR,"$3,000 ",0.00%
23486838,Racey McMath,TEN,NYG,WR,"$3,000 ",0.00%
23486752,Trent Sherfield,MIA,NE,WR,"$3,000 ",0.00%
23486724,Dante Pettis,CHI,SF,WR,"$3,000 ",0.00%
23486616,Gunner Olszewski,PIT,CIN,WR,"$3,000 ",0.00%
23486626,Mike Thomas,CIN,PIT,WR,"$3,000 ",0.00%
23486628,Stanley Morgan,CIN,PIT,WR,"$3,000 ",0.00%
23487062,Josiah Deguara,GB,MIN,TE,"$2,900 ",0.00%
23487068,Zach Gentry,PIT,CIN,TE,"$2,800 ",0.00%
23487080,Maxx Williams,ARI,KC,TE,"$2,700 ",0.00%
23487076,Ryan Griffin,CHI,SF,TE,"$2,700 ",0.00%
23487088,Pharaoh Brown,HOU,IND,TE,"$2,600 ",0.00%
23487084,Durham Smythe,MIA,NE,TE,"$2,600 ",0.00%
23487086,Chris Manhertz,JAC,WAS,TE,"$2,600 ",0.00%
23487162,Tanner Hudson,SF,,TE,"$2,500 ",0.00%
23487102,Marcedes Lewis,GB,MIN,TE,"$2,500 ",0.00%
23487266,Jelani Woods,IND,HOU,TE,"$2,500 ",0.00%
23487256,Cole Turner,WAS,JAC,TE,"$2,500 ",0.00%
23487182,Hunter Long,MIA,NE,TE,"$2,500 ",0.00%
23487142,Stephen Sullivan,CAR,CLE,TE,"$2,500 ",0.00%
23487126,Nick Boyle,BAL,NYJ,TE,"$2,500 ",0.00%
23487334,Parker Hesse,ATL,NO,TE,"$2,500 ",0.00%
23487208,Jack Stoll,PHI,DET,TE,"$2,500 ",0.00%
23487212,Grant Calcaterra,PHI,DET,TE,"$2,500 ",0.00%
23487198,Noah Gray,KC,ARI,TE,"$2,500 ",0.00%
23487160,Ross Dwelley,SF,CHI,TE,"$2,500 ",0.00%
23487108,Connor Heyward,PIT,CIN,TE,"$2,500 ",0.00%
23487322,Nick Vannett,NO,ATL,TE,"$2,500 ",0.00%
23487296,Jesper Horsted,LV,LAC,TE,"$2,500 ",0.00%
23487234,Chris Myarick,NYG,TEN,TE,"$2,500 ",0.00%
23487220,James Mitchell,DET,PHI,TE,"$2,500 ",0.00%
23487158,Charlie Woerner,SF,CHI,TE,"$2,500 ",0.00%
23487284,Tre' McKitty,LAC,LV,TE,"$2,500 ",0.00%
23487112,Mitchell Wilcox,CIN,PIT,TE,"$2,500 ",0.00%
23487094,Juwan Johnson,NO,ATL,TE,"$2,500 ",0.00%
23487300,Ben Ellefson,MIN,GB,TE,"$2,500 ",0.00%
23487302,Johnny Mundt,MIN,GB,TE,"$2,500 ",0.00%
23487274,Teagan Quitoriano,HOU,IND,TE,"$2,500 ",0.00%
23487248,Luke Farrell,JAC,WAS,TE,"$2,500 ",0.00%
23487262,Armani Rogers,WAS,JAC,TE,"$2,500 ",0.00%
23487218,Brock Wright,DET,PHI,TE,"$2,500 ",0.00%
23487224,Shane Zylstra,DET,PHI,TE,"$2,500 ",0.00%
23487138,Trevon Wesco,NYJ,BAL,TE,"$2,500 ",0.00%
