id,player,team,opponent,position,salary,ownership
24169754,Jahan Dotson,WAS,PHI,WR,4600,2.6
24169776,Marvin Jones Jr.,JAC,LAC,WR,4100,2.6
24169772,Nelson Agholor,NE,BAL,WR,4100,2.6
24169780,Kyle Philips,TEN,LV,WR,4000,2.6
24169796,Scotty Miller,TB,GB,WR,3800,2.6
24170142,Mike Gesicki,MIA,BUF,TE,4300,2.6
24170158,Noah Fant,SEA,ATL,TE,3600,2.6
24170156,Cameron Brate,TB,GB,TE,3600,2.6
24170172,Mo Alie-Cox,IND,KC,TE,3000,2.6
24170182,Will Dissly,SEA,ATL,TE,2800,2.6
24170184,Ian Thomas,CAR,NO,TE,2800,2.6
24170186,Pharaoh Brown,HOU,CHI,TE,2800,2.6
24170206,Brevin Jordan,HOU,CHI,TE,2600,2.6
24170218,Johnny Mundt,MIN,DET,TE,2500,2.6
24169800,Quez Watkins,PHI,WAS,WR,3700,2.5
24170429,Tennessee Titans,TEN,LV,D,2800,2.5
24169378,Cordarrelle Patterson,ATL,SEA,RB,5800,2.4
24169386,Damien Harris,NE,BAL,RB,5600,2.4
24169408,Michael Carter,NYJ,CIN,RB,5200,2.4
24169438,Rhamondre Stevenson,NE,BAL,RB,4800,2.4
24169398,Jamaal Williams,DET,MIN,RB,5400,2.4
24170424,Los Angeles Rams,LAR,ARI,D,3400,2.2
24170439,Washington Commanders,WAS,PHI,D,2300,2.2
24170440,Jacksonville Jaguars,JAC,LAC,D,2300,2.2
24169400,J.K. Dobbins,BAL,NE,RB,5300,2.1
24169778,Devin Duvernay,BAL,NE,WR,4000,2.1
24169272,Carson Wentz,WAS,PHI,QB,6300,2.1
24169424,Nyheim Hines,IND,KC,RB,5000,2.1
24169822,Ben Skowronek,LAR,ARI,WR,3400,2.1
24169760,Jamison Crowder,BUF,MIA,WR,4400,2.1
24169372,James Robinson,JAC,LAC,RB,6100,2.1
24170170,Geoff Swaim,TEN,LV,TE,3000,2.0
24170282,Cade Otton,TB,GB,TE,2500,2.0
24170210,Tre' McKitty,LAC,JAC,TE,2500,2.0
24169550,Ameer Abdullah,LV,TEN,RB,4000,2.0
24169446,Joshua Kelley,LAC,JAC,RB,4600,2.0
24169458,Sony Michel,LAC,JAC,RB,4400,2.0
24169448,Samaje Perine,CIN,NYJ,RB,4600,2.0
24169276,Jared Goff,DET,MIN,QB,5800,1.9
24169764,Olamide Zaccheaus,ATL,SEA,WR,4300,1.9
24169782,DeVante Parker,NE,BAL,WR,4000,1.9
24169792,Randall Cobb,GB,TB,WR,3900,1.9
24169798,Romeo Doubs,GB,TB,WR,3800,1.9
24169806,Christian Watson,GB,TB,WR,3600,1.9
24169768,DeAndre Carter,LAC,JAC,WR,4200,1.9
24169274,Tom Brady,TB,GB,QB,6000,1.9
24169404,Breece Hall,NYJ,CIN,RB,5300,1.8
24169402,JD McKissic,WAS,PHI,RB,5300,1.8
24169418,Kenneth Walker III,SEA,ATL,RB,5000,1.8
24169426,Rashaad Penny,SEA,ATL,RB,4900,1.8
24169430,Rex Burkhead,HOU,CHI,RB,4900,1.8
24169472,Rachaad White,TB,GB,RB,4200,1.8
24170437,Arizona Cardinals,ARI,LAR,D,2400,1.8
24170425,Minnesota Vikings,MIN,DET,D,3200,1.8
24169758,Josh Reynolds,DET,MIN,WR,4500,1.7
24170176,Foster Moreau,LV,TEN,TE,2900,1.6
24170194,Ryan Griffin,CHI,HOU,TE,2700,1.6
24169840,Mack Hollins,LV,TEN,WR,3300,1.6
24170012,Shi Smith,CAR,NO,WR,3000,1.6
24169271,Aaron Rodgers,GB,TB,QB,6400,1.6
24169794,Ashton Dulin,IND,KC,WR,3900,1.6
24169440,Boston Scott,PHI,WAS,RB,4700,1.5
24169275,Derek Carr,LV,TEN,QB,5900,1.5
24169762,Sammy Watkins,GB,TB,WR,4400,1.4
24169770,Nick Westbrook-Ikhine,TEN,LV,WR,4200,1.4
24169824,Demarcus Robinson,BAL,NE,WR,3400,1.4
24170420,Kansas City Chiefs,KC,IND,D,3700,1.4
24169462,Tyler Allgeier,ATL,SEA,RB,4400,1.4
24170441,Miami Dolphins,MIA,BUF,D,2200,1.4
24169842,Chris Moore,HOU,CHI,WR,3300,1.3
24170422,Buffalo Bills,BUF,MIA,D,3500,1.2
24169538,Justice Hill,BAL,NE,RB,4000,1.2
24170443,Detroit Lions,DET,MIN,D,2200,1.1
24170442,Indianapolis Colts,IND,KC,D,2200,1.1
24169816,Bryan Edwards,ATL,SEA,WR,3500,1.1
24169832,Parris Campbell,IND,KC,WR,3400,1.0
24169392,Mark Ingram,NO,CAR,RB,5500,1.0
24169406,Khalil Herbert,CHI,HOU,RB,5200,1.0
24169436,Travis Homer,SEA,ATL,RB,4800,1.0
24169284,Matt Ryan,IND,KC,QB,5200,1.0
24169834,Dante Pettis,CHI,HOU,WR,3300,1.0
24169434,Kenyan Drake,BAL,NE,RB,4800,0.9
24169279,Marcus Mariota,ATL,SEA,QB,5500,0.9
24169414,Darrel Williams,ARI,LAR,RB,5100,0.9
24169444,Eno Benjamin,ARI,LAR,RB,4700,0.9
24169810,Braxton Berrios,NYJ,CIN,WR,3600,0.8
24169410,Dontrell Hilliard,TEN,LV,RB,5100,0.8
24169570,Avery Williams,ATL,SEA,RB,4000,0.8
24169280,Trevor Lawrence,JAC,LAC,QB,5400,0.8
24169278,Justin Fields,CHI,HOU,QB,5600,0.7
24169277,Ryan Tannehill,TEN,LV,QB,5700,0.7
24169286,Mac Jones,NE,BAL,QB,5100,0.6
24169281,Joe Flacco,NYJ,CIN,QB,5300,0.5
24169291,Geno Smith,SEA,ATL,QB,5000,0.5
24169282,Jameis Winston,NO,CAR,QB,5200,0.4
24169283,Baker Mayfield,CAR,NO,QB,5200,0.3
24169292,Davis Mills,HOU,CHI,QB,5000,0.3
24169295,Taysom Hill,NO,CAR,QB,4900,0.1
24169420,Chuba Hubbard,CAR,NO,RB,5000,0.0
24169428,Hassan Haskins,TEN,LV,RB,4900,0.0
24169460,James Cook,BUF,MIA,RB,4400,0.0
24169464,Isiah Pacheco,KC,IND,RB,4300,0.0
24169466,Mike Davis,BAL,NE,RB,4300,0.0
24169474,Craig Reynolds,DET,MIN,RB,4200,0.0
24169470,Kene Nwangwu,MIN,DET,RB,4200,0.0
24169476,Tony Jones,NO,CAR,RB,4100,0.0
24169604,Jonathan Williams,WAS,PHI,RB,4000,0.0
24169582,Patrick Taylor,GB,TB,RB,4000,0.0
24169580,D'Onta Foreman,CAR,NO,RB,4000,0.0
24169634,JaMycal Hasty,JAC,LAC,RB,4000,0.0
24169508,Jake Funk,LAR,ARI,RB,4000,0.0
24169630,Deon Jackson,IND,KC,RB,4000,0.0
24169602,Dare Ogunbowale,HOU,CHI,RB,4000,0.0
24169504,Reggie Gilliam,BUF,MIA,RB,4000,0.0
24169486,C.J. Ham,MIN,DET,RB,4000,0.0
24169622,Ty Johnson,NYJ,CIN,RB,4000,0.0
24169566,Zamir White,LV,TEN,RB,4000,0.0
24169518,Trestan Ebner,CHI,HOU,RB,4000,0.0
24169612,Salvon Ahmed,MIA,BUF,RB,4000,0.0
24169524,Ke'Shawn Vaughn,TB,GB,RB,4000,0.0
24169532,Patrick Ricard,BAL,NE,RB,4000,0.0
24169492,Michael Burton,KC,IND,RB,4000,0.0
24169544,Adam Prentice,NO,CAR,RB,4000,0.0
24169520,Khari Blasingame,CHI,HOU,RB,4000,0.0
24169618,Alec Ingold,MIA,BUF,RB,4000,0.0
24169640,Justin Jackson,DET,MIN,RB,4000,0.0
24169494,Chris Evans,CIN,NYJ,RB,4000,0.0
24169556,Jakob Johnson,LV,TEN,RB,4000,0.0
24169564,Tory Carter,TEN,LV,RB,4000,0.0
24169480,Zander Horvath,LAC,JAC,RB,4000,0.0
24169546,DeeJay Dallas,SEA,ATL,RB,4000,0.0
24169576,Keith Smith,ATL,SEA,RB,4000,0.0
24169804,Kendrick Bourne,NE,BAL,WR,3600,0.0
24169802,Byron Pringle,CHI,HOU,WR,3600,0.0
24169820,Skyy Moore,KC,IND,WR,3400,0.0
24169826,Marquise Goodwin,SEA,ATL,WR,3400,0.0
24169830,Terrace Marshall,CAR,NO,WR,3400,0.0
24169828,KhaDarel Hodge,ATL,SEA,WR,3400,0.0
24169844,Cam Sims,WAS,PHI,WR,3300,0.0
24169850,Mike Strachan,IND,KC,WR,3300,0.0
24169852,Kalif Raymond,DET,MIN,WR,3300,0.0
24169836,Tre'Quan Smith,NO,CAR,WR,3300,0.0
24169856,Marquez Callaway,NO,CAR,WR,3200,0.0
24169854,Jalen Guyton,LAC,JAC,WR,3200,0.0
24169860,Mike Thomas,CIN,NYJ,WR,3100,0.0
24169904,Jake Kumerow,BUF,MIA,WR,3000,0.0
24170040,Lil'Jordan Humphrey,NE,BAL,WR,3000,0.0
24169944,Jaelon Darden,TB,GB,WR,3000,0.0
24169884,Justin Watson,KC,IND,WR,3000,0.0
24170014,Rashard Higgins,CAR,NO,WR,3000,0.0
24170028,Chris Conley,HOU,CHI,WR,3000,0.0
24170052,Phillip Dorsett II,HOU,CHI,WR,3000,0.0
24170120,Quintez Cephus,DET,MIN,WR,3000,0.0
24169914,Tutu Atwell,LAR,ARI,WR,3000,0.0
24169936,Ihmir Smith-Marsette,CHI,HOU,WR,3000,0.0
24170090,Jeff Smith,NYJ,CIN,WR,3000,0.0
24169924,Zach Pascal,PHI,WAS,WR,3000,0.0
24169926,Britain Covey,PHI,WAS,WR,3000,0.0
24170062,Dax Milne,WAS,PHI,WR,3000,0.0
24170064,Dyami Brown,WAS,PHI,WR,3000,0.0
24170108,Tim Jones,JAC,LAC,WR,3000,0.0
24169916,Brandon Powell,LAR,ARI,WR,3000,0.0
24169898,Stanley Morgan,CIN,NYJ,WR,3000,0.0
24170106,Jamal Agnew,JAC,LAC,WR,3000,0.0
24170078,Javon Wims,ARI,LAR,WR,3000,0.0
24169970,Penny Hart,SEA,ATL,WR,3000,0.0
24169950,Tylan Wallace,BAL,NE,WR,3000,0.0
24170080,Trent Sherfield,MIA,BUF,WR,3000,0.0
24169868,Jalen Reagor,MIN,DET,WR,3000,0.0
24169982,Keelan Cole,LV,TEN,WR,3000,0.0
24169990,Cody Hollister,TEN,LV,WR,3000,0.0
24170002,Jared Bernhardt,ATL,SEA,WR,3000,0.0
24170032,Amari Rodgers,GB,TB,WR,3000,0.0
24169960,Deonte Harty,NO,CAR,WR,3000,0.0
24170082,River Cracraft,MIA,BUF,WR,3000,0.0
24169870,Jalen Nailor,MIN,DET,WR,3000,0.0
24169980,Tyron Johnson,LV,TEN,WR,3000,0.0
24170072,Andy Isabella,ARI,LAR,WR,3000,0.0
24170188,John Bates,WAS,PHI,TE,2800,0.0
24170190,C.J. Uzomah,NYJ,CIN,TE,2800,0.0
24170198,O.J. Howard,HOU,CHI,TE,2700,0.0
24170202,Dan Arnold,JAC,LAC,TE,2700,0.0
24170196,Adam Trautman,NO,CAR,TE,2700,0.0
24170208,Brock Wright,DET,MIN,TE,2600,0.0
24170382,Durham Smythe,MIA,BUF,TE,2500,0.0
24170250,Tommy Sweeney,BUF,MIA,TE,2500,0.0
24170212,Richard Rodgers,LAC,JAC,TE,2500,0.0
24170406,Chris Manhertz,JAC,LAC,TE,2500,0.0
24170376,Stephen Anderson,ARI,LAR,TE,2500,0.0
24170348,Marcedes Lewis,GB,TB,TE,2500,0.0
24170226,Noah Gray,KC,IND,TE,2500,0.0
24170398,Jelani Woods,IND,KC,TE,2500,0.0
24170344,Giovanni Ricci,CAR,NO,TE,2500,0.0
24170276,Trevon Wesco,CHI,HOU,TE,2500,0.0
24170384,Hunter Long,MIA,BUF,TE,2500,0.0
24170220,Ben Ellefson,MIN,DET,TE,2500,0.0
24170240,Mitchell Wilcox,CIN,NYJ,TE,2500,0.0
24170374,Maxx Williams,ARI,LAR,TE,2500,0.0
24170324,Anthony Firkser,ATL,SEA,TE,2500,0.0
24170252,Quintin Morris,BUF,MIA,TE,2500,0.0
24170284,Ko Kieft,TB,GB,TE,2500,0.0
24170412,Shane Zylstra,DET,MIN,TE,2500,0.0
24170394,Jeremy Ruckert,NYJ,CIN,TE,2500,0.0
24170270,Noah Togiai,PHI,WAS,TE,2500,0.0
24170368,Armani Rogers,WAS,PHI,TE,2500,0.0
24170256,Brycen Hopkins,LAR,ARI,TE,2500,0.0
24170304,Colby Parkinson,SEA,ATL,TE,2500,0.0
24170346,Josiah Deguara,GB,TB,TE,2500,0.0
24170350,Tyler Davis,GB,TB,TE,2500,0.0
24170288,Josh Oliver,BAL,NE,TE,2500,0.0
24170336,Tommy Tremble,CAR,NO,TE,2500,0.0
24170338,Stephen Sullivan,CAR,NO,TE,2500,0.0
24170242,Devin Asiasi,CIN,NYJ,TE,2500,0.0
24170310,Jesper Horsted,LV,TEN,TE,2500,0.0
24170264,Jack Stoll,PHI,WAS,TE,2500,0.0
24170408,Luke Farrell,JAC,LAC,TE,2500,0.0
24170326,Parker Hesse,ATL,SEA,TE,2500,0.0
