"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Christian Kirk","ARZ","71","200","4.47","12","78","11","369","19","0.4","77","1.93","76.5","All Defenders","DET","","","","","","","","","","","","","61.44036897","51.94511441"
"Christian Kirk","ARZ","71","200","4.47","12","78","11","369","19","0.4","77","1.93","76.5","Amani Oruwariye","DET","73","205","4.47","39","1","51","453","13","0.22","63","1.13","58.1","58.10480997","35.16706865"
"Christian Kirk","ARZ","71","200","4.47","12","78","11","369","19","0.4","77","1.93","76.5","Saivion Smith","DET","","","","","","","","","","","","","92.59445432","5.245688894"
"Christian Kirk","ARZ","71","200","4.47","12","78","11","369","19","0.4","77","1.93","76.5","Will Harris","DET","74","207","4.41","","34","1","391","11","0.22","71","0.94","42","49.94250405","11.38902288"
"A.J. Green","ARZ","76","210","4.48","3","9","88","375","17","0.33","65","1.74","69.3","All Defenders","DET","","","","","","","","","","","","","89.0324081","55.37804578"
"A.J. Green","ARZ","76","210","4.48","3","9","88","375","17","0.33","65","1.74","69.3","Amani Oruwariye","DET","73","205","4.47","39","1","51","453","13","0.22","63","1.13","58.1","66.73355385","2.040959918"
"A.J. Green","ARZ","76","210","4.48","3","9","88","375","17","0.33","65","1.74","69.3","Saivion Smith","DET","","","","","","","","","","","","","72.06490211","48.16665407"
"A.J. Green","ARZ","76","210","4.48","3","9","88","375","17","0.33","65","1.74","69.3","Will Harris","DET","74","207","4.41","","34","1","391","11","0.22","71","0.94","42","58.28398552","5.170431793"
"Rondale Moore","ARZ","","","","","","","","","","","","","All Defenders","DET","","","","","","","","","","","","","50.42006656","45.67272415"
"Rondale Moore","ARZ","","","","","","","","","","","","","Amani Oruwariye","DET","73","205","4.47","39","1","51","453","13","0.22","63","1.13","58.1","49.29719081","8.222139841"
"Rondale Moore","ARZ","","","","","","","","","","","","","Saivion Smith","DET","","","","","","","","","","","","","83.67344003","4.686816263"
"Rondale Moore","ARZ","","","","","","","","","","","","","Will Harris","DET","74","207","4.41","","34","1","391","11","0.22","71","0.94","42","41.61960604","32.48433173"
"Olamide Zaccheaus","ATL","68","190","","24","43","32","270","14","0.25","56","0.99","64.8","All Defenders","SF","","","","","","","","","","","","","59.17263617","37.40211521"
"Olamide Zaccheaus","ATL","68","190","","24","43","32","270","14","0.25","56","0.99","64.8","Josh Norman","SF","72","200","4.61","2","","93","350","14","0.3","67","1.27","52.7","57.51140203","11.44126912"
"Olamide Zaccheaus","ATL","68","190","","24","43","32","270","14","0.25","56","0.99","64.8","Ambry Thomas","SF","72","183","","98","","","52","19","0.59","90","2.98","31.1","81.58159283","11.57684518"
"Olamide Zaccheaus","ATL","68","190","","24","43","32","270","14","0.25","56","0.99","64.8","K'Waun Williams","SF","69","185","","1","91","2","296","15","0.22","81","0.99","62.6","29.64913003","14.02947795"
"Tajae Sharpe","ATL","74","194","4.55","39","31","30","275","12","0.17","74","0.84","55.7","All Defenders","SF","","","","","","","","","","","","","41.38701974","40.37034027"
"Tajae Sharpe","ATL","74","194","4.55","39","31","30","275","12","0.17","74","0.84","55.7","Josh Norman","SF","72","200","4.61","2","","93","350","14","0.3","67","1.27","52.7","41.95034657","15.31782414"
"Tajae Sharpe","ATL","74","194","4.55","39","31","30","275","12","0.17","74","0.84","55.7","Ambry Thomas","SF","72","183","","98","","","52","19","0.59","90","2.98","31.1","67.3362983","11.73889327"
"Tajae Sharpe","ATL","74","194","4.55","39","31","30","275","12","0.17","74","0.84","55.7","K'Waun Williams","SF","69","185","","1","91","2","296","15","0.22","81","0.99","62.6","14.02761689","13.02730838"
"Russell Gage","ATL","72","184","","21","51","27","277","21","0.36","71","1.68","67.5","All Defenders","SF","","","","","","","","","","","","","72.01087717","47.0706892"
"Russell Gage","ATL","72","184","","21","51","27","277","21","0.36","71","1.68","67.5","Josh Norman","SF","72","200","4.61","2","","93","350","14","0.3","67","1.27","52.7","70.23348318","10.01842372"
"Russell Gage","ATL","72","184","","21","51","27","277","21","0.36","71","1.68","67.5","Ambry Thomas","SF","72","183","","98","","","52","19","0.59","90","2.98","31.1","93.22796177","12.56278529"
"Russell Gage","ATL","72","184","","21","51","27","277","21","0.36","71","1.68","67.5","K'Waun Williams","SF","69","185","","1","91","2","296","15","0.22","81","0.99","62.6","42.42063891","24.171435"
"Sammy Watkins","BLT","73","211","4.43","66","14","20","248","18","0.29","61","1.59","68.2","All Defenders","GB","","","","","","","","","","","","","26.18697031","37.00319709"
"Sammy Watkins","BLT","73","211","4.43","66","14","20","248","18","0.29","61","1.59","68.2","Rasul Douglas","GB","74","209","4.59","38","","57","290","16","0.21","50","0.89","77.9","27.66962659","24.48331837"
"Sammy Watkins","BLT","73","211","4.43","66","14","20","248","18","0.29","61","1.59","68.2","Eric Stokes","GB","73","185","","50","","45","450","16","0.22","49","1.05","60.2","33.36048203","7.372817464"
"Sammy Watkins","BLT","73","211","4.43","66","14","20","248","18","0.29","61","1.59","68.2","Chandon Sullivan","GB","71","194","4.6","4","82","2","442","12","0.21","66","1","57","29.33328905","5.147061249"
"Marquise Brown","BLT","69","170","","14","33","53","465","22","0.41","69","1.86","74.1","All Defenders","GB","","","","","","","","","","","","","56.7077605","58.69631387"
"Marquise Brown","BLT","69","170","","14","33","53","465","22","0.41","69","1.86","74.1","Rasul Douglas","GB","74","209","4.59","38","","57","290","16","0.21","50","0.89","77.9","45.76725138","8.40162924"
"Marquise Brown","BLT","69","170","","14","33","53","465","22","0.41","69","1.86","74.1","Eric Stokes","GB","73","185","","50","","45","450","16","0.22","49","1.05","60.2","49.92786694","31.41979154"
"Marquise Brown","BLT","69","170","","14","33","53","465","22","0.41","69","1.86","74.1","Chandon Sullivan","GB","71","194","4.6","4","82","2","442","12","0.21","66","1","57","47.50122659","18.87489309"
"Devin Duvernay","BLT","71","210","4.39","24","59","15","332","11","0.19","78","0.72","56.6","All Defenders","GB","","","","","","","","","","","","","23.26854074","39.24044998"
"Devin Duvernay","BLT","71","210","4.39","24","59","15","332","11","0.19","78","0.72","56.6","Rasul Douglas","GB","74","209","4.59","38","","57","290","16","0.21","50","0.89","77.9","18.02003777","9.096168997"
"Devin Duvernay","BLT","71","210","4.39","24","59","15","332","11","0.19","78","0.72","56.6","Eric Stokes","GB","73","185","","50","","45","450","16","0.22","49","1.05","60.2","24.52681163","6.346164416"
"Devin Duvernay","BLT","71","210","4.39","24","59","15","332","11","0.19","78","0.72","56.6","Chandon Sullivan","GB","71","194","4.6","4","82","2","442","12","0.21","66","1","57","19.64620973","23.37503893"
"Gabriel Davis","BUF","75","212","4.54","33","42","24","225","17","0.38","63","1.71","75.9","All Defenders","CAR","","","","","","","","","","","","","49.66967137","26.12825495"
