"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Rashod Bateman","BLT","74","210","","56","17","27","190","20","0.29","66","1.58","69.9","Arthur Maulet","PIT","70","190","4.62","","81","","133","12","0.22","62","1","60.1","74.54900269","8.015350477"
"Marquise Brown","BLT","69","170","","13","35","52","372","24","0.47","68","2.07","75.9","All Defenders","PIT","","","","","","","","","","","","","78.42233693","59.15328652"
"Marquise Brown","BLT","69","170","","13","35","52","372","24","0.47","68","2.07","75.9","Cameron Sutton","PIT","71","188","4.52","1","17","66","368","12","0.21","70","1.06","54.5","66.93365228","8.033162367"
"Marquise Brown","BLT","69","170","","13","35","52","372","24","0.47","68","2.07","75.9","James Pierre","PIT","72","185","4.59","47","2","45","262","17","0.37","66","1.64","65.4","50.43146714","30.81813199"
"Marquise Brown","BLT","69","170","","13","35","52","372","24","0.47","68","2.07","75.9","Arthur Maulet","PIT","70","190","4.62","","81","","133","12","0.22","62","1","60.1","82.15536664","20.30199216"
"Devin Duvernay","BLT","71","210","4.39","30","52","17","267","11","0.21","80","0.77","58","All Defenders","PIT","","","","","","","","","","","","","38.10143519","39.2511231"
"Devin Duvernay","BLT","71","210","4.39","30","52","17","267","11","0.21","80","0.77","58","Cameron Sutton","PIT","71","188","4.52","1","17","66","368","12","0.21","70","1.06","54.5","30.96796678","11.32750532"
"Devin Duvernay","BLT","71","210","4.39","30","52","17","267","11","0.21","80","0.77","58","James Pierre","PIT","72","185","4.59","47","2","45","262","17","0.37","66","1.64","65.4","21.64148906","6.980904444"
"Devin Duvernay","BLT","71","210","4.39","30","52","17","267","11","0.21","80","0.77","58","Arthur Maulet","PIT","70","190","4.62","","81","","133","12","0.22","62","1","60.1","46.17075906","20.5475678"
"Emmanuel Sanders","BUF","71","180","4.4","44","19","38","409","14","0.28","62","1.37","68.5","All Defenders","NE","","","","","","","","","","","","","46.97747111","55.18281003"
"Emmanuel Sanders","BUF","71","180","4.4","44","19","38","409","14","0.28","62","1.37","68.5","Jalen Mills","NE","72","191","4.61","37","20","39","342","13","0.26","59","0.92","62.1","59.62229581","24.38602539"
"Emmanuel Sanders","BUF","71","180","4.4","44","19","38","409","14","0.28","62","1.37","68.5","J.C. Jackson","NE","73","198","4.46","47","15","35","385","18","0.23","51","1.23","77.4","27.08289877","20.23788705"
"Emmanuel Sanders","BUF","71","180","4.4","44","19","38","409","14","0.28","62","1.37","68.5","Myles Bryant","NE","69","185","4.62","1","78","1","174","13","0.22","86","1.11","66.4","50.89415725","10.55889759"
"Stefon Diggs","BUF","72","191","4.46","40","20","40","399","25","0.49","68","2.12","83.6","All Defenders","NE","","","","","","","","","","","","","92.06630591","53.67439609"
"Stefon Diggs","BUF","72","191","4.46","40","20","40","399","25","0.49","68","2.12","83.6","Jalen Mills","NE","72","191","4.61","37","20","39","342","13","0.26","59","0.92","62.1","97.79602649","20.7406917"
"Stefon Diggs","BUF","72","191","4.46","40","20","40","399","25","0.49","68","2.12","83.6","J.C. Jackson","NE","73","198","4.46","47","15","35","385","18","0.23","51","1.23","77.4","57.64038306","21.49489867"
"Stefon Diggs","BUF","72","191","4.46","40","20","40","399","25","0.49","68","2.12","83.6","Myles Bryant","NE","69","185","4.62","1","78","1","174","13","0.22","86","1.11","66.4","89.0879717","11.06170224"
"Cole Beasley","BUF","68","174","","5","88","6","340","22","0.36","83","1.56","68.5","All Defenders","NE","","","","","","","","","","","","","61.02552727","48.52064846"
"Cole Beasley","BUF","68","174","","5","88","6","340","22","0.36","83","1.56","68.5","Jalen Mills","NE","72","191","4.61","37","20","39","342","13","0.26","59","0.92","62.1","64.84850974","4.514023236"
"Cole Beasley","BUF","68","174","","5","88","6","340","22","0.36","83","1.56","68.5","J.C. Jackson","NE","73","198","4.46","47","15","35","385","18","0.23","51","1.23","77.4","31.26640264","6.393931369"
"Cole Beasley","BUF","68","174","","5","88","6","340","22","0.36","83","1.56","68.5","Myles Bryant","NE","69","185","4.62","1","78","1","174","13","0.22","86","1.11","66.4","56.12312077","37.23559037"
"Damiere Byrd","CHI","69","180","","18","61","20","187","6","0.09","75","0.4","50.2","All Defenders","ARZ","","","","","","","","","","","","","23.93074241","33.62185139"
"Damiere Byrd","CHI","69","180","","18","61","20","187","6","0.09","75","0.4","50.2","Marco Wilson","ARZ","73","191","","","6","91","348","16","0.33","73","1.28","52.5","40.29345717","20.17311083"
"Damiere Byrd","CHI","69","180","","18","61","20","187","6","0.09","75","0.4","50.2","Robert Alford","ARZ","70","186","","85","6","8","323","14","0.23","61","0.72","76.3","0.1212","6.472655882"
"Damiere Byrd","CHI","69","180","","18","61","20","187","6","0.09","75","0.4","50.2","Byron Murphy Jr.","ARZ","71","190","4.55","33","61","1","336","15","0.23","59","1.08","66.4","3.155535881","6.724370277"
"Marquise Goodwin","CHI","69","180","4.27","46","11","43","194","16","0.26","52","1.43","65.2","All Defenders","ARZ","","","","","","","","","","","","","37.87285509","34.88042336"
"Marquise Goodwin","CHI","69","180","4.27","46","11","43","194","16","0.26","52","1.43","65.2","Marco Wilson","ARZ","73","191","","","6","91","348","16","0.33","73","1.28","52.5","68.35365372","15.82204771"
"Marquise Goodwin","CHI","69","180","4.27","46","11","43","194","16","0.26","52","1.43","65.2","Robert Alford","ARZ","70","186","","85","6","8","323","14","0.23","61","0.72","76.3","14.32065023","14.74327173"
"Marquise Goodwin","CHI","69","180","4.27","46","11","43","194","16","0.26","52","1.43","65.2","Byron Murphy Jr.","ARZ","71","190","4.55","33","61","1","336","15","0.23","59","1.08","66.4","31.23049531","4.135307924"
"Darnell Mooney","CHI","71","175","4.38","27","37","35","356","22","0.37","58","1.95","77.6","All Defenders","ARZ","","","","","","","","","","","","","53.36202615","59.77977453"
"Darnell Mooney","CHI","71","175","4.38","27","37","35","356","22","0.37","58","1.95","77.6","Marco Wilson","ARZ","73","191","","","6","91","348","16","0.33","73","1.28","52.5","83.1087289","15.67490232"
"Darnell Mooney","CHI","71","175","4.38","27","37","35","356","22","0.37","58","1.95","77.6","Robert Alford","ARZ","70","186","","85","6","8","323","14","0.23","61","0.72","76.3","26.13186097","21.51457181"
"Darnell Mooney","CHI","71","175","4.38","27","37","35","356","22","0.37","58","1.95","77.6","Byron Murphy Jr.","ARZ","71","190","4.55","33","61","1","336","15","0.23","59","1.08","66.4","45.99333335","22.12927386"
"Ja'Marr Chase","CIN","73","200","","50","18","33","369","21","0.51","63","2.46","76.7","All Defenders","LAC","","","","","","","","","","","","","82.88404048","61.28913068"
"Ja'Marr Chase","CIN","73","200","","50","18","33","369","21","0.51","63","2.46","76.7","Michael Davis","LAC","74","196","","44","","46","282","14","0.23","60","0.99","50.3","71.71984625","30.18718377"
"Ja'Marr Chase","CIN","73","200","","50","18","33","369","21","0.51","63","2.46","76.7","Tevaughn Campbell","LAC","72","195","","30","28","33","256","16","0.28","75","1.59","59.2","74.24613862","19.51494708"
"Ja'Marr Chase","CIN","73","200","","50","18","33","369","21","0.51","63","2.46","76.7","Chris Harris Jr.","LAC","70","199","","3","77","3","219","12","0.22","73","1.1","65.6","44.04880743","11.43453931"
"Tee Higgins","CIN","76","215","","29","24","46","288","23","0.41","64","1.94","77","All Defenders","LAC","","","","","","","","","","","","","95.86712129","53.8745975"
"Tee Higgins","CIN","76","215","","29","24","46","288","23","0.41","64","1.94","77","Michael Davis","LAC","74","196","","44","","46","282","14","0.23","60","0.99","50.3","85.4181513","17.41805915"
"Tee Higgins","CIN","76","215","","29","24","46","288","23","0.41","64","1.94","77","Tevaughn Campbell","LAC","72","195","","30","28","33","256","16","0.28","75","1.59","59.2","85.21142113","27.63345083"
"Tee Higgins","CIN","76","215","","29","24","46","288","23","0.41","64","1.94","77","Chris Harris Jr.","LAC","70","199","","3","77","3","219","12","0.22","73","1.1","65.6","57.75431936","8.645868445"
"Tyler Boyd","CIN","74","203","4.58","5","89","6","331","18","0.32","75","1.42","70.2","All Defenders","LAC","","","","","","","","","","","","","52.6431622","56.56285443"
"Tyler Boyd","CIN","74","203","4.58","5","89","6","331","18","0.32","75","1.42","70.2","Michael Davis","LAC","74","196","","44","","46","282","14","0.23","60","0.99","50.3","68.95595987","8.049210481"
"Tyler Boyd","CIN","74","203","4.58","5","89","6","331","18","0.32","75","1.42","70.2","Tevaughn Campbell","LAC","72","195","","30","28","33","256","16","0.28","75","1.59","59.2","72.03369008","8.201671005"
"Tyler Boyd","CIN","74","203","4.58","5","89","6","331","18","0.32","75","1.42","70.2","Chris Harris Jr.","LAC","70","199","","3","77","3","219","12","0.22","73","1.1","65.6","41.28346693","40.31197294"
"Amari Cooper","DAL","","","","","","","","","","","","","All Defenders","NO","","","","","","","","","","","","","84.54562761","43.56408722"
"Amari Cooper","DAL","","","","","","","","","","","","","Marshon Lattimore","NO","72","192","4.36","19","5","74","371","16","0.4","59","1.85","63.6","62.3865806","10.86165326"
"Amari Cooper","DAL","","","","","","","","","","","","","Paulson Adebo","NO","73","190","","70","7","18","349","14","0.31","68","1.48","50.8","73.05774491","18.8890815"
"Amari Cooper","DAL","","","","","","","","","","","","","P.J. Williams","NO","72","196","4.57","1","39","5","208","10","0.14","80","0.59","70.1","69.36801897","13.81335246"
"Michael Gallup","DAL","73","198","4.51","41","9","50","153","20","0.26","57","1.49","71.7","All Defenders","NO","","","","","","","","","","","","","66.7890152","49.010264"
"Michael Gallup","DAL","73","198","4.51","41","9","50","153","20","0.26","57","1.49","71.7","Marshon Lattimore","NO","72","192","4.36","19","5","74","371","16","0.4","59","1.85","63.6","53.47029452","20.79223321"
"Michael Gallup","DAL","73","198","4.51","41","9","50","153","20","0.26","57","1.49","71.7","Paulson Adebo","NO","73","190","","70","7","18","349","14","0.31","68","1.48","50.8","66.34761333","23.46552034"
"Michael Gallup","DAL","73","198","4.51","41","9","50","153","20","0.26","57","1.49","71.7","P.J. Williams","NO","72","196","4.57","1","39","5","208","10","0.14","80","0.59","70.1","60.4589144","4.752510449"
"CeeDee Lamb","DAL","","","","","","","","","","","","","All Defenders","NO","","","","","","","","","","","","","79.85651684","51.55995396"
"CeeDee Lamb","DAL","","","","","","","","","","","","","Marshon Lattimore","NO","72","192","4.36","19","5","74","371","16","0.4","59","1.85","63.6","71.12618029","22.11724801"
"CeeDee Lamb","DAL","","","","","","","","","","","","","Paulson Adebo","NO","73","190","","70","7","18","349","14","0.31","68","1.48","50.8","80.3040069","14.65091588"
"CeeDee Lamb","DAL","","","","","","","","","","","","","P.J. Williams","NO","72","196","4.57","1","39","5","208","10","0.14","80","0.59","70.1","78.05692659","14.22829331"
"Tim Patrick","DEN","77","210","","28","25","45","357","16","0.33","70","1.54","72.2","All Defenders","KC","","","","","","","","","","","","","39.44225727","53.08826402"
"Tim Patrick","DEN","77","210","","28","25","45","357","16","0.33","70","1.54","72.2","Rashad Fenton","KC","71","193","4.52","39","2","55","244","12","0.14","66","0.63","87.1","16.20820542","14.76996322"
"Tim Patrick","DEN","77","210","","28","25","45","357","16","0.33","70","1.54","72.2","Charvarius Ward","KC","73","200","","87","3","4","216","19","0.25","45","1.07","66.7","42.22359555","23.26965903"
"Tim Patrick","DEN","77","210","","28","25","45","357","16","0.33","70","1.54","72.2","L'Jarius Sneed","KC","73","193","4.37","1","67","24","368","18","0.33","75","1.43","63.2","51.92761798","13.93392756"
"Courtland Sutton","DEN","75","218","4.54","53","13","34","367","19","0.33","66","1.73","78.4","All Defenders","KC","","","","","","","","","","","","","34.98585448","54.3423175"
"Courtland Sutton","DEN","75","218","4.54","53","13","34","367","19","0.33","66","1.73","78.4","Rashad Fenton","KC","71","193","4.52","39","2","55","244","12","0.14","66","0.63","87.1","22.27922323","28.70389078"
"Courtland Sutton","DEN","75","218","4.54","53","13","34","367","19","0.33","66","1.73","78.4","Charvarius Ward","KC","73","200","","87","3","4","216","19","0.25","45","1.07","66.7","47.08335193","18.11410583"
"Courtland Sutton","DEN","75","218","4.54","53","13","34","367","19","0.33","66","1.73","78.4","L'Jarius Sneed","KC","73","193","4.37","1","67","24","368","18","0.33","75","1.43","63.2","58.00182984","7.524320885"
"Jerry Jeudy","DEN","73","192","4.45","15","76","8","124","24","0.4","80","2.04","71.9","All Defenders","KC","","","","","","","","","","","","","22.41117945","45.1363157"
"Jerry Jeudy","DEN","73","192","4.45","15","76","8","124","24","0.4","80","2.04","71.9","Rashad Fenton","KC","71","193","4.52","39","2","55","244","12","0.14","66","0.63","87.1","0.001214","6.496893927"
"Jerry Jeudy","DEN","73","192","4.45","15","76","8","124","24","0.4","80","2.04","71.9","Charvarius Ward","KC","73","200","","87","3","4","216","19","0.25","45","1.07","66.7","21.16763643","4.103301428"
"Jerry Jeudy","DEN","73","192","4.45","15","76","8","124","24","0.4","80","2.04","71.9","L'Jarius Sneed","KC","73","193","4.37","1","67","24","368","18","0.33","75","1.43","63.2","25.60976445","34.19417856"
"Josh Reynolds","DET","75","196","4.52","58","20","23","123","17","0.28","62","1.3","62.1","All Defenders","MIN","","","","","","","","","","","","","40.84541873","48.93775176"
"Josh Reynolds","DET","75","196","4.52","58","20","23","123","17","0.28","62","1.3","62.1","Cameron Dantzler","MIN","74","185","4.64","27","6","62","216","16","0.21","56","0.94","66.3","39.56467785","28.13920726"
"Josh Reynolds","DET","75","196","4.52","58","20","23","123","17","0.28","62","1.3","62.1","Bashaud Breeland","MIN","71","195","4.62","86","3","4","328","20","0.39","67","1.82","49.9","42.38450045","12.23443794"
"Josh Reynolds","DET","75","196","4.52","58","20","23","123","17","0.28","62","1.3","62.1","Mackensie Alexander","MIN","70","192","","1","90","1","306","17","0.31","67","1.42","44.8","45.28564733","8.564106557"
"Kalif Raymond","DET","68","182","","31","32","37","334","15","0.25","66","1.13","62.3","All Defenders","MIN","","","","","","","","","","","","","27.07299834","48.8524161"
"Kalif Raymond","DET","68","182","","31","32","37","334","15","0.25","66","1.13","62.3","Cameron Dantzler","MIN","74","185","4.64","27","6","62","216","16","0.21","56","0.94","66.3","23.70903011","14.85648818"
"Kalif Raymond","DET","68","182","","31","32","37","334","15","0.25","66","1.13","62.3","Bashaud Breeland","MIN","71","195","4.62","86","3","4","328","20","0.39","67","1.82","49.9","29.6922983","18.20254408"
"Kalif Raymond","DET","68","182","","31","32","37","334","15","0.25","66","1.13","62.3","Mackensie Alexander","MIN","70","192","","1","90","1","306","17","0.31","67","1.42","44.8","29.42165769","15.6595416"
"Amon-Ra St. Brown","DET","73","195","","8","85","7","319","16","0.23","76","1.1","66.9","All Defenders","MIN","","","","","","","","","","","","","49.41664833","47.51399374"
"Amon-Ra St. Brown","DET","73","195","","8","85","7","319","16","0.23","76","1.1","66.9","Cameron Dantzler","MIN","74","185","4.64","27","6","62","216","16","0.21","56","0.94","66.3","39.59088388","6.881424841"
"Amon-Ra St. Brown","DET","73","195","","8","85","7","319","16","0.23","76","1.1","66.9","Bashaud Breeland","MIN","71","195","4.62","86","3","4","328","20","0.39","67","1.82","49.9","42.40547797","6.747582605"
"Amon-Ra St. Brown","DET","73","195","","8","85","7","319","16","0.23","76","1.1","66.9","Mackensie Alexander","MIN","70","192","","1","90","1","306","17","0.31","67","1.42","44.8","45.31186714","33.61730183"
"Brandin Cooks","HST","70","183","4.33","36","30","33","373","24","0.4","70","1.89","73.3","All Defenders","IND","","","","","","","","","","","","","54.67940362","60.01563464"
"Brandin Cooks","HST","70","183","4.33","36","30","33","373","24","0.4","70","1.89","73.3","Xavier Rhodes","IND","73","218","4.43","3","3","89","272","19","0.34","69","1.66","57.3","55.33657944","21.61146941"
"Brandin Cooks","HST","70","183","4.33","36","30","33","373","24","0.4","70","1.89","73.3","Rock Ya-Sin","IND","72","192","4.51","75","5","17","287","13","0.21","58","0.71","69.1","45.53260281","20.15123499"
"Brandin Cooks","HST","70","183","4.33","36","30","33","373","24","0.4","70","1.89","73.3","Kenny Moore II","IND","69","190","","13","77","1","441","19","0.31","73","1.32","63.1","44.08274193","17.81485992"
"Nico Collins","HST","76","218","","43","16","41","196","14","0.21","64","1.16","63.1","All Defenders","IND","","","","","","","","","","","","","22.7134078","43.91819229"
"Nico Collins","HST","76","218","","43","16","41","196","14","0.21","64","1.16","63.1","Xavier Rhodes","IND","73","218","4.43","3","3","89","272","19","0.34","69","1.66","57.3","27.98587277","19.06692251"
"Nico Collins","HST","76","218","","43","16","41","196","14","0.21","64","1.16","63.1","Rock Ya-Sin","IND","72","192","4.51","75","5","17","287","13","0.21","58","0.71","69.1","23.63878278","17.56727692"
"Nico Collins","HST","76","218","","43","16","41","196","14","0.21","64","1.16","63.1","Kenny Moore II","IND","69","190","","13","77","1","441","19","0.31","73","1.32","63.1","16.71764565","7.283992868"
"Danny Amendola","HST","71","190","4.58","15","73","11","128","22","0.29","61","1.05","49.8","All Defenders","IND","","","","","","","","","","","","","25.48153249","33.51539694"
"Danny Amendola","HST","71","190","4.58","15","73","11","128","22","0.29","61","1.05","49.8","Xavier Rhodes","IND","73","218","4.43","3","3","89","272","19","0.34","69","1.66","57.3","27.89612752","5.372697219"
"Danny Amendola","HST","71","190","4.58","15","73","11","128","22","0.29","61","1.05","49.8","Rock Ya-Sin","IND","72","192","4.51","75","5","17","287","13","0.21","58","0.71","69.1","23.56694309","3.070112697"
"Danny Amendola","HST","71","190","4.58","15","73","11","128","22","0.29","61","1.05","49.8","Kenny Moore II","IND","69","190","","13","77","1","441","19","0.31","73","1.32","63.1","16.62785318","24.56090157"
"T.Y. Hilton","IND","70","183","4.34","48","19","33","118","18","0.29","62","1.31","70.4","All Defenders","HST","","","","","","","","","","","","","59.42179232","39.21798862"
"T.Y. Hilton","IND","70","183","4.34","48","19","33","118","18","0.29","62","1.31","70.4","Desmond King II","HST","70","200","","19","26","51","306","19","0.34","78","1.66","58.3","81.9331631","18.96607646"
"T.Y. Hilton","IND","70","183","4.34","48","19","33","118","18","0.29","62","1.31","70.4","Terrance Mitchell","HST","71","191","4.63","78","2","17","344","16","0.28","61","1.08","62.4","50.66692728","12.85835692"
"T.Y. Hilton","IND","70","183","4.34","48","19","33","118","18","0.29","62","1.31","70.4","Tavierre Thomas","HST","70","205","","","94","","225","10","0.1","59","0.38","75.7","26.93839565","7.393555231"
"Michael Pittman Jr.","IND","76","220","4.52","36","20","43","425","20","0.4","71","1.89","75.6","All Defenders","HST","","","","","","","","","","","","","53.25228593","61.58023153"
"Michael Pittman Jr.","IND","76","220","4.52","36","20","43","425","20","0.4","71","1.89","75.6","Desmond King II","HST","70","200","","19","26","51","306","19","0.34","78","1.66","58.3","71.59429301","22.17932068"
"Michael Pittman Jr.","IND","76","220","4.52","36","20","43","425","20","0.4","71","1.89","75.6","Terrance Mitchell","HST","71","191","4.63","78","2","17","344","16","0.28","61","1.08","62.4","42.39082079","26.61518481"
"Michael Pittman Jr.","IND","76","220","4.52","36","20","43","425","20","0.4","71","1.89","75.6","Tavierre Thomas","HST","70","205","","","94","","225","10","0.1","59","0.38","75.7","16.59408613","12.78572604"
"Zach Pascal","IND","74","219","4.55","8","77","12","411","14","0.21","59","0.83","53.6","All Defenders","HST","","","","","","","","","","","","","0.13221","59.62323264"
"Zach Pascal","IND","74","219","4.55","8","77","12","411","14","0.21","59","0.83","53.6","Desmond King II","HST","70","200","","19","26","51","306","19","0.34","78","1.66","58.3","38.17489586","7.827263912"
"Zach Pascal","IND","74","219","4.55","8","77","12","411","14","0.21","59","0.83","53.6","Terrance Mitchell","HST","71","191","4.63","78","2","17","344","16","0.28","61","1.08","62.4","15.63910738","15.04519598"
"Zach Pascal","IND","74","219","4.55","8","77","12","411","14","0.21","59","0.83","53.6","Tavierre Thomas","HST","70","205","","","94","","225","10","0.1","59","0.38","75.7","0.124","36.05470705"
"Marvin Jones Jr.","JAX","74","198","","27","29","44","408","18","0.29","62","1.3","67.5","All Defenders","LA","","","","","","","","","","","","","31.30888605","56.15742242"
"Marvin Jones Jr.","JAX","74","198","","27","29","44","408","18","0.29","62","1.3","67.5","Jalen Ramsey","LA","73","208","4.41","21","44","24","414","15","0.23","71","0.98","84.6","18.52206456","14.74452872"
"Marvin Jones Jr.","JAX","74","198","","27","29","44","408","18","0.29","62","1.3","67.5","Darious Williams","LA","69","187","","36","19","40","308","15","0.23","67","0.92","61","40.1674992","24.74516559"
"Marvin Jones Jr.","JAX","74","198","","27","29","44","408","18","0.29","62","1.3","67.5","Dont'e Deayon","LA","69","159","","25","47","25","198","17","0.27","61","1.39","69.8","28.34820355","16.53951482"
"Laquon Treadwell","JAX","74","215","","34","26","40","85","18","0.17","40","0.96","64.6","All Defenders","LA","","","","","","","","","","","","","20.04719825","35.20885377"
"Laquon Treadwell","JAX","74","215","","34","26","40","85","18","0.17","40","0.96","64.6","Jalen Ramsey","LA","73","208","4.41","21","44","24","414","15","0.23","71","0.98","84.6","3.44320284","11.40568503"
"Laquon Treadwell","JAX","74","215","","34","26","40","85","18","0.17","40","0.96","64.6","Darious Williams","LA","69","187","","36","19","40","308","15","0.23","67","0.92","61","28.09710231","14.38108112"
"Laquon Treadwell","JAX","74","215","","34","26","40","85","18","0.17","40","0.96","64.6","Dont'e Deayon","LA","69","159","","25","47","25","198","17","0.27","61","1.39","69.8","13.26140862","9.42208763"
"Laviska Shenault Jr.","JAX","74","220","4.58","25","56","17","333","20","0.27","66","1.32","64.3","All Defenders","LA","","","","","","","","","","","","","0.629209833","46.92606531"
"Laviska Shenault Jr.","JAX","74","220","4.58","25","56","17","333","20","0.27","66","1.32","64.3","Jalen Ramsey","LA","73","208","4.41","21","44","24","414","15","0.23","71","0.98","84.6","0.1111","11.92383627"
"Laviska Shenault Jr.","JAX","74","220","4.58","25","56","17","333","20","0.27","66","1.32","64.3","Darious Williams","LA","69","187","","36","19","40","308","15","0.23","67","0.92","61","18.22229985","7.949224179"
"Laviska Shenault Jr.","JAX","74","220","4.58","25","56","17","333","20","0.27","66","1.32","64.3","Dont'e Deayon","LA","69","159","","25","47","25","198","17","0.27","61","1.39","69.8","0.918888224","26.02729852"
"Josh Gordon","KC","75","225","","49","3","47","87","7","0.04","33","0.21","46.6","All Defenders","DEN","","","","","","","","","","","","","14.06307091","23.96142337"
