"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","ARZ","73","212","4.57","81","16","3","149","15","0.39","74","1.51","72.2","All Defenders","SF","","","","","","","","","","","","","75.19437131","63.37054231"
"DeAndre Hopkins","ARZ","73","212","4.57","81","16","3","149","15","0.39","74","1.51","72.2","Emmanuel Moseley","SF","71","184","","60","2","39","62","24","0.24","47","1.31","66.8","74.67292854","51.26152149"
"DeAndre Hopkins","ARZ","73","212","4.57","81","16","3","149","15","0.39","74","1.51","72.2","Dre Kirkpatrick","SF","74","196","4.5","71","","21","28","14","0.18","75","0.68","62","89.75048155","2.018170137"
"DeAndre Hopkins","ARZ","73","212","4.57","81","16","3","149","15","0.39","74","1.51","72.2","Dontae Johnson","SF","74","200","4.45","","32","62","47","17","0.36","75","1.09","62.6","61.02985834","10.09085069"
"A.J. Green","ARZ","76","210","4.48","3","12","85","135","18","0.38","62","1.84","63.1","All Defenders","SF","","","","","","","","","","","","","57.18128188","58.12329996"
"A.J. Green","ARZ","76","210","4.48","3","12","85","135","18","0.38","62","1.84","63.1","Emmanuel Moseley","SF","71","184","","60","2","39","62","24","0.24","47","1.31","66.8","46.70535356","1.61453611"
"A.J. Green","ARZ","76","210","4.48","3","12","85","135","18","0.38","62","1.84","63.1","Dre Kirkpatrick","SF","74","196","4.5","71","","21","28","14","0.18","75","0.68","62","67.55269571","48.83971732"
"A.J. Green","ARZ","76","210","4.48","3","12","85","135","18","0.38","62","1.84","63.1","Dontae Johnson","SF","74","200","4.45","","32","62","47","17","0.36","75","1.09","62.6","37.03692975","7.669046522"
"Christian Kirk","ARZ","71","200","4.47","6","90","4","113","16","0.46","89","2.16","82.2","All Defenders","SF","","","","","","","","","","","","","34.78961933","51.26152149"
"Christian Kirk","ARZ","71","200","4.47","6","90","4","113","16","0.46","89","2.16","82.2","Emmanuel Moseley","SF","71","184","","60","2","39","62","24","0.24","47","1.31","66.8","48.70562466","5.825438192"
"Christian Kirk","ARZ","71","200","4.47","6","90","4","113","16","0.46","89","2.16","82.2","Dre Kirkpatrick","SF","74","196","4.5","71","","21","28","14","0.18","75","0.68","62","69.14030527","5.018170137"
"Christian Kirk","ARZ","71","200","4.47","6","90","4","113","16","0.46","89","2.16","82.2","Dontae Johnson","SF","74","200","4.45","","32","62","47","17","0.36","75","1.09","62.6","38.75292986","40.41791316"
"Tajae Sharpe","ATL","74","194","4.55","40","28","32","40","12","0.17","80","0.72","57.1","All Defenders","NYJ","","","","","","","","","","","","","31.02903705","34.41144161"
"Tajae Sharpe","ATL","74","194","4.55","40","28","32","40","12","0.17","80","0.72","57.1","Javelin Guidry","NYJ","69","193","4.29","","6","77","84","13","0.21","73","1.13","63","29.48453106","13.99200608"
"Tajae Sharpe","ATL","74","194","4.55","40","28","32","40","12","0.17","80","0.72","57.1","Bryce Hall","NYJ","73","200","","91","","","150","9","0.11","50","0.67","69","36.41643999","8.568573602"
"Tajae Sharpe","ATL","74","194","4.55","40","28","32","40","12","0.17","80","0.72","57.1","Michael Carter II","NYJ","71","190","","","95","","116","16","0.19","74","0.66","72.7","32.4432761","11.85086192"
