"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","ARZ","","","","","","","","","","","","","All Defenders","CAR","","","","","","","","","","","","","84.55773835","57.35342296"
"DeAndre Hopkins","ARZ","","","","","","","","","","","","","Donte Jackson","CAR","70","180","4.32","28","4","64","296","15","0.22","65","1.04","63.9","80.50292968","45.79870405"
"DeAndre Hopkins","ARZ","","","","","","","","","","","","","Keith Taylor","CAR","75","195","","57","6","33","138","14","0.26","75","1.09","70.4","72.29452187","2.310943782"
"DeAndre Hopkins","ARZ","","","","","","","","","","","","","Myles Hartsfield","CAR","71","211","","","58","8","24","4","","","","60.9","89.47955263","9.24377513"
"Christian Kirk","ARZ","71","200","4.47","10","80","10","240","20","0.49","83","2.27","82","All Defenders","CAR","","","","","","","","","","","","","48.34245896","51.17718583"
"Christian Kirk","ARZ","71","200","4.47","10","80","10","240","20","0.49","83","2.27","82","Donte Jackson","CAR","70","180","4.32","28","4","64","296","15","0.22","65","1.04","63.9","57.94246049","10.77399122"
"Christian Kirk","ARZ","71","200","4.47","10","80","10","240","20","0.49","83","2.27","82","Keith Taylor","CAR","75","195","","57","6","33","138","14","0.26","75","1.09","70.4","50.15471504","30.7063115"
"Christian Kirk","ARZ","71","200","4.47","10","80","10","240","20","0.49","83","2.27","82","Myles Hartsfield","CAR","71","211","","","58","8","24","4","","","","60.9","65.12689916","10.23543717"
"Rondale Moore","ARZ","69","180","","11","78","6","174","23","0.43","85","2.02","72.9","All Defenders","CAR","","","","","","","","","","","","","50.91856331","36.37645947"
"Rondale Moore","ARZ","69","180","","11","78","6","174","23","0.43","85","2.02","72.9","Donte Jackson","CAR","70","180","4.32","28","4","64","296","15","0.22","65","1.04","63.9","59.85954373","3.994116392"
"Rondale Moore","ARZ","69","180","","11","78","6","174","23","0.43","85","2.02","72.9","Keith Taylor","CAR","75","195","","57","6","33","138","14","0.26","75","1.09","70.4","52.04788126","2.472548243"
"Rondale Moore","ARZ","69","180","","11","78","6","174","23","0.43","85","2.02","72.9","Myles Hartsfield","CAR","71","211","","","58","8","24","4","","","","60.9","67.2512561","30.38822669"
"Olamide Zaccheaus","ATL","68","190","","20","44","34","173","12","0.28","62","0.99","63.6","All Defenders","DAL","","","","","","","","","","","","","46.00508656","43.06924378"
"Olamide Zaccheaus","ATL","68","190","","20","44","34","173","12","0.28","62","0.99","63.6","Trevon Diggs","DAL","74","207","","17","12","67","298","18","0.34","55","1.83","51.9","52.83641035","17.44154627"
"Olamide Zaccheaus","ATL","68","190","","20","44","34","173","12","0.28","62","0.99","63.6","Anthony Brown","DAL","71","196","4.33","64","9","19","320","18","0.31","59","1.65","69.7","46.04179698","12.34831021"
"Olamide Zaccheaus","ATL","68","190","","20","44","34","173","12","0.28","62","0.99","63.6","Jourdan Lewis","DAL","70","195","4.54","3","83","6","252","13","0.21","70","0.99","54.2","62.33813354","13.40909309"
"Tajae Sharpe","ATL","74","194","4.55","40","32","27","136","14","0.24","84","1.25","65.8","All Defenders","DAL","","","","","","","","","","","","","50.52218445","45.43008573"
"Tajae Sharpe","ATL","74","194","4.55","40","32","27","136","14","0.24","84","1.25","65.8","Trevon Diggs","DAL","74","207","","17","12","67","298","18","0.34","55","1.83","51.9","58.66002957","13.27371051"
"Tajae Sharpe","ATL","74","194","4.55","40","32","27","136","14","0.24","84","1.25","65.8","Anthony Brown","DAL","71","196","4.33","64","9","19","320","18","0.31","59","1.65","69.7","51.75349203","20.05805144"
"Tajae Sharpe","ATL","74","194","4.55","40","32","27","136","14","0.24","84","1.25","65.8","Jourdan Lewis","DAL","70","195","4.54","3","83","6","252","13","0.21","70","0.99","54.2","68.60886525","11.79885379"
"Russell Gage","ATL","72","184","","19","55","25","135","17","0.28","70","1.18","59","All Defenders","DAL","","","","","","","","","","","","","51.05533091","42.67910747"
"Russell Gage","ATL","72","184","","19","55","25","135","17","0.28","70","1.18","59","Trevon Diggs","DAL","74","207","","17","12","67","298","18","0.34","55","1.83","51.9","57.22962415","8.298715342"
"Russell Gage","ATL","72","184","","19","55","25","135","17","0.28","70","1.18","59","Anthony Brown","DAL","71","196","4.33","64","9","19","320","18","0.31","59","1.65","69.7","50.35057758","10.37339418"
"Russell Gage","ATL","72","184","","19","55","25","135","17","0.28","70","1.18","59","Jourdan Lewis","DAL","70","195","4.54","3","83","6","252","13","0.21","70","0.99","54.2","67.06863945","23.71061526"
"Sammy Watkins","BLT","","","","","","","","","","","","","All Defenders","MIA","","","","","","","","","","","","","41.62705031","45.86485737"
"Sammy Watkins","BLT","","","","","","","","","","","","","Byron Jones","MIA","72","205","4.49","16","19","59","318","15","0.24","63","1.06","62.6","46.70284029","28.93487646"
"Sammy Watkins","BLT","","","","","","","","","","","","","Xavien Howard","MIA","73","192","4.58","63","15","15","334","16","0.34","56","1.29","55.4","37.40173638","8.311081537"
"Sammy Watkins","BLT","","","","","","","","","","","","","Justin Coleman","MIA","","","","","","","","","","","","","75.44645247","8.618899371"
"Marquise Brown","BLT","69","170","","14","35","51","297","23","0.51","68","2.3","80.2","All Defenders","MIA","","","","","","","","","","","","","73.32375073","58.67680472"
"Marquise Brown","BLT","69","170","","14","35","51","297","23","0.51","68","2.3","80.2","Byron Jones","MIA","72","205","4.49","16","19","59","318","15","0.24","63","1.06","62.6","66.09346851","8.591307857"
"Marquise Brown","BLT","69","170","","14","35","51","297","23","0.51","68","2.3","80.2","Xavien Howard","MIA","73","192","4.58","63","15","15","334","16","0.34","56","1.29","55.4","55.79383097","29.79538682"
"Marquise Brown","BLT","69","170","","14","35","51","297","23","0.51","68","2.3","80.2","Justin Coleman","MIA","","","","","","","","","","","","","95.22578274","20.29011004"
"Devin Duvernay","BLT","71","210","4.39","38","43","18","197","10","0.21","75","0.7","57.9","All Defenders","MIA","","","","","","","","","","","","","35.66473585","39.84904495"
"Devin Duvernay","BLT","71","210","4.39","38","43","18","197","10","0.21","75","0.7","57.9","Byron Jones","MIA","72","205","4.49","16","19","59","318","15","0.24","63","1.06","62.6","33.75193932","14.62350273"
"Devin Duvernay","BLT","71","210","4.39","38","43","18","197","10","0.21","75","0.7","57.9","Xavien Howard","MIA","73","192","4.58","63","15","15","334","16","0.34","56","1.29","55.4","25.11775088","7.311751367"
"Devin Duvernay","BLT","71","210","4.39","38","43","18","197","10","0.21","75","0.7","57.9","Justin Coleman","MIA","","","","","","","","","","","","","62.23593939","17.54820328"
"Emmanuel Sanders","BUF","71","180","4.4","41","22","38","320","15","0.31","58","1.49","65.9","All Defenders","NYJ","","","","","","","","","","","","","56.60285919","58.88261376"
"Emmanuel Sanders","BUF","71","180","4.4","41","22","38","320","15","0.31","58","1.49","65.9","Brandin Echols","NYJ","71","178","","","","94","224","17","0.26","65","1.27","50","75.51533267","23.86205047"
"Emmanuel Sanders","BUF","71","180","4.4","41","22","38","320","15","0.31","58","1.49","65.9","Bryce Hall","NYJ","73","200","","89","","","306","12","0.23","62","0.99","65.9","40.94131793","21.80201734"
"Emmanuel Sanders","BUF","71","180","4.4","41","22","38","320","15","0.31","58","1.49","65.9","Michael Carter II","NYJ","71","190","","","90","","231","16","0.23","75","1.15","64.6","64.13775813","13.21854595"
"Stefon Diggs","BUF","72","191","4.46","41","20","39","306","23","0.41","69","1.91","77.6","All Defenders","NYJ","","","","","","","","","","","","","87.32213056","55.96423349"
"Stefon Diggs","BUF","72","191","4.46","41","20","39","306","23","0.41","69","1.91","77.6","Brandin Echols","NYJ","71","178","","","","94","224","17","0.26","65","1.27","50","98.58173685","22.31702562"
"Stefon Diggs","BUF","72","191","4.46","41","20","39","306","23","0.41","69","1.91","77.6","Bryce Hall","NYJ","73","200","","89","","","306","12","0.23","62","0.99","65.9","63.56440877","21.45867848"
"Stefon Diggs","BUF","72","191","4.46","41","20","39","306","23","0.41","69","1.91","77.6","Michael Carter II","NYJ","71","190","","","90","","231","16","0.23","75","1.15","64.6","88.97510184","11.6735211"
"Cole Beasley","BUF","68","174","","6","87","7","275","23","0.37","81","1.62","68.7","All Defenders","NYJ","","","","","","","","","","","","","62.55633142","53.73253092"
"Cole Beasley","BUF","68","174","","6","87","7","275","23","0.37","81","1.62","68.7","Brandin Echols","NYJ","71","178","","","","94","224","17","0.26","65","1.27","50","81.05555043","8.090049702"
"Cole Beasley","BUF","68","174","","6","87","7","275","23","0.37","81","1.62","68.7","Bryce Hall","NYJ","73","200","","89","","","306","12","0.23","62","0.99","65.9","46.37505822","8.948396841"
"Cole Beasley","BUF","68","174","","6","87","7","275","23","0.37","81","1.62","68.7","Michael Carter II","NYJ","71","190","","","90","","231","16","0.23","75","1.15","64.6","70.10333004","36.35074553"
"Robby Anderson","CAR","75","190","","37","32","31","331","15","0.16","37","0.62","50.9","All Defenders","ARZ","","","","","","","","","","","","","17.56918504","57.52240432"
"Robby Anderson","CAR","75","190","","37","32","31","331","15","0.16","37","0.62","50.9","Marco Wilson","ARZ","73","191","","","7","91","285","17","0.35","75","1.38","54.4","52.55419287","20.46315224"
"Robby Anderson","CAR","75","190","","37","32","31","331","15","0.16","37","0.62","50.9","Robert Alford","ARZ","70","186","","83","6","10","284","14","0.23","59","0.64","73","11.56909975","17.88511731"
"Robby Anderson","CAR","75","190","","37","32","31","331","15","0.16","37","0.62","50.9","Byron Murphy Jr.","ARZ","71","190","4.55","33","61","1","276","15","0.26","61","1.22","65","33.48752155","19.17413477"
"D.J. Moore","CAR","71","215","4.42","38","17","44","335","25","0.41","62","2.02","76.8","All Defenders","ARZ","","","","","","","","","","","","","55.57956573","57.20014996"
"D.J. Moore","CAR","71","215","4.42","38","17","44","335","25","0.41","62","2.02","76.8","Marco Wilson","ARZ","73","191","","","7","91","285","17","0.35","75","1.38","54.4","80.59087045","22.23555125"
"D.J. Moore","CAR","71","215","4.42","38","17","44","335","25","0.41","62","2.02","76.8","Robert Alford","ARZ","70","186","","83","6","10","284","14","0.23","59","0.64","73","39.06694029","24.81358618"
"D.J. Moore","CAR","71","215","4.42","38","17","44","335","25","0.41","62","2.02","76.8","Byron Murphy Jr.","ARZ","71","190","4.55","33","61","1","276","15","0.26","61","1.22","65","63.67673492","9.345376612"
"Terrace Marshall Jr.","CAR","75","200","","23","63","13","172","13","0.15","61","0.67","56.1","All Defenders","ARZ","","","","","","","","","","","","","21.77377631","37.35871543"
"Terrace Marshall Jr.","CAR","75","200","","23","63","13","172","13","0.15","61","0.67","56.1","Marco Wilson","ARZ","73","191","","","7","91","285","17","0.35","75","1.38","54.4","48.67723129","8.279499096"
"Terrace Marshall Jr.","CAR","75","200","","23","63","13","172","13","0.15","61","0.67","56.1","Robert Alford","ARZ","70","186","","83","6","10","284","14","0.23","59","0.64","73","7.766649517","5.452353063"
"Terrace Marshall Jr.","CAR","75","200","","23","63","13","172","13","0.15","61","0.67","56.1","Byron Murphy Jr.","ARZ","71","190","4.55","33","61","1","276","15","0.26","61","1.22","65","29.3129035","23.42492427"
"Donovan Peoples-Jones","CLV","74","208","4.48","33","24","43","174","10","0.37","83","1.8","72.9","All Defenders","NE","","","","","","","","","","","","","51.59225217","48.04722154"
"Donovan Peoples-Jones","CLV","74","208","4.48","33","24","43","174","10","0.37","83","1.8","72.9","Jalen Mills","NE","72","191","4.61","32","23","41","268","14","0.28","61","1.05","59.2","71.35717758","14.84181189"
"Donovan Peoples-Jones","CLV","74","208","4.48","33","24","43","174","10","0.37","83","1.8","72.9","J.C. Jackson","NE","73","198","4.46","46","16","34","303","19","0.28","54","1.5","70.6","51.45810826","20.62760297"
"Donovan Peoples-Jones","CLV","74","208","4.48","33","24","43","174","10","0.37","83","1.8","72.9","Myles Bryant","NE","69","185","4.62","1","71","1","118","11","0.18","92","0.83","79.5","53.92263881","12.57780669"
"Anthony Schwartz","CLV","72","179","","42","25","33","112","14","0.18","50","1.04","58.5","All Defenders","NE","","","","","","","","","","","","","29.07781143","29.87445947"
"Anthony Schwartz","CLV","72","179","","42","25","33","112","14","0.18","50","1.04","58.5","Jalen Mills","NE","72","191","4.61","32","23","41","268","14","0.28","61","1.05","59.2","46.92140291","11.27913266"
