Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Justin Jefferson,MIN,WR,5,KC,0,0,0,0.9,0,7.6,104.3,0.6,0,0,0,0,24.6,24.62
2,Patrick Mahomes,KC,QB,5,MIN,295.1,2.2,0.7,26.4,0.2,0,0,0,0,0,0,0,23.6,23.64
3,Josh Allen,BUF,QB,5,JAX,266.7,2,0.9,33.1,0.4,0,0,0,0,0,0,0,23.3,23.28
4,Jalen Hurts,PHI,QB,5,LAR,238.9,1.5,0.7,40.9,0.6,0,0,0,0,0,0,0,22.4,22.35
5,Christian McCaffrey,SF,RB,5,DAL,0,0,0,94.2,0.7,4.3,29,0.2,0,0,0,0,21.9,21.92
6,Tyreek Hill,MIA,WR,5,NYG,0,0,0,3.9,0,6.9,98,0.7,0,0,0,0,21.3,21.29
7,Lamar Jackson,BAL,QB,5,PIT,207.5,1.3,0.7,58.5,0.4,0,0,0,0,0,0,0,20.6,20.65
8,Tua Tagovailoa,MIA,QB,5,NYG,288.5,2,0.8,8.7,0.1,0,0,0,0,0,0,0,20,20.01
9,Stefon Diggs,BUF,WR,5,JAX,0,0,0,0.2,0,7.1,88.4,0.6,0,0,0,0,19.6,19.56
10,Ja'Marr Chase,CIN,WR,5,ARI,0,0,0,1.5,0,6.9,83.6,0.6,0,0,0,0,18.9,18.91
11,Anthony Richardson,IND,QB,5,TEN,211.5,1.2,0.7,41.9,0.4,0,0,0,0,0,0,0,18.8,18.85
12,Davante Adams,LV,WR,5,GB,0,0,0,0.1,0,6.6,87.2,0.6,0,0,0,0,18.8,18.83
13,Kirk Cousins,MIN,QB,5,KC,264.6,1.9,0.8,5.3,0.1,0,0,0,0,0,0,0,18.3,18.31
14,Sam Howell,WAS,QB,5,CHI,246.4,1.6,1,17.9,0.2,0,0,0,0,0,0,0,18.2,18.15
15,Bijan Robinson,ATL,RB,5,HOU,0,0,0,75.1,0.5,4,24.4,0.2,0,0,0,0,18,18.05
16,A.J. Brown,PHI,WR,5,LAR,0,0,0,0.9,0,5.8,84.7,0.6,0,0,0,0,17.9,17.86
17,Joe Burrow,CIN,QB,5,ARI,252.7,1.7,0.7,11.3,0.1,0,0,0,0,0,0,0,17.8,17.84
18,Travis Kelce,KC,TE,5,MIN,0,0,0,0,0,6.4,71.4,0.7,0,0,0,0,17.7,17.74
19,Jordan Love,GB,QB,5,LV,229.4,1.6,0.8,17.4,0.2,0,0,0,0,0,0,0,17.6,17.62
19,Justin Fields,CHI,QB,5,WAS,189.6,1.2,0.9,46.4,0.3,0,0,0,0,0,0,0,17.6,17.62
21,Matthew Stafford,LAR,QB,5,PHI,260.4,1.6,0.9,7,0.1,0,0,0,0,0,0,0,17.1,17.12
22,Jared Goff,DET,QB,5,CAR,245.9,1.7,0.7,5.4,0.1,0,0,0,0,0,0,0,17,16.98
23,Daniel Jones,NYG,QB,5,MIA,208.8,1,0.8,37.3,0.3,0,0,0,0,0,0,0,16.9,16.88
24,C.J. Stroud,HOU,QB,5,ATL,251.7,1.4,0.6,13.3,0.1,0,0,0,0,0,0,0,16.8,16.8
24,Trevor Lawrence,JAX,QB,5,BUF,232,1.3,0.8,21.2,0.2,0,0,0,0,0,0,0,16.8,16.8
26,Brock Purdy,SF,QB,5,DAL,238,1.5,0.6,8,0.2,0,0,0,0,0,0,0,16.7,16.72
27,CeeDee Lamb,DAL,WR,5,SF,0,0,0,2.8,0,6.2,77.7,0.4,0,0,0,0,16.6,16.65
28,Josh Jacobs,LV,RB,5,GB,0,0,0,70.2,0.5,3.7,22.9,0.1,0,0,0,0,16.5,16.51
29,Russell Wilson,DEN,QB,5,NYJ,221.1,1.5,0.7,18.7,0.1,0,0,0,0,0,0,0,16.4,16.41
30,Cooper Kupp,LAR,WR,5,PHI,0,0,0,1.9,0,6,71,0.5,0,0,0,0,16.2,16.19
31,Jimmy Garoppolo,LV,QB,5,GB,244.4,1.5,1,8.1,0.1,0,0,0,0,0,0,0,16.1,16.09
32,Dak Prescott,DAL,QB,5,SF,240.2,1.4,0.8,11.5,0.1,0,0,0,0,0,0,0,16.1,16.06
33,Joshua Dobbs,ARI,QB,5,CIN,213.3,1.2,0.7,24.2,0.2,0,0,0,0,0,0,0,16,16.05
34,Puka Nacua,LAR,WR,5,PHI,0,0,0,0.9,0,5.8,68.7,0.4,0,0,0,0,15.2,15.16
35,Alvin Kamara,NO,RB,5,NE,0,0,0,55.3,0.3,4.2,24.9,0.2,0,0,0,0,15.1,15.12
36,Tony Pollard,DAL,RB,5,SF,0,0,0,65.6,0.5,3.1,18.1,0.1,0,0,0,0,15,14.97
37,Ryan Tannehill,TEN,QB,5,IND,218.3,1.2,0.8,10.6,0.2,0,0,0,0,0,0,0,14.9,14.89
38,Derrick Henry,TEN,RB,5,IND,0,0,0,77.6,0.6,1.7,11.9,0.1,0,0,0,0,14.8,14.75
39,DeVonta Smith,PHI,WR,5,LAR,0,0,0,0.1,0,5.4,69.3,0.4,0,0,0,0,14.7,14.74
40,Joe Mixon,CIN,RB,5,ARI,0,0,0,69.6,0.5,2.7,15.7,0.1,0,0,0,0,14.7,14.73
41,Zach Wilson,NYJ,QB,5,DEN,212.3,1.2,0.8,14.4,0.1,0,0,0,0,0,0,0,14.4,14.43
42,Travis Etienne Jr.,JAX,RB,5,BUF,0,0,0,70.6,0.4,2.7,15.8,0.1,0,0,0,0,14.2,14.24
43,Derek Carr,NO,QB,5,NE,224.4,1.2,0.7,5.9,0.1,0,0,0,0,0,0,0,14.2,14.17
44,Garrett Wilson,NYJ,WR,5,DEN,0,0,0,0.8,0,5.2,64.7,0.4,0,0,0,0,14.2,14.15
45,Jaylen Waddle,MIA,WR,5,NYG,0,0,0,1.6,0,4.6,70.4,0.4,0,0,0,0,14.1,14.1
46,Brandon Aiyuk,SF,WR,5,DAL,0,0,0,1.4,0,4.8,68,0.4,0,0,0,0,14,14.04
47,Mac Jones,NE,QB,5,NO,208.1,1.2,0.9,12.6,0.1,0,0,0,0,0,0,0,14,13.98
47,David Montgomery,DET,RB,5,CAR,0,0,0,76.1,0.7,1.5,7.7,0,0,0,0,0,14,13.98
49,Bryce Young,CAR,QB,5,DET,212.1,1.1,0.8,13,0.1,0,0,0,0,0,0,0,13.9,13.88
50,Kyren Williams,LAR,RB,5,PHI,0,0,0,57.4,0.5,2.9,16.1,0.1,0,0,0,0,13.8,13.85
51,DeAndre Hopkins,TEN,WR,5,IND,0,0,0,0,0,5.2,62.1,0.4,0,0,0,0,13.8,13.81
52,Chris Olave,NO,WR,5,NE,0,0,0,0.1,0,5.1,69.3,0.3,0,0,0,0,13.7,13.74
53,Deebo Samuel,SF,WR,5,DAL,0,0,0,12.9,0.1,4.3,58.4,0.3,0,0,0,0,13.7,13.73
54,James Conner,ARI,RB,5,CIN,0,0,0,68.2,0.5,2.1,11.8,0.1,0,0,0,0,13.6,13.6
55,D'Andre Swift,PHI,RB,5,LAR,0,0,0,70.8,0.4,2.3,12.5,0.1,0,0,0,0,13.5,13.53
56,Mark Andrews,BAL,TE,5,PIT,0,0,0,0,0,4.8,56.7,0.5,0,0,0,0,13.5,13.47
57,Terry McLaurin,WAS,WR,5,CHI,0,0,0,0.6,0,4.7,62.9,0.4,0,0,0,0,13.4,13.45
58,Michael Pittman Jr.,IND,WR,5,TEN,0,0,0,0.7,0,5.5,60.7,0.3,0,0,0,0,13.4,13.44
59,Isiah Pacheco,KC,RB,5,MIN,0,0,0,61.1,0.5,2.3,13.7,0.1,0,0,0,0,13.3,13.28
60,Christian Kirk,JAX,WR,5,BUF,0,0,0,0.6,0,5,57.9,0.4,0,0,0,0,13.2,13.25
61,Nico Collins,HOU,WR,5,ATL,0,0,0,0,0,4.4,64,0.4,0,0,0,0,13.2,13.2
62,DJ Moore,CHI,WR,5,WAS,0,0,0,1.4,0,4.3,62.4,0.4,0,0,0,0,13.1,13.08
63,Raheem Mostert,MIA,RB,5,NYG,0,0,0,55.2,0.4,2.9,17,0.1,0,0,0,0,13,13.02
64,De'Von Achane,MIA,RB,5,NYG,0,0,0,55.4,0.4,2.9,16.5,0.1,0,0,0,0,13,12.99
65,Calvin Ridley,JAX,WR,5,BUF,0,0,0,0,0,4.6,58.9,0.4,0,0,0,0,12.9,12.89
66,Desmond Ridder,ATL,QB,5,HOU,184.1,1.1,0.6,13,0.1,0,0,0,0,0,0,0,12.9,12.86
66,Aaron Jones,GB,RB,5,LV,0,0,0,54.2,0.3,2.8,17.4,0.2,0,0,0,0,12.9,12.86
68,Kenny Pickett,PIT,QB,5,BAL,198,1,0.8,12.1,0.1,0,0,0,0,0,0,0,12.8,12.83
69,Marquise Brown,ARI,WR,5,CIN,0,0,0,1.4,0,5,58.4,0.3,0,0,0,0,12.8,12.78
70,T.J. Hockenson,MIN,TE,5,KC,0,0,0,0,0,5.4,48.2,0.4,0,0,0,0,12.6,12.62
71,Brian Robinson Jr.,WAS,RB,5,CHI,0,0,0,71.5,0.6,1.2,7.4,0,0,0,0,0,12.6,12.59
72,James Cook,BUF,RB,5,JAX,0,0,0,60.6,0.3,2.6,15.9,0.1,0,0,0,0,12.6,12.55
73,Saquon Barkley,NYG,RB,5,MIA,0,0,0,49.6,0.4,2.9,15.4,0.1,0,0,0,0,12.3,12.3
73,Adam Thielen,CAR,WR,5,DET,0,0,0,0.2,0,5,54.8,0.3,0,0,0,0,12.3,12.3
73,Jakobi Meyers,LV,WR,5,GB,0,0,0,0.3,0,4.9,56.7,0.3,0,0,0,0,12.3,12.3
76,Dameon Pierce,HOU,RB,5,ATL,0,0,0,62.7,0.4,1.9,10.4,0.1,0,0,0,0,12.1,12.11
77,Alexander Mattison,MIN,RB,5,KC,0,0,0,56.1,0.4,2.4,11.9,0.1,0,0,0,0,12.1,12.1
78,Zay Flowers,BAL,WR,5,PIT,0,0,0,3.1,0,4.7,52.4,0.3,0,0,0,0,12,12.05
79,Breece Hall,NYJ,RB,5,DEN,0,0,0,57.3,0.4,2,11.8,0.1,0,0,0,0,11.8,11.81
80,Jonathan Taylor,IND,RB,5,TEN,0,0,0,59.7,0.4,1.9,10,0.1,0,0,0,0,11.8,11.77
81,Christian Watson,GB,WR,5,LV,0,0,0,2.3,0,3.9,51.4,0.4,0,0,0,0,11.7,11.67
82,Sam LaPorta,DET,TE,5,CAR,0,0,0,0,0,4.4,48.5,0.4,0,0,0,0,11.6,11.65
83,Romeo Doubs,GB,WR,5,LV,0,0,0,0.2,0,4.2,49.8,0.4,0,0,0,0,11.6,11.6
84,Rhamondre Stevenson,NE,RB,5,NO,0,0,0,51.1,0.3,2.7,14.8,0.1,0,0,0,0,11.6,11.59
85,Miles Sanders,CAR,RB,5,DET,0,0,0,52.7,0.3,2.6,13.2,0.1,0,0,0,0,11.5,11.49
86,George Pickens,PIT,WR,5,BAL,0,0,0,0.3,0,3.9,55.9,0.3,0,0,0,0,11.3,11.32
