Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
19,Sam Howell,WAS,QB,10,SEA,250.1,1.4,0.9,17.1,0.1,0,0,0,0,0,0,0,16.8,16.81
20,Baker Mayfield,TB,QB,10,TEN,232.2,1.4,0.8,14.5,0.1,0,0,0,0,0,0,0,15.9,15.94
21,Travis Etienne Jr.,JAX,RB,10,SF,0,0,0,73.4,0.5,3.1,19.4,0.1,0,0,0,0,15.9,15.88
22,Taylor Heinicke,ATL,QB,10,ARI,225.1,1.3,0.9,15.4,0.2,0,0,0,0,0,0,0,15.8,15.84
23,Russell Wilson,DEN,QB,10,BUF,203.3,1.4,0.6,22.1,0.1,0,0,0,0,0,0,0,15.7,15.74
24,Derek Carr,NO,QB,10,MIN,235.7,1.4,0.7,5.3,0.1,0,0,0,0,0,0,0,15.4,15.36
25,Alvin Kamara,NO,RB,10,MIN,0,0,0,50,0.3,4.4,30.4,0.2,0,0,0,0,15.3,15.34
26,Joshua Dobbs,MIN,QB,10,NO,203.1,1.2,0.9,24.9,0.2,0,0,0,0,0,0,0,15.3,15.31
27,Jonathan Taylor,IND,RB,10,NE,0,0,0,70.1,0.5,3,17.3,0.1,0,0,0,0,15.2,15.24
28,Adam Thielen,CAR,WR,10,CHI,0,0,0,0.1,0,6.3,64.9,0.4,0,0,0,0,15.2,15.2
29,Breece Hall,NYJ,RB,10,LV,0,0,0,71.1,0.5,2.8,16.5,0.1,0,0,0,0,15.1,15.06
30,Michael Pittman Jr.,IND,WR,10,NE,0,0,0,0.8,0,6.1,64.4,0.4,0,0,0,0,15,15.02
31,Tony Pollard,DAL,RB,10,NYG,0,0,0,67.4,0.5,2.9,16.8,0.1,0,0,0,0,14.8,14.82
32,Gardner Minshew,IND,QB,10,NE,223,1.3,0.7,10.3,0.1,0,0,0,0,0,0,0,14.8,14.75
33,Joe Mixon,CIN,RB,10,HOU,0,0,0,63.1,0.5,3.1,17.6,0.1,0,0,0,0,14.7,14.67
34,Will Levis,TEN,QB,10,TB,223.9,1.2,0.8,12,0.1,0,0,0,0,0,0,0,14.6,14.56
34,Josh Jacobs,LV,RB,10,NYJ,0,0,0,71.2,0.5,2.5,14.4,0.1,0,0,0,0,14.6,14.56
36,Mac Jones,NE,QB,10,IND,218,1.3,0.8,8.7,0.1,0,0,0,0,0,0,0,14.5,14.49
37,Deshaun Watson,CLE,QB,10,BAL,199.2,1,0.8,22.5,0.2,0,0,0,0,0,0,0,14.4,14.42
38,Jordan Love,GB,QB,10,PIT,208.5,1.2,0.9,16.5,0.1,0,0,0,0,0,0,0,14.4,14.39
39,Garrett Wilson,NYJ,WR,10,LV,0,0,0,1.4,0,5.3,66.4,0.4,0,0,0,0,14.4,14.38
40,Bryce Young,CAR,QB,10,CHI,218,1.2,0.9,13.4,0.1,0,0,0,0,0,0,0,14.4,14.36
40,Brandon Aiyuk,SF,WR,10,JAX,0,0,0,1.1,0,4.8,70.5,0.4,0,0,0,0,14.4,14.36
42,Mike Evans,TB,WR,10,TEN,0,0,0,0.1,0,4.6,67,0.5,0,0,0,0,14.3,14.31
43,DeAndre Hopkins,TEN,WR,10,TB,0,0,0,0.6,0,4.9,68.8,0.4,0,0,0,0,14.2,14.24
44,DK Metcalf,SEA,WR,10,WAS,0,0,0,0.4,0,4.6,64.9,0.5,0,0,0,0,14.1,14.13
45,Rachaad White,TB,RB,10,TEN,0,0,0,53.6,0.4,3.6,21.2,0.1,0,0,0,0,14,13.98
46,Tyson Bagent,CHI,QB,10,CAR,195.3,1.1,1.2,20.6,0.2,0,0,0,0,0,0,0,14,13.97
47,Chris Olave,NO,WR,10,MIN,0,0,0,0.1,0,5,63.8,0.4,0,0,0,0,13.8,13.79
48,Davante Adams,LV,WR,10,NYJ,0,0,0,0.1,0,5.3,60.6,0.4,0,0,0,0,13.8,13.77
49,Derrick Henry,TEN,RB,10,TB,0,0,0,71.9,0.5,1.9,11.6,0.1,0,0,0,0,13.8,13.75
50,Saquon Barkley,NYG,RB,10,DAL,0,0,0,66.5,0.3,3.1,16.8,0.1,0,0,0,0,13.7,13.73
51,Christian Kirk,JAX,WR,10,SF,0,0,0,0.7,0,5.1,61.9,0.4,0,0,0,0,13.7,13.66
52,Aaron Jones,GB,RB,10,PIT,0,0,0,57.3,0.4,3,19.2,0.1,0,0,0,0,13.6,13.55
53,DJ Moore,CHI,WR,10,CAR,0,0,0,1.4,0,4.7,64,0.4,0,0,0,0,13.5,13.54
54,Tyler Lockett,SEA,WR,10,WAS,0,0,0,0.2,0,4.8,57.1,0.5,0,0,0,0,13.5,13.53
55,Bijan Robinson,ATL,RB,10,ARI,0,0,0,59.6,0.3,2.9,17.3,0.2,0,0,0,0,13.5,13.49
56,Marquise Brown,ARI,WR,10,ATL,0,0,0,0.8,0,5.1,58.8,0.4,0,0,0,0,13.5,13.46
57,Mark Andrews,BAL,TE,10,CLE,0,0,0,0.1,0,4.8,56.4,0.5,0,0,0,0,13.4,13.45
58,Jahmyr Gibbs,DET,RB,10,LAC,0,0,0,46.2,0.3,3.7,20.9,0.2,0,0,0,0,13.3,13.31
59,Deebo Samuel,SF,WR,10,JAX,0,0,0,13.1,0.1,4.2,54.6,0.3,0,0,0,0,13.3,13.27
60,Kenny Pickett,PIT,QB,10,GB,199.9,1.1,0.7,10.6,0.1,0,0,0,0,0,0,0,13.3,13.26
61,Kenneth Walker III,SEA,RB,10,WAS,0,0,0,64.2,0.6,1.7,9.4,0.1,0,0,0,0,13.2,13.16
62,Javonte Williams,DEN,RB,10,BUF,0,0,0,66.3,0.4,2.4,12.2,0.1,0,0,0,0,13.2,13.15
63,Terry McLaurin,WAS,WR,10,SEA,0,0,0,0.7,0,4.8,64.6,0.3,0,0,0,0,13.1,13.13
64,Jordan Addison,MIN,WR,10,NO,0,0,0,1.3,0,4.8,57.1,0.4,0,0,0,0,13,13.04
65,Zach Wilson,NYJ,QB,10,LV,199.8,1,0.9,15.2,0.1,0,0,0,0,0,0,0,13,13.01
66,Rhamondre Stevenson,NE,RB,10,IND,0,0,0,51.5,0.3,3.6,19.2,0.1,0,0,0,0,13,12.97
67,Calvin Ridley,JAX,WR,10,SF,0,0,0,0.7,0,4.5,59.9,0.4,0,0,0,0,13,12.96
68,Chris Godwin,TB,WR,10,TEN,0,0,0,0.9,0,5.2,59.5,0.3,0,0,0,0,12.9,12.94
69,Diontae Johnson,PIT,WR,10,GB,0,0,0,1.4,0,5,59.1,0.3,0,0,0,0,12.8,12.85
70,Drake London,ATL,WR,10,ARI,0,0,0,0,0,4.9,58.3,0.3,0,0,0,0,12.4,12.43
71,James Conner,ARI,RB,10,ATL,0,0,0,61.9,0.4,2.1,12.2,0.1,0,0,0,0,12.4,12.41
72,T.J. Hockenson,MIN,TE,10,NO,0,0,0,0,0,5.4,51.6,0.3,0,0,0,0,12.4,12.36
73,Dallas Cowboys,DAL,DST,10,NYG,0,0,0,0,0,0,0,0,3.5,1,0.8,0.7,12.3,12.3
73,Sam LaPorta,DET,TE,10,LAC,0,0,0,0,0,4.8,51,0.4,0,0,0,0,12.3,12.3
75,David Montgomery,DET,RB,10,LAC,0,0,0,65.4,0.6,1.4,8.3,0,0,0,0,0,12.3,12.27
76,Amari Cooper,CLE,WR,10,BAL,0,0,0,0,0,4.3,61.6,0.3,0,0,0,0,12.3,12.26
77,Tank Dell,HOU,WR,10,CIN,0,0,0,3.8,0,4.1,59.6,0.3,0,0,0,0,12.2,12.24
78,Dalton Kincaid,BUF,TE,10,DEN,0,0,0,0,0,5.3,49,0.3,0,0,0,0,12,12
79,Alexander Mattison,MIN,RB,10,NO,0,0,0,58.7,0.3,2.4,14.1,0.1,0,0,0,0,12,11.98
80,Najee Harris,PIT,RB,10,GB,0,0,0,57.2,0.4,2.1,11.2,0.1,0,0,0,0,11.8,11.84
81,James Cook,BUF,RB,10,DEN,0,0,0,60.4,0.3,2.1,12.5,0.1,0,0,0,0,11.7,11.69
81,Tyler Boyd,CIN,WR,10,HOU,0,0,0,0.7,0,4.7,51.2,0.3,0,0,0,0,11.7,11.69
83,Dalton Schultz,HOU,TE,10,CIN,0,0,0,0,0,4.5,47.8,0.4,0,0,0,0,11.7,11.68
84,D'Onta Foreman,CHI,RB,10,CAR,0,0,0,67.8,0.5,1.2,7.2,0,0,0,0,0,11.6,11.6
85,Zay Flowers,BAL,WR,10,CLE,0,0,0,2.7,0,4.5,50.2,0.3,0,0,0,0,11.6,11.59
86,George Kittle,SF,TE,10,JAX,0,0,0,0.5,0,4,50.6,0.4,0,0,0,0,11.5,11.51
87,Aidan O'Connell,LV,QB,10,NYJ,192.9,0.9,1,7.4,0.1,0,0,0,0,0,0,0,11.5,11.46
88,George Pickens,PIT,WR,10,GB,0,0,0,0.6,0,3.8,56.7,0.3,0,0,0,0,11.3,11.33
89,Courtland Sutton,DEN,WR,10,BUF,0,0,0,0,0,3.9,49,0.4,0,0,0,0,11.1,11.1
90,Evan Engram,JAX,TE,10,SF,0,0,0,0,0,5.1,47,0.2,0,0,0,0,11,11
91,Jakobi Meyers,LV,WR,10,NYJ,0,0,0,0.7,0,4.3,47.2,0.3,0,0,0,0,10.9,10.89
92,Jerome Ford,CLE,RB,10,BAL,0,0,0,50.5,0.3,2.3,12.3,0.1,0,0,0,0,10.9,10.88
93,Jerry Jeudy,DEN,WR,10,BUF,0,0,0,0.6,0,3.9,50.8,0.3,0,0,0,0,10.8,10.84
94,Chuba Hubbard,CAR,RB,10,CHI,0,0,0,52.5,0.3,2.1,11.8,0.1,0,0,0,0,10.8,10.83
95,Gabe Davis,BUF,WR,10,DEN,0,0,0,0.3,0,3.4,49.6,0.4,0,0,0,0,10.7,10.69
96,Jahan Dotson,WAS,WR,10,SEA,0,0,0,0.1,0,3.8,49.6,0.3,0,0,0,0,10.6,10.57
97,Devin Singletary,HOU,RB,10,CIN,0,0,0,55,0.3,1.7,9.1,0.1,0,0,0,0,10.4,10.41
98,Tommy Devito,NYG,QB,10,DAL,166.6,0.7,1.1,16.4,0.1,0,0,0,0,0,0,0,10.4,10.4
99,Michael Thomas,NO,WR,10,MIN,0,0,0,0,0,4,45.9,0.3,0,0,0,0,10.4,10.39
100,Demario Douglas,NE,WR,10,IND,0,0,0,3.4,0,4.2,45.9,0.2,0,0,0,0,10.3,10.33
101,Jaxon Smith-Njigba,SEA,WR,10,WAS,0,0,0,0.3,0,3.9,43.7,0.3,0,0,0,0,10.1,10.1
102,Jaylen Warren,PIT,RB,10,GB,0,0,0,36.9,0.2,2.9,17.8,0.1,0,0,0,0,10.1,10.07
103,Trey McBride,ARI,TE,10,ATL,0,0,0,0,0,4,42.1,0.3,0,0,0,0,10,10.01
104,Brian Robinson Jr.,WAS,RB,10,SEA,0,0,0,50.6,0.4,1.3,7.8,0,0,0,0,0,9.4,9.44
104,Christian Watson,GB,WR,10,PIT,0,0,0,1.1,0,3,45.3,0.3,0,0,0,0,9.4,9.44
106,Brandon Aubrey,DAL,K,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.41
106,Taysom Hill,NO,QB,10,MIN,0,0,0,34.1,0.4,1.5,15,0.1,0,0,0,0,9.4,9.41
106,Cole Kmet,CHI,TE,10,CAR,0,0,0,0.1,0,3.9,37,0.3,0,0,0,0,9.4,9.41
109,Jake Ferguson,DAL,TE,10,NYG,0,0,0,0,0,3.6,37.7,0.3,0,0,0,0,9.2,9.17
110,Gus Edwards,BAL,RB,10,CLE,0,0,0,50,0.5,0.7,4.4,0,0,0,0,0,9.1,9.14
111,Kyle Pitts,ATL,TE,10,ARI,0,0,0,0,0,3.6,42.8,0.2,0,0,0,0,9.1,9.08
112,Jason Myers,SEA,K,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,9,8.96
113,Younghoe Koo,ATL,K,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.91
114,Seattle Seahawks,SEA,DST,10,WAS,0,0,0,0,0,0,0,0,3.5,0.9,0.6,0.6,8.9,8.9
115,Tyler Bass,BUF,K,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.84
116,Evan McPherson,CIN,K,10,HOU,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.81
117,Logan Thomas,WAS,TE,10,SEA,0,0,0,0,0,3.5,34.9,0.3,0,0,0,0,8.8,8.79
118,Cameron Dicker,LAC,K,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.71
118,Noah Brown,HOU,WR,10,CIN,0,0,0,0.3,0,3.2,42.8,0.2,0,0,0,0,8.7,8.71
120,Robert Woods,HOU,WR,10,CIN,0,0,0,0.8,0,3.5,39.2,0.2,0,0,0,0,8.7,8.7
121,Romeo Doubs,GB,WR,10,PIT,0,0,0,0.1,0,3.2,36.5,0.3,0,0,0,0,8.7,8.66
122,David Njoku,CLE,TE,10,BAL,0,0,0,0,0,3.7,36.9,0.2,0,0,0,0,8.6,8.59
123,Riley Patterson,DET,K,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.54
124,Justin Tucker,BAL,K,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.51
125,Brandon McManus,JAX,K,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.46
126,Baltimore Ravens,BAL,DST,10,CLE,0,0,0,0,0,0,0,0,3,0.8,0.8,0.7,8.4,8.4
126,Pittsburgh Steelers,PIT,DST,10,GB,0,0,0,0,0,0,0,0,2.8,0.9,0.8,0.7,8.4,8.4
128,Chris Boswell,PIT,K,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.36
129,Matt Gay,IND,K,10,NE,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.31
129,Chase McLaughlin,TB,K,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.31
131,Hunter Henry,NE,TE,10,IND,0,0,0,0,0,3,34.8,0.3,0,0,0,0,8.3,8.28
132,Elijah Moore,CLE,WR,10,BAL,0,0,0,3,0,3.3,35.7,0.2,0,0,0,0,8.3,8.27
133,Greg Zuerlein,NYJ,K,10,LV,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.26
133,Josh Downs,IND,WR,10,NE,0,0,0,0.2,0,2.8,36.4,0.3,0,0,0,0,8.3,8.26
135,Blake Grupe,NO,K,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.21
135,JuJu Smith-Schuster,NE,WR,10,IND,0,0,0,0.5,0,3.5,34.6,0.2,0,0,0,0,8.2,8.21
137,New York Jets,NYJ,DST,10,LV,0,0,0,0,0,0,0,0,2.8,0.9,0.7,0.6,8.2,8.2
138,Dustin Hopkins,CLE,K,10,BAL,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.16
139,Jonnu Smith,ATL,TE,10,ARI,0,0,0,0.6,0,3.3,35.7,0.2,0,0,0,0,8.1,8.13
140,Nick Folk,TEN,K,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.11
140,Trenton Irwin,CIN,WR,10,HOU,0,0,0,0,0,3.2,37.1,0.2,0,0,0,0,8.1,8.11
142,Tampa Bay Buccaneers,TB,DST,10,TEN,0,0,0,0,0,0,0,0,2.9,0.8,0.7,0.6,8.1,8.1
143,Jonathan Mingo,CAR,WR,10,CHI,0,0,0,0.4,0,3.1,37.4,0.2,0,0,0,0,8.1,8.08
144,Tyler Allgeier,ATL,RB,10,ARI,0,0,0,45.5,0.3,1.1,6.6,0,0,0,0,0,8,8.01
145,Chicago Bears,CHI,DST,10,CAR,0,0,0,0,0,0,0,0,2.8,0.8,0.6,0.6,8,8
145,New Orleans Saints,NO,DST,10,MIN,0,0,0,0,0,0,0,0,2.6,0.8,0.7,0.7,8,8
145,Las Vegas Raiders,LV,DST,10,NYJ,0,0,0,0,0,0,0,0,2.8,0.8,0.6,0.6,8,8
145,Buffalo Bills,BUF,DST,10,DEN,0,0,0,0,0,0,0,0,3,0.7,0.7,0.6,8,8
149,Quentin Johnston,LAC,WR,10,DET,0,0,0,0.3,0,3.1,36.6,0.2,0,0,0,0,8,7.99
150,Rashid Shaheed,NO,WR,10,MIN,0,0,0,2.8,0,2.6,39.7,0.2,0,0,0,0,8,7.95
151,Curtis Samuel,WAS,WR,10,SEA,0,0,0,3.9,0,3.2,31.5,0.2,0,0,0,0,7.9,7.94
152,Matt Prater,ARI,K,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.91
153,San Francisco 49ers,SF,DST,10,JAX,0,0,0,0,0,0,0,0,2.7,0.8,0.7,0.6,7.9,7.9
154,Jake Moody,SF,K,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.89
154,Wan'Dale Robinson,NYG,WR,10,DAL,0,0,0,2.4,0,3.2,32.5,0.2,0,0,0,0,7.9,7.89
156,Khalil Shakir,BUF,WR,10,DEN,0,0,0,0.3,0,3,35.8,0.2,0,0,0,0,7.8,7.81
157,Jayden Reed,GB,WR,10,PIT,0,0,0,1.2,0,2.9,35.8,0.2,0,0,0,0,7.8,7.8
158,Cairo Santos,CHI,K,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.69
159,Brandin Cooks,DAL,WR,10,NYG,0,0,0,1.4,0,2.5,32.4,0.3,0,0,0,0,7.7,7.68
160,Michael Wilson,ARI,WR,10,ATL,0,0,0,0,0,2.7,37.2,0.2,0,0,0,0,7.6,7.62
161,Eddy Piñeiro,CAR,K,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.54
161,Chad Ryland,NE,K,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.54
161,Daniel Carlson,LV,K,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.54
164,Cade Otton,TB,TE,10,TEN,0,0,0,0,0,3.1,31.9,0.2,0,0,0,0,7.5,7.49
165,Tyjae Spears,TEN,RB,10,TB,0,0,0,22.8,0.1,2.5,14.9,0.1,0,0,0,0,7.5,7.47
165,Gerald Everett,LAC,TE,10,DET,0,0,0,0.5,0,3,32.2,0.2,0,0,0,0,7.5,7.47
167,Odell Beckham Jr.,BAL,WR,10,CLE,0,0,0,0.2,0,2.8,34.2,0.2,0,0,0,0,7.4,7.44
167,K.J. Osborn,MIN,WR,10,NO,0,0,0,0.2,0,2.9,33.2,0.2,0,0,0,0,7.4,7.44
169,Cincinnati Bengals,CIN,DST,10,HOU,0,0,0,0,0,0,0,0,2.4,0.7,0.7,0.6,7.4,7.4
169,Green Bay Packers,GB,DST,10,PIT,0,0,0,0,0,0,0,0,2.4,0.7,0.6,0.6,7.4,7.4
169,Atlanta Falcons,ATL,DST,10,ARI,0,0,0,0,0,0,0,0,2.4,0.7,0.6,0.6,7.4,7.4
172,Anders Carlson,GB,K,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.39
173,Chigoziem Okonkwo,TEN,TE,10,TB,0,0,0,0.7,0,3.1,29.7,0.2,0,0,0,0,7.3,7.34
174,Luke Musgrave,GB,TE,10,PIT,0,0,0,0,0,3.1,30.2,0.2,0,0,0,0,7.3,7.32
175,Greg Joseph,MIN,K,10,NO,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.29
175,Joey Slye,WAS,K,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.29
177,Rondale Moore,ARI,WR,10,ATL,0,0,0,10.3,0,2.9,27.1,0.1,0,0,0,0,7.2,7.24
178,Darius Slayton,NYG,WR,10,DAL,0,0,0,0.2,0,2.5,35,0.2,0,0,0,0,7.2,7.22
179,Irv Smith Jr.,CIN,TE,10,HOU,0,0,0,0,0,2.9,26,0.3,0,0,0,0,7.2,7.2
180,Darnell Mooney,CHI,WR,10,CAR,0,0,0,0.8,0,2.5,34.1,0.2,0,0,0,0,7.2,7.19
181,Allen Lazard,NYJ,WR,10,LV,0,0,0,0.1,0,2.6,33.7,0.2,0,0,0,0,7.2,7.18
182,Josh Reynolds,DET,WR,10,LAC,0,0,0,0.2,0,2.4,35.5,0.2,0,0,0,0,7.2,7.17
183,Tennessee Titans,TEN,DST,10,TB,0,0,0,0,0,0,0,0,2.1,0.7,0.6,0.6,7.1,7.1
184,Wil Lutz,DEN,K,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,7,7.05
185,Kareem Hunt,CLE,RB,10,BAL,0,0,0,33.2,0.3,1.2,8,0,0,0,0,0,7,7.02
185,Ezekiel Elliott,NE,RB,10,IND,0,0,0,33.5,0.3,1.3,6.7,0,0,0,0,0,7,7.02
187,Antonio Gibson,WAS,RB,10,SEA,0,0,0,15.8,0.1,2.5,17.3,0.1,0,0,0,0,7,7.01
188,Zach Charbonnet,SEA,RB,10,WAS,0,0,0,30.3,0.2,1.4,7.6,0.1,0,0,0,0,6.9,6.89
189,Matt Ammendola,HOU,K,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.85
190,Juwan Johnson,NO,TE,10,MIN,0,0,0,1,0,2.8,26.5,0.2,0,0,0,0,6.8,6.75
191,Michael Gallup,DAL,WR,10,NYG,0,0,0,0,0,2.5,30.2,0.2,0,0,0,0,6.7,6.72
192,Carolina Panthers,CAR,DST,10,CHI,0,0,0,0,0,0,0,0,2.3,0.9,0.6,0.6,6.7,6.7
193,Roschon Johnson,CHI,RB,10,CAR,0,0,0,22.2,0.2,1.7,9,0.1,0,0,0,0,6.5,6.52
194,Indianapolis Colts,IND,DST,10,NE,0,0,0,0,0,0,0,0,2.3,0.8,0.6,0.6,6.5,6.5
195,Terrace Marshall Jr.,CAR,WR,10,CHI,0,0,0,0,0,2.4,28.8,0.2,0,0,0,0,6.5,6.48
196,Jaleel McLaughlin,DEN,RB,10,BUF,0,0,0,21.9,0.2,1.7,7.6,0.1,0,0,0,0,6.4,6.45
197,Alec Pierce,IND,WR,10,NE,0,0,0,0.1,0,2.2,30.3,0.2,0,0,0,0,6.4,6.44
198,Trey Palmer,TB,WR,10,TEN,0,0,0,0,0,2.3,28.9,0.2,0,0,0,0,6.4,6.39
199,Tyler Conklin,NYJ,TE,10,LV,0,0,0,0,0,2.9,28.1,0.1,0,0,0,0,6.3,6.31
200,Cleveland Browns,CLE,DST,10,BAL,0,0,0,0,0,0,0,0,2.5,0.7,0.7,0.6,6.3,6.3
200,Minnesota Vikings,MIN,DST,10,NO,0,0,0,0,0,0,0,0,2.3,0.7,0.6,0.6,6.3,6.3
202,AJ Dillon,GB,RB,10,PIT,0,0,0,33.8,0.2,1,6.4,0,0,0,0,0,6.2,6.22
203,New England Patriots,NE,DST,10,IND,0,0,0,0,0,0,0,0,2.2,0.7,0.6,0.6,6.2,6.2
203,Detroit Lions,DET,DST,10,LAC,0,0,0,0,0,0,0,0,2.2,0.7,0.6,0.6,6.2,6.2
205,Brandon Powell,MIN,WR,10,NO,0,0,0,5.4,0,2.3,21.2,0.2,0,0,0,0,6.2,6.16
206,Nick Westbrook-Ikhine,TEN,WR,10,TB,0,0,0,0.1,0,2.1,28.3,0.2,0,0,0,0,6.1,6.14
207,Arizona Cardinals,ARI,DST,10,ATL,0,0,0,0,0,0,0,0,2.2,0.7,0.6,0.5,6,6
208,Zack Moss,IND,RB,10,NE,0,0,0,29.9,0.2,1.1,6.9,0,0,0,0,0,6,5.98
209,Randy Bullock,NYG,K,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,5.8,5.8
209,Jalin Hyatt,NYG,WR,10,DAL,0,0,0,0.2,0,2.2,29.8,0.1,0,0,0,0,5.8,5.8
211,Miles Sanders,CAR,RB,10,CHI,0,0,0,26.8,0.1,1.5,8.7,0,0,0,0,0,5.6,5.55
212,Washington Commanders,WAS,DST,10,SEA,0,0,0,0,0,0,0,0,2.3,0.7,0.6,0.5,5.5,5.5
212,Justice Hill,BAL,RB,10,CLE,0,0,0,22.1,0.2,1.4,6.9,0,0,0,0,0,5.5,5.5
214,Samaje Perine,DEN,RB,10,BUF,0,0,0,9.1,0.1,2.1,12.3,0.1,0,0,0,0,5.4,5.44
215,Hayden Hurst,CAR,TE,10,CHI,0,0,0,0,0,2.5,23.1,0.1,0,0,0,0,5.4,5.41
216,Houston Texans,HOU,DST,10,CIN,0,0,0,0,0,0,0,0,2.2,0.7,0.5,0.5,5.4,5.4
216,Jacksonville Jaguars,JAX,DST,10,SF,0,0,0,0,0,0,0,0,2,0.7,0.6,0.6,5.4,5.4
216,Los Angeles Chargers,LAC,DST,10,DET,0,0,0,0,0,0,0,0,2.2,0.6,0.7,0.6,5.4,5.4
219,Kyle Philips,TEN,WR,10,TB,0,0,0,0.1,0,2.2,25.6,0.1,0,0,0,0,5.4,5.37
220,KhaDarel Hodge,ATL,WR,10,ARI,0,0,0,0,0,1.8,23.3,0.2,0,0,0,0,5.3,5.33
221,Latavius Murray,BUF,RB,10,DEN,0,0,0,20.9,0.2,1.3,7.2,0,0,0,0,0,5.3,5.31
222,Michael Mayer,LV,TE,10,NYJ,0,0,0,0,0,2.3,23.9,0.1,0,0,0,0,5.3,5.29
