Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Patrick Mahomes,KC,QB,1,DET,299.2,2.2,0.7,20.9,0.2,0,0,0,0,0,0,0,23.3,23.26
2,Jalen Hurts,PHI,QB,1,NE,235.5,1.5,0.6,48.5,0.6,0,0,0,0,0,0,0,23.1,23.07
3,Lamar Jackson,BAL,QB,1,HOU,229.1,1.7,0.7,57.3,0.3,0,0,0,0,0,0,0,22.6,22.59
4,Josh Allen,BUF,QB,1,NYJ,250.3,1.7,0.9,37.4,0.3,0,0,0,0,0,0,0,21.2,21.25
5,Justin Jefferson,MIN,WR,1,TB,0,0,0,1.6,0,7.1,99.6,0.6,0,0,0,0,20.7,20.72
6,Justin Herbert,LAC,QB,1,MIA,283.8,2,0.8,12.2,0.1,0,0,0,0,0,0,0,20.3,20.27
7,Joe Burrow,CIN,QB,1,CLE,265.9,1.9,0.8,13.7,0.2,0,0,0,0,0,0,0,19.9,19.91
8,Justin Fields,CHI,QB,1,GB,184.2,1.2,0.8,62.5,0.4,0,0,0,0,0,0,0,19.7,19.72
9,Trevor Lawrence,JAX,QB,1,IND,260.2,1.8,0.7,17.4,0.2,0,0,0,0,0,0,0,19.6,19.55
10,Kirk Cousins,MIN,QB,1,TB,273.3,1.9,0.7,6,0.1,0,0,0,0,0,0,0,18.9,18.93
11,Ja'Marr Chase,CIN,WR,1,CLE,0,0,0,1.9,0,6.4,87,0.6,0,0,0,0,18.8,18.79
12,Geno Smith,SEA,QB,1,LAR,251.4,1.8,0.7,16.6,0.1,0,0,0,0,0,0,0,18.6,18.62
13,Daniel Jones,NYG,QB,1,DAL,217.4,1.3,0.7,38.7,0.3,0,0,0,0,0,0,0,18.6,18.57
14,Anthony Richardson,IND,QB,1,JAX,193.3,1.1,0.9,50.1,0.4,0,0,0,0,0,0,0,18.4,18.44
15,Deshaun Watson,CLE,QB,1,CIN,239.5,1.5,0.8,26.5,0.2,0,0,0,0,0,0,0,18.4,18.43
16,Tua Tagovailoa,MIA,QB,1,LAC,270,1.8,0.8,7.1,0.1,0,0,0,0,0,0,0,18.4,18.41
17,Tyreek Hill,MIA,WR,1,LAC,0,0,0,3.9,0,6.2,85.6,0.5,0,0,0,0,18,18.05
