Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Tyreek Hill,MIA,WR,13,WAS,0,0,0,3.4,0,7.7,110.3,0.8,0,0,0,0,26.8,26.77
2,Jalen Hurts,PHI,QB,13,SF,226.1,1.3,0.8,42.4,0.7,0,0,0,0,0,0,0,21.5,21.48
3,Dak Prescott,DAL,QB,13,SEA,268.6,2.1,0.7,15.1,0.2,0,0,0,0,0,0,0,21,20.95
4,Christian McCaffrey,SF,RB,13,PHI,0,0,0,73.7,0.7,4.6,29.8,0.3,0,0,0,0,20.8,20.85
5,Patrick Mahomes,KC,QB,13,GB,258.3,1.9,0.7,25.1,0.2,0,0,0,0,0,0,0,20.7,20.74
6,Tua Tagovailoa,MIA,QB,13,WAS,298.5,2.1,0.8,5,0.1,0,0,0,0,0,0,0,20.4,20.44
7,CeeDee Lamb,DAL,WR,13,SEA,0,0,0,4.3,0,6.9,91.2,0.6,0,0,0,0,20,19.95
8,C.J. Stroud,HOU,QB,13,DEN,275.3,1.8,0.7,12.3,0.2,0,0,0,0,0,0,0,19.7,19.74
9,Keenan Allen,LAC,WR,13,NE,0,0,0,0.3,0,7.7,84.5,0.5,0,0,0,0,19.1,19.08
10,Amon-Ra St. Brown,DET,WR,13,NO,0,0,0,2.3,0,7.2,85.9,0.5,0,0,0,0,18.9,18.92
11,Justin Herbert,LAC,QB,13,NE,245.6,1.6,0.7,18.7,0.2,0,0,0,0,0,0,0,18.4,18.39
12,Brock Purdy,SF,QB,13,PHI,254.3,1.8,0.7,11.7,0.1,0,0,0,0,0,0,0,18.3,18.34
13,Trevor Lawrence,JAX,QB,13,CIN,252.8,1.4,0.7,20.3,0.2,0,0,0,0,0,0,0,18,18.04
14,Russell Wilson,DEN,QB,13,HOU,219.5,1.5,0.6,23.1,0.2,0,0,0,0,0,0,0,17.5,17.49
15,Sam Howell,WAS,QB,13,MIA,254.4,1.4,1,15.9,0.2,0,0,0,0,0,0,0,17.4,17.37
16,Kyler Murray,ARI,QB,13,PIT,220.1,1.1,0.8,32.5,0.3,0,0,0,0,0,0,0,17.2,17.25
17,A.J. Brown,PHI,WR,13,SF,0,0,0,0.8,0,5.8,83.3,0.5,0,0,0,0,17.2,17.21
18,Jared Goff,DET,QB,13,NO,256.2,1.7,0.8,5,0.1,0,0,0,0,0,0,0,17.2,17.15
19,Austin Ekeler,LAC,RB,13,NE,0,0,0,52.8,0.5,4.7,29.2,0.2,0,0,0,0,17,17
20,Alvin Kamara,NO,RB,13,DET,0,0,0,57.5,0.3,4.8,31.3,0.2,0,0,0,0,16.6,16.58
21,Travis Kelce,KC,TE,13,GB,0,0,0,0,0,6.3,68.5,0.5,0,0,0,0,16.2,16.15
22,Jaylen Waddle,MIA,WR,13,WAS,0,0,0,1.7,0,5.5,74.7,0.5,0,0,0,0,16.1,16.14
23,Jahmyr Gibbs,DET,RB,13,NO,0,0,0,52.3,0.4,4.2,25,0.2,0,0,0,0,15.4,15.43
24,Michael Pittman Jr.,IND,WR,13,TEN,0,0,0,0.7,0,6.4,70.3,0.3,0,0,0,0,15.3,15.3
25,Baker Mayfield,TB,QB,13,CAR,214.6,1.4,0.8,13.7,0.1,0,0,0,0,0,0,0,15.2,15.25
