Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Tyreek Hill,MIA,WR,7,PHI,0,0,0,3.1,0,6.8,104.1,0.6,0,0,0,0,24,24.02
2,Jalen Hurts,PHI,QB,7,MIA,246.8,1.6,0.8,43.8,0.7,0,0,0,0,0,0,0,23.8,23.85
3,Patrick Mahomes,KC,QB,7,LAC,289.2,2.2,0.7,24.1,0.2,0,0,0,0,0,0,0,23.2,23.18
4,Lamar Jackson,BAL,QB,7,DET,213.4,1.4,0.8,58.1,0.4,0,0,0,0,0,0,0,21.2,21.25
5,Josh Allen,BUF,QB,7,NE,244.1,1.8,0.8,27.5,0.3,0,0,0,0,0,0,0,20.5,20.51
6,Cooper Kupp,LAR,WR,7,PIT,0,0,0,1.9,0,7.1,92.4,0.6,0,0,0,0,20,20.03
7,Tua Tagovailoa,MIA,QB,7,PHI,291.7,1.9,0.8,5,0.1,0,0,0,0,0,0,0,19.5,19.47
8,Stefon Diggs,BUF,WR,7,NE,0,0,0,0.2,0,7,84.3,0.6,0,0,0,0,19,18.95
9,Austin Ekeler,LAC,RB,7,KC,0,0,0,57.8,0.5,5,31.3,0.3,0,0,0,0,18.6,18.61
10,Justin Herbert,LAC,QB,7,KC,254.4,1.6,0.7,15.8,0.2,0,0,0,0,0,0,0,18.6,18.56
11,Geno Smith,SEA,QB,7,ARI,251.1,1.7,0.7,13.3,0.1,0,0,0,0,0,0,0,18,17.97
12,Keenan Allen,LAC,WR,7,KC,0,0,0,0.4,0,7,79.5,0.5,0,0,0,0,17.9,17.89
13,Travis Kelce,KC,TE,7,LAC,0,0,0,0,0,6.5,75.4,0.6,0,0,0,0,17.6,17.64
14,Christian McCaffrey,SF,RB,7,MIN,0,0,0,73.4,0.6,3.3,22.2,0.2,0,0,0,0,17.6,17.56
15,A.J. Brown,PHI,WR,7,MIA,0,0,0,0.9,0,5.8,86.3,0.5,0,0,0,0,17.5,17.52
16,Jordan Love,GB,QB,7,DEN,231.2,1.5,0.9,17.5,0.2,0,0,0,0,0,0,0,17.2,17.2
17,Amon-Ra St. Brown,DET,WR,7,BAL,0,0,0,1.9,0,6.9,76.3,0.4,0,0,0,0,17,17.02
18,Matthew Stafford,LAR,QB,7,PIT,258.7,1.6,0.9,5.8,0.1,0,0,0,0,0,0,0,16.9,16.93
19,Russell Wilson,DEN,QB,7,GB,213.3,1.4,0.6,23.5,0.2,0,0,0,0,0,0,0,16.9,16.88
20,Brock Purdy,SF,QB,7,MIN,236.8,1.6,0.5,7.6,0.1,0,0,0,0,0,0,0,16.6,16.63
21,Deshaun Watson,CLE,QB,7,IND,217.5,1.3,0.7,24.1,0.2,0,0,0,0,0,0,0,16.6,16.61
22,Sam Howell,WAS,QB,7,NYG,226.2,1.3,0.9,19.4,0.2,0,0,0,0,0,0,0,16.4,16.39
23,Kenneth Walker III,SEA,RB,7,ARI,0,0,0,79.4,0.8,1.9,11.5,0.1,0,0,0,0,16.3,16.29
24,Davante Adams,LV,WR,7,CHI,0,0,0,0.1,0,5.6,73.9,0.5,0,0,0,0,16,16
25,Jared Goff,DET,QB,7,BAL,244.6,1.5,0.7,5.1,0.1,0,0,0,0,0,0,0,16,15.99
25,Kirk Cousins,MIN,QB,7,SF,248.6,1.5,0.8,5.5,0.1,0,0,0,0,0,0,0,16,15.99
27,D'Andre Swift,PHI,RB,7,MIA,0,0,0,66.8,0.5,3.2,18.7,0.2,0,0,0,0,15.8,15.85
28,Josh Jacobs,LV,RB,7,CHI,0,0,0,73,0.5,3.1,18.2,0.1,0,0,0,0,15.7,15.72
29,Travis Etienne Jr.,JAX,RB,7,NO,0,0,0,75.6,0.5,2.9,17.3,0.1,0,0,0,0,15.7,15.69
30,Bijan Robinson,ATL,RB,7,TB,0,0,0,62.2,0.4,3.6,21.9,0.2,0,0,0,0,15.5,15.51
30,Alvin Kamara,NO,RB,7,JAX,0,0,0,57.1,0.3,4.4,25,0.2,0,0,0,0,15.5,15.51
32,Brandon Aiyuk,SF,WR,7,MIN,0,0,0,1.2,0,5,72.7,0.5,0,0,0,0,15.4,15.39
33,Baker Mayfield,TB,QB,7,ATL,217.4,1.4,0.8,12.6,0.1,0,0,0,0,0,0,0,15.2,15.16
