player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Garrett Wilson,97405,WR,NYJ,1,16,0,22,3.0,0,66.7,,0,0,0.0,0,1,0,68.3,63.0,0,6,0.0,0,13,2,92.3,12,70.1,3,25.0,0,7,8,4.0,3.5,0.58,0,4.0,2,50.0,0.0,0,1,0.0,0,1,0,72.1,71.3,0,16,0.0,0,23,4,91.3,21,63.0,8,38.1,0,37,21,5.3,9.3,1.76
Evan Engram,11778,TE,JAX,1,15,0,15,12.0,0,0.0,0.0,0,1,100.0,1,0,0,27.9,41.1,1,0,0.0,0,12,0,91.7,11,0.0,3,27.3,0,0,0,,,0.0,0,4.9,1,100.0,100.0,1,1,0.0,0,4,1,77.3,70.4,0,13,8.3,3,36,9,83.3,30,104.2,9,30.0,0,81,37,4.1,9.0,2.7
Amari Cooper,9437,WR,CLV,1,15,0,8,15.3,0,66.7,100.0,1,1,0.0,0,2,0,68.3,83.1,0,13,0.0,0,5,2,100.0,5,125.0,3,60.0,1,20,0,0.0,10.0,4.0,0,22.1,0,75.0,100.0,2,2,0.0,0,9,0,77.3,95.1,1,75,0.0,0,29,9,93.1,27,109.7,12,44.4,1,245,54,6.0,27.2,9.07
Breece Hall,97636,HB,NYJ,1,15,0,22,0.7,0,66.7,,0,0,0.0,0,0,0,68.3,56.3,0,3,0.0,0,13,2,92.3,12,70.1,3,25.0,0,4,2,1.0,2.0,0.33,0,-2.7,3,100.0,,0,0,0.0,0,4,0,75.6,84.0,0,15,6.7,1,15,7,80.0,12,108.9,7,58.3,0,71,90,12.9,10.1,5.92
Amon-Ra St. Brown,84470,WR,DET,1,14,0,11,0.8,1,80.0,0.0,0,1,0.0,0,3,0,72.1,81.1,0,15,9.1,1,11,4,81.8,9,90.8,5,55.6,0,29,29,7.3,7.3,3.22,0,6.0,1,87.5,,0,0,0.0,0,4,0,75.6,75.4,0,25,3.7,1,27,7,92.6,25,106.3,8,32.0,0,76,31,4.4,10.9,3.04
Tyreek Hill,10799,WR,MIA,1,14,0,17,7.0,0,66.7,,0,0,0.0,0,2,0,68.3,72.3,0,14,0.0,0,12,2,91.7,11,91.0,3,27.3,0,24,13,6.5,12.0,2.18,0,13.5,2,63.6,,0,0,12.5,1,4,0,52.1,78.4,0,20,0.0,0,25,7,100.0,25,83.5,11,44.0,0,75,14,2.0,10.7,3.0
Zay Flowers,97268,WR,BLT,1,13,0,3,4.2,2,80.0,100.0,1,1,0.0,0,3,0,72.1,77.8,0,10,0.0,0,14,4,92.9,13,87.5,5,38.5,0,25,25,6.3,6.3,1.92,0,5.3,0,57.1,100.0,1,1,33.3,2,2,0,28.6,55.6,0,13,0.0,0,24,4,83.3,20,72.3,7,35.0,0,38,21,5.3,9.5,1.9
Chris Olave,84355,WR,NO,1,13,0,20,5.0,0,33.3,0.0,0,1,50.0,1,1,0,29.9,66.0,0,6,0.0,0,7,1,85.7,6,42.4,3,50.0,0,6,0,0.0,6.0,1.0,0,10.4,1,77.8,,0,0,12.5,1,5,0,52.1,77.3,0,28,0.0,0,29,7,100.0,29,112.5,9,31.0,0,99,27,3.9,14.1,3.41
Cooper Kupp,11824,WR,LA,1,12,0,26,5.3,0,33.3,,0,0,50.0,2,2,0,27.3,46.0,0,11,0.0,0,13,2,100.0,13,42.4,6,46.2,0,18,14,7.0,9.0,1.38,0,5.3,0,66.7,33.3,1,3,0.0,0,2,0,72.1,66.9,0,12,0.0,0,22,4,100.0,22,81.3,6,27.3,0,34,20,5.0,8.5,1.55
Tyler Lockett,9502,WR,SEA,1,11,0,29,12.0,0,66.7,100.0,1,1,0.0,0,1,0,68.3,68.1,0,9,0.0,0,7,2,85.7,6,79.9,3,50.0,0,16,1,0.5,8.0,2.67,0,9.9,0,75.0,0.0,0,1,0.0,0,4,0,74.6,75.8,0,21,0.0,0,25,6,92.0,23,98.4,8,34.8,0,65,12,2.0,10.8,2.83
