player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyreek Hill,10799,WR,MIA,1,15.7,3,73.3,50.0,1,2,0,8.3,1,9,17,0,60.2,71.5,93.0,,92.7,0.0,0,0,47,0.0,0,35,0,11,100.0,35,40.0,14,154.9,15,2,57.1,20,215,50,4.5,19.5,6.14
Puka Nacua,100632,WR,LA,1,10.0,0,71.4,,0,0,0,16.7,2,6,26,0,41.4,71.1,81.3,,80.0,0.0,0,0,21,0.0,0,37,0,10,94.6,35,29.7,11,97.0,14,0,70.3,26,119,42,4.2,11.9,3.4
Stefon Diggs,9579,WR,BUF,1,10.7,1,76.9,66.7,2,3,0,0.0,0,6,4,0,78.7,71.5,75.5,,74.5,0.0,0,1,18,0.0,0,47,1,10,97.9,46,46.8,22,92.5,13,1,51.1,24,102,30,3.0,10.2,2.22
DeAndre Hopkins,7808,WR,TEN,1,11.3,0,58.3,25.0,1,4,0,12.5,1,3,31,0,52.5,69.5,64.6,,66.3,0.0,0,2,16,0.0,0,39,1,7,92.3,36,38.5,15,33.7,12,0,61.5,24,65,6,0.9,9.3,1.81
Justin Jefferson,61398,WR,MIN,1,9.7,0,81.8,0.0,0,1,0,0.0,0,5,18,0,77.3,70.6,79.1,,77.6,0.0,0,0,42,0.0,0,48,0,9,97.9,47,25.0,12,118.8,11,0,75.0,36,150,67,7.4,16.7,3.19
Kendrick Bourne,12270,WR,NE,1,12.5,0,54.5,0.0,0,3,0,0.0,0,3,19,0,74.6,68.8,66.4,,65.9,0.0,0,1,19,0.0,0,56,0,6,96.4,54,25.0,14,73.5,11,2,75.0,42,64,23,3.8,10.7,1.19
Nico Collins,61441,WR,HST,1,15.0,1,54.5,50.0,1,2,0,0.0,0,3,13,0,74.6,68.8,71.8,,69.0,0.0,0,0,26,0.0,0,41,0,6,95.1,39,24.4,10,77.8,11,0,75.6,31,80,22,3.7,13.3,2.05
Calvin Ridley,48262,WR,JAX,1,9.6,1,72.7,100.0,1,1,0,0.0,0,4,15,1,77.3,19.2,76.0,,75.0,0.0,0,0,29,0.0,0,35,0,8,97.1,34,14.3,5,131.3,11,1,85.7,30,101,39,4.9,12.6,2.97
Zach Ertz,7816,TE,ARZ,1,5.4,0,60.0,33.3,1,3,0,14.3,1,1,1,0,49.2,68.8,51.8,65.8,52.1,35.3,12,0,6,2.9,1,34,0,6,91.2,31,58.8,20,64.6,10,0,5.9,2,21,9,1.5,3.5,0.68
Chris Olave,84355,WR,NO,1,13.1,0,80.0,0.0,0,1,0,0.0,0,6,20,0,76.5,70.1,81.2,,81.4,0.0,0,0,45,0.0,0,33,0,8,97.0,32,42.4,14,113.3,10,0,48.5,16,112,63,7.9,14.0,3.5
DeVonta Smith,61100,WR,PHI,1,9.8,0,70.0,0.0,0,2,0,0.0,0,3,24,0,75.6,69.5,70.4,,69.5,0.0,0,0,13,0.0,0,41,0,7,90.2,37,22.0,9,113.3,10,1,78.0,32,47,8,1.1,6.7,1.27
Zay Flowers,97268,WR,BLT,1,2.6,4,90.0,0.0,0,1,0,0.0,0,5,3,0,77.3,72.0,78.2,,80.3,0.0,0,1,21,0.0,0,32,0,9,87.5,28,43.8,14,59.6,10,0,56.3,18,78,54,6.0,8.7,2.79
Robert Woods,7822,WR,HST,1,7.4,0,60.0,33.3,1,3,0,25.0,2,4,13,0,32.2,72.0,64.1,,64.1,0.0,0,0,19,0.0,0,44,0,6,90.9,40,20.5,9,75.8,10,0,79.5,35,57,23,3.8,9.5,1.43
Jakobi Meyers,47468,WR,LV,1,8.4,1,90.0,100.0,2,2,0,10.0,1,5,23,0,56.7,70.6,69.8,,72.8,0.0,0,0,21,0.0,0,27,1,9,88.9,24,11.1,3,140.0,10,2,88.9,24,81,14,1.6,9.0,3.38
Mike Evans,8642,WR,TB,1,12.1,0,66.7,33.3,1,3,0,14.3,1,2,30,0,49.2,68.8,62.3,,64.2,0.0,0,0,28,0.0,0,36,0,6,100.0,36,16.7,6,125.2,9,1,83.3,30,66,11,1.8,11.0,1.83
Ja'Marr Chase,84270,WR,CIN,1,9.9,2,55.6,0.0,0,1,0,0.0,0,3,7,0,74.6,69.8,69.8,,70.5,0.0,0,0,12,0.0,0,36,0,5,94.4,34,25.0,9,66.4,9,0,75.0,27,39,21,4.2,7.8,1.15
Michael Pittman Jr.,29049,WR,IND,1,5.8,0,88.9,66.7,2,3,0,0.0,0,4,14,0,77.3,70.6,69.4,,69.6,0.0,0,0,39,0.0,0,48,1,8,95.8,46,20.8,10,148.6,9,1,79.2,38,97,51,6.4,12.1,2.11
Davante Adams,8688,WR,LV,1,10.6,0,66.7,25.0,1,4,0,0.0,0,4,23,0,74.6,68.8,75.9,,74.5,0.0,0,0,18,0.0,0,32,0,6,90.6,29,31.3,10,88.2,9,0,68.8,22,66,3,0.5,11.0,2.28
A.J. Brown,48327,WR,PHI,1,18.6,0,77.8,0.0,0,1,0,0.0,0,4,24,0,77.3,70.6,72.7,,71.7,0.0,0,0,23,0.0,0,39,0,7,89.7,35,7.7,3,103.2,9,0,92.3,36,79,11,1.6,11.3,2.26
Keenan Allen,7857,WR,LAC,1,10.9,0,66.7,50.0,1,2,0,0.0,0,2,27,0,74.6,68.8,68.6,61.6,70.1,0.0,0,0,36,2.2,1,46,0,6,89.1,41,56.5,26,92.8,9,0,43.5,20,76,34,5.7,12.7,1.85
