player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
CeeDee Lamb,61570,WR,DAL,1,17,0,9,3.3,0,66.7,,0,0,33.3,1,2,0,29.9,68.5,0,14,0.0,0,6,2,66.7,4,85.4,3,75.0,0,20,12,6.0,10.0,5.0,0,10.5,0,71.4,33.3,1,3,0.0,0,4,0,78.0,78.8,0,23,0.0,0,42,10,85.7,36,114.0,14,38.9,1,96,20,2.0,9.6,2.67
Michael Pittman Jr.,29049,WR,IND,1,16,0,14,8.8,0,62.5,0.0,0,1,0.0,0,3,0,73.4,80.1,0,14,0.0,0,20,5,90.0,18,119.8,8,44.4,1,50,22,4.4,10.0,2.78,0,7.0,0,75.0,100.0,1,1,0.0,0,3,0,74.6,73.4,0,12,4.3,1,23,6,95.7,22,93.2,8,36.4,0,55,24,4.0,9.2,2.5
A.J. Brown,48327,WR,PHI,1,13,0,24,7.8,2,50.0,0.0,0,3,0.0,0,3,0,70.5,87.3,0,38,0.0,0,14,3,85.7,12,90.3,6,50.0,0,67,53,17.7,22.3,5.58,0,11.7,1,66.7,,0,0,0.0,0,2,0,72.1,62.9,0,19,0.0,0,35,4,97.1,34,85.4,6,17.6,0,40,10,2.5,10.0,1.18
DeAndre Hopkins,7808,WR,TEN,1,12,0,31,12.0,0,100.0,,0,0,0.0,0,1,0,64.7,75.8,0,3,0.0,0,3,1,100.0,3,118.8,1,33.3,1,3,0,0.0,3.0,1.0,0,18.0,0,40.0,0.0,0,2,20.0,1,3,0,42.1,67.3,0,27,0.0,0,34,4,91.2,31,65.4,10,32.3,0,72,6,1.5,18.0,2.32
DeVonta Smith,61100,WR,PHI,1,12,0,24,7.7,0,66.7,0.0,0,1,33.3,1,2,0,29.9,63.6,0,6,0.0,0,14,2,85.7,12,109.7,3,25.0,1,8,0,0.0,4.0,0.67,0,11.2,2,77.8,50.0,1,2,0.0,0,6,0,75.6,80.4,0,21,0.0,0,42,7,97.6,41,107.4,9,22.0,0,88,34,4.9,12.6,2.15
Nico Collins,61441,WR,HST,1,12,0,13,15.3,0,66.7,,0,0,0.0,0,2,0,68.3,84.0,0,39,0.0,0,8,2,87.5,7,149.3,3,42.9,1,42,15,7.5,21.0,6.0,0,13.2,1,83.3,0.0,0,1,0.0,0,2,0,73.4,75.6,0,52,0.0,0,16,5,100.0,16,118.8,6,37.5,0,85,25,5.0,17.0,5.31
Mike Evans,8642,WR,TB,1,12,0,30,17.0,0,66.7,100.0,1,1,0.0,0,2,0,68.3,90.7,0,40,0.0,0,5,2,100.0,5,109.7,3,60.0,0,53,17,8.5,26.5,10.6,0,16.5,2,62.5,50.0,1,2,0.0,0,3,0,73.4,90.5,1,75,0.0,0,17,5,94.1,16,106.3,8,50.0,1,109,65,13.0,21.8,6.81
Ja'Marr Chase,84270,WR,CIN,1,12,0,7,5.3,0,100.0,100.0,2,2,0.0,0,1,0,72.1,88.2,0,76,0.0,0,11,4,90.9,10,158.3,4,40.0,1,92,71,17.8,23.0,9.2,0,9.8,1,100.0,100.0,1,1,0.0,0,3,0,72.1,82.3,0,17,0.0,0,20,4,100.0,20,118.8,4,20.0,0,52,13,3.3,13.0,2.6
Jaxon Smith-Njigba,129758,WR,SEA,1,11,0,29,8.0,1,33.3,0.0,0,2,0.0,0,2,0,68.3,66.0,0,11,0.0,0,20,2,85.0,17,45.1,6,35.3,0,22,17,8.5,11.0,1.29,0,1.8,0,100.0,,0,0,0.0,0,2,0,73.4,70.9,0,18,0.0,0,15,5,93.3,14,100.0,5,35.7,0,40,31,6.2,8.0,2.86
Elijah Moore,84302,WR,CLV,1,10,0,8,15.0,0,0.0,,0,0,,0,0,0,,59.9,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0,0,21.3,0,37.5,50.0,1,2,0.0,0,2,0,72.1,78.2,1,42,0.0,0,27,3,96.3,26,25.5,8,30.8,0,61,1,0.3,20.3,2.35
Jonathan Mingo,97774,WR,CAR,1,10,0,5,15.7,0,0.0,,0,0,,0,0,0,,54.3,0,0,0.0,0,13,0,92.3,12,39.6,3,25.0,0,0,0,,,0.0,0,7.1,3,85.7,,0,0,0.0,0,2,1,74.6,69.1,0,31,0.0,0,21,6,95.2,20,107.7,7,35.0,0,69,35,5.8,11.5,3.45
Tyler Conklin,47124,TE,NYJ,1,9,0,22,13.8,0,0.0,,0,0,100.0,1,0,0,27.9,37.1,0,0,12.5,1,8,0,75.0,6,39.6,4,66.7,0,0,0,,,0.0,0,13.8,0,75.0,100.0,1,1,0.0,0,2,0,70.5,71.8,0,16,17.6,3,17,3,82.4,14,101.0,4,28.6,0,35,3,1.0,11.7,2.5
Rashee Rice,97605,WR,KC,1,9,0,16,6.3,0,66.7,,0,0,0.0,0,0,0,68.3,68.6,0,9,0.0,0,7,2,85.7,6,79.9,3,50.0,0,16,3,1.5,8.0,2.67,0,-3.3,1,100.0,,0,0,0.0,0,2,0,72.1,69.7,0,9,5.9,1,17,4,82.4,14,92.7,4,28.6,0,25,38,9.5,6.3,1.79
Keenan Allen,7857,WR,LAC,1,9,0,27,12.6,0,42.9,33.3,1,3,25.0,1,1,0,36.8,61.6,0,16,0.0,0,17,3,100.0,17,56.8,7,41.2,0,32,3,1.0,10.7,1.88,0,10.0,0,100.0,,0,0,0.0,0,1,0,68.3,65.8,0,15,0.0,0,20,2,100.0,20,118.8,2,10.0,0,26,6,3.0,13.0,1.3
Evan Engram,11778,TE,JAX,1,9,0,15,2.5,0,100.0,,0,0,0.0,0,2,0,68.3,90.5,0,22,20.0,2,10,2,80.0,8,158.3,2,25.0,1,32,27,13.5,16.0,4.0,0,4.2,2,100.0,,0,0,0.0,0,2,0,74.6,73.4,0,21,3.7,1,27,6,96.3,26,100.0,6,23.1,0,48,23,3.8,8.0,1.85
DeVante Parker,9447,WR,NE,1,9,0,19,4.5,0,50.0,,0,0,50.0,2,1,0,27.3,55.0,0,21,0.0,0,6,2,100.0,6,67.7,4,66.7,0,23,10,5.0,11.5,3.83,0,19.8,0,50.0,50.0,2,4,0.0,0,2,0,68.3,75.5,0,27,0.0,0,16,2,100.0,16,86.5,4,25.0,0,41,2,1.0,20.5,2.56
Sam LaPorta,101690,TE,DET,1,9,0,11,8.0,1,100.0,100.0,1,1,0.0,0,2,0,70.5,77.6,0,14,11.1,1,9,3,77.8,7,101.4,3,42.9,0,25,1,0.3,8.3,3.57,0,9.7,3,100.0,,0,0,0.0,0,3,0,74.6,92.6,0,48,9.1,1,11,6,81.8,9,158.3,6,66.7,1,115,57,9.5,19.2,12.78
Trey McBride,75916,TE,ARZ,1,9,0,1,9.0,0,66.7,100.0,1,1,0.0,0,2,0,68.3,71.8,0,15,0.0,0,12,2,83.3,10,125.0,3,30.0,1,20,5,2.5,10.0,2.0,0,5.0,1,100.0,100.0,1,1,0.0,0,3,0,73.4,89.6,0,17,0.0,0,13,5,92.3,12,114.2,5,41.7,0,57,32,6.4,11.4,4.75
Christian Watson,66581,WR,GB,1,9,0,12,6.8,0,83.3,100.0,1,1,0.0,0,4,0,73.4,91.3,0,12,0.0,0,11,5,100.0,11,136.1,6,54.5,1,43,14,2.8,8.6,3.91,0,17.0,0,50.0,0.0,0,1,0.0,0,1,0,64.7,62.4,0,19,0.0,0,16,1,100.0,16,83.3,2,12.5,0,19,0,0.0,19.0,1.19
Calvin Ridley,48262,WR,JAX,1,8,0,15,24.3,0,33.3,,0,0,50.0,1,0,0,28.8,45.6,0,3,0.0,0,10,1,100.0,10,42.4,3,30.0,0,3,4,4.0,3.0,0.3,0,21.3,1,50.0,0.0,0,2,0.0,0,1,0,68.3,63.1,0,21,0.0,0,27,2,100.0,27,61.5,4,14.8,0,17,-5,-2.5,8.5,0.63
Tyler Lockett,9502,WR,SEA,1,8,0,29,11.4,0,60.0,0.0,0,1,25.0,1,2,0,36.2,63.7,1,13,0.0,0,23,3,87.0,20,37.5,5,25.0,0,30,4,1.3,10.0,1.5,0,5.3,0,66.7,,0,0,0.0,0,1,0,68.3,61.0,0,17,0.0,0,19,2,89.5,17,81.3,3,17.6,0,17,5,2.5,8.5,1.0
Alvin Kamara,11822,HB,NO,1,8,0,20,2.0,0,66.7,,0,0,0.0,0,2,0,68.3,84.4,0,13,33.3,2,6,2,66.7,4,92.4,3,75.0,0,25,25,12.5,12.5,6.25,0,2.2,0,80.0,0.0,0,1,20.0,1,2,0,41.6,53.2,0,11,0.0,0,13,4,100.0,13,94.2,5,38.5,0,33,25,6.3,8.3,2.54
Kyle Pitts,83964,TE,ATL,1,8,0,2,11.0,0,50.0,33.3,1,3,0.0,0,2,0,68.3,67.3,0,16,0.0,0,8,2,100.0,8,72.9,4,50.0,0,28,1,0.5,14.0,3.5,0,14.5,0,50.0,,0,0,33.3,1,2,0,30.0,61.9,0,13,0.0,0,17,2,94.1,16,67.7,4,25.0,0,23,0,0.0,11.5,1.44
D.K. Metcalf,47864,WR,SEA,1,8,0,29,14.2,1,66.7,66.7,2,3,20.0,1,4,0,41.6,78.8,0,34,0.0,0,23,4,91.3,21,132.6,6,28.6,2,51,7,1.8,12.8,2.43,0,12.0,1,100.0,,0,0,0.0,0,2,0,68.3,79.9,0,73,0.0,0,19,2,89.5,17,158.3,2,11.8,1,83,59,29.5,41.5,4.88
