player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
CeeDee Lamb,61570,WR,DAL,1,16,0,9,13.9,0,75.0,100.0,2,2,0.0,0,4,0,74.6,92.7,0,29,0.0,0,18,6,100.0,18,116.7,8,44.4,0,110,36,6.0,18.3,6.11,0,16.8,0,50.0,,0,0,0.0,0,2,0,68.3,70.1,0,21,0.0,0,25,2,92.0,23,82.3,4,17.4,0,37,13,6.5,18.5,1.61
T.J. Hockenson,40912,TE,MIN,1,12,0,18,10.0,0,33.3,0.0,0,2,0.0,0,1,0,64.7,62.8,0,6,0.0,0,7,1,100.0,7,42.4,3,42.9,0,6,0,0.0,6.0,0.86,0,4.0,0,66.7,,0,0,0.0,0,2,0,72.1,67.2,0,9,4.2,1,24,4,91.7,22,77.1,6,27.3,0,28,15,3.8,7.0,1.27
Garrett Wilson,97405,WR,NYJ,1,12,0,22,,0,,,0,0,,0,0,0,,54.9,0,0,0.0,0,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,0,7.2,1,60.0,0.0,0,1,0.0,0,0,1,70.5,49.3,0,7,0.0,0,24,3,100.0,24,64.6,5,20.8,0,15,13,4.3,5.0,0.63
Tank Dell,78874,WR,HST,1,11,0,13,10.0,0,100.0,,0,0,0.0,0,1,0,64.7,70.4,0,16,0.0,0,5,1,60.0,3,118.8,1,33.3,0,16,6,6.0,16.0,5.33,0,24.1,0,55.6,100.0,1,1,28.6,2,4,0,29.2,78.7,0,29,0.0,0,32,5,87.5,28,133.3,9,32.1,2,98,0,0.0,19.6,3.5
DeAndre Hopkins,7808,WR,TEN,1,11,0,31,18.2,2,20.0,,0,0,0.0,0,1,0,64.7,68.7,0,17,0.0,0,17,1,76.5,13,41.3,5,38.5,0,17,7,7.0,17.0,1.31,0,12.3,0,50.0,0.0,0,2,0.0,0,2,0,68.3,68.6,0,9,0.0,0,14,2,92.9,13,58.3,4,30.8,0,14,9,4.5,7.0,1.08
Dalton Kincaid,91791,TE,BUF,1,11,0,4,9.5,0,50.0,50.0,1,2,0.0,0,1,0,64.7,62.1,0,9,0.0,0,14,1,92.9,13,62.5,2,15.4,0,9,1,1.0,9.0,0.69,0,2.7,0,100.0,,0,0,0.0,0,4,1,77.3,77.7,0,13,0.0,0,25,9,96.0,24,100.0,9,37.5,0,72,48,5.3,8.0,3.0
Dalton Schultz,47304,TE,HST,1,11,0,13,,0,,,0,0,,0,0,0,,55.3,0,0,20.0,1,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,0,5.4,1,100.0,,0,0,0.0,0,6,1,77.3,91.0,0,26,3.2,1,31,9,80.6,25,118.8,9,36.0,0,121,72,8.0,13.4,4.84
Mark Andrews,47436,TE,BLT,1,10,0,3,7.0,0,100.0,,0,0,0.0,0,0,0,64.7,55.4,0,7,0.0,0,6,1,100.0,6,95.8,1,16.7,0,7,0,0.0,7.0,1.17,0,6.6,0,87.5,0.0,0,1,0.0,0,2,0,75.6,81.1,0,13,0.0,0,21,7,100.0,21,96.4,8,38.1,0,57,19,2.7,8.1,2.71
Jake Ferguson,61081,TE,DAL,1,10,0,9,10.3,0,75.0,0.0,0,1,0.0,0,3,0,70.5,85.0,0,40,0.0,0,17,3,100.0,17,156.3,4,23.5,1,55,30,10.0,18.3,3.24,0,9.0,0,75.0,0.0,0,1,0.0,0,2,0,70.5,67.6,0,12,0.0,0,23,3,91.3,21,94.8,4,19.0,0,29,7,2.3,9.7,1.38
Tyreek Hill,10799,WR,MIA,1,10,0,17,6.2,2,83.3,100.0,1,1,16.7,1,2,1,49.2,52.9,0,9,0.0,0,12,5,83.3,10,79.2,6,60.0,0,16,5,1.0,3.2,1.6,0,15.0,2,100.0,,0,0,0.0,0,2,0,68.3,69.3,0,19,0.0,0,18,2,94.4,17,118.8,2,11.8,0,36,6,3.0,18.0,2.12
