player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Davante Adams,8688,WR,LV,1,11.6,0,59.1,50.0,3,6,0,7.1,1,9,23,0,63.2,72.3,90.5,,90.3,0.0,0,0,24,0.0,0,49,0,13,98.0,48,14.3,7,105.5,22,2,83.7,41,126,13,1.0,9.7,2.63
CeeDee Lamb,61570,WR,DAL,1,7.8,4,76.5,50.0,1,2,0,7.1,1,7,9,1,63.5,22.6,81.1,,81.1,0.0,0,1,92,0.0,0,42,0,13,95.2,40,42.9,18,113.0,17,1,57.1,24,227,124,9.5,17.5,5.68
DJ Moore,48267,WR,CHI,1,13.2,1,69.2,50.0,1,2,0,0.0,0,7,6,0,77.3,70.6,91.8,,91.5,0.0,0,0,32,0.0,0,37,0,9,94.6,35,37.8,14,136.4,13,1,62.2,23,159,52,5.8,17.7,4.54
Tyreek Hill,10799,WR,MIA,1,9.1,1,50.0,50.0,1,2,0,0.0,0,4,17,0,75.6,70.3,74.0,,74.7,0.0,0,1,25,0.0,0,40,0,6,92.5,37,35.0,14,35.4,12,0,62.5,25,76,12,2.0,12.7,2.05
Juwan Johnson,28305,TE,NO,1,7.8,1,72.7,100.0,1,1,0,11.1,1,7,20,0,54.5,70.1,81.5,74.0,90.0,25.9,7,0,32,11.1,3,27,0,8,88.9,24,48.1,13,127.1,11,1,25.9,7,90,46,5.8,11.3,3.75
Sam LaPorta,101690,TE,DET,1,8.8,0,63.6,0.0,0,1,0,12.5,1,5,11,0,52.1,69.5,70.3,72.1,77.9,44.7,17,1,25,5.3,2,38,0,7,89.5,34,42.1,16,49.1,11,0,13.2,5,84,29,4.1,12.0,2.47
Demarcus Robinson,10760,WR,LA,1,10.6,1,60.0,,0,0,0,0.0,0,3,26,2,74.6,9.5,55.6,,53.9,0.0,0,1,37,0.0,0,38,0,6,97.4,37,15.8,6,50.8,10,0,84.2,32,92,33,5.5,15.3,2.49
Jakobi Meyers,47468,WR,LV,1,6.5,1,60.0,0.0,0,3,0,0.0,0,4,23,0,74.6,68.8,62.1,,63.1,0.0,0,0,14,0.0,0,47,0,6,97.9,46,46.8,22,75.4,10,0,53.2,25,56,20,3.3,9.3,1.22
Garrett Wilson,97405,WR,NYJ,1,9.6,0,50.0,0.0,0,2,0,0.0,0,2,22,0,73.4,69.1,64.2,,64.3,0.0,0,1,22,0.0,0,52,0,5,96.2,50,15.4,8,25.0,10,0,84.6,44,50,7,1.4,10.0,1.0
Drake London,86519,WR,ATL,1,11.7,0,40.0,33.3,1,3,0,0.0,0,2,2,0,72.1,67.0,61.9,,61.5,0.0,0,2,22,0.0,0,36,0,4,100.0,36,38.9,14,19.2,10,0,61.1,22,56,8,2.0,14.0,1.56
Gerald Everett,11799,TE,LAC,1,4.9,1,44.4,25.0,1,4,0,20.0,1,1,27,0,42.1,68.3,59.8,70.2,55.7,20.7,6,0,22,3.4,1,29,0,4,93.1,27,55.2,16,53.5,9,0,10.3,3,31,30,7.5,7.8,1.15
George Pickens,99229,WR,PIT,1,12.7,1,77.8,50.0,2,4,0,0.0,0,5,25,1,75.6,17.7,87.4,,86.2,0.0,0,0,37,0.0,0,27,0,7,96.3,26,18.5,5,118.8,9,0,81.5,22,131,43,6.1,18.7,5.04
Breece Hall,97636,HB,NYJ,1,-0.9,2,100.0,,0,0,0,0.0,0,1,22,0,78.0,76.7,84.0,78.0,89.8,8.8,3,0,21,17.6,6,34,0,9,79.4,27,2.9,1,123.1,9,1,2.9,1,42,50,5.6,4.7,1.56
Alex Erickson,11107,WR,LAC,1,11.4,0,77.8,,0,0,0,0.0,0,5,27,0,75.6,69.5,77.2,,76.2,0.0,0,0,27,0.0,0,37,0,7,94.6,35,27.0,10,112.0,9,0,73.0,27,98,27,3.9,14.0,2.8
Justin Jefferson,61398,WR,MIN,1,14.3,1,55.6,0.0,0,2,0,0.0,0,4,18,0,73.4,68.0,67.1,,66.5,0.0,0,0,21,0.0,0,39,0,5,97.4,38,28.2,11,75.7,9,0,71.8,28,59,5,1.0,11.8,1.55
