player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Amon-Ra St. Brown,84470,WR,DET,1,19,0,11,9.3,0,50.0,0.0,0,1,0.0,0,1,0,29.9,55.0,0,15,0.0,0,13,2,84.6,11,64.6,4,36.4,0,20,8,4.0,10.0,1.82,0,5.5,0,63.6,33.3,1,3,12.5,1,2,0,54.5,67.4,0,14,0.0,0,34,7,97.1,33,77.5,11,33.3,0,59,19,2.7,8.4,1.79
Tyreek Hill,10799,WR,MIA,1,15,0,17,18.0,0,50.0,0.0,0,1,0.0,0,1,0,64.7,88.2,0,27,0.0,0,3,1,100.0,3,135.4,2,66.7,1,27,0,0.0,27.0,9.0,0,5.5,1,76.9,0.0,0,1,16.7,2,3,0,41.1,66.1,0,17,0.0,0,28,10,100.0,28,85.7,13,46.4,0,61,25,2.5,6.1,2.18
Alvin Kamara,11822,HB,NO,1,14,0,20,1.0,1,100.0,,0,0,0.0,0,1,0,68.3,69.4,0,17,42.9,3,7,1,42.9,3,118.8,1,33.3,0,17,16,16.0,17.0,5.67,0,0.8,1,80.0,,0,0,11.1,1,4,0,54.5,62.4,0,21,12.9,4,31,8,83.9,26,88.8,10,38.5,0,53,53,6.6,6.6,2.04
A.J. Brown,48327,WR,PHI,1,14,0,24,5.0,2,75.0,0.0,0,1,0.0,0,1,0,70.5,75.3,0,14,0.0,0,9,3,77.8,7,130.2,4,57.1,1,25,11,3.7,8.3,3.57,0,14.0,2,71.4,100.0,1,1,0.0,0,2,0,73.4,81.3,0,42,0.0,0,16,5,100.0,16,104.5,7,43.8,0,72,14,2.8,14.4,4.5
Jakobi Meyers,47468,WR,LV,1,13,0,23,8.0,0,50.0,,0,0,0.0,0,1,0,64.7,62.3,0,9,0.0,0,11,1,90.9,10,102.1,2,20.0,1,9,3,3.0,9.0,0.9,0,10.7,0,50.0,100.0,2,2,0.0,0,4,0,73.4,66.1,1,15,0.0,0,30,5,96.7,29,19.6,10,34.5,0,37,7,1.4,7.4,1.28
Chris Olave,84355,WR,NO,1,13,0,20,7.5,0,0.0,0.0,0,1,,0,0,0,,53.3,0,0,0.0,0,9,0,88.9,8,39.6,2,25.0,0,0,0,,,0.0,0,9.4,0,60.0,0.0,0,2,0.0,0,3,0,74.6,59.3,0,14,0.0,0,39,6,100.0,39,73.8,10,25.6,0,52,26,4.3,8.7,1.33
Travis Kelce,7844,TE,KC,1,13,0,16,9.8,0,100.0,,0,0,0.0,0,3,0,73.4,84.5,0,53,0.0,0,17,5,94.1,16,118.8,5,31.3,0,90,41,8.2,18.0,5.63,0,12.4,0,85.7,0.0,0,1,0.0,0,5,0,74.6,90.2,0,28,0.0,0,17,6,94.1,16,118.8,7,43.8,0,88,25,4.2,14.7,5.5
Stefon Diggs,9579,WR,BUF,1,12,0,4,15.6,2,60.0,50.0,1,2,25.0,1,1,0,36.8,60.3,0,25,0.0,0,22,3,95.5,21,122.5,5,23.8,1,37,8,2.7,12.3,1.76,0,20.4,0,42.9,,0,0,0.0,0,1,0,70.5,57.0,0,17,0.0,0,20,3,95.0,19,50.3,7,36.8,0,21,16,5.3,7.0,1.11
Puka Nacua,100632,WR,LA,1,12,0,26,6.8,0,60.0,0.0,0,2,0.0,0,3,0,70.5,82.7,0,36,0.0,0,13,3,92.3,12,104.2,5,41.7,0,88,61,20.3,29.3,7.33,0,10.3,1,71.4,100.0,1,1,0.0,0,2,0,73.4,87.2,0,32,0.0,0,17,5,88.2,15,100.9,7,46.7,0,66,32,6.4,13.2,4.4
Davante Adams,8688,WR,LV,1,12,0,23,6.3,0,33.3,0.0,0,1,50.0,1,1,0,28.8,54.5,0,4,0.0,0,8,1,100.0,8,42.4,3,37.5,0,4,0,0.0,4.0,0.5,0,6.1,1,75.0,0.0,0,1,0.0,0,3,0,74.6,70.5,1,15,0.0,0,22,6,95.5,21,52.6,8,38.1,0,53,28,4.7,8.8,2.52
