player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
T.J. Hockenson,40912,TE,MIN,1,9.3,0,78.6,0.0,0,2,0,0.0,0,7,18,0,78.7,71.5,93.3,21.4,93.7,54.3,19,0,28,2.9,1,35,1,11,97.1,34,37.1,13,130.4,14,1,8.6,3,134,44,4.0,12.2,3.94
Tank Dell,78874,WR,HST,1,13.3,0,42.9,0.0,0,2,0,14.3,1,3,13,0,49.2,74.8,63.3,,61.8,0.0,0,1,17,0.0,0,41,0,6,97.6,40,12.2,5,48.5,14,1,87.8,36,56,8,1.3,9.3,1.4
CeeDee Lamb,61570,WR,DAL,1,11.7,0,78.6,66.7,2,3,0,0.0,0,6,9,0,78.7,72.1,90.7,,90.2,2.6,1,0,30,0.0,0,38,0,11,97.4,37,44.7,17,135.4,14,1,52.6,20,151,44,4.0,13.7,4.08
Garrett Wilson,97405,WR,NYJ,1,8.2,3,69.2,75.0,3,4,0,10.0,1,5,22,0,56.7,71.8,72.3,,71.3,0.0,0,0,41,0.0,0,44,0,9,95.5,42,40.9,18,89.6,13,0,59.1,26,93,49,5.4,10.3,2.21
Keenan Allen,7857,WR,LAC,1,9.8,2,84.6,100.0,1,1,0,0.0,0,9,27,0,78.7,71.5,92.1,,91.5,0.0,0,0,38,0.0,0,37,0,11,97.3,36,64.9,24,158.3,13,2,35.1,13,175,59,5.4,15.9,4.86
Tyler Boyd,10689,WR,CIN,1,8.9,1,66.7,100.0,1,1,0,20.0,2,4,7,0,35.3,70.1,66.8,,66.4,0.0,0,1,64,0.0,0,48,0,8,91.7,44,87.5,42,63.5,12,0,12.5,6,117,71,8.9,14.6,2.66
Davante Adams,8688,WR,LV,1,14.3,0,54.5,100.0,2,2,0,0.0,0,3,23,0,74.6,68.8,69.6,,71.4,0.0,0,1,42,0.0,0,34,1,6,94.1,32,20.6,7,42.2,11,0,79.4,27,86,34,5.7,14.3,2.69
Courtland Sutton,48164,WR,DEN,1,7.0,0,72.7,75.0,3,4,0,11.1,1,4,10,1,54.5,18.5,68.6,,70.5,2.6,1,0,30,0.0,0,38,1,8,89.5,34,10.5,4,115.0,11,1,86.8,33,58,22,2.8,7.3,1.71
D.K. Metcalf,47864,WR,SEA,1,12.6,3,63.6,0.0,0,3,0,0.0,0,6,29,0,75.6,69.5,74.1,,73.1,0.0,0,0,27,0.0,0,52,0,7,88.5,46,23.1,12,92.2,11,0,76.9,40,98,42,6.0,14.0,2.13
Michael Pittman Jr.,29049,WR,IND,1,9.3,0,72.7,0.0,0,1,0,0.0,0,4,14,0,77.3,70.6,77.4,,78.0,0.0,0,1,14,0.0,0,29,1,8,89.7,26,6.9,2,56.6,11,0,93.1,27,84,20,2.5,10.5,3.23
Mike Evans,8642,WR,TB,1,19.4,0,60.0,100.0,1,1,0,25.0,2,6,30,0,29.7,68.8,81.5,,81.2,0.0,0,0,43,0.0,0,31,0,6,93.5,29,32.3,10,137.5,10,1,67.7,21,143,28,4.7,23.8,4.93
Brandin Cooks,8655,WR,DAL,1,13.8,1,90.0,100.0,1,1,0,0.0,0,6,9,0,77.3,70.6,94.1,,93.6,0.0,0,0,37,0.0,0,26,0,9,96.2,25,61.5,16,152.1,10,1,38.5,10,173,62,6.9,19.2,6.92
Christian Kirk,47546,WR,JAX,1,17.6,1,60.0,0.0,0,2,0,0.0,0,4,15,1,74.6,19.6,68.5,,71.5,0.0,0,1,39,0.0,0,40,0,6,90.0,36,65.0,26,56.3,10,0,35.0,14,105,37,6.2,17.5,2.92
Chris Olave,84355,WR,NO,1,23.7,1,60.0,66.7,2,3,0,0.0,0,4,20,0,75.6,69.5,89.2,,87.0,0.0,0,1,26,0.0,0,45,0,6,93.3,42,31.1,14,85.0,10,1,68.9,31,94,19,3.2,15.7,2.24
Tyler Lockett,9502,WR,SEA,1,10.8,0,80.0,100.0,1,1,0,0.0,0,5,29,0,54.5,70.1,72.9,,71.8,0.0,0,0,20,0.0,0,47,0,8,87.2,41,38.3,18,138.3,10,1,61.7,29,92,45,5.6,11.5,2.24
Adam Thielen,8288,WR,CAR,1,4.8,1,66.7,,0,0,0,14.3,1,2,5,0,49.2,68.8,60.4,,61.0,0.0,0,0,14,0.0,0,47,0,6,93.6,44,61.7,29,77.1,9,0,34.0,16,42,26,4.3,7.0,0.95
DJ Moore,48267,WR,CHI,1,12.1,3,55.6,0.0,0,1,1,0.0,0,3,6,0,73.4,69.1,72.0,,68.7,0.0,0,0,16,0.0,0,39,2,5,94.9,37,20.5,8,75.2,9,0,79.5,31,58,34,6.8,11.6,1.57
David Njoku,11784,TE,CLV,1,1.4,4,66.7,0.0,0,1,0,25.0,2,2,8,0,29.8,68.8,63.8,31.3,65.4,50.0,22,1,23,6.8,3,44,0,6,86.4,38,45.5,20,44.9,9,0,4.5,2,58,61,10.2,9.7,1.53
Rashid Shaheed,63707,WR,NO,1,10.1,0,55.6,100.0,1,1,0,0.0,0,2,20,0,73.4,76.2,51.8,,57.0,0.0,0,1,15,0.0,0,41,2,5,92.7,38,58.5,24,21.3,9,0,41.5,17,24,15,3.0,4.8,0.63
Demario Douglas,104155,WR,NE,1,6.3,0,66.7,,0,0,0,0.0,0,2,19,0,74.6,70.3,64.0,,63.6,0.0,0,1,30,0.0,0,29,0,6,100.0,29,51.7,15,56.9,9,0,48.3,14,84,67,11.2,14.0,2.9
Trey McBride,75916,TE,ARZ,1,8.9,3,88.9,100.0,2,2,0,0.0,0,7,1,0,76.5,70.1,96.2,,94.3,56.7,17,1,33,0.0,0,30,0,8,93.3,28,40.0,12,79.2,9,0,3.3,1,131,63,7.9,16.4,4.68
Amon-Ra St. Brown,84470,WR,DET,1,12.7,1,88.9,50.0,1,2,0,0.0,0,5,11,0,76.5,71.5,91.4,,90.1,0.0,0,0,46,0.0,0,33,0,8,93.9,31,57.6,19,155.8,9,1,42.4,14,156,70,8.8,19.5,5.03
Christian McCaffrey,11763,HB,SF,1,0.1,1,66.7,0.0,0,1,0,0.0,0,2,28,0,74.6,76.6,84.4,44.6,84.1,0.0,0,0,17,12.9,4,31,0,6,83.9,26,12.9,4,79.4,9,0,19.4,6,47,50,8.3,7.8,1.81
Rondale Moore,62890,WR,ARZ,1,8.1,0,55.6,0.0,0,1,0,0.0,0,1,1,0,73.4,68.0,57.3,,56.2,0.0,0,0,12,0.0,0,30,0,5,90.0,27,53.3,16,68.3,9,0,30.0,9,43,37,7.4,8.6,1.59
DeAndre Hopkins,7808,WR,TEN,1,20.9,0,33.3,,0,0,0,0.0,0,1,31,0,70.5,65.8,61.7,,61.1,0.0,0,1,15,0.0,0,40,0,3,92.5,37,15.0,6,2.8,9,0,85.0,34,27,1,0.3,9.0,0.73
Tyler Conklin,47124,TE,NYJ,1,11.3,0,87.5,0.0,0,1,0,0.0,0,2,22,0,75.6,69.5,70.1,69.9,69.5,31.4,11,0,27,11.4,4,35,0,7,85.7,30,62.9,22,103.1,8,0,5.7,2,70,26,3.7,10.0,2.33
Noah Brown,11993,WR,HST,1,16.8,2,87.5,,0,0,0,12.5,1,7,13,0,52.1,69.5,91.6,,91.4,0.0,0,0,34,0.0,0,34,0,7,97.1,33,29.4,10,118.8,8,0,70.6,24,172,44,6.3,24.6,5.21
Terry McLaurin,48229,WR,WAS,1,8.6,1,50.0,50.0,1,2,0,0.0,0,3,32,0,72.1,67.0,67.0,,64.3,0.0,0,0,13,0.0,0,42,0,4,100.0,42,16.7,7,60.9,8,0,83.3,35,33,13,3.3,8.3,0.79
