player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Keenan Allen,7857,WR,LAC,1,7.3,0,86.7,100.0,1,1,0,7.1,1,4,27,1,63.2,21.4,64.9,,64.7,0.0,0,0,21,0.0,0,51,0,13,100.0,51,41.2,21,96.7,15,0,58.8,30,108,32,2.5,8.3,2.12
DJ Moore,48267,WR,CHI,1,4.2,2,84.6,0.0,0,1,0,0.0,0,6,6,0,78.7,71.5,82.2,,80.6,0.0,0,0,36,0.0,0,43,0,11,100.0,43,30.2,13,103.2,13,0,67.4,29,114,76,6.9,10.4,2.65
Michael Pittman Jr.,29049,WR,IND,1,7.4,1,76.9,60.0,3,5,0,9.1,1,6,14,0,58.5,71.1,77.3,,78.3,4.4,2,0,24,0.0,0,45,1,10,97.8,44,40.0,18,100.5,13,0,55.6,25,107,47,4.7,10.7,2.43
Curtis Samuel,11795,WR,WAS,1,7.8,0,75.0,50.0,1,2,0,0.0,0,5,32,0,77.3,70.6,86.8,,86.8,2.9,1,0,30,0.0,0,34,0,9,97.1,33,73.5,25,99.3,12,0,20.6,7,100,61,6.8,11.1,3.03
Marquise Brown,61568,WR,ARZ,1,15.5,0,50.0,0.0,0,4,0,0.0,0,3,1,0,74.6,68.8,69.2,,68.8,0.0,0,0,36,0.0,0,48,0,6,89.6,43,16.7,8,74.3,12,0,83.3,40,88,32,5.3,14.7,2.05
Josh Downs,122832,WR,IND,1,4.3,1,41.7,0.0,0,1,0,16.7,1,2,14,0,46.3,68.0,62.5,,62.0,0.0,0,1,13,0.0,0,36,0,5,100.0,36,69.4,25,17.0,12,0,30.6,11,43,33,6.6,8.6,1.19
Tyreek Hill,10799,WR,MIA,1,4.0,2,75.0,0.0,0,2,0,18.2,2,6,17,0,39.1,71.3,71.1,,72.1,0.0,0,1,35,0.0,0,29,0,9,96.6,28,58.6,17,93.1,12,1,37.9,11,102,76,8.4,11.3,3.64
Terry McLaurin,48229,WR,WAS,1,12.9,0,36.4,0.0,0,1,0,20.0,1,3,32,0,41.6,67.0,63.3,,62.5,0.0,0,0,24,0.0,0,47,0,4,95.7,45,14.9,7,51.3,11,0,85.1,40,50,10,2.5,12.5,1.11
Pat Freiermuth,84085,TE,PIT,1,9.7,0,81.8,100.0,1,1,0,0.0,0,6,25,0,77.3,70.6,93.5,71.5,93.5,37.0,10,0,29,11.1,3,27,0,9,85.2,23,48.1,13,112.1,11,0,14.8,4,120,47,5.2,13.3,5.22
Stefon Diggs,9579,WR,BUF,1,8.0,3,54.5,20.0,1,5,0,0.0,0,4,4,0,74.6,68.8,72.4,,72.2,0.0,0,1,22,0.0,0,54,0,6,96.3,52,31.5,17,68.0,11,1,68.5,37,74,27,4.5,12.3,1.42
Gabe Davis,55410,WR,BUF,1,16.2,1,54.5,50.0,1,2,0,14.3,1,6,4,0,49.2,68.8,70.6,31.4,71.4,1.8,1,0,25,3.6,2,56,0,6,92.9,52,10.7,6,117.6,11,1,87.5,49,105,16,2.7,17.5,2.02
Amon-Ra St. Brown,84470,WR,DET,1,8.9,1,81.8,100.0,1,1,0,0.0,0,5,11,0,77.3,70.6,68.3,,66.7,0.0,0,0,28,0.0,0,52,0,9,92.3,48,65.4,34,102.7,11,0,32.7,17,95,41,4.6,10.6,1.98
Rashee Rice,97605,WR,KC,1,4.4,1,80.0,,0,0,0,11.1,1,4,16,0,54.5,70.1,85.9,68.1,83.4,3.7,1,0,39,3.7,1,27,0,8,96.3,26,33.3,9,144.6,10,1,63.0,17,107,67,8.4,13.4,4.12
