player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
T.J. Hockenson,40912,TE,MIN,1,14,0,18,12.0,0,60.0,0.0,0,2,0.0,0,3,0,70.5,91.5,0,21,0.0,0,11,3,100.0,11,85.4,5,45.5,0,40,13,4.3,13.3,3.64,0,7.8,0,88.9,,0,0,0.0,0,4,0,76.5,93.0,0,28,4.5,1,22,8,95.5,21,147.2,9,42.9,1,94,31,3.9,11.8,4.48
Tank Dell,78874,WR,HST,1,14,0,13,12.5,0,25.0,,0,0,0.0,0,1,0,64.7,55.8,1,6,0.0,0,15,1,100.0,15,39.6,4,26.7,1,6,6,6.0,6.0,0.4,0,13.6,0,50.0,0.0,0,2,16.7,1,2,0,45.8,66.3,0,17,0.0,0,23,5,95.7,22,64.6,10,45.5,0,50,2,0.4,10.0,2.27
Garrett Wilson,97405,WR,NYJ,1,13,0,22,5.5,0,100.0,100.0,2,2,0.0,0,2,0,68.3,80.3,0,6,0.0,0,6,2,100.0,6,91.7,2,33.3,0,12,1,0.5,6.0,2.0,0,8.0,1,60.0,50.0,1,2,14.3,1,2,0,49.2,58.7,0,12,0.0,0,33,6,93.9,31,68.8,10,32.3,0,40,23,3.8,6.7,1.29
CeeDee Lamb,61570,WR,DAL,1,13,0,9,13.6,0,60.0,50.0,1,2,0.0,0,2,0,70.5,86.8,0,30,0.0,0,14,3,100.0,14,87.1,5,35.7,0,42,22,7.3,14.0,3.0,0,8.2,0,100.0,100.0,1,1,0.0,0,2,0,74.6,81.2,0,28,0.0,0,16,6,100.0,16,113.2,6,37.5,0,67,18,3.0,11.2,4.19
Keenan Allen,7857,WR,LAC,1,13,0,27,11.5,0,75.0,,0,0,0.0,0,3,0,70.5,84.5,0,28,0.0,0,14,3,92.9,13,116.7,4,30.8,0,50,12,4.0,16.7,3.85,0,9.1,2,88.9,100.0,1,1,0.0,0,6,0,76.5,91.0,0,38,0.0,0,22,8,100.0,22,158.3,9,40.9,2,125,47,5.9,15.6,5.68
Tyler Boyd,10689,WR,CIN,1,12,0,7,7.0,0,75.0,,0,0,0.0,0,2,0,70.5,73.5,0,19,0.0,0,10,3,90.0,9,89.6,4,44.4,0,24,11,3.7,8.0,2.67,0,12.4,1,60.0,100.0,1,1,25.0,1,2,0,36.2,66.7,1,64,0.0,0,20,3,95.0,19,64.6,5,26.3,0,80,51,17.0,26.7,4.21
Michael Pittman Jr.,29049,WR,IND,1,11,0,14,10.4,0,80.0,,0,0,0.0,0,2,0,73.4,77.2,0,14,0.0,0,15,4,86.7,13,101.7,5,38.5,0,42,12,3.0,10.5,3.23,0,8.3,0,66.7,0.0,0,1,0.0,0,2,0,72.1,72.2,1,14,0.0,0,13,4,92.3,12,47.2,6,50.0,0,42,8,2.0,10.5,3.5
Courtland Sutton,48164,WR,DEN,1,11,0,10,8.0,0,75.0,66.7,2,3,25.0,1,3,0,36.2,79.1,0,30,0.0,0,11,3,90.9,10,106.3,4,40.0,0,40,12,4.0,13.3,4.0,0,8.0,0,50.0,,0,0,0.0,0,0,1,68.3,43.3,0,3,0.0,0,22,2,86.4,19,56.3,4,21.1,0,5,3,1.5,2.5,0.26
Davante Adams,8688,WR,LV,1,11,0,23,12.8,0,25.0,100.0,1,1,0.0,0,0,0,64.7,55.7,0,3,0.0,0,11,1,90.9,10,39.6,4,40.0,0,3,2,2.0,3.0,0.3,0,16.2,0,66.7,100.0,1,1,0.0,0,2,0,72.1,85.2,1,42,0.0,0,14,4,100.0,14,69.4,6,42.9,0,74,32,8.0,18.5,5.29
D.K. Metcalf,47864,WR,SEA,1,11,0,29,11.2,1,60.0,0.0,0,2,0.0,0,2,0,70.5,68.9,0,27,0.0,0,14,3,85.7,12,84.6,5,41.7,0,39,20,6.7,13.0,3.25,0,15.6,0,60.0,0.0,0,1,0.0,0,3,0,70.5,67.3,0,17,0.0,0,29,3,89.7,26,88.8,5,19.2,0,44,12,4.0,14.7,1.69
