player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Ja'Marr Chase,84270,WR,CIN,1,9.1,0,78.9,100.0,1,1,0,0.0,0,14,7,0,81.1,73.0,92.6,,92.2,0.0,0,0,63,0.0,0,51,0,15,96.1,49,19.6,10,148.4,19,3,78.4,40,192,87,5.8,12.8,3.92
Cooper Kupp,11824,WR,LA,1,10.1,2,61.5,50.0,1,2,0,0.0,0,7,26,0,76.5,70.1,82.3,,80.5,0.0,0,0,39,0.0,0,42,0,8,97.6,41,54.8,23,91.2,13,0,45.2,19,118,56,7.0,14.8,2.88
Adam Thielen,8288,WR,CAR,1,6.8,1,84.6,,0,0,0,0.0,0,7,5,0,78.7,71.5,85.8,62.3,84.6,0.0,0,0,30,2.1,1,47,0,11,87.2,41,66.0,31,126.6,13,1,34.0,16,107,47,4.3,9.7,2.61
Travis Kelce,7844,TE,KC,1,5.3,0,90.9,66.7,2,3,0,0.0,0,3,16,0,78.0,71.1,77.7,,84.7,34.8,8,0,14,0.0,0,23,1,10,100.0,23,52.2,12,122.3,11,1,13.0,3,67,33,3.3,6.7,2.91
Darren Waller,9637,TE,NYG,1,9.9,0,72.7,40.0,2,5,0,0.0,0,4,21,0,76.5,70.1,74.6,51.9,75.8,15.2,7,0,21,4.3,2,46,0,8,91.3,42,65.2,30,95.3,11,0,19.6,9,86,38,4.8,10.8,2.05
Puka Nacua,100632,WR,LA,1,12.0,0,63.6,75.0,3,4,0,22.2,2,5,26,1,32.2,17.7,57.7,,56.8,0.0,0,0,22,0.0,0,43,0,7,97.7,42,48.8,21,112.3,11,1,51.2,22,71,8,1.1,10.1,1.69
Stefon Diggs,9579,WR,BUF,1,16.6,0,72.7,33.3,1,3,0,11.1,1,5,4,1,57.0,70.6,69.3,,70.3,0.0,0,1,48,0.0,0,43,1,8,88.4,38,32.6,14,100.9,11,1,67.4,29,121,8,1.0,15.1,3.18
DeAndre Hopkins,7808,WR,TEN,1,16.5,0,72.7,100.0,1,1,0,0.0,0,7,31,0,76.5,70.1,84.6,,83.7,0.0,0,1,36,0.0,0,37,0,8,97.3,36,10.8,4,76.9,11,0,86.5,32,140,31,3.9,17.5,3.89
Logan Thomas,8755,TE,WAS,1,7.5,0,81.8,33.3,1,3,0,0.0,0,6,32,1,77.3,19.2,67.1,69.8,64.8,13.7,7,0,24,3.9,2,51,0,9,92.2,47,56.9,29,126.1,11,1,29.4,15,77,40,4.4,8.6,1.64
Marquise Brown,61568,WR,ARZ,1,13.1,2,36.4,0.0,0,1,0,20.0,1,3,1,0,41.6,67.0,71.0,,70.4,0.0,0,1,25,0.0,0,32,0,4,100.0,32,21.9,7,47.9,11,1,78.1,25,61,40,10.0,15.3,1.91
