player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Amon-Ra St. Brown,84470,WR,DET,1,6.3,0,68.4,40.0,2,5,0,7.1,1,5,11,0,49.6,72.7,65.2,,65.1,0.0,0,0,15,0.0,0,59,0,13,94.9,56,47.5,28,81.5,19,0,50.8,30,102,29,2.2,7.8,1.82
Tyreek Hill,10799,WR,MIA,1,7.1,1,73.3,0.0,0,2,0,15.4,2,4,17,0,45.7,71.9,77.7,,76.1,3.0,1,0,27,0.0,0,33,0,11,97.0,32,39.4,13,109.9,15,1,57.6,19,88,25,2.3,8.0,2.75
Alvin Kamara,11822,HB,NO,1,0.5,3,85.7,,0,0,0,7.7,1,6,20,0,63.2,78.2,63.3,13.3,69.4,0.0,0,0,21,14.3,7,49,0,12,79.6,39,4.1,2,93.8,14,0,4.1,2,91,92,7.7,7.6,2.33
A.J. Brown,48327,WR,PHI,1,11.3,4,71.4,50.0,1,2,0,0.0,0,4,24,0,78.0,71.1,87.4,,85.5,0.0,0,1,42,0.0,0,34,0,10,94.1,32,32.4,11,96.4,14,1,67.6,23,137,33,3.3,13.7,4.28
Jakobi Meyers,47468,WR,LV,1,9.7,0,53.8,100.0,2,2,0,0.0,0,5,23,0,75.6,69.5,67.5,,67.5,0.0,0,1,15,0.0,0,48,0,7,91.7,44,14.6,7,56.6,13,1,85.4,41,50,11,1.6,7.1,1.14
Chris Olave,84355,WR,NO,1,8.6,0,53.8,0.0,0,3,0,0.0,0,3,20,0,75.6,69.5,55.8,,55.9,0.0,0,0,14,0.0,0,58,0,7,96.6,56,34.5,20,65.2,13,0,65.5,38,57,28,4.0,8.1,1.02
Travis Kelce,7844,TE,KC,1,10.4,0,92.3,0.0,0,1,0,0.0,0,9,16,0,79.4,71.9,90.1,,91.0,26.3,10,0,53,0.0,0,38,1,12,94.7,36,50.0,19,144.4,13,1,21.1,8,179,68,5.7,14.9,4.97
Stefon Diggs,9579,WR,BUF,1,18.4,2,50.0,50.0,1,2,0,14.3,1,2,4,0,49.7,68.8,57.9,,57.6,0.0,0,0,25,0.0,0,46,0,6,91.3,42,50.0,23,91.7,12,1,47.8,22,58,24,4.0,9.7,1.38
Puka Nacua,100632,WR,LA,1,8.8,1,66.7,33.3,1,3,0,0.0,0,5,26,0,76.5,70.1,88.7,,88.1,0.0,0,0,36,0.0,0,35,0,8,85.7,30,40.0,14,109.7,12,0,60.0,21,154,93,11.6,19.3,5.13
Davante Adams,8688,WR,LV,1,7.3,1,58.3,0.0,0,3,0,12.5,1,4,23,0,52.1,69.5,65.0,,64.2,0.0,0,1,15,0.0,0,36,0,7,91.7,33,22.2,8,35.8,12,0,77.8,28,57,28,4.0,8.1,1.73
T.J. Hockenson,40912,TE,MIN,1,4.5,1,100.0,100.0,1,1,0,0.0,0,6,18,0,78.7,71.5,82.8,63.2,85.8,65.1,28,0,22,11.6,5,43,0,11,86.0,37,23.3,10,99.2,11,0,11.6,5,86,37,3.4,7.8,2.32
