player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
David Njoku,11784,TE,CLV,1,6.1,1,71.4,66.7,2,3,0,0.0,0,3,8,0,78.0,71.1,73.6,74.8,76.9,61.9,26,1,34,7.1,3,42,1,10,90.5,38,19.0,8,86.6,14,1,19.0,8,104,56,5.6,10.4,2.74
Terry McLaurin,48229,WR,WAS,1,20.3,0,50.0,50.0,2,4,0,0.0,0,5,32,0,75.6,69.5,88.0,,85.7,0.0,0,1,48,0.0,0,39,0,6,92.3,36,0.0,0,85.8,12,1,100.0,39,141,23,3.8,23.5,3.92
Calvin Ridley,48262,WR,JAX,1,12.8,0,41.7,0.0,0,2,0,0.0,0,2,15,0,73.4,68.0,61.6,,61.0,0.0,0,0,13,0.0,0,44,0,5,97.7,43,29.5,13,50.3,12,0,70.5,31,39,4,0.8,7.8,0.91
Davante Adams,8688,WR,LV,1,9.4,1,72.7,0.0,0,3,0,0.0,0,4,23,0,76.5,70.1,86.2,,84.3,0.0,0,0,24,0.0,0,37,0,8,100.0,37,18.9,7,131.3,11,1,81.1,30,101,42,5.3,12.6,2.73
Trey McBride,75916,TE,ARZ,1,5.3,1,90.9,100.0,1,1,0,0.0,0,5,1,1,78.0,19.8,72.9,,77.1,37.1,13,1,38,0.0,0,35,0,10,94.3,33,60.0,21,67.4,11,0,2.9,1,102,54,5.4,10.2,3.09
Chris Godwin,11839,WR,TB,1,8.6,0,90.9,,0,0,0,0.0,0,8,30,0,78.0,71.1,93.0,,91.9,3.1,1,0,25,0.0,0,32,0,10,93.8,30,43.8,14,118.8,11,0,53.1,17,155,71,7.1,15.5,5.17
Noah Brown,11993,WR,HST,1,11.9,0,72.7,50.0,1,2,0,0.0,0,5,13,0,77.3,70.6,80.4,,80.9,0.0,0,0,22,0.0,0,38,1,8,89.5,34,23.7,9,124.1,11,1,76.3,29,82,19,2.4,10.3,2.41
CeeDee Lamb,61570,WR,DAL,1,9.0,0,70.0,50.0,2,4,0,0.0,0,4,9,0,75.6,70.3,62.6,,60.7,0.0,0,0,16,0.0,0,41,0,7,100.0,41,63.4,26,82.5,10,0,36.6,15,53,11,1.6,7.6,1.29
Justin Jefferson,61398,WR,MIN,1,13.3,0,70.0,75.0,3,4,0,0.0,0,5,18,0,75.6,70.1,77.5,,80.0,0.0,0,1,19,0.0,0,40,0,7,95.0,38,30.0,12,55.8,10,0,70.0,28,84,8,1.1,12.0,2.21
Curtis Samuel,11795,WR,WAS,1,8.1,0,55.6,50.0,1,2,0,16.7,1,2,32,0,46.3,68.0,60.8,,60.9,0.0,0,0,19,0.0,0,35,0,5,94.3,33,65.7,23,106.9,9,2,31.4,11,41,10,2.0,8.2,1.24
Jaylen Waddle,84088,WR,MIA,1,8.9,1,88.9,0.0,0,1,0,0.0,0,5,17,0,77.3,70.6,92.8,,92.4,0.0,0,0,60,0.0,0,25,0,8,96.0,24,24.0,6,155.8,9,1,76.0,19,142,71,8.9,17.8,5.92
DeAndre Hopkins,7808,WR,TEN,1,22.4,0,22.2,0.0,0,3,0,0.0,0,1,31,0,68.3,64.0,54.7,,54.6,0.0,0,1,17,0.0,0,34,0,2,100.0,34,32.4,11,0.0,9,0,67.6,23,21,2,1.0,10.5,0.62
A.J. Brown,48327,WR,PHI,1,14.4,1,55.6,0.0,0,1,0,0.0,0,4,24,0,73.4,68.0,71.6,,73.8,0.0,0,1,15,0.0,0,37,0,5,100.0,37,48.6,18,34.7,9,0,51.4,19,56,16,3.2,11.2,1.51
Amon-Ra St. Brown,84470,WR,DET,1,8.6,1,77.8,0.0,0,1,0,0.0,0,6,11,0,75.6,69.5,90.1,,90.6,0.0,0,0,29,0.0,0,34,0,7,100.0,34,73.5,25,155.6,9,1,23.5,8,112,61,8.7,16.0,3.29
