player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Alvin Kamara,11822,HB,NO,1,14,0,20,,0,,,0,0,,0,0,0,,58.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,-1.4,2,92.9,,0,0,0.0,0,2,0,80.0,72.0,0,10,6.5,2,31,13,87.1,27,79.2,14,51.9,0,33,58,4.5,2.5,1.22
Davante Adams,8688,WR,LV,1,13,0,23,5.3,0,66.7,100.0,1,1,0.0,0,0,0,68.3,59.0,0,7,0.0,0,5,2,100.0,5,70.1,3,60.0,0,9,0,0.0,4.5,1.8,0,11.7,1,66.7,,0,0,0.0,0,2,0,68.3,67.0,0,12,0.0,0,19,2,94.7,18,88.2,3,16.7,0,22,6,3.0,11.0,1.22
Romeo Doubs,84329,WR,GB,1,13,0,12,,0,,,0,0,,0,0,0,,54.8,0,0,0.0,0,6,0,66.7,4,0.0,0,0.0,0,0,0,,,0.0,0,10.2,0,69.2,50.0,1,2,0.0,0,4,0,77.3,73.7,1,16,0.0,0,32,9,100.0,32,58.2,13,40.6,0,95,15,1.7,10.6,2.97
Garrett Wilson,97405,WR,NYJ,1,13,0,22,12.5,0,50.0,,0,0,0.0,0,0,0,64.7,67.1,0,6,0.0,0,9,1,100.0,9,56.3,2,22.2,0,6,0,0.0,6.0,0.67,0,6.1,1,88.9,0.0,0,1,0.0,0,3,0,76.5,76.2,0,14,0.0,0,25,8,96.0,24,91.7,9,37.5,0,54,8,1.0,6.8,2.25
A.J. Brown,48327,WR,PHI,1,13,0,24,15.5,0,50.0,0.0,0,1,0.0,0,2,0,68.3,71.3,0,15,0.0,0,14,2,100.0,14,69.8,4,28.6,0,25,10,5.0,12.5,1.79,0,17.2,1,77.8,66.7,2,3,0.0,0,5,0,75.6,90.0,0,59,0.0,0,27,7,96.3,26,158.3,9,34.6,2,150,41,5.9,21.4,5.77
Christian Kirk,47546,WR,JAX,1,11,0,15,10.3,0,50.0,100.0,1,1,0.0,0,2,0,68.3,72.8,0,16,0.0,0,10,2,100.0,10,71.9,4,40.0,0,27,5,2.5,13.5,2.7,0,5.8,1,80.0,,0,0,0.0,0,2,0,72.1,73.5,0,30,0.0,0,18,4,100.0,18,107.5,5,27.8,0,49,22,5.5,12.3,2.72
Chris Godwin,11839,WR,TB,1,11,0,30,14.0,0,100.0,100.0,1,1,0.0,0,2,0,68.3,90.5,0,32,0.0,0,8,2,87.5,7,118.8,2,28.6,0,44,16,8.0,22.0,6.29,0,5.7,0,83.3,0.0,0,1,0.0,0,2,0,73.4,71.3,1,42,0.0,0,23,5,91.3,21,72.2,6,28.6,0,65,50,10.0,13.0,3.1
Terry McLaurin,48229,WR,WAS,1,10,0,32,20.0,0,50.0,50.0,1,2,0.0,0,1,0,68.3,73.3,0,15,0.0,0,20,2,90.0,18,67.7,4,22.2,0,23,7,3.5,11.5,1.28,0,12.0,0,100.0,100.0,1,1,0.0,0,2,0,68.3,70.3,0,14,0.0,0,14,2,100.0,14,118.8,2,14.3,0,25,1,0.5,12.5,1.79
Puka Nacua,100632,WR,LA,1,10,0,26,,0,,,0,0,,0,0,0,64.7,43.6,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,0,13.8,2,88.9,0.0,0,1,0.0,0,7,0,77.3,91.0,0,32,2.7,1,37,8,91.9,34,155.8,9,26.5,1,156,44,5.5,19.5,4.59
Zach Ertz,7816,TE,ARZ,1,10,0,1,12.0,0,0.0,,0,0,,0,0,0,,53.0,0,0,0.0,0,7,0,85.7,6,39.6,1,16.7,0,0,0,,,0.0,0,9.1,0,66.7,100.0,1,1,14.3,1,2,0,49.2,58.0,0,15,0.0,0,33,6,97.0,32,82.2,9,28.1,0,53,6,1.0,8.8,1.66
