player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Davante Adams,8688,WR,LV,1,12.1,1,65.0,33.3,1,3,0,7.1,1,9,23,0,80.6,72.7,90.9,,90.7,0.0,0,1,32,0.0,0,52,0,13,92.3,48,7.7,4,104.6,20,2,90.4,47,172,34,2.6,13.2,3.58
Keenan Allen,7857,WR,LAC,1,6.2,1,90.0,50.0,1,2,0,0.0,0,10,27,1,83.2,24.2,80.9,,83.1,0.0,0,0,25,0.0,0,48,1,18,95.8,46,72.9,35,111.5,20,0,27.1,13,215,98,5.4,11.9,4.67
Ja'Marr Chase,84270,WR,CIN,1,9.5,2,80.0,,0,0,0,7.7,1,7,7,0,61.8,71.9,76.8,,75.6,0.0,0,0,43,0.0,0,54,0,12,94.4,51,27.8,15,105.8,15,0,72.2,39,141,59,4.9,11.8,2.76
Adam Thielen,8288,WR,CAR,1,10.6,0,78.6,50.0,1,2,0,0.0,0,9,5,0,78.7,71.5,75.8,4.9,80.2,0.0,0,0,25,0.0,0,62,0,11,95.2,59,75.8,47,133.6,14,1,22.6,14,145,41,3.7,13.2,2.46
A.J. Brown,48327,WR,PHI,1,7.5,4,69.2,0.0,0,1,0,10.0,1,7,24,0,56.7,70.6,85.2,,84.2,0.0,0,0,28,0.0,0,36,0,9,94.4,34,27.8,10,101.8,13,0,72.2,26,131,72,8.0,14.6,3.85
Justin Jefferson,61398,WR,MIN,1,13.1,2,58.3,50.0,1,2,1,0.0,0,6,18,0,75.6,69.5,84.5,,83.7,0.0,0,0,52,0.0,0,56,1,7,94.6,53,44.6,25,130.2,12,1,55.4,31,149,65,9.3,21.3,2.81
Amon-Ra St. Brown,84470,WR,DET,1,8.0,1,75.0,100.0,2,2,0,10.0,1,5,11,0,58.5,71.7,74.8,,76.3,0.0,0,1,20,0.0,0,37,0,9,91.9,34,51.4,19,65.3,12,0,45.9,17,102,38,4.2,11.3,3.0
Jakobi Meyers,47468,WR,LV,1,12.7,1,58.3,50.0,1,2,0,0.0,0,2,23,0,75.6,69.5,76.3,,73.8,0.0,0,1,18,0.0,0,45,0,7,91.1,41,22.2,10,45.5,12,0,77.8,35,85,15,2.1,12.1,2.07
Tyreek Hill,10799,WR,MIA,1,11.6,1,81.8,100.0,1,1,0,0.0,0,7,17,0,78.0,71.1,95.0,,94.6,0.0,0,0,54,0.0,0,22,0,9,95.5,21,22.7,5,149.1,11,1,72.7,16,157,56,6.2,17.4,7.48
T.J. Hockenson,40912,TE,MIN,1,7.3,0,72.7,0.0,0,2,0,11.1,1,3,18,1,54.9,18.5,54.5,69.6,53.4,55.6,30,1,21,1.9,1,54,0,8,92.6,50,31.5,17,54.4,11,0,13.0,7,78,23,2.9,9.8,1.56
