player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Zay Jones,11792,WR,JAX,1,14,0,15,11.8,0,25.0,0.0,0,3,0.0,0,0,0,64.7,53.6,0,2,0.0,0,14,1,92.9,13,39.6,4,30.8,0,2,0,0.0,2.0,0.15,0,15.7,0,42.9,0.0,0,1,0.0,0,1,0,70.5,58.1,1,6,0.0,0,32,3,96.9,31,10.7,7,22.6,0,15,4,1.3,5.0,0.48
Garrett Wilson,97405,WR,NYJ,1,14,0,22,13.0,0,33.3,,0,0,0.0,0,0,0,64.7,48.2,0,6,0.0,0,10,1,100.0,10,42.4,3,30.0,0,6,0,0.0,6.0,0.6,0,12.3,0,70.0,33.3,1,3,0.0,0,5,0,75.6,79.7,0,25,0.0,0,29,7,93.1,27,100.0,10,37.0,0,95,15,2.1,13.6,3.52
Amari Cooper,9437,WR,CLV,1,13,0,8,19.0,0,0.0,,0,0,,0,0,0,,54.2,0,0,0.0,0,6,0,100.0,6,39.6,2,33.3,0,0,0,,,0.0,0,10.6,1,55.6,0.0,0,3,0.0,0,1,1,73.4,60.4,0,17,0.0,0,26,5,100.0,26,75.2,9,34.6,0,58,13,2.6,11.6,2.23
Stefon Diggs,9579,WR,BUF,1,12,0,4,16.7,0,33.3,0.0,0,1,0.0,0,1,0,64.7,60.5,0,3,0.0,0,19,1,84.2,16,42.4,3,18.8,0,3,7,7.0,3.0,0.19,0,3.4,0,42.9,0.0,0,1,40.0,2,0,0,28.0,48.8,0,9,0.0,0,17,3,100.0,17,50.3,7,41.2,0,21,12,4.0,7.0,1.24
Evan Engram,11778,TE,JAX,1,12,0,15,7.0,0,100.0,,0,0,0.0,0,1,0,64.7,62.2,0,2,20.0,3,15,1,73.3,11,118.8,1,9.1,1,2,0,0.0,2.0,0.18,0,6.6,1,87.5,50.0,1,2,0.0,0,5,0,75.6,88.6,0,23,3.0,1,33,7,93.9,31,104.2,8,25.8,0,72,23,3.3,10.3,2.32
Keenan Allen,7857,WR,LAC,1,12,0,27,16.6,0,40.0,50.0,1,2,0.0,0,2,0,68.3,86.3,1,22,0.0,0,13,2,100.0,13,19.2,5,38.5,0,28,4,2.0,14.0,2.15,0,9.8,0,50.0,0.0,0,1,0.0,0,2,0,70.5,66.2,0,13,0.0,0,26,3,96.2,25,62.5,6,24.0,0,27,8,2.7,9.0,1.08
A.J. Brown,48327,WR,PHI,1,12,0,24,12.7,0,66.7,,0,0,20.0,1,2,1,41.6,51.4,0,14,0.0,0,11,4,90.9,10,79.9,6,60.0,0,32,18,4.5,8.0,3.2,0,10.3,0,83.3,100.0,1,1,0.0,0,3,0,73.4,80.8,0,24,0.0,0,17,5,94.1,16,109.7,6,37.5,0,62,14,2.8,12.4,3.88
DeAndre Hopkins,7808,WR,TEN,1,12,0,31,6.0,0,100.0,,0,0,0.0,0,1,0,64.7,77.6,0,3,0.0,0,2,1,100.0,2,118.8,1,50.0,1,3,0,0.0,3.0,1.5,0,16.7,0,57.1,33.3,1,3,0.0,0,2,0,73.4,88.7,0,45,0.0,0,16,4,93.8,15,101.8,7,46.7,0,94,16,4.0,23.5,6.27
Chris Godwin,11839,WR,TB,1,11,0,30,15.0,0,0.0,,0,0,,0,0,0,,54.6,0,0,0.0,0,5,0,100.0,5,39.6,2,40.0,0,0,0,,,0.0,0,,0,,,0,0,,0,0,0,,55.7,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Drake London,86519,WR,ATL,1,11,0,2,12.9,0,85.7,50.0,1,2,0.0,0,4,0,74.6,82.1,0,26,0.0,0,16,6,87.5,14,111.9,7,50.0,0,76,14,2.3,12.7,5.43,0,21.0,0,100.0,100.0,1,1,0.0,0,2,0,70.5,79.1,0,45,0.0,0,19,3,100.0,19,118.8,3,15.8,0,68,5,1.7,22.7,3.58
