player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Davante Adams,8688,WR,LV,1,20,0,23,11.9,0,62.5,100.0,1,1,16.7,1,4,0,73.4,90.0,0,32,0.0,0,18,5,94.4,17,125.0,8,47.1,2,60,3,0.6,12.0,3.53,0,13.1,1,80.0,0.0,0,2,0.0,0,5,0,77.3,90.1,0,26,0.0,0,26,8,92.3,24,113.3,10,41.7,0,112,31,3.9,14.0,4.67
Keenan Allen,7857,WR,LAC,1,20,0,27,3.5,1,83.3,50.0,1,2,0.0,0,4,0,78.0,83.8,0,21,0.0,0,28,10,96.4,27,99.7,12,44.4,0,95,60,6.0,9.5,3.52,0,10.3,0,100.0,,0,0,0.0,0,6,1,77.3,74.5,0,25,0.0,0,18,8,94.4,17,118.8,8,47.1,0,120,38,4.8,15.0,7.06
Ja'Marr Chase,84270,WR,CIN,1,15,0,7,,0,,,0,0,,0,0,0,,54.6,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,0,8.7,2,75.0,,0,0,10.0,1,4,0,56.7,70.9,0,16,0.0,0,30,9,93.3,28,92.7,12,42.9,0,81,38,4.2,9.0,2.89
Adam Thielen,8288,WR,CAR,1,14,0,5,12.5,0,50.0,0.0,0,1,0.0,0,2,0,68.3,75.4,0,25,0.0,0,11,2,90.9,10,93.8,4,40.0,0,48,23,11.5,24.0,4.8,0,10.4,0,100.0,100.0,1,1,0.0,0,7,0,76.5,87.4,0,23,0.0,0,36,8,100.0,36,153.6,8,22.2,1,91,10,1.3,11.4,2.53
A.J. Brown,48327,WR,PHI,1,13,0,24,5.6,2,57.1,,0,0,20.0,1,3,0,41.6,83.3,0,28,0.0,0,12,4,91.7,11,80.1,7,63.6,0,51,34,8.5,12.8,4.64,0,9.7,2,83.3,0.0,0,1,0.0,0,4,0,73.4,77.3,0,26,0.0,0,23,5,95.7,22,118.8,6,27.3,0,80,38,7.6,16.0,3.64
Justin Jefferson,61398,WR,MIN,1,12,0,18,12.0,1,50.0,0.0,0,1,0.0,0,2,0,68.3,79.3,0,21,0.0,0,12,2,100.0,12,74.0,4,33.3,0,29,12,6.0,14.5,2.42,0,13.6,1,62.5,100.0,1,1,0.0,0,4,0,73.4,87.2,0,52,0.0,0,32,5,96.9,31,145.8,8,25.8,1,120,53,10.6,24.0,3.87
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,5.3,0,100.0,,0,0,0.0,0,2,0,70.5,76.5,0,19,0.0,0,9,3,100.0,9,105.6,3,33.3,0,28,12,4.0,9.3,3.11,0,10.0,0,50.0,,0,0,0.0,0,1,0,64.7,56.9,1,11,0.0,0,15,1,100.0,15,27.1,2,13.3,0,11,11,11.0,11.0,0.73
Jakobi Meyers,47468,WR,LV,1,12,0,23,14.0,0,50.0,0.0,0,1,0.0,0,1,0,68.3,60.8,0,18,0.0,0,16,2,93.8,15,69.8,4,26.7,0,25,2,1.0,12.5,1.67,0,13.7,1,66.7,100.0,1,1,0.0,0,1,0,72.1,77.2,1,13,0.0,0,23,4,91.3,21,54.2,6,28.6,0,52,4,1.0,13.0,2.48
Tyreek Hill,10799,WR,MIA,1,11,0,17,23.0,0,0.0,,0,0,,0,0,0,,54.0,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,0,8.6,1,100.0,,0,0,0.0,0,4,0,74.6,91.2,0,19,0.0,0,10,5,90.0,9,115.0,5,55.6,0,58,15,3.0,11.6,6.44
T.J. Hockenson,40912,TE,MIN,1,11,0,18,4.5,0,100.0,,0,0,0.0,0,1,0,68.3,64.9,0,9,0.0,0,12,2,100.0,12,95.8,2,16.7,0,14,5,2.5,7.0,1.17,0,6.8,0,62.5,0.0,0,2,16.7,1,1,1,46.3,45.3,1,10,3.2,1,31,5,93.5,29,37.0,8,27.6,0,43,14,2.8,8.6,1.48
