"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-01-01T18:00:00Z","ARZ","25","13","1.46","18","44","39","-33","ATL","28","13","1.53","17","47"
"2023-01-01T18:00:00Z","ATL","22","16","1.52","20","50","10","40","ARZ","32","14","1.46","19","47"
"2023-01-02T01:20:00Z","BLT","21","16","1.9","16","50","4","-16","PIT","29","18","1.34","16","31"
"2023-01-03T01:30:00Z","BUF","27","10","1.82","19","32","1","-37","CIN","29","14","1.55","18","28"
"2023-01-01T18:00:00Z","CAR","20","18","1.24","17","47","42","-22","TB","23","19","1.41","9","33"
"2023-01-01T18:00:00Z","CHI","27","19","1.47","20","35","17","7","DET","31","13","1.61","28","46"
"2023-01-03T01:30:00Z","CIN","23","17","1.16","26","35","-13","-28","BUF","31","18","0.82","16","38"
"2023-01-01T18:00:00Z","CLV","22","16","1.33","17","47","-12","13","WAS","30","14","1.51","21","24"
"2022-12-30T01:15:00Z","DAL","26","8","1.34","25","44","-4","-37","TEN","31","14","0.96","12","50"
"2023-01-01T18:00:00Z","DEN","24","19","1.35","16","44","-8","-22","KC","28","16","1.43","16","44"
"2023-01-01T18:00:00Z","DET","24","10","1.29","33","39","35","42","CHI","24","9","1.63","22","45"
"2023-01-01T21:25:00Z","GB","22","16","1.56","12","25","5","-52","MIN","35","14","1.32","20","50"
"2023-01-01T18:00:00Z","HST","26","12","1.11","16","25","1","-38","JAX","32","13","1.22","19","53"
"2023-01-01T18:00:00Z","IND","26","19","1.3","16","31","3","-37","NYG","29","15","1.99","16","56"
"2023-01-01T18:00:00Z","JAX","25","12","1.82","26","31","5","-24","HST","37","14","1.51","23","39"
"2023-01-01T18:00:00Z","KC","24","9","1.67","21","29","39","-4","DEN","28","15","1.3","13","54"
"2023-01-01T21:25:00Z","LA","27","21","1.32","13","54","21","-35","LAC","30","13","2","20","40"
"2023-01-01T21:25:00Z","LAC","24","10","1.1","18","44","13","-43","LA","30","16","1.4","20","25"
"2023-01-01T21:05:00Z","LV","28","12","1.44","9","44","-22","-42","SF","37","14","1.05","14","36"
"2023-01-01T18:00:00Z","MIA","22","12","1.42","12","58","-11","7","NE","37","19","1.43","10","30"
"2023-01-01T21:25:00Z","MIN","30","18","1.06","22","45","13","27","GB","32","15","1.49","25","28"
"2023-01-01T18:00:00Z","NE","23","19","1.29","18","33","-19","-31","MIA","32","12","1.31","25","32"
"2023-01-01T18:00:00Z","NO","25","17","1.41","8","62","-38","-40","PHI","37","24","1.32","20","40"
"2023-01-01T18:00:00Z","NYG","28","17","1.6","27","44","26","-20","IND","30","22","1.19","30","37"
"2023-01-01T21:05:00Z","NYJ","24","13","1.2","18","28","15","-39","SEA","29","16","1.5","32","28"
"2023-01-01T18:00:00Z","PHI","27","8","1.74","41","49","21","-13","NO","30","19","1.39","16","69"
"2023-01-02T01:20:00Z","PIT","22","12","1.25","19","53","33","-34","BLT","24","17","1.09","23","35"
"2023-01-01T21:05:00Z","SEA","27","18","1.5","5","40","-9","-50","NYJ","32","18","1.24","18","44"
"2023-01-01T21:05:00Z","SF","22","11","1.85","29","31","21","-8","LV","27","14","1.26","15","67"
"2023-01-01T18:00:00Z","TB","19","10","1.25","14","29","28","-47","CAR","30","11","1.28","25","48"
"2022-12-30T01:15:00Z","TEN","34","17","1.23","20","60","-53","-30","DAL","40","14","1.47","15","33"
"2023-01-01T18:00:00Z","WAS","30","15","1.32","19","32","-26","-18","CLV","30","15","1.6","17","47"
