"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2022-11-06T21:05:00Z","ARZ","26","14","1.46","14","36","15","-56","SEA","29","17","1.2","19","26"
"2022-11-06T18:00:00Z","ATL","27","19","1.41","10","60","5","32","LAC","28","15","1.88","7","29"
"2022-11-08T01:15:00Z","BLT","21","23","1.85","9","22","21","-46","NO","31","20","1.18","9","56"
"2022-11-06T18:00:00Z","BUF","25","7","1.44","8","0","-20","-23","NYJ","34","18","1.16","9","44"
"2022-11-06T18:00:00Z","CAR","22","16","1.37","5","60","11","17","CIN","35","15","1.43","10","30"
"2022-11-06T18:00:00Z","CHI","29","14","1.43","16","31","-8","-11","MIA","30","9","1.29","18","28"
"2022-11-06T18:00:00Z","CIN","24","21","1.27","15","27","7","-26","CAR","32","8","1.26","13","38"
"2022-11-06T18:00:00Z","DET","23","12","1.49","12","42","-11","18","GB","37","15","1.53","15","20"
"2022-11-06T18:00:00Z","GB","21","17","1.45","3","33","39","-5","DET","28","10","1.38","17","47"
"2022-11-04T00:15:00Z","HST","25","13","1.12","7","29","-35","-27","PHI","35","17","1.21","7","43"
"2022-11-06T18:00:00Z","IND","25","14","1.38","7","29","6","-19","NE","35","15","1.59","6","33"
"2022-11-06T18:00:00Z","JAX","22","12","1.87","16","25","4","-53","LV","29","10","1.08","6","83"
"2022-11-07T01:20:00Z","KC","26","9","1.53","11","45","0","-8","TEN","31","16","1.18","2","50"
"2022-11-06T21:25:00Z","LA","24","16","1.29","7","14","14","5","TB","29","20","1.35","3","67"
"2022-11-06T18:00:00Z","LAC","22","6","1.24","3","33","32","-20","ATL","26","14","1.54","12","42"
"2022-11-06T18:00:00Z","LV","26","13","1.32","5","40","13","-17","JAX","33","13","1.15","10","60"
"2022-11-06T18:00:00Z","MIA","22","9","1.19","7","57","24","28","CHI","29","13","1.45","13","46"
"2022-11-06T18:00:00Z","MIN","26","16","1.27","8","75","-12","17","WAS","32","14","1.49","11","18"
"2022-11-06T18:00:00Z","NE","23","23","1.27","11","45","17","-11","IND","31","17","1.64","11","36"
"2022-11-08T01:15:00Z","NO","22","13","1.53","6","67","29","-14","BLT","25","16","1.38","16","44"
"2022-11-06T18:00:00Z","NYJ","26","10","1.36","13","31","-12","-23","BUF","35","20","1.06","7","57"
"2022-11-04T00:15:00Z","PHI","19","8","1.63","16","50","50","58","HST","30","17","1.6","9","44"
"2022-11-06T21:05:00Z","SEA","27","19","1.66","1","0","-5","-11","ARZ","30","11","1.26","12","33"
"2022-11-06T21:25:00Z","TB","20","11","1.2","9","33","5","-29","LA","28","17","1.17","4","25"
"2022-11-07T01:20:00Z","TEN","29","13","1.1","9","67","-32","14","KC","28","14","1.46","7","43"
"2022-11-06T18:00:00Z","WAS","28","17","1.23","10","40","9","-29","MIN","30","16","1.32","7","71"
