"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2022-12-11T21:25:00Z","SEA","27","18","1.61","5","40","11","-40","CAR","32","11","1.37","20","50"
"2022-12-11T21:25:00Z","SF","22","10","1.58","24","29","31","-4","TB","27","21","1.32","6","50"
"2022-12-11T21:25:00Z","TB","25","12","1.3","13","31","-25","-43","SF","38","17","0.96","10","50"
"2022-12-11T18:00:00Z","TEN","30","16","1.05","15","60","-17","-5","JAX","34","10","1.17","15","60"
"2022-12-13T01:15:00Z","ARZ","24","13","1.56","17","41","-2","-43","NE","36","18","1.39","10","30"
"2022-12-11T18:00:00Z","BLT","20","18","1.77","14","50","4","-10","PIT","29","15","1.46","13","31"
"2022-12-11T18:00:00Z","BUF","26","9","1.63","16","31","-29","-43","NYJ","35","20","1.25","11","55"
"2022-12-11T21:25:00Z","CAR","20","17","1.25","9","56","28","-34","SEA","28","17","1.36","24","29"
"2022-12-11T18:00:00Z","CIN","23","19","1.25","24","38","-18","6","CLV","29","15","1.51","16","44"
"2022-12-11T18:00:00Z","CLV","25","14","1.29","16","50","13","14","CIN","31","14","1.51","15","33"
"2022-12-11T18:00:00Z","DAL","25","6","1.45","17","53","7","-11","HST","35","16","1.52","19","42"
"2022-12-11T21:05:00Z","DEN","25","16","1.31","14","43","-8","-13","KC","29","16","1.49","16","44"
"2022-12-11T18:00:00Z","DET","23","11","1.29","29","45","3","-17","MIN","31","13","1.27","18","56"
"2022-12-11T18:00:00Z","HST","27","14","1.2","11","27","-40","-23","DAL","40","17","1.41","6","50"
"2022-12-11T18:00:00Z","JAX","21","16","1.81","20","30","23","-63","TEN","30","15","1.07","6","50"
"2022-12-11T21:05:00Z","KC","28","9","1.61","20","30","10","4","DEN","33","15","1.21","9","33"
"2022-12-09T01:15:00Z","LA","25","20","1.28","9","33","-2","8","LV","29","14","1.38","13","69"
"2022-12-12T01:20:00Z","LAC","26","10","1.19","7","43","-23","-53","MIA","32","14","1.31","20","30"
"2022-12-09T01:15:00Z","LV","28","10","1.3","7","43","41","-51","LA","26","15","1.22","12","25"
"2022-12-12T01:20:00Z","MIA","23","10","1.44","10","60","32","42","LAC","28","10","1.96","17","35"
"2022-12-11T18:00:00Z","MIN","28","16","1.12","18","44","33","25","DET","30","12","1.63","24","42"
"2022-12-13T01:15:00Z","NE","24","21","1.18","14","36","7","-1","ARZ","32","11","1.31","16","44"
"2022-12-11T18:00:00Z","NYG","26","18","1.57","21","48","-25","-23","PHI","36","21","1.26","14","43"
"2022-12-11T18:00:00Z","NYJ","25","12","1.34","17","29","12","-22","BUF","31","17","0.95","15","40"
"2022-12-11T18:00:00Z","PHI","20","10","1.67","31","48","21","12","NYG","32","13","1.73","14","50"
"2022-12-11T18:00:00Z","PIT","24","13","1.32","14","50","10","-30","BLT","30","18","1.11","18","39"
