"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2022-11-22T01:15:00Z","ARZ","27","14","1.38","16","38","-1","-40","SF","33","18","1.16","9","44"
"2022-11-20T18:00:00Z","ATL","27","18","1.51","13","62","13","40","CHI","27","11","1.33","17","47"
"2022-11-20T18:00:00Z","BLT","21","20","1.83","11","36","24","-19","CAR","31","10","1.26","19","47"
"2022-11-20T18:00:00Z","BUF","24","8","1.65","12","25","-17","-4","CLV","29","13","1.51","14","43"
"2022-11-20T18:00:00Z","CAR","21","16","1.34","7","57","25","-11","BLT","26","17","1.24","16","44"
"2022-11-20T18:00:00Z","CHI","28","14","1.64","18","28","16","-12","ATL","25","13","1.58","13","46"
"2022-11-20T21:25:00Z","CIN","24","21","1.31","21","38","-21","-6","PIT","30","16","1.46","11","27"
"2022-11-20T18:00:00Z","CLV","23","18","1.34","14","50","2","28","BUF","32","20","1.09","12","42"
"2022-11-20T21:25:00Z","DAL","25","8","1.35","9","44","-6","-30","MIN","36","14","1.33","10","70"
"2022-11-20T21:05:00Z","DEN","28","16","1.06","11","45","-1","18","LV","28","10","1.33","10","80"
"2022-11-20T18:00:00Z","DET","23","11","1.43","17","35","3","5","NYG","29","13","1.66","7","29"
"2022-11-18T01:15:00Z","GB","22","18","1.47","5","20","17","-30","TEN","32","16","0.96","3","33"
"2022-11-20T18:00:00Z","HST","27","14","1.28","7","29","-16","-20","WAS","32","13","1.46","14","21"
"2022-11-20T18:00:00Z","IND","25","17","1.36","9","33","-36","-6","PHI","36","17","1.22","11","45"
"2022-11-21T01:20:00Z","KC","26","9","1.54","13","38","33","25","LAC","27","14","1.8","17","35"
"2022-11-20T18:00:00Z","LA","24","18","1.2","8","25","22","3","NO","29","20","1.3","14","64"
"2022-11-21T01:20:00Z","LAC","22","7","1.22","4","50","1","-20","KC","28","18","1.52","10","50"
"2022-11-20T21:05:00Z","LV","27","12","1.25","7","43","6","-3","DEN","32","16","1.25","6","17"
"2022-11-20T21:25:00Z","MIN","27","15","1.09","15","47","-30","24","DAL","36","18","1.57","4","50"
"2022-11-20T18:00:00Z","NE","25","21","1.18","14","36","-20","1","NYJ","34","18","1.19","10","50"
"2022-11-20T18:00:00Z","NO","22","15","1.23","6","67","-12","-85","LA","26","16","1.23","6","33"
"2022-11-20T18:00:00Z","NYG","31","17","1.56","17","41","23","-7","DET","31","10","1.68","21","38"
"2022-11-20T18:00:00Z","NYJ","23","10","1.36","13","31","4","-30","NE","35","18","1.56","6","33"
"2022-11-20T18:00:00Z","PHI","21","9","1.68","22","50","41","14","IND","29","18","1.27","16","31"
"2022-11-20T21:25:00Z","PIT","25","14","1.2","11","45","3","15","CIN","33","15","1.46","12","33"
"2022-11-22T01:15:00Z","SF","21","11","1.61","23","30","11","14","ARZ","32","12","1.28","16","44"
"2022-11-18T01:15:00Z","TEN","30","12","1.17","12","67","-24","5","GB","33","13","1.55","17","18"
"2022-11-20T18:00:00Z","WAS","29","18","1.19","14","43","23","-1","HST","31","18","1.67","16","44"
