"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2022-10-02T20:05:00Z","ARZ","24","10","1.52","4","50","21","-36","CAR","31","7","1.16","3","33"
"2022-10-02T17:00:00Z","ATL","25","13","1.55","3","100","-36","13","CLV","30","15","1.32","4","75"
"2022-10-02T17:00:00Z","BLT","24","14","1.73","4","0","13","-28","BUF","30","27","1.06","4","75"
"2022-10-02T17:00:00Z","BUF","26","10","1.38","4","0","-11","-10","BLT","29","11","1.31","3","67"
"2022-10-02T20:05:00Z","CAR","26","15","1.3","1","100","-11","-3","ARZ","32","6","1.29","4","25"
"2022-10-02T17:00:00Z","CHI","28","20","1.47","6","33","22","-12","NYG","27","8","1.46","2","50"
"2022-09-30T00:15:00Z","CIN","25","25","1.15","5","0","12","-5","MIA","30","7","1.41","8","0"
"2022-10-02T17:00:00Z","CLV","25","18","1.35","5","40","34","29","ATL","24","23","1.51","0","0"
"2022-10-02T17:00:00Z","DAL","24","4","1.43","3","67","6","6","WAS","29","13","1.45","3","0"
"2022-10-02T20:25:00Z","DEN","24","17","1.25","6","17","-1","-17","LV","32","6","1.09","4","75"
"2022-10-02T17:00:00Z","DET","22","12","1.5","5","60","33","-4","SEA","28","12","1.26","11","27"
"2022-10-02T20:25:00Z","GB","23","16","1.33","2","50","7","-33","NE","32","21","1.54","0","0"
"2022-10-02T17:00:00Z","HST","19","24","1.05","5","20","25","3","LAC","27","20","1.83","4","0"
"2022-10-02T17:00:00Z","IND","25","17","1.53","4","25","-3","3","TEN","30","14","1.22","2","50"
"2022-10-02T17:00:00Z","JAX","25","4","1.45","4","0","-19","-37","PHI","32","25","1.12","6","50"
"2022-10-03T00:20:00Z","KC","25","0","1.51","7","29","15","32","TB","33","18","1.28","0","0"
"2022-10-04T00:15:00Z","LA","24","24","1.5","2","0","-11","-2","SF","37","17","0.9","4","50"
"2022-10-02T17:00:00Z","LAC","25","5","1.12","1","0","-2","14","HST","30","25","1.65","6","33"
"2022-10-02T20:25:00Z","LV","27","13","1.28","2","0","-10","-30","DEN","31","17","1.08","1","0"
"2022-09-30T00:15:00Z","MIA","26","13","1.17","3","67","-6","-19","CIN","33","17","1.46","4","25"
"2022-10-02T12:30:00Z","MIN","27","8","1.24","1","100","-11","-26","NO","31","16","1.08","2","100"
"2022-10-02T20:25:00Z","NE","22","15","1.43","4","75","-7","22","GB","35","18","1.59","2","0"
"2022-10-02T12:30:00Z","NO","25","17","1.37","1","100","4","-32","MIN","29","14","1.38","4","75"
"2022-10-02T17:00:00Z","NYG","29","18","1.43","4","25","11","-1","CHI","27","19","1.37","7","14"
"2022-10-02T17:00:00Z","NYJ","25","14","1.2","0","0","0","21","PIT","27","18","1.38","7","29"
"2022-10-02T17:00:00Z","PHI","20","6","1.48","8","50","21","26","JAX","33","14","1.15","1","0"
"2022-10-02T17:00:00Z","PIT","23","0","1.29","6","33","-6","17","NYJ","32","18","1.16","4","25"
"2022-10-02T17:00:00Z","SEA","28","16","1.29","0","0","13","-16","DET","27","10","1.2","10","50"
"2022-10-04T00:15:00Z","SF","26","10","1.27","10","20","-22","-51","LA","30","13","1.11","2","0"
"2022-10-03T00:20:00Z","TB","23","15","1.31","2","0","-7","2","KC","32","12","1.38","4","25"
"2022-10-02T17:00:00Z","TEN","28","4","1.13","4","75","-21","-1","IND","29","9","1.32","6","17"
"2022-10-02T17:00:00Z","WAS","25","28","1.27","7","29","-9","7","DAL","36","20","1.51","1","0"
