"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2022-10-30T17:00:00Z","ARZ","25","13","1.55","14","36","1","-56","MIN","30","17","1.27","7","71"
"2022-10-30T17:00:00Z","ATL","27","25","1.46","10","60","5","1","CAR","30","7","1.31","13","38"
"2022-10-28T00:15:00Z","BLT","22","22","1.81","9","22","22","0","TB","30","19","1.25","3","67"
"2022-10-31T00:20:00Z","BUF","23","8","1.5","7","0","-27","-12","GB","37","17","1.53","14","21"
"2022-10-30T17:00:00Z","CAR","22","17","1.38","1","100","34","-9","ATL","26","14","1.56","8","38"
"2022-10-30T17:00:00Z","CHI","30","14","1.38","15","27","-36","-4","DAL","36","17","1.53","3","33"
"2022-11-01T00:15:00Z","CIN","24","21","1.27","15","27","-20","7","CLV","30","12","1.4","14","43"
"2022-11-01T00:15:00Z","CLV","24","17","1.38","13","46","0","34","CIN","34","14","1.46","9","22"
"2022-10-30T17:00:00Z","DAL","26","10","1.21","9","44","29","8","CHI","25","14","1.43","13","46"
"2022-10-30T13:30:00Z","DEN","28","14","1.3","8","38","14","-17","JAX","32","11","1.18","7","57"
"2022-10-30T17:00:00Z","DET","22","12","1.48","10","40","4","-15","MIA","31","10","1.29","16","25"
"2022-10-31T00:20:00Z","GB","20","16","1.49","3","33","-2","-34","BUF","36","19","1.03","7","57"
"2022-10-30T20:05:00Z","HST","24","14","1.14","7","29","-9","-29","TEN","31","18","1.04","2","50"
"2022-10-30T20:25:00Z","IND","24","16","1.38","5","40","-8","-8","WAS","31","15","1.43","9","22"
"2022-10-30T13:30:00Z","JAX","23","10","1.84","12","25","21","-38","DEN","30","16","1.16","2","0"
"2022-10-30T20:25:00Z","LA","25","16","1.45","5","20","-26","-1","SF","36","19","1.2","7","57"
"2022-10-30T17:00:00Z","LV","26","11","1.43","5","40","8","-54","NO","28","17","1.38","9","56"
"2022-10-30T17:00:00Z","MIA","26","10","1.15","6","50","15","3","DET","31","11","1.37","16","44"
"2022-10-30T17:00:00Z","MIN","27","14","1.18","7","71","-7","23","ARZ","30","11","1.09","11","27"
"2022-10-30T17:00:00Z","NE","21","22","1.35","10","50","-14","10","NYJ","33","16","1.25","8","50"
"2022-10-30T17:00:00Z","NO","23","14","1.32","5","60","-4","-47","LV","31","11","1.08","5","80"
"2022-10-30T20:25:00Z","NYG","31","14","1.7","13","38","14","-29","SEA","30","16","1.24","17","24"
"2022-10-30T17:00:00Z","NYJ","24","11","1.38","13","31","7","-8","NE","36","17","1.61","6","33"
"2022-10-30T17:00:00Z","PHI","19","10","1.43","16","50","27","26","PIT","27","14","1.36","11","27"
"2022-10-30T17:00:00Z","PIT","23","10","1.14","8","38","-39","-19","PHI","34","17","1.06","7","43"
"2022-10-30T20:25:00Z","SEA","25","19","1.71","0","0","18","-8","NYG","24","12","1.76","6","33"
"2022-10-30T20:25:00Z","SF","22","12","1.54","15","27","-17","-32","LA","29","13","1.11","3","0"
"2022-10-28T00:15:00Z","TB","21","12","1.24","7","29","34","-1","BLT","25","15","1.38","14","43"
"2022-10-30T20:05:00Z","TEN","34","12","1.04","7","71","-19","2","HST","32","16","1.68","7","43"
"2022-10-30T20:25:00Z","WAS","30","19","1.33","9","33","21","-18","IND","31","19","1.61","10","30"
