"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2022-10-09T20:25:00Z","ARZ","24","7","1.48","7","43","-22","-25","PHI","32","25","1.09","7","43"
"2022-10-09T17:00:00Z","ATL","26","14","1.53","5","80","-7","30","TB","32","18","1.29","3","67"
"2022-10-10T00:20:00Z","BLT","25","19","1.78","7","14","1","4","CIN","33","13","1.26","6","17"
"2022-10-09T17:00:00Z","BUF","23","9","1.39","7","0","-2","-5","PIT","28","14","1.41","9","33"
"2022-10-09T20:05:00Z","CAR","25","18","1.19","1","100","-18","-31","SF","34","19","0.86","4","50"
"2022-10-09T17:00:00Z","CHI","30","22","1.41","7","29","-11","-41","MIN","26","17","1.38","7","71"
"2022-10-10T00:20:00Z","CIN","26","21","1.12","9","11","19","-4","BLT","25","10","1.25","6","33"
"2022-10-09T17:00:00Z","CLV","23","18","1.35","8","25","18","58","LAC","27","20","1.85","4","0"
"2022-10-09T20:25:00Z","DAL","24","6","1.23","3","67","-18","-46","LA","29","12","1.13","3","0"
"2022-10-07T00:15:00Z","DEN","24","18","1.21","7","29","17","-13","IND","30","12","1.31","6","17"
"2022-10-09T17:00:00Z","DET","23","11","1.64","9","44","3","-10","NE","32","18","1.64","0","0"
"2022-10-09T13:30:00Z","GB","22","16","1.4","2","50","22","-8","NYG","28","13","1.41","3","33"
"2022-10-09T17:00:00Z","HST","22","19","1.15","5","20","4","-17","JAX","33","17","1.19","2","50"
"2022-10-07T00:15:00Z","IND","23","20","1.39","4","25","11","-7","DEN","28","14","1.12","2","0"
"2022-10-09T17:00:00Z","JAX","24","10","1.44","5","0","5","-21","HST","29","23","1.58","6","33"
"2022-10-11T00:15:00Z","KC","24","5","1.46","10","40","3","8","LV","31","9","1.03","5","80"
"2022-10-09T20:25:00Z","LA","25","20","1.45","2","0","-20","2","DAL","37","17","1.56","1","0"
"2022-10-09T17:00:00Z","LAC","19","4","1.04","1","0","57","15","CLV","29","14","1.6","6","67"
"2022-10-11T00:15:00Z","LV","24","11","1.29","3","0","-15","-15","KC","30","11","1.37","6","33"
"2022-10-09T17:00:00Z","MIA","26","9","1.19","5","40","-5","-13","NYJ","29","20","1.14","6","33"
"2022-10-09T17:00:00Z","MIN","26","15","1.24","3","67","11","34","CHI","29","17","1.43","7","14"
"2022-10-09T17:00:00Z","NE","22","26","1.46","5","80","28","34","DET","28","9","1.25","10","50"
"2022-10-09T17:00:00Z","NO","25","19","1.23","4","75","27","-43","SEA","30","11","1.18","15","27"
"2022-10-09T13:30:00Z","NYG","27","17","1.54","4","25","-24","-6","GB","36","24","1.59","3","33"
"2022-10-09T17:00:00Z","NYJ","30","11","1.15","2","50","0","-16","MIA","28","7","1.47","12","8"
"2022-10-09T20:25:00Z","PHI","19","9","1.49","9","56","36","25","ARZ","27","9","1.11","4","25"
"2022-10-09T17:00:00Z","PIT","23","11","1.28","8","38","2","-22","BUF","31","25","1.05","7","57"
"2022-10-09T17:00:00Z","SEA","27","14","1.41","0","0","-12","-69","NO","28","18","1.1","4","75"
"2022-10-09T20:05:00Z","SF","29","8","1.39","11","18","5","-39","CAR","31","7","1.16","6","33"
"2022-10-09T17:00:00Z","TB","21","12","1.39","4","25","37","11","ATL","26","18","1.54","3","0"
"2022-10-09T17:00:00Z","TEN","29","8","1.1","4","75","-16","2","WAS","30","12","1.44","3","0"
"2022-10-09T17:00:00Z","WAS","25","24","1.41","7","29","6","3","TEN","31","16","1.18","2","50"
