"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2022-10-16T17:00:00Z","NYG","27","16","1.54","7","43","11","-21","BLT","25","11","1.29","8","38"
"2022-10-16T17:00:00Z","NYJ","26","11","1.26","6","67","-25","10","GB","37","21","1.61","6","50"
"2022-10-17T00:20:00Z","PHI","21","6","1.54","15","47","-15","12","DAL","37","15","1.64","1","0"
"2022-10-16T17:00:00Z","PIT","24","12","1.26","8","38","1","9","TB","32","21","1.27","3","67"
"2022-10-16T20:05:00Z","SEA","27","14","1.78","0","0","-10","-21","ARZ","31","11","1.24","10","30"
"2022-10-16T17:00:00Z","SF","28","9","1.62","15","27","17","-32","ATL","26","15","1.54","4","25"
"2022-10-16T17:00:00Z","TB","21","10","1.35","5","40","17","21","PIT","28","13","1.41","9","33"
"2022-10-14T00:15:00Z","WAS","29","23","1.39","7","29","11","19","CHI","30","16","1.43","11","36"
"2022-10-16T20:05:00Z","ARZ","27","7","1.57","7","43","13","-34","SEA","29","12","1.28","15","27"
"2022-10-16T17:00:00Z","ATL","26","15","1.51","5","80","-18","-3","SF","35","18","0.95","4","50"
"2022-10-16T17:00:00Z","BLT","20","17","1.73","7","14","28","-3","NYG","25","13","1.41","3","33"
"2022-10-16T20:25:00Z","BUF","22","8","1.45","7","0","-6","-21","KC","29","12","1.35","7","43"
"2022-10-16T20:05:00Z","CAR","24","17","1.19","1","100","-32","-50","LA","30","14","1.12","3","0"
"2022-10-14T00:15:00Z","CHI","30","17","1.33","7","29","-8","-17","WAS","30","16","1.4","6","33"
"2022-10-16T17:00:00Z","CIN","25","21","1.2","11","18","-1","-39","NO","32","19","1.35","4","75"
"2022-10-16T17:00:00Z","CLV","23","16","1.39","11","36","8","24","NE","33","16","1.51","0","0"
"2022-10-17T00:20:00Z","DAL","26","9","1.19","3","67","-22","-15","PHI","32","20","1.13","7","43"
"2022-10-18T00:15:00Z","DEN","24","17","1.19","7","29","30","26","LAC","27","16","1.95","7","29"
"2022-10-16T17:00:00Z","GB","22","16","1.45","2","50","-12","-14","NYJ","33","16","1.14","7","43"
"2022-10-16T17:00:00Z","IND","26","22","1.51","4","25","0","-1","JAX","32","15","1.16","4","50"
"2022-10-16T17:00:00Z","JAX","24","7","1.5","5","0","26","-39","IND","29","18","1.37","6","17"
"2022-10-16T20:25:00Z","KC","24","9","1.47","10","40","-5","-8","BUF","35","23","1.21","7","57"
"2022-10-16T20:05:00Z","LA","29","17","1.32","2","0","-6","0","CAR","32","7","1.36","10","40"
"2022-10-18T00:15:00Z","LAC","22","4","1.29","3","33","-3","-6","DEN","31","17","1.17","2","0"
"2022-10-16T17:00:00Z","MIA","27","8","1.18","6","50","-3","-39","MIN","28","17","1.26","7","71"
"2022-10-16T17:00:00Z","MIN","26","15","1.27","7","71","-1","8","MIA","30","6","1.42","16","25"
"2022-10-16T17:00:00Z","NE","21","26","1.47","5","80","-12","34","CLV","30","11","1.48","8","62"
"2022-10-16T17:00:00Z","NO","22","16","1.4","4","75","9","1","CIN","34","11","1.39","6","17"
