"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","KC","73","212","4.57","39","28","33","260","22","0.44","73","1.92","78.4","All Defenders","LAC","","","","","","","","","","","","","46.7908243","33.597183"
"DeAndre Hopkins","KC","73","212","4.57","39","28","33","260","22","0.44","73","1.92","78.4","Kristian Fulton","LAC","71","197","4.46","30","3","63","275","13","0.24","57","0.93","70.7","65.59","12.5762428"
"DeAndre Hopkins","KC","73","212","4.57","39","28","33","260","22","0.44","73","1.92","78.4","Tarheeb Still","LAC","73","196","4.52","39","24","35","318","15","0.23","57","1.05","82.8","23.5","12.5762428"
"DeAndre Hopkins","KC","73","212","4.57","39","28","33","260","22","0.44","73","1.92","78.4","Derwin James Jr.","LAC","74","215","4.47","1","41","1","367","12","0.22","77","0.95","77.1","53.48","8.4446974"
"Keenan Allen","CHI","74","211","4.58","22","54","23","367","21","0.32","58","1.2","62.1","All Defenders","SF","","","","","","","","","","","","","26.8045659","34.8119842"
"Keenan Allen","CHI","74","211","4.58","22","54","23","367","21","0.32","58","1.2","62.1","Renardo Green","SF","72","186","4.49","34","7","57","223","19","0.32","67","1.43","69.3","17.56","7.5737293"
"Keenan Allen","CHI","74","211","4.58","22","54","23","367","21","0.32","58","1.2","62.1","Charvarius Ward","SF","73","196","","91","4","","249","14","0.23","56","1.1","54.3","57.04","7.5737293"
"Keenan Allen","CHI","74","211","4.58","22","54","23","367","21","0.32","58","1.2","62.1","Deommodore Lenoir","SF","70","200","","1","73","15","369","18","0.23","63","1.12","69.7","18.72","19.6645257"
"Adam Thielen","CAR","74","195","","14","77","9","140","18","0.41","76","1.89","68.2","All Defenders","PHI","","","","","","","","","","","","","13.9695193","31.2387167"
"Adam Thielen","CAR","74","195","","14","77","9","140","18","0.41","76","1.89","68.2","Quinyon Mitchell","PHI","72","196","4.33","","1","95","435","11","0.14","57","0.74","74.7","19.23","4.5045277"
