"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","TEN","73","212","4.57","45","29","26","62","23","0.45","71","1.95","69.2","All Defenders","IND","","","","","","","","","","","","","52.7858175","30.7375576"
"DeAndre Hopkins","TEN","73","212","4.57","45","29","26","62","23","0.45","71","1.95","69.2","Jaylon Jones","IND","74","203","4.57","15","2","78","188","16","0.28","65","1.76","64.3","60.29","11.6288479"
"DeAndre Hopkins","TEN","73","212","4.57","45","29","26","62","23","0.45","71","1.95","69.2","Samuel Womack III","IND","70","189","","95","","4","82","6","0.14","60","0.3","80.9","19.01","11.6288479"
"DeAndre Hopkins","TEN","73","212","4.57","45","29","26","62","23","0.45","71","1.95","69.2","Chris Lammons","IND","69","194","","","82","","62","18","0.37","91","2.1","59.5","93.63","7.4798619"
"Keenan Allen","CHI","74","211","4.58","14","56","28","80","21","0.23","59","1.01","57.3","All Defenders","JAX","","","","","","","","","","","","","41.4301124","35.937161"
"Keenan Allen","CHI","74","211","4.58","14","56","28","80","21","0.23","59","1.01","57.3","Montaric Brown","JAX","72","190","4.55","1","2","92","177","20","0.3","66","1.36","70.9","16.58","7.7224517"
"Keenan Allen","CHI","74","211","4.58","14","56","28","80","21","0.23","59","1.01","57.3","Ronald Darby","JAX","71","193","4.38","91","1","","203","14","0.33","76","1.61","63","35.26","7.7224517"
"Keenan Allen","CHI","74","211","4.58","14","56","28","80","21","0.23","59","1.01","57.3","Darnell Savage","JAX","71","198","4.36","","58","","73","14","0.11","50","0.38","54.6","53.12","20.4922575"
"Mike Evans","TB","77","231","4.53","49","31","20","158","21","0.51","70","1.75","76.4","All Defenders","NO","","","","","","","","","","","","","67.4287141","32.0356011"
"Mike Evans","TB","77","231","4.53","49","31","20","158","21","0.51","70","1.75","76.4","Marshon Lattimore","NO","72","192","4.36","","4","90","145","6","0.07","56","0.39","74.8","40.72","9.7415368"
"Mike Evans","TB","77","231","4.53","49","31","20","158","21","0.51","70","1.75","76.4","Paulson Adebo","NO","73","192","","91","5","","204","23","0.32","57","1.61","65.1","75.98","9.7415368"
"Mike Evans","TB","77","231","4.53","49","31","20","158","21","0.51","70","1.75","76.4","Alontae Taylor","NO","72","199","4.36","2","83","5","169","20","0.31","85","1.43","65.3","81.52","12.5525275"
"Amari Cooper","CLV","73","211","4.42","41","22","37","209","21","0.25","45","1","63.8","All Defenders","PHI","","","","","","","","","","","","","39.5988875","34.3635365"
"Amari Cooper","CLV","73","211","4.42","41","22","37","209","21","0.25","45","1","63.8","Quinyon Mitchell","PHI","72","196","4.33","","1","97","145","16","0.24","61","1.47","68.2","29.48","13.1488838"
"Amari Cooper","CLV","73","211","4.42","41","22","37","209","21","0.25","45","1","63.8","Darius Slay","PHI","72","190","4.36","93","","","138","11","0.24","73","0.7","66.4","31.29","13.1488838"
"Amari Cooper","CLV","73","211","4.42","41","22","37","209","21","0.25","45","1","63.8","Avonte Maddox","PHI","69","184","4.39","","90","","124","15","0.22","53","0.93","53","69.64","8.065769"
"Nelson Agholor","BLT","72","200","4.42","30","47","20","75","15","0.2","55","1.19","60.9","All Defenders","WAS","","","","","","","","","","","","","46.6276349","23.8678222"
"Nelson Agholor","BLT","72","200","4.42","30","47","20","75","15","0.2","55","1.19","60.9","Benjamin St-Juste","WAS","75","200","","27","8","63","171","22","0.4","59","1.67","58.8","39.11","3.268208"
"Nelson Agholor","BLT","72","200","4.42","30","47","20","75","15","0.2","55","1.19","60.9","Mike Sainristil","WAS","70","182","4.47","36","36","23","159","12","0.3","74","0.98","55.4","49.36","3.268208"
"Nelson Agholor","BLT","72","200","4.42","30","47","20","75","15","0.2","55","1.19","60.9","Noah Igbinoghene","WAS","71","197","4.48","25","64","4","114","18","0.29","65","0.72","56.4","47.53","17.3314062"
"Tyler Lockett","SEA","70","182","4.4","31","29","40","182","16","0.25","70","1.35","72","All Defenders","SF","","","","","","","","","","","","","49.9844033","32.3618019"
"Tyler Lockett","SEA","70","182","4.4","31","29","40","182","16","0.25","70","1.35","72","Isaac Yiadom","SF","73","188","4.52","1","1","95","109","15","0.28","69","1.26","73.1","44.13","11.453148"
"Tyler Lockett","SEA","70","182","4.4","31","29","40","182","16","0.25","70","1.35","72","Charvarius Ward","SF","73","196","","92","4","","161","14","0.24","57","1.23","53.4","79","11.453148"
"Tyler Lockett","SEA","70","182","4.4","31","29","40","182","16","0.25","70","1.35","72","Deommodore Lenoir","SF","70","200","","1","71","19","154","16","0.16","58","0.7","73","21.93","9.4555059"
"Stefon Diggs","HST","72","191","4.46","18","61","20","188","21","0.4","78","1.68","76.5","All Defenders","NE","","","","","","","","","","","","","48.8193425","32.9369901"
"Stefon Diggs","HST","72","191","4.46","18","61","20","188","21","0.4","78","1.68","76.5","Christian Gonzalez","NE","73","205","4.38","37","22","39","187","19","0.23","56","0.88","65.6","58.31","9.8147341"
"Stefon Diggs","HST","72","191","4.46","18","61","20","188","21","0.4","78","1.68","76.5","Jonathan Jones","NE","70","185","4.33","47","14","36","129","10","0.18","69","1.14","71.1","43.07","9.8147341"
"Stefon Diggs","HST","72","191","4.46","18","61","20","188","21","0.4","78","1.68","76.5","Marcus Jones","NE","68","188","","9","61","15","131","16","0.27","67","1.18","74.5","46.06","13.307522"
"Sterling Shepard","TB","70","196","4.48","40","27","33","59","10","0.26","67","0.93","59.6","All Defenders","NO","","","","","","","","","","","","","33.680229","14.4283047"
"Sterling Shepard","TB","70","196","4.48","40","27","33","59","10","0.26","67","0.93","59.6","Marshon Lattimore","NO","72","192","4.36","","4","90","145","6","0.07","56","0.39","74.8","12.15","4.9562879"
"Sterling Shepard","TB","70","196","4.48","40","27","33","59","10","0.26","67","0.93","59.6","Paulson Adebo","NO","73","192","","91","5","","204","23","0.32","57","1.61","65.1","41.38","4.9562879"
