"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","KC","73","212","4.57","40","28","32","186","20","0.44","76","1.85","75.1","All Defenders","BUF","","","","","","","","","","","","","50.6801378","34.3833015"
"DeAndre Hopkins","KC","73","212","4.57","40","28","32","186","20","0.44","76","1.85","75.1","Rasul Douglas","BUF","74","209","4.59","42","2","50","356","10","0.2","72","0.89","65.7","67.15","12.9003199"
"DeAndre Hopkins","KC","73","212","4.57","40","28","32","186","20","0.44","76","1.85","75.1","Christian Benford","BUF","73","205","","52","1","45","336","10","0.13","59","0.51","77.3","31.13","12.9003199"
"DeAndre Hopkins","KC","73","212","4.57","40","28","32","186","20","0.44","76","1.85","75.1","Taron Johnson","BUF","71","192","4.5","","76","","175","14","0.31","80","1.27","71.8","55.31","8.5826618"
"Keenan Allen","CHI","74","211","4.58","21","53","24","232","19","0.27","59","1.04","60.9","All Defenders","GB","","","","","","","","","","","","","51.4777195","37.4430561"
"Keenan Allen","CHI","74","211","4.58","21","53","24","232","19","0.27","59","1.04","60.9","Jaire Alexander","GB","70","196","4.38","36","4","56","213","12","0.23","56","1.07","74.7","7.95","8.1973395"
"Keenan Allen","CHI","74","211","4.58","21","53","24","232","19","0.27","59","1.04","60.9","Eric Stokes","GB","72","194","","50","2","44","215","17","0.31","68","1.36","51","73.02","8.1973395"
"Keenan Allen","CHI","74","211","4.58","21","53","24","232","19","0.27","59","1.04","60.9","Keisean Nixon","GB","70","200","","26","50","12","297","13","0.24","68","0.75","58.9","60.04","21.0483771"
"Odell Beckham Jr.","MIA","","","","","","","","","","","","","All Defenders","LV","","","","","","","","","","","","","11.1335381","21.5078453"
"Odell Beckham Jr.","MIA","","","","","","","","","","","","","Jakorian Bennett","LV","71","195","4.3","","4","92","274","14","0.13","49","0.64","58.4","13.92","6.0771553"
"Odell Beckham Jr.","MIA","","","","","","","","","","","","","Jack Jones","LV","71","180","4.52","84","6","4","298","12","0.26","67","0.99","61.5","9.63","6.0771553"
"Odell Beckham Jr.","MIA","","","","","","","","","","","","","Nate Hobbs","LV","73","195","","7","69","11","245","15","0.27","68","0.97","63.4","10.3","9.3535347"
"Davante Adams","NYJ","73","215","4.56","27","40","33","260","25","0.35","59","1.6","63","All Defenders","IND","","","","","","","","","","","","","25.6790805","37.2718395"
"Davante Adams","NYJ","73","215","4.56","27","40","33","260","25","0.35","59","1.6","63","Jaylon Jones","IND","74","203","4.57","8","1","86","370","14","0.24","68","1.36","64.8","45.6","13.375973"
"Davante Adams","NYJ","73","215","4.56","27","40","33","260","25","0.35","59","1.6","63","Samuel Womack III","IND","70","189","","96","1","1","219","8","0.18","61","0.8","74.5","21.66","13.375973"
"Davante Adams","NYJ","73","215","4.56","27","40","33","260","25","0.35","59","1.6","63","Kenny Moore II","IND","69","190","","17","69","","272","16","0.27","66","0.76","82.5","5.46","10.5198934"
"Amari Cooper","BUF","73","211","4.42","43","20","36","269","21","0.29","51","1.19","64.6","All Defenders","KC","","","","","","","","","","","","","50.33376","37.6176894"
"Amari Cooper","BUF","73","211","4.42","43","20","36","269","21","0.29","51","1.19","64.6","Nazeeh Johnson","KC","74","199","","20","4","73","113","12","0.19","46","0.86","52.9","81.38","14.4451927"
"Amari Cooper","BUF","73","211","4.42","43","20","36","269","21","0.29","51","1.19","64.6","Trent McDuffie","KC","71","193","4.44","36","24","33","321","13","0.19","61","0.79","71.2","34.4","14.4451927"
"Amari Cooper","BUF","73","211","4.42","43","20","36","269","21","0.29","51","1.19","64.6","Chamarri Conner","KC","72","206","4.51","","46","","214","15","0.22","78","1.01","73.6","25.32","8.7273039"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","320","15","0.29","69","1.43","72.7","All Defenders","SF","","","","","","","","","","","","","42.9650997","31.9687707"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","320","15","0.29","69","1.43","72.7","Renardo Green","SF","72","186","4.49","17","6","76","150","15","0.25","55","0.91","85.9","13.17","14.1515481"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","320","15","0.29","69","1.43","72.7","Charvarius Ward","SF","73","196","","92","4","","230","14","0.2","53","0.99","58","66.03","9.8335491"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","320","15","0.29","69","1.43","72.7","Deommodore Lenoir","SF","70","200","","1","74","17","307","18","0.23","62","1.13","70.4","38.78","7.9836735"
"Tyler Boyd","TEN","74","203","4.58","9","83","8","232","13","0.17","68","0.79","57.5","All Defenders","MIN","","","","","","","","","","","","","16.3538659","30.8520811"
"Tyler Boyd","TEN","74","203","4.58","9","83","8","232","13","0.17","68","0.79","57.5","Stephon Gilmore","MIN","72","190","4.38","42","5","45","330","17","0.27","68","1.17","60.7","44.42","2.1372391"
"Tyler Boyd","TEN","74","203","4.58","9","83","8","232","13","0.17","68","0.79","57.5","Shaquill Griffin","MIN","72","198","4.38","42","6","48","216","11","0.16","48","0.52","60.3","39.57","2.1372391"
"Tyler Boyd","TEN","74","203","4.58","9","83","8","232","13","0.17","68","0.79","57.5","Byron Murphy Jr.","MIN","71","190","4.55","31","34","26","347","18","0.31","73","1.41","71.5","12.23","26.5776028"
"Demarcus Robinson","LA","73","203","4.59","42","35","23","306","13","0.28","54","1.14","69.4","All Defenders","NE","","","","","","","","","","","","","48.8761523","33.0686452"
"Demarcus Robinson","LA","73","203","4.59","42","35","23","306","13","0.28","54","1.14","69.4","Christian Gonzalez","NE","73","205","4.38","38","17","41","350","17","0.24","57","1.07","64.7","49.74","10.7357125"
"Demarcus Robinson","LA","73","203","4.59","42","35","23","306","13","0.28","54","1.14","69.4","Jonathan Jones","NE","70","185","4.33","37","13","35","239","11","0.25","77","1.15","67.2","42.11","10.7357125"
"Demarcus Robinson","LA","73","203","4.59","42","35","23","306","13","0.28","54","1.14","69.4","Marcus Jones","NE","68","188","","15","59","13","251","17","0.3","63","1.25","70.1","54.34","11.5972203"
"Tyreek Hill","MIA","70","191","","25","37","37","268","22","0.36","63","1.72","68.3","All Defenders","LV","","","","","","","","","","","","","58.7717647","32.89843"
"Tyreek Hill","MIA","70","191","","25","37","37","268","22","0.36","63","1.72","68.3","Jakorian Bennett","LV","71","195","4.3","","4","92","274","14","0.13","49","0.64","58.4","63.61","10.3969663"
"Tyreek Hill","MIA","70","191","","25","37","37","268","22","0.36","63","1.72","68.3","Jack Jones","LV","71","180","4.52","84","6","4","298","12","0.26","67","0.99","61.5","55.81","10.3969663"
"Tyreek Hill","MIA","70","191","","25","37","37","268","22","0.36","63","1.72","68.3","Nate Hobbs","LV","73","195","","7","69","11","245","15","0.27","68","0.97","63.4","57.16","12.1044973"
"Cooper Kupp","LA","74","208","4.62","23","68","9","183","31","0.5","72","2.09","76.3","All Defenders","NE","","","","","","","","","","","","","67.70875","36.3932637"
"Cooper Kupp","LA","74","208","4.62","23","68","9","183","31","0.5","72","2.09","76.3","Christian Gonzalez","NE","73","205","4.38","38","17","41","350","17","0.24","57","1.07","64.7","65.64","4.549158"
"Cooper Kupp","LA","74","208","4.62","23","68","9","183","31","0.5","72","2.09","76.3","Jonathan Jones","NE","70","185","4.33","37","13","35","239","11","0.25","77","1.15","67.2","58.67","4.549158"
"Cooper Kupp","LA","74","208","4.62","23","68","9","183","31","0.5","72","2.09","76.3","Marcus Jones","NE","68","188","","15","59","13","251","17","0.3","63","1.25","70.1","69.56","27.2949478"
"Mack Hollins","BUF","76","221","4.53","33","31","32","245","11","0.22","57","0.8","55.8","All Defenders","KC","","","","","","","","","","","","","35.7132864","28.3391707"
"Mack Hollins","BUF","76","221","4.53","33","31","32","245","11","0.22","57","0.8","55.8","Nazeeh Johnson","KC","74","199","","20","4","73","113","12","0.19","46","0.86","52.9","68.53","10.2446767"
"Mack Hollins","BUF","76","221","4.53","33","31","32","245","11","0.22","57","0.8","55.8","Trent McDuffie","KC","71","193","4.44","36","24","33","321","13","0.19","61","0.79","71.2","20.17","10.2446767"
"Mack Hollins","BUF","76","221","4.53","33","31","32","245","11","0.22","57","0.8","55.8","Chamarri Conner","KC","72","206","4.51","","46","","214","15","0.22","78","1.01","73.6","13.17","7.8498172"
"Noah Brown","WAS","74","215","","10","17","74","193","19","0.34","68","1.82","71.9","All Defenders","PHI","","","","","","","","","","","","","31.1463934","29.6117908"
"Noah Brown","WAS","74","215","","10","17","74","193","19","0.34","68","1.82","71.9","Quinyon Mitchell","PHI","72","196","4.33","","2","95","311","13","0.17","58","0.94","70.4","40.41","11.1651014"
