"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","KC","73","212","4.57","47","22","31","107","20","0.36","71","1.64","67.9","All Defenders","LV","","","","","","","","","","","","","67.6863732","37.9465854"
"DeAndre Hopkins","KC","73","212","4.57","47","22","31","107","20","0.36","71","1.64","67.9","Jakorian Bennett","LV","71","195","4.3","","4","93","205","13","0.1","37","0.56","51.9","75.66","14.497199"
"DeAndre Hopkins","KC","73","212","4.57","47","22","31","107","20","0.36","71","1.64","67.9","Jack Jones","LV","71","180","4.52","88","6","","219","12","0.26","70","0.92","55.2","67.38","14.497199"
"DeAndre Hopkins","KC","73","212","4.57","47","22","31","107","20","0.36","71","1.64","67.9","Nate Hobbs","LV","73","195","","8","71","13","197","14","0.25","64","0.95","63.6","55.27","8.9521874"
"Keenan Allen","CHI","74","211","4.58","18","51","29","112","20","0.35","68","1.09","65.1","All Defenders","WAS","","","","","","","","","","","","","57.8963116","38.2084523"
"Keenan Allen","CHI","74","211","4.58","18","51","29","112","20","0.35","68","1.09","65.1","Benjamin St-Juste","WAS","75","200","","32","6","61","218","20","0.37","63","1.6","54.8","64.98","8.3946666"
"Keenan Allen","CHI","74","211","4.58","18","51","29","112","20","0.35","68","1.09","65.1","Mike Sainristil","WAS","70","182","4.47","37","32","28","206","14","0.29","75","1","64.4","39.5","8.3946666"
"Keenan Allen","CHI","74","211","4.58","18","51","29","112","20","0.35","68","1.09","65.1","Noah Igbinoghene","WAS","71","197","4.48","19","69","3","150","19","0.32","69","1.02","56.4","62.33","21.419119"
"Davante Adams","NYJ","73","215","4.56","33","35","33","165","20","0.31","64","1.45","60.3","All Defenders","NE","","","","","","","","","","","","","29.2029085","37.4290562"
"Davante Adams","NYJ","73","215","4.56","33","35","33","165","20","0.31","64","1.45","60.3","Christian Gonzalez","NE","73","205","4.38","38","20","38","243","19","0.28","61","1.15","62.3","37.81","9.5399856"
"Davante Adams","NYJ","73","215","4.56","33","35","33","165","20","0.31","64","1.45","60.3","Jonathan Jones","NE","70","185","4.33","46","13","39","166","11","0.25","74","1.31","66.6","21.39","9.5399856"
"Davante Adams","NYJ","73","215","4.56","33","35","33","165","20","0.31","64","1.45","60.3","Marcus Jones","NE","68","188","","10","62","14","165","18","0.3","66","1.09","67.8","28.79","18.3490851"
"Amari Cooper","BUF","73","211","4.42","43","21","36","244","23","0.32","51","1.3","67.1","All Defenders","SEA","","","","","","","","","","","","","56.7376471","39.8436296"
"Amari Cooper","BUF","73","211","4.42","43","21","36","244","23","0.32","51","1.3","67.1","Tariq Woolen","SEA","","","","","","","","","","","","","21.83","15.234329"
"Amari Cooper","BUF","73","211","4.42","43","21","36","244","23","0.32","51","1.3","67.1","Nehemiah Pritchett","SEA","73","184","4.36","41","6","53","64","20","0.38","62","1.64","29.5","95.17","15.234329"
"Amari Cooper","BUF","73","211","4.42","43","21","36","244","23","0.32","51","1.3","67.1","Devon Witherspoon","SEA","71","181","","14","58","18","228","15","0.21","74","0.95","69.8","51.01","9.3749717"
"Nelson Agholor","BLT","72","200","4.42","27","51","19","100","16","0.21","50","1.34","61.2","All Defenders","CLV","","","","","","","","","","","","","69.5136808","23.1294857"
"Nelson Agholor","BLT","72","200","4.42","27","51","19","100","16","0.21","50","1.34","61.2","Martin Emerson Jr.","CLV","74","201","4.53","12","5","79","205","16","0.34","61","1.26","43.3","85.28","3.2459182"
"Nelson Agholor","BLT","72","200","4.42","27","51","19","100","16","0.21","50","1.34","61.2","Denzel Ward","CLV","71","190","4.32","80","3","14","164","21","0.25","46","1.54","71.9","13.44","14.9126756"
"Nelson Agholor","BLT","72","200","4.42","27","51","19","100","16","0.21","50","1.34","61.2","Greg Newsome II","CLV","73","192","","25","57","15","190","16","0.35","68","1.72","52.7","58.83","4.9708919"
"Tyler Lockett","SEA","70","182","4.4","33","32","35","246","17","0.29","69","1.45","74.2","All Defenders","BUF","","","","","","","","","","","","","58.2447885","32.36624"
"Tyler Lockett","SEA","70","182","4.4","33","32","35","246","17","0.29","69","1.45","74.2","Rasul Douglas","BUF","74","209","4.59","43","2","49","261","9","0.17","65","0.7","63.2","72.05","14.3014867"
"Tyler Lockett","SEA","70","182","4.4","33","32","35","246","17","0.29","69","1.45","74.2","Christian Benford","BUF","73","205","","49","1","48","271","10","0.12","52","0.44","76.1","35.32","9.6631667"
"Tyler Lockett","SEA","70","182","4.4","33","32","35","246","17","0.29","69","1.45","74.2","Taron Johnson","BUF","71","192","4.5","","72","","82","17","0.36","79","1.56","63.2","81.39","8.4015866"
"Chris Conley","SF","75","205","4.35","49","22","29","48","10","0.03","20","0.08","50.5","All Defenders","DAL","","","","","","","","","","","","","42.55","18.241657"
"Chris Conley","SF","75","205","4.35","49","22","29","48","10","0.03","20","0.08","50.5","Trevon Diggs","DAL","74","195","","20","7","70","189","14","0.23","69","1.04","51.4","24.94","6.709575"
"Chris Conley","SF","75","205","4.35","49","22","29","48","10","0.03","20","0.08","50.5","Andrew Booth Jr.","DAL","","","","","","","","","","","","","89.83","6.709575"
"Chris Conley","SF","75","205","4.35","49","22","29","48","10","0.03","20","0.08","50.5","Jourdan Lewis","DAL","70","195","4.54","3","89","3","145","17","0.23","76","0.98","71.8","1.27","4.822507"
"Stefon Diggs","HST","72","191","4.46","21","55","23","242","22","0.42","78","1.71","77.2","All Defenders","IND","","","","","","","","","","","","","39.4470289","33.0433909"
"Stefon Diggs","HST","72","191","4.46","21","55","23","242","22","0.42","78","1.71","77.2","Jaylon Jones","IND","74","203","4.57","11","2","81","250","15","0.23","63","1.39","70","71.68","9.9163117"
"Stefon Diggs","HST","72","191","4.46","21","55","23","242","22","0.42","78","1.71","77.2","Samuel Womack III","IND","70","189","","94","1","2","131","8","0.11","45","0.31","85.8","27.38","9.9163117"
"Stefon Diggs","HST","72","191","4.46","21","55","23","242","22","0.42","78","1.71","77.2","Kenny Moore II","IND","69","190","","14","72","","162","14","0.26","61","0.6","80.6","24.31","13.2107674"
"Sterling Shepard","TB","70","196","4.48","36","28","36","121","9","0.19","73","0.77","58.3","All Defenders","ATL","","","","","","","","","","","","","31.3586829","17.5026765"
"Sterling Shepard","TB","70","196","4.48","36","28","36","121","9","0.19","73","0.77","58.3","Mike Hughes","ATL","70","189","4.53","38","","52","178","15","0.2","69","1.03","72.9","10.21","6.0619026"
"Sterling Shepard","TB","70","196","4.48","36","28","36","121","9","0.19","73","0.77","58.3","A.J. Terrell","ATL","73","195","4.42","53","","42","245","12","0.21","72","0.97","63.7","40.9","6.0619026"
"Sterling Shepard","TB","70","196","4.48","36","28","36","121","9","0.19","73","0.77","58.3","Dee Alford","ATL","71","175","","","92","1","175","22","0.38","79","1.43","59.6","44.44","5.3788713"
"Tyler Boyd","TEN","74","203","4.58","10","81","9","163","15","0.21","72","1.04","62","All Defenders","DET","","","","","","","","","","","","","63.3833374","30.7412632"
"Tyler Boyd","TEN","74","203","4.58","10","81","9","163","15","0.21","72","1.04","62","Terrion Arnold","DET","72","196","4.5","10","8","79","244","14","0.22","63","1.06","49.7","76.31","2.1877218"
"Tyler Boyd","TEN","74","203","4.58","10","81","9","163","15","0.21","72","1.04","62","Carlton Davis III","DET","73","206","4.53","76","9","11","235","19","0.33","68","1.55","62.4","58.21","2.1877218"
"Tyler Boyd","TEN","74","203","4.58","10","81","9","163","15","0.21","72","1.04","62","Amik Robertson","DET","68","183","","1","91","3","157","19","0.31","67","1.46","59","62.74","26.3658196"
"Demarcus Robinson","LA","73","203","4.59","43","36","21","201","12","0.19","52","0.99","64.4","All Defenders","MIN","","","","","","","","","","","","","52.129679","34.0748609"
"Demarcus Robinson","LA","73","203","4.59","43","36","21","201","12","0.19","52","0.99","64.4","Stephon Gilmore","MIN","72","190","4.38","40","4","47","243","16","0.23","69","0.99","67.1","51.56","11.2741515"
"Demarcus Robinson","LA","73","203","4.59","43","36","21","201","12","0.19","52","0.99","64.4","Byron Murphy Jr.","MIN","71","190","4.55","32","34","25","256","20","0.36","73","1.68","60.5","58.68","11.2741515"
"Demarcus Robinson","LA","73","203","4.59","43","36","21","201","12","0.19","52","0.99","64.4","Josh Metellus","MIN","71","207","4.55","1","38","3","243","12","0.18","79","0.86","79.6","46.28","11.5265579"
"Tyreek Hill","MIA","70","191","","25","35","38","175","23","0.34","59","1.68","63.1","All Defenders","ARZ","","","","","","","","","","","","","54.8471166","32.31222"
"Tyreek Hill","MIA","70","191","","25","35","38","175","23","0.34","59","1.68","63.1","Starling Thomas V","ARZ","72","194","","19","3","73","182","12","0.23","52","1.04","62.4","54.67","10.2060878"
"Tyreek Hill","MIA","70","191","","25","35","38","175","23","0.34","59","1.68","63.1","Sean Murphy-Bunting","ARZ","72","195","4.42","67","","21","198","10","0.21","80","0.96","51.7","90.21","10.2060878"
"Tyreek Hill","MIA","70","191","","25","35","38","175","23","0.34","59","1.68","63.1","Garrett Williams","ARZ","70","192","","","64","3","177","15","0.2","58","0.79","69.3","24.67","11.9000443"
"Kalif Raymond","DET","68","180","","23","42","35","77","18","0.41","79","1.92","71.2","All Defenders","TEN","","","","","","","","","","","","","48.4504127","15.9705533"
