"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","338","22","0.43","73","1.78","80.4","All Defenders","PIT","","","","","","","","","","","","","93.4954064","32.6635566"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","338","22","0.43","73","1.78","80.4","James Pierre","PIT","","","","","","","","","","","","","89.18","12.2728793"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","338","22","0.43","73","1.78","80.4","Donte Jackson","PIT","70","180","4.32","50","4","42","431","13","0.21","57","0.92","53.8","96.26","12.2728793"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","338","22","0.43","73","1.78","80.4","Cameron Sutton","PIT","","","","","","","","","","","","","95.84","8.1177979"
"Keenan Allen","CHI","74","211","4.58","22","54","24","476","22","0.36","58","1.46","65.5","All Defenders","SEA","","","","","","","","","","","","","50.333577","38.5193481"
"Keenan Allen","CHI","74","211","4.58","22","54","24","476","22","0.36","58","1.46","65.5","Tariq Woolen","SEA","76","205","4.26","39","3","49","464","13","0.23","56","0.81","67.5","46.54","8.5822046"
"Keenan Allen","CHI","74","211","4.58","22","54","24","476","22","0.36","58","1.46","65.5","Josh Jobe","SEA","71","190","","51","4","44","269","16","0.24","60","1.25","49.6","79.84","8.5822046"
"Keenan Allen","CHI","74","211","4.58","22","54","24","476","22","0.36","58","1.46","65.5","Devon Witherspoon","SEA","71","181","","15","60","13","525","15","0.22","72","0.99","73.8","40","21.3549389"
"Adam Thielen","CAR","74","195","","12","76","12","235","21","0.43","78","1.96","74.1","All Defenders","TB","","","","","","","","","","","","","45.31525","29.8202316"
"Adam Thielen","CAR","74","195","","12","76","12","235","21","0.43","78","1.96","74.1","Jamel Dean","TB","73","206","4.3","","3","94","441","13","0.18","66","0.96","74.5","36.61","4.2866583"
"Adam Thielen","CAR","74","195","","12","76","12","235","21","0.43","78","1.96","74.1","Zyon McCollum","TB","74","199","4.33","95","2","","600","13","0.22","58","1.02","69.9","51.37","4.2866583"
"Adam Thielen","CAR","74","195","","12","76","12","235","21","0.43","78","1.96","74.1","Tykee Smith","TB","70","205","4.46","","90","","333","18","0.28","69","1.02","72","45.85","21.246915"
"Mike Evans","TB","77","231","4.53","43","33","24","348","24","0.55","68","2.35","85.6","All Defenders","CAR","","","","","","","","","","","","","90.1297619","31.9431701"
"Mike Evans","TB","77","231","4.53","43","33","24","348","24","0.55","68","2.35","85.6","Jaycee Horn","CAR","73","200","","45","","45","507","13","0.21","54","0.82","64.5","92.4","9.6209786"
"Mike Evans","TB","77","231","4.53","43","33","24","348","24","0.55","68","2.35","85.6","Mike Jackson","CAR","73","210","4.45","46","","50","518","16","0.28","67","1.29","68","77.76","9.6209786"
"Mike Evans","TB","77","231","4.53","43","33","24","348","24","0.55","68","2.35","85.6","Chau Smith-Wade","CAR","71","176","4.54","3","82","1","173","17","0.26","70","1.01","51","97.78","12.7012129"
"Brandin Cooks","DAL","70","189","4.33","42","24","33","242","14","0.23","54","0.79","60.7","All Defenders","PHI","","","","","","","","","","","","","9.9130544","33.4622626"
"Brandin Cooks","DAL","70","189","4.33","42","24","33","242","14","0.23","54","0.79","60.7","Quinyon Mitchell","PHI","72","196","4.33","","1","94","548","11","0.15","60","0.75","74.6","8.17","11.4107716"
"Brandin Cooks","DAL","70","189","4.33","42","24","33","242","14","0.23","54","0.79","60.7","Darius Slay","PHI","72","190","4.36","93","1","","392","15","0.19","50","0.85","68.2","15.79","11.4107716"
"Brandin Cooks","DAL","70","189","4.33","42","24","33","242","14","0.23","54","0.79","60.7","Cooper DeJean","PHI","73","207","","1","90","","370","18","0.22","70","0.94","81.5","5.48","10.6407195"
"Davante Adams","NYJ","73","215","4.56","25","45","29","455","25","0.46","64","2.04","74.1","All Defenders","BUF","","","","","","","","","","","","","59.3765531","35.4290689"
"Davante Adams","NYJ","73","215","4.56","25","45","29","455","25","0.46","64","2.04","74.1","Rasul Douglas","BUF","","","","","","","","","","","","","76.36","11.8925231"
"Davante Adams","NYJ","73","215","4.56","25","45","29","455","25","0.46","64","2.04","74.1","Christian Benford","BUF","73","205","","50","2","45","530","9","0.13","61","0.51","80.5","25.04","11.8925231"
"Davante Adams","NYJ","73","215","4.56","25","45","29","455","25","0.46","64","2.04","74.1","Taron Johnson","BUF","71","192","4.5","","77","","351","16","0.31","75","1.4","63.8","77.1","11.6440227"
"Tyler Lockett","SEA","70","182","4.4","32","30","38","505","12","0.22","71","1.09","64.9","All Defenders","CHI","","","","","","","","","","","","","40.45908","32.9808088"
"Tyler Lockett","SEA","70","182","4.4","32","30","38","505","12","0.22","71","1.09","64.9","Jaylon Johnson","CHI","72","196","4.5","47","2","48","500","9","0.15","59","0.73","73","20.31","11.7171909"
"Tyler Lockett","SEA","70","182","4.4","32","30","38","505","12","0.22","71","1.09","64.9","Tyrique Stevenson","CHI","72","204","4.45","47","2","45","368","20","0.32","53","1.43","57.1","60.64","11.7171909"
"Tyler Lockett","SEA","70","182","4.4","32","30","38","505","12","0.22","71","1.09","64.9","Kyler Gordon","CHI","72","200","4.52","1","78","","319","15","0.26","71","1.35","67.4","40.42","9.5464271"
"Sterling Shepard","TB","70","196","4.48","26","48","26","316","15","0.22","66","1.02","58.1","All Defenders","CAR","","","","","","","","","","","","","43.5363462","20.8041174"
