"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","205","20","0.43","76","1.82","76.3","All Defenders","CAR","","","","","","","","","","","","","65.8472148","35.7641094"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","205","20","0.43","76","1.82","76.3","Mike Jackson","CAR","73","210","4.45","46","","49","334","17","0.31","67","1.4","67.1","62.13","13.404918"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","205","20","0.43","76","1.82","76.3","Jaycee Horn","CAR","73","200","","45","1","46","330","13","0.18","45","0.7","70.3","59.81","13.404918"
"DeAndre Hopkins","KC","73","212","4.57","40","27","33","205","20","0.43","76","1.82","76.3","Dane Jackson","CAR","71","180","4.57","7","72","","58","19","0.39","82","1.33","50.1","80.45","8.9542733"
"Keenan Allen","CHI","74","211","4.58","20","54","25","269","19","0.26","58","1.05","60","All Defenders","MIN","","","","","","","","","","","","","35.8772649","37.7770581"
"Keenan Allen","CHI","74","211","4.58","20","54","25","269","19","0.26","58","1.05","60","Shaquill Griffin","MIN","72","198","4.38","42","5","48","232","10","0.17","50","0.62","59.3","51.56","8.3313728"
"Keenan Allen","CHI","74","211","4.58","20","54","25","269","19","0.26","58","1.05","60","Stephon Gilmore","MIN","72","190","4.38","42","5","42","365","17","0.26","67","1.1","60.6","53.97","8.3313728"
"Keenan Allen","CHI","74","211","4.58","20","54","25","269","19","0.26","58","1.05","60","Byron Murphy Jr.","MIN","71","190","4.55","29","34","28","382","17","0.28","72","1.32","70.6","22.55","21.1143125"
"Adam Thielen","CAR","74","195","","15","73","12","74","15","0.34","73","1.47","63.7","All Defenders","KC","","","","","","","","","","","","","30.8631472","33.031566"
"Adam Thielen","CAR","74","195","","15","73","12","74","15","0.34","73","1.47","63.7","Trent McDuffie","KC","71","193","4.44","37","22","34","364","12","0.17","59","0.7","75","22.55","4.9463513"
"Adam Thielen","CAR","74","195","","15","73","12","74","15","0.34","73","1.47","63.7","Nazeeh Johnson","KC","74","199","","27","4","66","158","16","0.3","60","1.27","47.8","85.69","4.9463513"
"Adam Thielen","CAR","74","195","","15","73","12","74","15","0.34","73","1.47","63.7","Chamarri Conner","KC","72","206","4.51","","51","","244","16","0.23","79","1.11","75.6","20.92","23.1388635"
"Mike Evans","TB","77","231","4.53","46","31","23","196","21","0.49","62","1.71","74.9","All Defenders","NYG","","","","","","","","","","","","","49.9779429","30.4942606"
"Mike Evans","TB","77","231","4.53","46","31","23","196","21","0.49","62","1.71","74.9","Cor'Dale Flott","NYG","73","175","","42","14","34","212","13","0.22","70","1.07","64.4","61.5","9.3225311"
"Mike Evans","TB","77","231","4.53","46","31","23","196","21","0.49","62","1.71","74.9","Deonte Banks","NYG","72","205","4.35","42","5","52","308","16","0.37","69","1.45","54.7","81.02","9.3225311"
"Mike Evans","TB","77","231","4.53","46","31","23","196","21","0.49","62","1.71","74.9","Andru Phillips","NYG","72","187","4.48","2","88","2","181","17","0.29","81","1.17","83.6","16.49","11.8491984"
"Odell Beckham Jr.","MIA","71","200","4.43","24","51","25","68","18","0.17","58","0.66","51.3","All Defenders","NE","","","","","","","","","","","","","12.0415721","21.3114435"
"Odell Beckham Jr.","MIA","71","200","4.43","24","51","25","68","18","0.17","58","0.66","51.3","Christian Gonzalez","NE","73","205","4.38","37","18","40","376","17","0.23","56","1.02","67.5","6.42","6.0490997"
"Odell Beckham Jr.","MIA","71","200","4.43","24","51","25","68","18","0.17","58","0.66","51.3","Jonathan Jones","NE","70","185","4.33","37","15","33","257","12","0.37","75","1.55","59.7","17.3","6.0490997"
"Odell Beckham Jr.","MIA","71","200","4.43","24","51","25","68","18","0.17","58","0.66","51.3","Marcus Jones","NE","68","188","","16","57","15","274","18","0.3","61","1.28","69.4","12.28","9.2132441"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","357","15","0.27","69","1.33","71.1","All Defenders","ARZ","","","","","","","","","","","","","67.5896988","33.8887335"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","357","15","0.27","69","1.33","71.1","Starling Thomas V","ARZ","72","194","","27","2","65","294","13","0.2","55","0.89","60.2","66.11","15.0422956"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","357","15","0.27","69","1.33","71.1","Sean Murphy-Bunting","ARZ","72","195","4.42","65","","24","219","10","0.2","82","0.92","53.3","89.04","10.4315158"
"Tyler Lockett","SEA","70","182","4.4","32","28","40","357","15","0.27","69","1.33","71.1","Garrett Williams","ARZ","70","192","","","70","2","290","14","0.17","55","0.73","72.6","31.08","8.4149221"
"Sterling Shepard","TB","70","196","4.48","30","41","29","206","11","0.19","70","0.81","57.2","All Defenders","NYG","","","","","","","","","","","","","22.1210616","18.911537"
"Sterling Shepard","TB","70","196","4.48","30","41","29","206","11","0.19","70","0.81","57.2","Cor'Dale Flott","NYG","73","175","","42","14","34","212","13","0.22","70","1.07","64.4","24.21","5.7641328"
"Sterling Shepard","TB","70","196","4.48","30","41","29","206","11","0.19","70","0.81","57.2","Deonte Banks","NYG","72","205","4.35","42","5","52","308","16","0.37","69","1.45","54.7","46.42","5.7641328"
"Sterling Shepard","TB","70","196","4.48","30","41","29","206","11","0.19","70","0.81","57.2","Andru Phillips","NYG","72","187","4.48","2","88","2","181","17","0.29","81","1.17","83.6","1.52","7.3832713"
"Tyler Boyd","TEN","74","203","4.58","11","82","8","259","13","0.17","68","0.84","58.1","All Defenders","HST","","","","","","","","","","","","","9.6773724","27.7983365"
"Tyler Boyd","TEN","74","203","4.58","11","82","8","259","13","0.17","68","0.84","58.1","Kamari Lassiter","HST","72","180","","15","1","82","266","14","0.22","45","1.07","70.3","15.42","1.9316977"
"Tyler Boyd","TEN","74","203","4.58","11","82","8","259","13","0.17","68","0.84","58.1","Derek Stingley Jr.","HST","72","190","","76","1","20","405","14","0.14","46","0.62","71.4","12.08","1.9316977"
"Tyler Boyd","TEN","74","203","4.58","11","82","8","259","13","0.17","68","0.84","58.1","Jalen Pitre","HST","71","198","","","74","","347","14","0.31","74","1.16","75.3","9.02","23.9349412"
"Demarcus Robinson","LA","73","203","4.59","43","35","22","326","13","0.28","55","1.13","69.6","All Defenders","PHI","","","","","","","","","","","","","28.5504297","32.4161815"
"Demarcus Robinson","LA","73","203","4.59","43","35","22","326","13","0.28","55","1.13","69.6","Quinyon Mitchell","PHI","72","196","4.33","","1","95","350","12","0.15","56","0.83","72.5","32.07","10.446621"
"Demarcus Robinson","LA","73","203","4.59","43","35","22","326","13","0.28","55","1.13","69.6","Darius Slay","PHI","72","190","4.36","93","","","269","12","0.18","56","0.7","70","35.83","10.446621"
"Demarcus Robinson","LA","73","203","4.59","43","35","22","326","13","0.28","55","1.13","69.6","Cooper DeJean","PHI","73","207","","1","90","1","190","18","0.22","71","0.85","81.1","18.76","11.5229395"
"Tyreek Hill","MIA","70","191","","25","37","37","298","22","0.38","66","1.76","70.8","All Defenders","NE","","","","","","","","","","","","","59.6002664","33.0318968"
"Tyreek Hill","MIA","70","191","","25","37","37","298","22","0.38","66","1.76","70.8","Christian Gonzalez","NE","73","205","4.38","37","18","40","376","17","0.23","56","1.02","67.5","49.28","10.4118299"
"Tyreek Hill","MIA","70","191","","25","37","37","298","22","0.38","66","1.76","70.8","Jonathan Jones","NE","70","185","4.33","37","15","33","257","12","0.37","75","1.55","59.7","68.42","10.4118299"
"Tyreek Hill","MIA","70","191","","25","37","37","298","22","0.38","66","1.76","70.8","Marcus Jones","NE","68","188","","16","57","15","274","18","0.3","61","1.28","69.4","60.88","12.2082371"
"Cooper Kupp","LA","74","208","4.62","22","69","9","203","33","0.59","70","2.4","78","All Defenders","PHI","","","","","","","","","","","","","41.0096585","35.6307824"
"Cooper Kupp","LA","74","208","4.62","22","69","9","203","33","0.59","70","2.4","78","Quinyon Mitchell","PHI","72","196","4.33","","1","95","350","12","0.15","56","0.83","72.5","52.28","4.4610898"
"Cooper Kupp","LA","74","208","4.62","22","69","9","203","33","0.59","70","2.4","78","Darius Slay","PHI","72","190","4.36","93","","","269","12","0.18","56","0.7","70","56.14","4.4610898"
"Cooper Kupp","LA","74","208","4.62","22","69","9","203","33","0.59","70","2.4","78","Cooper DeJean","PHI","73","207","","1","90","1","190","18","0.22","71","0.85","81.1","36.6","26.7086028"
"Noah Brown","WAS","74","215","","10","18","72","223","18","0.3","63","1.59","68.2","All Defenders","DAL","","","","","","","","","","","","","62.5725627","29.5669773"
"Noah Brown","WAS","74","215","","10","18","72","223","18","0.3","63","1.59","68.2","Trevon Diggs","DAL","74","195","","14","8","75","318","13","0.23","63","0.89","55.1","61.6","11.2008605"
"Noah Brown","WAS","74","215","","10","18","72","223","18","0.3","63","1.59","68.2","Josh Butler","DAL","72","184","","76","3","18","38","11","0.19","75","1.08","56.2","54.77","11.2008605"
"Noah Brown","WAS","74","215","","10","18","72","223","18","0.3","63","1.59","68.2","Israel Mukuamu","DAL","76","205","","28","43","3","60","13","0.16","50","0.95","54.2","76.29","7.1652563"
"Tim Patrick","DET","76","212","","35","25","40","147","14","0.24","75","1.38","65.2","All Defenders","IND","","","","","","","","","","","","","22.9182927","19.5635785"
"Tim Patrick","DET","76","212","","35","25","40","147","14","0.24","75","1.38","65.2","Jaylon Jones","IND","74","203","4.57","7","1","87","403","14","0.24","66","1.34","68.6","35.42","7.5152771"
"Tim Patrick","DET","76","212","","35","25","40","147","14","0.24","75","1.38","65.2","Samuel Womack III","IND","70","189","","96","1","1","248","8","0.17","63","0.73","75.6","19.62","7.5152771"
"Tim Patrick","DET","76","212","","35","25","40","147","14","0.24","75","1.38","65.2","Kenny Moore II","IND","69","190","","16","71","","303","17","0.3","70","0.89","80.9","7.66","4.5330243"
"Darius Slayton","NYG","73","194","4.39","41","22","37","324","15","0.26","64","1.45","64.6","All Defenders","TB","","","","","","","","","","","","","44.5405618","31.7424756"
"Darius Slayton","NYG","73","194","4.39","41","22","37","324","15","0.26","64","1.45","64.6","Josh Hayes","TB","72","197","","","1","93","101","18","0.37","67","1.35","61.9","59.43","11.413025"
"Darius Slayton","NYG","73","194","4.39","41","22","37","324","15","0.26","64","1.45","64.6","Zyon McCollum","TB","74","199","4.33","96","2","","397","12","0.21","54","0.83","80.1","11.55","11.413025"
"Darius Slayton","NYG","73","194","4.39","41","22","37","324","15","0.26","64","1.45","64.6","Christian Izien","TB","70","197","","6","25","1","265","11","0.15","76","0.64","60.2","67.71","8.9164257"
"Michael Pittman Jr.","IND","76","223","4.52","37","24","38","298","20","0.3","57","1.38","66.9","All Defenders","DET","","","","","","","","","","","","","55.1337143","32.3321885"
"Michael Pittman Jr.","IND","76","223","4.52","37","24","38","298","20","0.3","57","1.38","66.9","Terrion Arnold","DET","72","196","4.5","10","8","79","387","15","0.25","63","1.12","50.9","74.69","12.0090986"
"Michael Pittman Jr.","IND","76","223","4.52","37","24","38","298","20","0.3","57","1.38","66.9","Carlton Davis III","DET","73","206","4.53","75","8","11","367","17","0.27","62","1.26","72.9","28.74","12.0090986"
"Michael Pittman Jr.","IND","76","223","4.52","37","24","38","298","20","0.3","57","1.38","66.9","Amik Robertson","DET","68","183","","1","91","2","232","21","0.32","61","1.62","59.1","65.01","8.3139913"
"Diontae Johnson","BLT","70","183","4.53","46","21","33","227","27","0.38","51","1.6","66.3","All Defenders","LAC","","","","","","","","","","","","","36.783792","32.5615212"
"Diontae Johnson","BLT","70","183","4.53","46","21","33","227","27","0.38","51","1.6","66.3","Kristian Fulton","LAC","71","197","4.46","27","2","67","217","11","0.18","50","0.67","77.7","15.96","12.4968529"
"Diontae Johnson","BLT","70","183","4.53","46","21","33","227","27","0.38","51","1.6","66.3","Cam Hart","LAC","74","207","4.5","38","4","53","226","16","0.23","58","0.85","64","53.28","12.4968529"
"Diontae Johnson","BLT","70","183","4.53","46","21","33","227","27","0.38","51","1.6","66.3","Derwin James Jr.","LAC","74","215","4.47","","39","1","314","11","0.22","77","0.96","68.2","43.93","7.5678153"
"Greg Dortch","ARZ","67","175","","17","65","14","187","16","0.25","73","1","61.2","All Defenders","SEA","","","","","","","","","","","","","30.931129","25.8262829"
"Greg Dortch","ARZ","67","175","","17","65","14","187","16","0.25","73","1","61.2","Josh Jobe","SEA","71","190","","49","5","45","121","15","0.2","50","1.21","55.3","54.21","7.0814002"
"Greg Dortch","ARZ","67","175","","17","65","14","187","16","0.25","73","1","61.2","Tariq Woolen","SEA","76","205","4.26","41","3","49","279","11","0.23","60","0.55","66.2","21.72","7.0814002"
"Greg Dortch","ARZ","67","175","","17","65","14","187","16","0.25","73","1","61.2","Devon Witherspoon","SEA","71","181","","15","58","15","339","17","0.23","72","1.06","72.8","22.39","11.6634826"
"Lil'Jordan Humphrey","DEN","76","225","4.75","12","68","20","209","18","0.28","73","1.26","57.8","All Defenders","LV","","","","","","","","","","","","","35.6769231","19.5365704"
"Lil'Jordan Humphrey","DEN","76","225","4.75","12","68","20","209","18","0.28","73","1.26","57.8","Jakorian Bennett","LV","71","195","4.3","","4","92","275","13","0.13","49","0.64","58.6","31","3.9359391"
"Lil'Jordan Humphrey","DEN","76","225","4.75","12","68","20","209","18","0.28","73","1.26","57.8","Jack Jones","LV","71","180","4.52","83","7","4","332","12","0.25","68","0.97","61.8","24.19","11.7004735"
