"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","KC","73","212","4.57","40","26","33","288","22","0.44","70","1.84","76.9","All Defenders","CLV","","","","","","","","","","","","","69.1055208","34.3655366"
"DeAndre Hopkins","KC","73","212","4.57","40","26","33","288","22","0.44","70","1.84","76.9","Martin Emerson Jr.","CLV","74","201","4.53","7","4","86","382","17","0.3","60","1.35","49.9","92.75","12.931823"
"DeAndre Hopkins","KC","73","212","4.57","40","26","33","288","22","0.44","70","1.84","76.9","Denzel Ward","CLV","71","190","4.32","83","3","11","325","17","0.29","47","1.51","71.8","38.91","12.931823"
"DeAndre Hopkins","KC","73","212","4.57","40","26","33","288","22","0.44","70","1.84","76.9","Cameron Mitchell","CLV","","","","","","","","","","","","","79.07","8.5018906"
"Keenan Allen","CHI","74","211","4.58","22","54","24","398","20","0.31","58","1.18","62.1","All Defenders","MIN","","","","","","","","","","","","","30.5341243","37.0102441"
"Keenan Allen","CHI","74","211","4.58","22","54","24","398","20","0.31","58","1.18","62.1","Shaquill Griffin","MIN","72","198","4.38","41","5","50","323","12","0.2","54","0.95","62.5","46.77","8.11995"
"Keenan Allen","CHI","74","211","4.58","22","54","24","398","20","0.31","58","1.18","62.1","Fabian Moreau","MIN","72","200","4.35","53","10","35","49","12","0.27","50","0.82","60.2","58.51","8.11995"
"Keenan Allen","CHI","74","211","4.58","22","54","24","398","20","0.31","58","1.18","62.1","Byron Murphy Jr.","MIN","71","190","4.55","28","36","27","521","16","0.25","71","1.16","74.9","13.25","20.7703441"
"Adam Thielen","CAR","74","195","","13","77","11","175","21","0.43","78","2.1","75.7","All Defenders","DAL","","","","","","","","","","","","","41.8878835","30.8666249"
"Adam Thielen","CAR","74","195","","13","77","11","175","21","0.43","78","2.1","75.7","Trevon Diggs","DAL","74","195","","12","7","78","364","14","0.24","65","1.01","56.6","73.57","4.4588965"
