Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Patrick Mahomes,KC,QB,17,DEN,303.4,2.3,0.7,19.4,0.2,0,0,0,0,0,0,0,26.7,26.68
2,Justin Jefferson,MIN,WR,17,GB,0,0,0,2,0,7.7,110.2,0.7,0,0,0,0,26,26.02
3,Josh Allen,BUF,QB,17,CIN,264.5,1.9,0.9,44.4,0.4,0,0,0,0,0,0,0,23.9,23.92
4,Justin Fields,CHI,QB,17,DET,181.7,1.3,0.8,69.4,0.5,0,0,0,0,0,0,0,21.4,21.41
5,Joe Burrow,CIN,QB,17,BUF,274.3,2,0.8,14.6,0.2,0,0,0,0,0,0,0,20.7,20.73
6,Trevor Lawrence,JAX,QB,17,HOU,266.1,1.8,0.7,20.4,0.2,0,0,0,0,0,0,0,20.2,20.18
7,Christian McCaffrey,SF,RB,17,LV,0,0,0,74.8,0.6,4.5,27,0.3,0,0,0,0,20,19.98
8,Amon-Ra St. Brown,DET,WR,17,CHI,0,0,0,5,0,7.7,86.5,0.5,0,0,0,0,19.8,19.75
9,Dak Prescott,DAL,QB,17,TEN,262.9,1.9,0.8,16,0.1,0,0,0,0,0,0,0,19.4,19.42
10,Justin Herbert,LAC,QB,17,LAR,287.4,1.7,0.8,12.3,0.1,0,0,0,0,0,0,0,19.2,19.23
11,Ja'Marr Chase,CIN,WR,17,BUF,0,0,0,1.9,0,6.6,87.1,0.6,0,0,0,0,19,19
12,Tyreek Hill,MIA,WR,17,NE,0,0,0,2.9,0,6.6,88.5,0.5,0,0,0,0,18.6,18.64
13,Jared Goff,DET,QB,17,CHI,271.4,2,0.6,5.1,0,0,0,0,0,0,0,0,18.6,18.57
14,CeeDee Lamb,DAL,WR,17,TEN,0,0,0,3.7,0,6.2,84.1,0.6,0,0,0,0,18.5,18.48
15,Austin Ekeler,LAC,RB,17,LAR,0,0,0,54.8,0.6,5.2,28.4,0.2,0,0,0,0,18.2,18.22
16,Stefon Diggs,BUF,WR,17,CIN,0,0,0,0.1,0,6.3,81.7,0.6,0,0,0,0,18,17.98
17,Travis Kelce,KC,TE,17,DEN,0,0,0,0.3,0,6.2,78.8,0.6,0,0,0,0,17.7,17.71
18,Kirk Cousins,MIN,QB,17,GB,275.8,1.7,0.7,5,0,0,0,0,0,0,0,0,17.5,17.53
19,Saquon Barkley,NYG,RB,17,IND,0,0,0,79.3,0.6,3.6,17.9,0.1,0,0,0,0,17.4,17.42
20,Aaron Rodgers,GB,QB,17,MIN,253.8,1.8,0.6,6,0,0,0,0,0,0,0,0,17.2,17.25
21,Daniel Jones,NYG,QB,17,IND,201.3,1.2,0.6,36.5,0.2,0,0,0,0,0,0,0,17,17
22,Tom Brady,TB,QB,17,CAR,269.1,1.7,0.7,1.8,0,0,0,0,0,0,0,0,16.9,16.94
23,Gardner Minshew,PHI,QB,17,NO,238.3,1.6,0.7,12.5,0.1,0,0,0,0,0,0,0,16.9,16.88
24,Brock Purdy,SF,QB,17,LV,229.7,1.7,0.7,7.6,0.1,0,0,0,0,0,0,0,16.6,16.55
25,A.J. Brown,PHI,WR,17,NO,0,0,0,1.6,0,5.5,79,0.5,0,0,0,0,16.5,16.46
26,Keenan Allen,LAC,WR,17,LAR,0,0,0,0,0,6.6,73.3,0.4,0,0,0,0,16.2,16.23
27,Mike White,NYJ,QB,17,SEA,253.4,1.5,1,4.8,0.1,0,0,0,0,0,0,0,16.1,16.12
27,Tee Higgins,CIN,WR,17,BUF,0,0,0,0,0,5.6,76.2,0.5,0,0,0,0,16.1,16.12
29,Geno Smith,SEA,QB,17,NYJ,231.7,1.4,0.8,16.4,0.1,0,0,0,0,0,0,0,16.1,16.11
30,James Conner,ARI,RB,17,ATL,0,0,0,74.1,0.5,3.2,17.5,0.1,0,0,0,0,15.9,15.86
31,Chris Godwin,TB,WR,17,CAR,0,0,0,0.9,0,6.2,70,0.4,0,0,0,0,15.6,15.59
32,Deshaun Watson,CLE,QB,17,WAS,206.8,1.1,0.8,25.9,0.2,0,0,0,0,0,0,0,15.6,15.56
33,Russell Wilson,DEN,QB,17,KC,235.2,1.2,0.8,15.6,0.1,0,0,0,0,0,0,0,15.5,15.47
34,Davante Adams,LV,WR,17,SF,0,0,0,0.3,0,5.8,72.7,0.4,0,0,0,0,15.4,15.4
35,Dalvin Cook,MIN,RB,17,GB,0,0,0,81.9,0.5,2.4,12.7,0.1,0,0,0,0,15.4,15.36
36,Teddy Bridgewater,MIA,QB,17,NE,246.7,1.4,0.8,7.7,0,0,0,0,0,0,0,0,15.3,15.34
37,Travis Etienne Jr.,JAX,RB,17,HOU,0,0,0,79.4,0.5,2.3,13.9,0.1,0,0,0,0,15,15.03
38,Carson Wentz,WAS,QB,17,CLE,211.2,1.4,0.8,12.1,0.1,0,0,0,0,0,0,0,15,14.96
39,Joe Mixon,CIN,RB,17,BUF,0,0,0,56.9,0.4,3.7,20.4,0.2,0,0,0,0,14.9,14.93
40,DeVonta Smith,PHI,WR,17,NO,0,0,0,0.3,0,5.2,67.5,0.5,0,0,0,0,14.9,14.88
41,Mac Jones,NE,QB,17,MIA,223.1,1.3,0.8,8.9,0.1,0,0,0,0,0,0,0,14.7,14.71
42,Alvin Kamara,NO,RB,17,PHI,0,0,0,59.2,0.4,3.7,21.7,0.1,0,0,0,0,14.7,14.69
43,DK Metcalf,SEA,WR,17,NYJ,0,0,0,0.7,0,5.3,69.5,0.4,0,0,0,0,14.6,14.62
44,Garrett Wilson,NYJ,WR,17,SEA,0,0,0,0.5,0,5.2,69.9,0.4,0,0,0,0,14.5,14.54
45,Rhamondre Stevenson,NE,RB,17,MIA,0,0,0,60.2,0.4,3.7,18.1,0.1,0,0,0,0,14.4,14.43
46,Jaylen Waddle,MIA,WR,17,NE,0,0,0,1.6,0,4.7,70.9,0.4,0,0,0,0,14.2,14.25
47,Tyler Huntley,BAL,QB,17,PIT,162.2,0.9,0.7,33.3,0.2,0,0,0,0,0,0,0,13.8,13.82
48,Josh Jacobs,LV,RB,17,SF,0,0,0,72.5,0.5,2.4,12.5,0,0,0,0,0,13.8,13.8
49,Kenny Pickett,PIT,QB,17,BAL,206.6,1,0.9,18.7,0.1,0,0,0,0,0,0,0,13.7,13.73
50,Miles Sanders,PHI,RB,17,NO,0,0,0,80.6,0.6,1.4,6.7,0,0,0,0,0,13.6,13.63
51,Leonard Fournette,TB,RB,17,CAR,0,0,0,46.2,0.3,4.4,22.8,0.1,0,0,0,0,13.6,13.6
52,Baker Mayfield,LAR,QB,17,LAC,210,1.2,0.9,7.9,0.1,0,0,0,0,0,0,0,13.6,13.59
53,Desmond Ridder,ATL,QB,17,ARI,164.5,1,0.6,24.5,0.2,0,0,0,0,0,0,0,13.5,13.53
