Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
25,Russell Wilson,DEN,QB,10,TEN,248.2,1.4,0.7,15.8,0.2,0,0,0,0,0,0,0,17.5,17.51
26,Trevor Lawrence,JAX,QB,10,KC,249.8,1.6,0.9,14,0.1,0,0,0,0,0,0,0,17.4,17.39
27,Jared Goff,DET,QB,10,CHI,255.1,1.7,0.8,6.6,0.1,0,0,0,0,0,0,0,17.4,17.36
28,Jaylen Waddle,MIA,WR,10,CLE,0,0,0,1.9,0,5.8,78.2,0.6,0,0,0,0,17.3,17.31
29,CeeDee Lamb,DAL,WR,10,GB,0,0,0,3.8,0,5.6,76.1,0.6,0,0,0,0,17.1,17.09
30,Josh Jacobs,LV,RB,10,IND,0,0,0,83.4,0.7,2.7,18.5,0,0,0,0,0,17,16.99
31,Amon-Ra St. Brown,DET,WR,10,CHI,0,0,0,3.8,0,6.4,70.9,0.5,0,0,0,0,16.8,16.77
32,Derek Carr,LV,QB,10,IND,253.1,1.6,0.8,5.4,0.1,0,0,0,0,0,0,0,16.8,16.76
33,Dameon Pierce,HOU,RB,10,NYG,0,0,0,83.7,0.5,2.7,16.8,0.1,0,0,0,0,16.2,16.25
34,DeAndre Hopkins,ARI,WR,10,LAR,0,0,0,0,0,6.2,70.8,0.5,0,0,0,0,16.2,16.18
35,Kirk Cousins,MIN,QB,10,BUF,250.8,1.6,0.7,4.9,0,0,0,0,0,0,0,0,16.1,16.12
36,Kenneth Walker III,SEA,RB,10,TB,0,0,0,82.4,0.7,1.8,12.4,0.1,0,0,0,0,16,15.98
37,Dalvin Cook,MIN,RB,10,BUF,0,0,0,73.3,0.6,2.7,18.3,0.1,0,0,0,0,16,15.96
38,Nick Chubb,CLE,RB,10,MIA,0,0,0,87.2,0.8,1.3,11.1,0,0,0,0,0,15.8,15.83
39,Aaron Rodgers,GB,QB,10,DAL,229.6,1.5,0.5,6.3,0.1,0,0,0,0,0,0,0,15.8,15.81
40,Marcus Mariota,ATL,QB,10,CAR,171.5,1.1,0.6,33.9,0.3,0,0,0,0,0,0,0,15.8,15.75
41,Kenny Pickett,PIT,QB,10,NO,224.2,1.3,1.1,14,0.2,0,0,0,0,0,0,0,15.6,15.57
42,Mike Evans,TB,WR,10,SEA,0,0,0,0.3,0,5,69.4,0.6,0,0,0,0,15.5,15.47
43,JuJu Smith-Schuster,KC,WR,10,JAX,0,0,0,1.5,0,5.8,66.5,0.4,0,0,0,0,14.9,14.9
44,Jacoby Brissett,CLE,QB,10,MIA,223.9,1.2,0.7,12.7,0.1,0,0,0,0,0,0,0,14.8,14.83
45,Chris Godwin,TB,WR,10,SEA,0,0,0,1.1,0,5.9,64.5,0.4,0,0,0,0,14.8,14.76
46,Andy Dalton,NO,QB,10,PIT,228.3,1.3,0.8,5.5,0.1,0,0,0,0,0,0,0,14.6,14.58
47,Ryan Tannehill,TEN,QB,10,DEN,185.4,1.3,0.7,14.2,0.2,0,0,0,0,0,0,0,14.4,14.44
48,Aaron Jones,GB,RB,10,DAL,0,0,0,59.7,0.3,3.2,23.5,0.2,0,0,0,0,14.4,14.42
49,Jonathan Taylor,IND,RB,10,LV,0,0,0,68.8,0.5,2.3,16.3,0.1,0,0,0,0,14.3,14.31
50,Taylor Heinicke,WAS,QB,10,PHI,205.1,1.2,0.9,16.6,0.1,0,0,0,0,0,0,0,14.3,14.26
51,Leonard Fournette,TB,RB,10,SEA,0,0,0,46.5,0.4,3.9,28,0.1,0,0,0,0,14.2,14.25
52,Allen Lazard,GB,WR,10,DAL,0,0,0,0.8,0,4.7,62.9,0.5,0,0,0,0,14.1,14.07
52,Chris Olave,NO,WR,10,PIT,0,0,0,0,0,4.9,68.7,0.4,0,0,0,0,14.1,14.07
54,Joshua Palmer,LAC,WR,10,SF,0,0,0,1.1,0,5.4,61.5,0.4,0,0,0,0,14.1,14.06
55,Amari Cooper,CLE,WR,10,MIA,0,0,0,0,0,5.1,66.1,0.4,0,0,0,0,14,14.01
56,Deebo Samuel,SF,WR,10,LAC,0,0,0,12.4,0.1,4.2,57.7,0.3,0,0,0,0,13.5,13.51
57,Tyler Lockett,SEA,WR,10,TB,0,0,0,0,0,4.9,62.7,0.4,0,0,0,0,13.5,13.47
58,Davis Mills,HOU,QB,10,NYG,220.3,1.3,0.9,4.3,0,0,0,0,0,0,0,0,13.4,13.44
59,Dallas Goedert,PHI,TE,10,WAS,0,0,0,0.1,0,4.8,61,0.4,0,0,0,0,13.3,13.31
60,DK Metcalf,SEA,WR,10,TB,0,0,0,0.7,0,4.6,62.9,0.4,0,0,0,0,13.3,13.26
61,Sam Ehlinger,IND,QB,10,LV,194.1,0.9,0.9,22.6,0.1,0,0,0,0,0,0,0,13.2,13.22
62,Christian Kirk,JAX,WR,10,KC,0,0,0,1.2,0,4.8,58.7,0.4,0,0,0,0,13.1,13.09
63,John Wolford,LAR,QB,10,ARI,190,1.1,0.9,15.2,0.1,0,0,0,0,0,0,0,13,13.02
64,Tony Pollard,DAL,RB,10,GB,0,0,0,64.7,0.5,2,16.2,0,0,0,0,0,13,12.99
65,Jerry Jeudy,DEN,WR,10,TEN,0,0,0,1.1,0,4.5,59.6,0.4,0,0,0,0,12.9,12.87
66,Diontae Johnson,PIT,WR,10,NO,0,0,0,3.1,0,5.4,54.1,0.3,0,0,0,0,12.8,12.82
67,DeVonta Smith,PHI,WR,10,WAS,0,0,0,0.2,0,4.6,58.5,0.4,0,0,0,0,12.8,12.77
68,David Montgomery,CHI,RB,10,DET,0,0,0,57.4,0.5,1.9,15.4,0.1,0,0,0,0,12.7,12.68
69,Michael Pittman Jr.,IND,WR,10,LV,0,0,0,1.2,0,5.1,61.2,0.2,0,0,0,0,12.4,12.44
70,Miles Sanders,PHI,RB,10,WAS,0,0,0,73.3,0.5,1.3,8.2,0,0,0,0,0,12.4,12.35
71,PJ Walker,CAR,QB,10,ATL,191.5,1.1,1,6.3,0.1,0,0,0,0,0,0,0,12.2,12.19
72,DJ Moore,CAR,WR,10,ATL,0,0,0,4,0,4.4,56.5,0.3,0,0,0,0,12.2,12.15
73,Courtland Sutton,DEN,WR,10,TEN,0,0,0,0.2,0,4.1,56.5,0.4,0,0,0,0,12.1,12.07
74,Jamaal Williams,DET,RB,10,CHI,0,0,0,62.4,0.6,1.4,9.1,0,0,0,0,0,12,12.05
75,Cordarrelle Patterson,ATL,RB,10,CAR,0,0,0,57.7,0.6,1.2,9.7,0.1,0,0,0,0,12,12.04
76,Terry McLaurin,WAS,WR,10,PHI,0,0,0,1,0,4.3,58.8,0.3,0,0,0,0,12,11.98
77,D'Onta Foreman,CAR,RB,10,ATL,0,0,0,62.6,0.5,1.2,9.6,0.1,0,0,0,0,11.9,11.92
78,T.J. Hockenson,MIN,TE,10,BUF,0,0,0,0.1,0,4.9,51.6,0.3,0,0,0,0,11.9,11.87
79,George Kittle,SF,TE,10,LAC,0,0,0,0.4,0,4.2,51.8,0.4,0,0,0,0,11.8,11.82
80,Gabe Davis,BUF,WR,10,MIN,0,0,0,0.6,0,3.8,55.8,0.4,0,0,0,0,11.7,11.74
81,Najee Harris,PIT,RB,10,NO,0,0,0,48.7,0.3,2.8,16.2,0.1,0,0,0,0,11.6,11.59
82,Colt McCoy,ARI,QB,10,LAR,188.9,1,0.7,9.2,0,0,0,0,0,0,0,0,11.6,11.58
83,Rondale Moore,ARI,WR,10,LAR,0,0,0,5.4,0.1,4.5,47,0.2,0,0,0,0,11.4,11.44
84,James Conner,ARI,RB,10,LAR,0,0,0,46.6,0.3,2.6,18.6,0.1,0,0,0,0,11.4,11.42
85,Devin Singletary,BUF,RB,10,MIN,0,0,0,50.2,0.2,2.7,19.8,0.1,0,0,0,0,11.4,11.4
86,Darnell Mooney,CHI,WR,10,DET,0,0,0,1.7,0,4,54.2,0.3,0,0,0,0,11.3,11.29
87,Brandon Aiyuk,SF,WR,10,LAC,0,0,0,1.4,0,4,53.7,0.3,0,0,0,0,11.2,11.21
88,Antonio Gibson,WAS,RB,10,PHI,0,0,0,37.6,0.2,3.3,23.7,0.1,0,0,0,0,11.1,11.13
89,D'Andre Swift,DET,RB,10,CHI,0,0,0,32.3,0.2,3.4,27.3,0.1,0,0,0,0,11.1,11.06
90,Curtis Samuel,WAS,WR,10,PHI,0,0,0,8.8,0.1,4.3,41.1,0.2,0,0,0,0,11,10.99
91,George Pickens,PIT,WR,10,NO,0,0,0,0.8,0,4,51,0.3,0,0,0,0,11,10.98
92,Pat Freiermuth,PIT,TE,10,NO,0,0,0,0.1,0,4.3,45.6,0.3,0,0,0,0,10.7,10.67
93,Donovan Peoples-Jones,CLE,WR,10,MIA,0,0,0,0.6,0,3.5,52.9,0.3,0,0,0,0,10.6,10.65
94,Wan'Dale Robinson,NYG,WR,10,HOU,0,0,0,3.5,0,3.9,44.1,0.3,0,0,0,0,10.5,10.46
95,DeAndre Carter,LAC,WR,10,SF,0,0,0,2.8,0,4,43.4,0.3,0,0,0,0,10.4,10.42
96,Raheem Mostert,MIA,RB,10,CLE,0,0,0,51.7,0.4,1.3,10,0.1,0,0,0,0,10.4,10.37
96,Mack Hollins,LV,WR,10,IND,0,0,0,0,0,3.6,49.7,0.3,0,0,0,0,10.4,10.37
96,Kyle Pitts,ATL,TE,10,CAR,0,0,0,0.1,0,3.9,46.6,0.3,0,0,0,0,10.4,10.37
99,Adam Thielen,MIN,WR,10,BUF,0,0,0,0,0,4.1,45.1,0.3,0,0,0,0,10.3,10.31
100,Brandin Cooks,HOU,WR,10,NYG,0,0,0,0.8,0,4.1,49.3,0.2,0,0,0,0,10.2,10.21
101,Kareem Hunt,CLE,RB,10,MIA,0,0,0,36.5,0.3,2.4,17.7,0.1,0,0,0,0,10.1,10.12
102,Michael Gallup,DAL,WR,10,GB,0,0,0,0.1,0,3.5,46.6,0.3,0,0,0,0,10,9.97
102,Zach Ertz,ARI,TE,10,LAR,0,0,0,0.1,0,4.1,40.6,0.3,0,0,0,0,10,9.97
104,Darrell Henderson Jr.,LAR,RB,10,ARI,0,0,0,44.2,0.3,1.8,12.6,0.1,0,0,0,0,9.9,9.88
104,Marquez Valdes-Scantling,KC,WR,10,JAX,0,0,0,0.5,0,3.3,47.3,0.3,0,0,0,0,9.9,9.88
106,Drake London,ATL,WR,10,CAR,0,0,0,0.4,0,3.7,43.3,0.3,0,0,0,0,9.9,9.87
107,Jeff Wilson Jr.,MIA,RB,10,CLE,0,0,0,44.2,0.3,1.8,13.3,0.1,0,0,0,0,9.8,9.85
108,Gerald Everett,LAC,TE,10,SF,0,0,0,1,0,4.1,43.3,0.2,0,0,0,0,9.7,9.73
109,Chase Claypool,CHI,WR,10,DET,0,0,0,3.7,0,3.5,41.5,0.3,0,0,0,0,9.7,9.72
110,Philadelphia Eagles,PHI,DST,10,WAS,0,0,0,0,0,0,0,0,3.1,1.1,0.9,0.7,9.7,9.7
111,Harrison Butker,KC,K,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.66
112,Greg Dulcich,DEN,TE,10,TEN,0,0,0,0.1,0,3.5,43.4,0.3,0,0,0,0,9.6,9.65
113,Daniel Carlson,LV,K,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9.51
114,Dalton Schultz,DAL,TE,10,GB,0,0,0,0.1,0,3.8,38.7,0.3,0,0,0,0,9.5,9.48
115,Cairo Santos,CHI,K,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.31
116,AJ Dillon,GB,RB,10,DAL,0,0,0,44.9,0.3,1.8,13.1,0,0,0,0,0,9.3,9.3
117,Jake Elliott,PHI,K,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.21
117,Ryan Succop,TB,K,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.21
119,Terrace Marshall Jr.,CAR,WR,10,ATL,0,0,0,0.1,0,3.5,43.2,0.2,0,0,0,0,9,9.03
120,Tyler Bass,BUF,K,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.91
121,Alec Pierce,IND,WR,10,LV,0,0,0,0,0,3.1,40,0.3,0,0,0,0,8.9,8.9
122,Zay Jones,JAX,WR,10,KC,0,0,0,0.9,0,3.5,40.8,0.2,0,0,0,0,8.9,8.87
123,Graham Gano,NYG,K,10,HOU,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.81
124,Allen Robinson II,LAR,WR,10,ARI,0,0,0,0,0,3.6,41,0.2,0,0,0,0,8.8,8.8
125,Clyde Edwards-Helaire,KC,RB,10,JAX,0,0,0,31.9,0.3,1.8,13.8,0.1,0,0,0,0,8.8,8.77
126,New Orleans Saints,NO,DST,10,PIT,0,0,0,0,0,0,0,0,2.5,1.1,0.7,0.6,8.7,8.7
127,Robert Woods,TEN,WR,10,DEN,0,0,0,1.4,0.1,3.2,36.3,0.2,0,0,0,0,8.7,8.67
128,Brett Maher,DAL,K,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.66
129,Younghoe Koo,ATL,K,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.61
130,Tennessee Titans,TEN,DST,10,DEN,0,0,0,0,0,0,0,0,2.8,0.8,0.8,0.6,8.6,8.6
130,Dallas Cowboys,DAL,DST,10,GB,0,0,0,0,0,0,0,0,2.6,0.8,0.9,0.7,8.6,8.6
132,Nico Collins,HOU,WR,10,NYG,0,0,0,0,0,3.2,42.6,0.2,0,0,0,0,8.6,8.56
133,Evan Engram,JAX,TE,10,KC,0,0,0,0.3,0,3.6,37.1,0.2,0,0,0,0,8.5,8.54
133,Jarvis Landry,NO,WR,10,PIT,0,0,0,1.3,0,3.5,38.1,0.2,0,0,0,0,8.5,8.54
135,Jason Myers,SEA,K,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.51
135,Isaiah McKenzie,BUF,WR,10,MIN,0,0,0,5.1,0.1,3,32,0.2,0,0,0,0,8.5,8.51
137,Tyler Higbee,LAR,TE,10,ARI,0,0,0,0.1,0,3.8,34.6,0.2,0,0,0,0,8.5,8.47
138,Jason Sanders,MIA,K,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.44
139,Robbie Gould,SF,K,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.34
140,Brian Robinson Jr.,WAS,RB,10,PHI,0,0,0,48.8,0.3,1.1,5.9,0,0,0,0,0,8.3,8.27
141,Rachaad White,TB,RB,10,SEA,0,0,0,28.6,0.2,2.1,15.5,0.1,0,0,0,0,8.2,8.21
142,Kansas City Chiefs,KC,DST,10,JAX,0,0,0,0,0,0,0,0,2.2,0.9,1.1,0.7,8.2,8.2
143,Marvin Jones Jr.,JAX,WR,10,KC,0,0,0,0,0,3.2,38.4,0.2,0,0,0,0,8.1,8.14
144,Khalil Herbert,CHI,RB,10,DET,0,0,0,48.8,0.3,0.8,6.5,0,0,0,0,0,8.1,8.13
145,Randy Bullock,TEN,K,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.11
145,Foster Moreau,LV,TE,10,IND,0,0,0,0.1,0,3.3,36,0.2,0,0,0,0,8.1,8.11
147,Kalif Raymond,DET,WR,10,CHI,0,0,0,2,0,3.2,34.8,0.2,0,0,0,0,8.1,8.08
148,Matt Gay,LAR,K,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,8,8.04
149,Melvin Gordon III,DEN,RB,10,TEN,0,0,0,36.5,0.2,1.9,13,0,0,0,0,0,8,7.95
150,Kadarius Toney,KC,WR,10,JAX,0,0,0,4.1,0.1,2.7,30.4,0.2,0,0,0,0,7.8,7.85
151,New York Giants,NYG,DST,10,HOU,0,0,0,0,0,0,0,0,2.4,1,0.8,0.6,7.8,7.8
152,Parris Campbell,IND,WR,10,LV,0,0,0,1.2,0,3,34.5,0.2,0,0,0,0,7.8,7.77
153,Chase McLaughlin,IND,K,10,LV,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.74
153,Dawson Knox,BUF,TE,10,MIN,0,0,0,0.1,0,2.9,30.3,0.3,0,0,0,0,7.7,7.74
155,Las Vegas Raiders,LV,DST,10,IND,0,0,0,0,0,0,0,0,2.7,0.8,0.8,0.6,7.7,7.7
156,Michael Badgley,DET,K,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.69
157,Matthew Wright,PIT,K,10,NO,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.64
158,Julio Jones,TB,WR,10,SEA,0,0,0,1.2,0,2.5,32.1,0.3,0,0,0,0,7.6,7.63
159,Atlanta Falcons,ATL,DST,10,CAR,0,0,0,0,0,0,0,0,2,1.1,0.7,0.6,7.6,7.6
159,Los Angeles Rams,LAR,DST,10,ARI,0,0,0,0,0,0,0,0,2.6,0.8,0.7,0.6,7.6,7.6
159,San Francisco 49ers,SF,DST,10,LAC,0,0,0,0,0,0,0,0,2.4,0.8,0.8,0.6,7.6,7.6
159,Cole Kmet,CHI,TE,10,DET,0,0,0,1.4,0,2.6,30.6,0.3,0,0,0,0,7.6,7.6
163,Cade York,CLE,K,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.45
164,Robert Tonyan,GB,TE,10,DAL,0,0,0,0.1,0,3,32,0.2,0,0,0,0,7.4,7.41
165,Buffalo Bills,BUF,DST,10,MIN,0,0,0,0,0,0,0,0,2.4,0.9,0.6,0.5,7.4,7.4
165,Denver Broncos,DEN,DST,10,TEN,0,0,0,0,0,0,0,0,2.4,0.8,0.7,0.6,7.4,7.4
167,Wil Lutz,NO,K,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.39
167,Eddy Piñeiro,CAR,K,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.39
169,Greg Joseph,MIN,K,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.29
169,Mason Crosby,GB,K,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.29
169,Cameron Dicker,LAC,K,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.29
172,Brandon McManus,DEN,K,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7.09
173,Michael Bandy,LAC,WR,10,SF,0,0,0,0,0,2.9,29.7,0.2,0,0,0,0,7.1,7.07
174,Ka'imi Fairbairn,HOU,K,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,7,6.99
175,Noah Brown,DAL,WR,10,GB,0,0,0,0.1,0,2.6,31.7,0.2,0,0,0,0,7,6.98
176,Jahan Dotson,WAS,WR,10,PHI,0,0,0,0.1,0,2.6,31.2,0.2,0,0,0,0,6.9,6.93
177,Noah Fant,SEA,TE,10,TB,0,0,0,0.1,0,2.7,30,0.2,0,0,0,0,6.9,6.91
178,Arizona Cardinals,ARI,DST,10,LAR,0,0,0,0,0,0,0,0,2.5,0.9,0.9,0.7,6.9,6.9
178,Riley Patterson,JAX,K,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.9
180,Cade Otton,TB,TE,10,SEA,0,0,0,0,0,2.8,28.9,0.2,0,0,0,0,6.9,6.89
181,Scotty Miller,TB,WR,10,SEA,0,0,0,0.2,0,2.6,30.2,0.2,0,0,0,0,6.8,6.84
182,Detroit Lions,DET,DST,10,CHI,0,0,0,0,0,0,0,0,2.6,0.8,0.8,0.7,6.8,6.8
183,Juwan Johnson,NO,TE,10,PIT,0,0,0,0.2,0,2.4,25.7,0.3,0,0,0,0,6.8,6.79
184,Mike Gesicki,MIA,TE,10,CLE,0,0,0,0,0,2.7,27.6,0.2,0,0,0,0,6.7,6.66
185,Minnesota Vikings,MIN,DST,10,BUF,0,0,0,0,0,0,0,0,2.2,0.9,0.8,0.7,6.6,6.6
185,Chicago Bears,CHI,DST,10,DET,0,0,0,0,0,0,0,0,2,0.8,0.8,0.6,6.6,6.6
185,Houston Texans,HOU,DST,10,NYG,0,0,0,0,0,0,0,0,2.4,0.6,0.7,0.6,6.6,6.6
188,Isiah Pacheco,KC,RB,10,JAX,0,0,0,36,0.2,1.1,7.7,0,0,0,0,0,6.6,6.57
189,Tyler Allgeier,ATL,RB,10,CAR,0,0,0,40.5,0.2,0.7,5.8,0,0,0,0,0,6.5,6.53
190,Pittsburgh Steelers,PIT,DST,10,NO,0,0,0,0,0,0,0,0,2.3,0.9,0.8,0.6,6.5,6.5
191,Tampa Bay Buccaneers,TB,DST,10,SEA,0,0,0,0,0,0,0,0,2.6,0.7,0.8,0.6,6.4,6.4
191,Miami Dolphins,MIA,DST,10,CLE,0,0,0,0,0,0,0,0,2.4,0.8,0.9,0.6,6.4,6.4
191,Joey Slye,WAS,K,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.4
194,Chuba Hubbard,CAR,RB,10,ATL,0,0,0,28.3,0.2,1.5,9.6,0,0,0,0,0,6.4,6.39
195,Van Jefferson,LAR,WR,10,ARI,0,0,0,0.4,0,2.3,28.2,0.2,0,0,0,0,6.4,6.36
196,Jerick McKinnon,KC,RB,10,JAX,0,0,0,13.6,0.1,2.1,16.8,0.1,0,0,0,0,6.3,6.34
196,Olamide Zaccheaus,ATL,WR,10,CAR,0,0,0,0.4,0,2.2,29,0.2,0,0,0,0,6.3,6.34
198,Indianapolis Colts,IND,DST,10,LV,0,0,0,0,0,0,0,0,2.3,0.8,0.8,0.6,6.3,6.3
199,Christian Watson,GB,WR,10,DAL,0,0,0,0.7,0,2.3,27,0.2,0,0,0,0,6.3,6.27
200,Carolina Panthers,CAR,DST,10,ATL,0,0,0,0,0,0,0,0,2.2,0.7,0.7,0.6,6.2,6.2
200,Los Angeles Chargers,LAC,DST,10,SF,0,0,0,0,0,0,0,0,2.2,0.8,0.8,0.6,6.2,6.2
202,Latavius Murray,DEN,RB,10,TEN,0,0,0,35,0.2,0.9,6,0,0,0,0,0,6.1,6.1
203,Treylon Burks,TEN,WR,10,DEN,0,0,0,0.3,0,2.1,27.6,0.2,0,0,0,0,6.1,6.09
204,Logan Thomas,WAS,TE,10,PHI,0,0,0,0.1,0,2.4,24.4,0.2,0,0,0,0,6,6.05
205,Cleveland Browns,CLE,DST,10,MIA,0,0,0,0,0,0,0,0,2.2,0.7,0.7,0.6,6,6
206,Nyheim Hines,BUF,RB,10,MIN,0,0,0,10.6,0.1,2.1,16.1,0.1,0,0,0,0,6,5.97
206,K.J. Osborn,MIN,WR,10,BUF,0,0,0,0.2,0,2.2,25.5,0.2,0,0,0,0,6,5.97
208,Dontrell Hilliard,TEN,RB,10,DEN,0,0,0,15.4,0,2.1,17.2,0.1,0,0,0,0,6,5.96
209,Jaylen Warren,PIT,RB,10,NO,0,0,0,26.8,0.1,1.6,11.5,0,0,0,0,0,5.9,5.93
210,Tristan Vizcaino,ARI,K,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,5.7,5.73
210,Skyy Moore,KC,WR,10,JAX,0,0,0,0,0,1.9,26.3,0.2,0,0,0,0,5.7,5.73
212,Seattle Seahawks,SEA,DST,10,TB,0,0,0,0,0,0,0,0,2.1,0.6,0.9,0.6,5.7,5.7
212,Green Bay Packers,GB,DST,10,DAL,0,0,0,0,0,0,0,0,1.9,0.8,0.6,0.5,5.7,5.7
214,Sammy Watkins,GB,WR,10,DAL,0,0,0,0,0,2.2,28.5,0.1,0,0,0,0,5.6,5.65
215,Will Dissly,SEA,TE,10,TB,0,0,0,0.1,0,2.2,22.1,0.2,0,0,0,0,5.6,5.62
216,Keelan Cole,LV,WR,10,IND,0,0,0,0,0,2,23,0.2,0,0,0,0,5.5,5.5
216,Jauan Jennings,SF,WR,10,LAC,0,0,0,0,0,2,23,0.2,0,0,0,0,5.5,5.5
218,Marquise Goodwin,SEA,WR,10,TB,0,0,0,0,0,1.7,24,0.2,0,0,0,0,5.3,5.3
219,Marcus Johnson,NYG,WR,10,HOU,0,0,0,0,0,1.8,22.5,0.2,0,0,0,0,5.2,5.25
220,Harrison Bryant,CLE,TE,10,MIA,0,0,0,0.1,0,2.3,23.3,0.1,0,0,0,0,5.2,5.24
221,Rex Burkhead,HOU,RB,10,NYG,0,0,0,10,0,2.2,14,0.1,0,0,0,0,5.2,5.2
