Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Patrick Mahomes,KC,QB,11,LAC,307.6,2.3,0.8,22.8,0.2,0,0,0,0,0,0,0,27.1,27.08
2,Josh Allen,BUF,QB,11,CLE,277.7,2.1,0.9,45.7,0.4,0,0,0,0,0,0,0,25.4,25.38
3,Justin Jefferson,MIN,WR,11,DAL,0,0,0,1.7,0,7,102.7,0.6,0,0,0,0,23.9,23.94
4,Lamar Jackson,BAL,QB,11,CAR,213,1.8,0.7,61.2,0.4,0,0,0,0,0,0,0,23.4,23.44
5,Jalen Hurts,PHI,QB,11,IND,228.1,1.5,0.6,45.5,0.5,0,0,0,0,0,0,0,22,21.97
6,Derrick Henry,TEN,RB,11,GB,0,0,0,102.4,0.8,1.8,13.3,0.1,0,0,0,0,21.7,21.67
7,Stefon Diggs,BUF,WR,11,CLE,0,0,0,0,0,7.5,97.6,0.7,0,0,0,0,21.5,21.46
8,Justin Fields,CHI,QB,11,ATL,181.2,1.2,0.7,68.1,0.5,0,0,0,0,0,0,0,21.1,21.06
9,Saquon Barkley,NYG,RB,11,DET,0,0,0,97.3,0.8,3.2,22.6,0.1,0,0,0,0,20.5,20.49
10,Austin Ekeler,LAC,RB,11,KC,0,0,0,53.4,0.5,6,40.2,0.3,0,0,0,0,20.1,20.06
11,Justin Herbert,LAC,QB,11,KC,281.8,1.9,0.8,12.4,0.1,0,0,0,0,0,0,0,19.8,19.81
12,Joe Burrow,CIN,QB,11,PIT,269.3,1.8,0.8,12.8,0.2,0,0,0,0,0,0,0,19.6,19.55
13,Christian McCaffrey,SF,RB,11,ARI,0,0,0,62.3,0.5,4.8,37.4,0.3,0,0,0,0,19.5,19.47
14,Travis Kelce,KC,TE,11,LAC,0,0,0,0.5,0,6.8,82.8,0.7,0,0,0,0,19.3,19.33
15,Davante Adams,LV,WR,11,DEN,0,0,0,0.4,0,6.7,84.2,0.6,0,0,0,0,18.8,18.76
16,Dak Prescott,DAL,QB,11,MIN,260.6,1.8,0.7,12.9,0.1,0,0,0,0,0,0,0,18.7,18.71
17,Daniel Jones,NYG,QB,11,DET,210.6,1.3,0.6,38.4,0.3,0,0,0,0,0,0,0,18.5,18.46
18,CeeDee Lamb,DAL,WR,11,MIN,0,0,0,3.5,0,6.1,83.9,0.6,0,0,0,0,18.4,18.44
19,DeAndre Hopkins,ARI,WR,11,SF,0,0,0,0,0,7.2,80.5,0.5,0,0,0,0,18.2,18.15
20,Joe Mixon,CIN,RB,11,PIT,0,0,0,69.1,0.5,3.9,27.6,0.2,0,0,0,0,17.7,17.67
