Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
15,Derek Carr,LV,QB,2,ARI,283.7,2,0.9,4.8,0.1,0,0,0,0,0,0,0,19.5,19.53
16,Tom Brady,TB,QB,2,NO,275.3,2.1,0.7,2.1,0.1,0,0,0,0,0,0,0,19.5,19.52
17,Saquon Barkley,NYG,RB,2,CAR,0,0,0,76.8,0.6,4.2,27.4,0.2,0,0,0,0,19.3,19.32
18,Matthew Stafford,LAR,QB,2,ATL,279.8,2.1,1,3.3,0,0,0,0,0,0,0,0,18.9,18.92
19,Kirk Cousins,MIN,QB,2,PHI,256.8,2,0.7,5.9,0.1,0,0,0,0,0,0,0,18.8,18.76
19,Trey Lance,SF,QB,2,SEA,208.3,1.4,0.8,38.3,0.3,0,0,0,0,0,0,0,18.8,18.76
19,Ja'Marr Chase,CIN,WR,2,DAL,0,0,0,2.3,0,5.7,87.3,0.7,0,0,0,0,18.8,18.76
22,Stefon Diggs,BUF,WR,2,TEN,0,0,0,0,0,6.8,84.5,0.6,0,0,0,0,18.8,18.75
23,Austin Ekeler,LAC,RB,2,KC,0,0,0,57,0.5,4.6,37.3,0.3,0,0,0,0,18.7,18.73
24,Travis Kelce,KC,TE,2,LAC,0,0,0,0.2,0,6.4,81.3,0.7,0,0,0,0,18.6,18.65
25,Trevor Lawrence,JAX,QB,2,IND,247.9,1.5,0.9,21.2,0.2,0,0,0,0,0,0,0,18.3,18.34
26,Jared Goff,DET,QB,2,WAS,252.5,1.9,0.9,6.1,0.1,0,0,0,0,0,0,0,18,18.01
27,Daniel Jones,NYG,QB,2,CAR,228.8,1.5,0.9,25.5,0.2,0,0,0,0,0,0,0,18,18
28,Justin Fields,CHI,QB,2,GB,213,1.2,0.9,37.3,0.3,0,0,0,0,0,0,0,18,17.95
29,Matt Ryan,IND,QB,2,JAX,277.6,1.8,0.8,4.2,0,0,0,0,0,0,0,0,17.9,17.92
30,Tua Tagovailoa,MIA,QB,2,BAL,254.8,1.7,0.9,11.3,0.1,0,0,0,0,0,0,0,17.8,17.82
31,Carson Wentz,WAS,QB,2,DET,250,1.7,0.9,12.5,0.1,0,0,0,0,0,0,0,17.8,17.75
32,Jameis Winston,NO,QB,2,TB,269.3,1.8,1.1,5.7,0,0,0,0,0,0,0,0,17.4,17.44
33,Derrick Henry,TEN,RB,2,BUF,0,0,0,98.9,0.7,1.7,12.1,0.1,0,0,0,0,17.4,17.4
34,Dalvin Cook,MIN,RB,2,PHI,0,0,0,80.3,0.6,3.1,21.2,0.1,0,0,0,0,17.4,17.35
35,Joe Mixon,CIN,RB,2,DAL,0,0,0,80.6,0.6,3.1,20.8,0.1,0,0,0,0,17.3,17.34
36,Tyreek Hill,MIA,WR,2,BAL,0,0,0,5.2,0,6,78.7,0.5,0,0,0,0,17.3,17.29
37,Mitch Trubisky,PIT,QB,2,NE,230.8,1.5,1,17.2,0.2,0,0,0,0,0,0,0,17.2,17.15
38,A.J. Brown,PHI,WR,2,MIN,0,0,0,0.1,0,5.5,80.3,0.6,0,0,0,0,17,17.04
39,Javonte Williams,DEN,RB,2,HOU,0,0,0,62.6,0.5,3.7,26.9,0.2,0,0,0,0,16.8,16.75
40,Aaron Jones,GB,RB,2,CHI,0,0,0,58.5,0.4,3.9,28.8,0.3,0,0,0,0,16.7,16.73
41,Deebo Samuel,SF,WR,2,SEA,0,0,0,28.1,0.3,4.2,60.9,0.3,0,0,0,0,16.6,16.6
42,Mac Jones,NE,QB,2,PIT,250.2,1.6,0.8,7.9,0,0,0,0,0,0,0,0,16.4,16.4
43,Mike Evans,TB,WR,2,NO,0,0,0,0,0,5.1,70.8,0.7,0,0,0,0,16.4,16.38
44,Jacoby Brissett,CLE,QB,2,NYJ,241.3,1.5,1.1,11.5,0.1,0,0,0,0,0,0,0,16.3,16.3
45,Leonard Fournette,TB,RB,2,NO,0,0,0,66.2,0.5,3.6,22.7,0.1,0,0,0,0,16,15.99
46,Marcus Mariota,ATL,QB,2,LAR,203.9,1.1,0.9,29.1,0.2,0,0,0,0,0,0,0,15.8,15.77
46,D'Andre Swift,DET,RB,2,WAS,0,0,0,54.4,0.5,3.6,26.3,0.2,0,0,0,0,15.8,15.77
48,Nick Chubb,CLE,RB,2,NYJ,0,0,0,90.5,0.6,1.5,10.4,0.1,0,0,0,0,15.7,15.69
49,Antonio Gibson,WAS,RB,2,DET,0,0,0,66.7,0.6,2.7,20.3,0.1,0,0,0,0,15.5,15.5
50,Ryan Tannehill,TEN,QB,2,BUF,214.2,1.4,0.7,12.9,0.1,0,0,0,0,0,0,0,15.4,15.36
51,James Conner,ARI,RB,2,LV,0,0,0,53.9,0.6,3.4,23.4,0.1,0,0,0,0,15.2,15.23
51,Mark Andrews,BAL,TE,2,MIA,0,0,0,0,0,5.4,69.3,0.5,0,0,0,0,15.2,15.23
53,Mike Williams,LAC,WR,2,KC,0,0,0,0.2,0,5,71.7,0.5,0,0,0,0,15.2,15.19
54,Najee Harris,PIT,RB,2,NE,0,0,0,63.8,0.4,3.7,21.8,0.1,0,0,0,0,15.2,15.16
55,Baker Mayfield,CAR,QB,2,NYG,219.2,1.3,0.8,12.5,0.1,0,0,0,0,0,0,0,15,15.02
56,Courtland Sutton,DEN,WR,2,HOU,0,0,0,0,0,4.9,70.3,0.5,0,0,0,0,14.9,14.93
57,Brandin Cooks,HOU,WR,2,DEN,0,0,0,1.1,0,5.6,67.6,0.4,0,0,0,0,14.8,14.77
58,Amon-Ra St. Brown,DET,WR,2,WAS,0,0,0,2.8,0,5.8,63,0.4,0,0,0,0,14.7,14.68
59,Josh Jacobs,LV,RB,2,ARI,0,0,0,66.9,0.6,2.3,15.2,0.1,0,0,0,0,14.6,14.61
60,CeeDee Lamb,DAL,WR,2,CIN,0,0,0,2.3,0,5.3,66.5,0.4,0,0,0,0,14.5,14.48
61,Diontae Johnson,PIT,WR,2,NE,0,0,0,1.7,0,5.7,62.4,0.4,0,0,0,0,14.4,14.41
62,Darrell Henderson Jr.,LAR,RB,2,ATL,0,0,0,66.1,0.5,2.4,17.2,0.1,0,0,0,0,14.2,14.23
63,Jerry Jeudy,DEN,WR,2,HOU,0,0,0,0.6,0,4.8,69.4,0.4,0,0,0,0,14.2,14.2
64,Jaylen Waddle,MIA,WR,2,BAL,0,0,0,3.3,0,5.1,63.2,0.4,0,0,0,0,14,14.05
65,Tee Higgins,CIN,WR,2,DAL,0,0,0,0,0,4.9,67,0.4,0,0,0,0,14,14
66,Davis Mills,HOU,QB,2,DEN,211,1.3,1,7.1,0.1,0,0,0,0,0,0,0,14,13.95
67,Marquise Brown,ARI,WR,2,LV,0,0,0,0.3,0,5.1,64.6,0.4,0,0,0,0,13.9,13.89
68,Terry McLaurin,WAS,WR,2,DET,0,0,0,0.6,0,4.7,67.2,0.4,0,0,0,0,13.9,13.88
69,Cordarrelle Patterson,ATL,RB,2,LAR,0,0,0,56.9,0.4,3,22.4,0.1,0,0,0,0,13.8,13.83
70,Christian Kirk,JAX,WR,2,IND,0,0,0,0.5,0,5,63.2,0.4,0,0,0,0,13.8,13.77
71,DJ Moore,CAR,WR,2,NYG,0,0,0,3.9,0,5,66.7,0.3,0,0,0,0,13.8,13.76
72,Michael Thomas,NO,WR,2,TB,0,0,0,0,0,5.1,62.2,0.4,0,0,0,0,13.7,13.72
73,JuJu Smith-Schuster,KC,WR,2,LAC,0,0,0,0.3,0,5,57.7,0.5,0,0,0,0,13.7,13.7
74,Geno Smith,SEA,QB,2,SF,200.5,1.1,0.8,14.2,0.1,0,0,0,0,0,0,0,13.6,13.64
75,Cooper Rush,DAL,QB,2,CIN,229.2,1.1,0.8,7.7,0,0,0,0,0,0,0,0,13.5,13.54
76,David Montgomery,CHI,RB,2,GB,0,0,0,55.2,0.4,3,20.1,0.1,0,0,0,0,13.4,13.43
77,Chase Edmonds,MIA,RB,2,BAL,0,0,0,49.4,0.3,3.5,25.2,0.1,0,0,0,0,13.3,13.26
78,Darren Waller,LV,TE,2,ARI,0,0,0,0,0,4.7,60.7,0.4,0,0,0,0,13.2,13.17
79,Joe Flacco,NYJ,QB,2,CLE,227.2,1.2,1.1,3.3,0,0,0,0,0,0,0,0,13.1,13.12
80,DK Metcalf,SEA,WR,2,SF,0,0,0,0.2,0,4.6,60.7,0.4,0,0,0,0,13,12.99
81,AJ Dillon,GB,RB,2,CHI,0,0,0,57.3,0.4,2.4,18.7,0.1,0,0,0,0,12.9,12.9
82,Clyde Edwards-Helaire,KC,RB,2,LAC,0,0,0,54.3,0.4,2.3,15.9,0.2,0,0,0,0,12.8,12.82
83,Adam Thielen,MIN,WR,2,PHI,0,0,0,0,0,4.5,51.1,0.5,0,0,0,0,12.6,12.61
84,Hunter Renfrow,LV,WR,2,ARI,0,0,0,0.4,0,4.9,51.9,0.4,0,0,0,0,12.5,12.53
85,Miles Sanders,PHI,RB,2,MIN,0,0,0,64.3,0.4,2,11.7,0.1,0,0,0,0,12.5,12.5
86,Rashod Bateman,BAL,WR,2,MIA,0,0,0,0.7,0,4.3,57.1,0.4,0,0,0,0,12.5,12.48
87,Ezekiel Elliott,DAL,RB,2,CIN,0,0,0,60.3,0.4,2.2,13.2,0.1,0,0,0,0,12.4,12.45
88,James Robinson,JAX,RB,2,IND,0,0,0,55.9,0.5,1.9,12,0.1,0,0,0,0,12.2,12.19
89,Kyle Pitts,ATL,TE,2,LAR,0,0,0,0,0,4.6,57.7,0.3,0,0,0,0,12.2,12.17
90,Kareem Hunt,CLE,RB,2,NYJ,0,0,0,44.1,0.4,2.9,19.3,0.1,0,0,0,0,12.1,12.14
91,Allen Robinson II,LAR,WR,2,ATL,0,0,0,0,0,4.2,54.9,0.4,0,0,0,0,12.1,12.09
92,Michael Carter,NYJ,RB,2,CLE,0,0,0,51.9,0.3,2.6,18.4,0.1,0,0,0,0,11.9,11.93
93,Darnell Mooney,CHI,WR,2,GB,0,0,0,1.7,0,4.3,56.7,0.3,0,0,0,0,11.8,11.84
94,Drake London,ATL,WR,2,LAR,0,0,0,1,0,4.4,54.8,0.3,0,0,0,0,11.8,11.78
95,Curtis Samuel,WAS,WR,2,DET,0,0,0,10.6,0.1,3.9,43.6,0.3,0,0,0,0,11.6,11.62
96,Chase Claypool,PIT,WR,2,NE,0,0,0,8.7,0.1,3.9,49.9,0.2,0,0,0,0,11.6,11.56
97,Tyler Lockett,SEA,WR,2,SF,0,0,0,0.4,0,4.3,53.9,0.3,0,0,0,0,11.5,11.53
98,Joshua Palmer,LAC,WR,2,KC,0,0,0,1,0,4.1,47,0.4,0,0,0,0,11.3,11.3
99,Dalton Schultz,DAL,TE,2,CIN,0,0,0,0,0,4.7,47.8,0.3,0,0,0,0,11.3,11.28
100,Amari Cooper,CLE,WR,2,NYJ,0,0,0,0.1,0,4.3,51.6,0.3,0,0,0,0,11.3,11.27
101,Devin Singletary,BUF,RB,2,TEN,0,0,0,48.7,0.4,2.1,13.8,0.1,0,0,0,0,11.2,11.25
102,Elijah Moore,NYJ,WR,2,CLE,0,0,0,1.5,0,4.1,51.9,0.3,0,0,0,0,11.2,11.24
103,Damien Harris,NE,RB,2,PIT,0,0,0,59.4,0.5,1.4,8.6,0,0,0,0,0,11.1,11.1
104,Jeff Wilson Jr.,SF,RB,2,SEA,0,0,0,53.8,0.4,1.6,11.6,0.1,0,0,0,0,11,11.04
105,DJ Chark,DET,WR,2,WAS,0,0,0,0.1,0,3.6,50.1,0.4,0,0,0,0,11,11.02
106,Mark Ingram II,NO,RB,2,TB,0,0,0,49.9,0.4,1.9,13.1,0.1,0,0,0,0,11,11
107,T.J. Hockenson,DET,TE,2,WAS,0,0,0,0,0,4.5,46.6,0.3,0,0,0,0,11,10.96
108,Melvin Gordon III,DEN,RB,2,HOU,0,0,0,50.1,0.4,1.8,11.9,0.1,0,0,0,0,10.9,10.9
109,Allen Lazard,GB,WR,2,CHI,0,0,0,0.7,0,3.6,48.1,0.4,0,0,0,0,10.9,10.88
109,Dallas Goedert,PHI,TE,2,MIN,0,0,0,0,0,3.9,51.8,0.3,0,0,0,0,10.9,10.88
111,Rhamondre Stevenson,NE,RB,2,PIT,0,0,0,50.7,0.3,2.1,14,0.1,0,0,0,0,10.9,10.87
112,Rashaad Penny,SEA,RB,2,SF,0,0,0,64.4,0.4,1.3,8.1,0,0,0,0,0,10.8,10.85
113,Brandon Aiyuk,SF,WR,2,SEA,0,0,0,1.1,0,3.7,52.2,0.3,0,0,0,0,10.8,10.83
114,Zach Ertz,ARI,TE,2,LV,0,0,0,0,0,4.2,42.2,0.4,0,0,0,0,10.8,10.82
115,Jarvis Landry,NO,WR,2,TB,0,0,0,0.8,0,4,47.5,0.3,0,0,0,0,10.6,10.63
116,Tyler Higbee,LAR,TE,2,ATL,0,0,0,0,0,4,41.6,0.4,0,0,0,0,10.6,10.56
117,Greg Dortch,ARI,WR,2,LV,0,0,0,0.9,0,4.2,44.1,0.3,0,0,0,0,10.5,10.5
118,DeVonta Smith,PHI,WR,2,MIN,0,0,0,0.1,0,3.6,50.5,0.3,0,0,0,0,10.5,10.46
118,Russell Gage,TB,WR,2,NO,0,0,0,0.2,0,4.4,49.4,0.2,0,0,0,0,10.5,10.46
120,Jakobi Meyers,NE,WR,2,PIT,0,0,0,1.2,0,4.4,48,0.2,0,0,0,0,10.4,10.42
121,Marquez Valdes-Scantling,KC,WR,2,LAC,0,0,0,1.3,0,3.2,45.9,0.4,0,0,0,0,10.3,10.32
122,Chosen Anderson,CAR,WR,2,NYG,0,0,0,1.6,0,3.8,45.4,0.3,0,0,0,0,10.3,10.3
122,Sterling Shepard,NYG,WR,2,CAR,0,0,0,0.1,0,4.1,43.9,0.3,0,0,0,0,10.3,10.3
124,Pat Freiermuth,PIT,TE,2,NE,0,0,0,0,0,4.2,42.9,0.3,0,0,0,0,10.3,10.29
125,Parris Campbell,IND,WR,2,JAX,0,0,0,0.6,0,3.8,46.2,0.3,0,0,0,0,10.3,10.28
126,Tyler Boyd,CIN,WR,2,DAL,0,0,0,0.8,0,3.9,44.7,0.3,0,0,0,0,10.2,10.25
127,Travis Etienne Jr.,JAX,RB,2,IND,0,0,0,34.9,0.2,2.9,20.9,0.1,0,0,0,0,10.2,10.18
128,Robert Woods,TEN,WR,2,BUF,0,0,0,2.6,0,3.7,43.7,0.3,0,0,0,0,10.1,10.13
129,Tony Pollard,DAL,RB,2,CIN,0,0,0,37.4,0.2,2.7,19.6,0.1,0,0,0,0,10.1,10.1
130,Nyheim Hines,IND,RB,2,JAX,0,0,0,20.2,0.1,3.6,26.6,0.2,0,0,0,0,10,9.98
131,Jahan Dotson,WAS,WR,2,DET,0,0,0,0.3,0,3.6,45.4,0.3,0,0,0,0,10,9.97
132,Jamaal Williams,DET,RB,2,WAS,0,0,0,42.3,0.4,1.7,11.1,0.1,0,0,0,0,9.9,9.94
133,Rex Burkhead,HOU,RB,2,DEN,0,0,0,37.4,0.2,2.6,18,0.1,0,0,0,0,9.8,9.84
134,Green Bay Packers,GB,DST,2,CHI,0,0,0,0,0,0,0,0,3.2,1,0.7,0.7,9.6,9.6
134,Buffalo Bills,BUF,DST,2,TEN,0,0,0,0,0,0,0,0,2.8,1,0.7,0.6,9.6,9.6
134,Gerald Everett,LAC,TE,2,KC,0,0,0,0.1,0,3.7,40.9,0.3,0,0,0,0,9.6,9.6
137,Marvin Jones Jr.,JAX,WR,2,IND,0,0,0,0,0,3.6,41.9,0.3,0,0,0,0,9.6,9.59
138,Tyler Bass,BUF,K,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0,9.6,9.56
139,Dawson Knox,BUF,TE,2,TEN,0,0,0,0,0,3.2,38.9,0.4,0,0,0,0,9.5,9.49
140,Albert Okwuegbunam,DEN,TE,2,HOU,0,0,0,0,0,3.6,39.9,0.3,0,0,0,0,9.4,9.39
141,Breece Hall,NYJ,RB,2,CLE,0,0,0,37.4,0.2,2.3,15.9,0.1,0,0,0,0,9.3,9.33
142,Justin Tucker,BAL,K,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.31
142,Daniel Carlson,LV,K,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.31
144,Cleveland Browns,CLE,DST,2,NYJ,0,0,0,0,0,0,0,0,2.7,0.9,0.6,0.6,9.3,9.3
144,Los Angeles Rams,LAR,DST,2,ATL,0,0,0,0,0,0,0,0,3.1,0.9,0.7,0.7,9.3,9.3
146,Matt Gay,LAR,K,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.26
147,Evan McPherson,CIN,K,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.21
148,San Francisco 49ers,SF,DST,2,SEA,0,0,0,0,0,0,0,0,3.1,0.8,0.7,0.7,9.1,9.1
149,Isaiah McKenzie,BUF,WR,2,TEN,0,0,0,4.4,0.1,3.3,35.1,0.2,0,0,0,0,9,9.05
150,Zay Jones,JAX,WR,2,IND,0,0,0,0.3,0,3.6,42.1,0.2,0,0,0,0,9,9.04
151,Matt Ammendola,KC,K,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,9,9.01
152,Indianapolis Colts,IND,DST,2,JAX,0,0,0,0,0,0,0,0,2.2,0.9,0.8,0.7,9,9
153,Logan Thomas,WAS,TE,2,DET,0,0,0,0,0,3.4,37.6,0.3,0,0,0,0,9,8.96
154,Corey Davis,NYJ,WR,2,CLE,0,0,0,0.1,0,3.2,45.1,0.2,0,0,0,0,8.9,8.92
155,Kenyan Drake,BAL,RB,2,MIA,0,0,0,41.3,0.3,1.4,10.8,0.1,0,0,0,0,8.9,8.91
155,Donovan Peoples-Jones,CLE,WR,2,NYJ,0,0,0,0.3,0,3.2,44.8,0.2,0,0,0,0,8.9,8.91
157,Tampa Bay Buccaneers,TB,DST,2,NO,0,0,0,0,0,0,0,0,2.6,0.9,0.8,0.7,8.8,8.8
158,Mecole Hardman,KC,WR,2,LAC,0,0,0,3.6,0,3.2,39.6,0.2,0,0,0,0,8.7,8.72
159,Ryan Succop,TB,K,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.71
159,Brandon McManus,DEN,K,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.71
161,Cincinnati Bengals,CIN,DST,2,DAL,0,0,0,0,0,0,0,0,2.5,1,0.6,0.6,8.7,8.7
162,Chris Olave,NO,WR,2,TB,0,0,0,0.1,0,3.1,43.8,0.2,0,0,0,0,8.7,8.69
163,Devin Duvernay,BAL,WR,2,MIA,0,0,0,2.9,0,3.1,34.5,0.3,0,0,0,0,8.6,8.64
164,Robbie Gould,SF,K,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.61
164,DeVante Parker,NE,WR,2,PIT,0,0,0,0,0,3.2,42.1,0.2,0,0,0,0,8.6,8.61
166,Denver Broncos,DEN,DST,2,HOU,0,0,0,0,0,0,0,0,2.6,0.9,0.7,0.6,8.6,8.6
167,K.J. Osborn,MIN,WR,2,PHI,0,0,0,0.2,0,3,37.5,0.3,0,0,0,0,8.6,8.57
168,Jake Elliott,PHI,K,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.51
169,Nico Collins,HOU,WR,2,DEN,0,0,0,0,0,3.2,40.9,0.2,0,0,0,0,8.5,8.49
170,DeAndre Carter,LAC,WR,2,KC,0,0,0,0.2,0,2.9,36.5,0.3,0,0,0,0,8.4,8.37
171,A.J. Green,ARI,WR,2,LV,0,0,0,0,0,2.9,42.3,0.2,0,0,0,0,8.3,8.33
172,Robert Tonyan,GB,TE,2,CHI,0,0,0,0,0,3.1,34.1,0.3,0,0,0,0,8.3,8.31
173,Ashton Dulin,IND,WR,2,JAX,0,0,0,0.3,0,3,40.7,0.2,0,0,0,0,8.3,8.3
174,Treylon Burks,TEN,WR,2,BUF,0,0,0,0.4,0,3,39.9,0.2,0,0,0,0,8.2,8.23
175,Greg Joseph,MIN,K,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.21
176,Baltimore Ravens,BAL,DST,2,MIA,0,0,0,0,0,0,0,0,2.2,0.9,0.7,0.6,8.2,8.2
177,J.D. McKissic,WAS,RB,2,DET,0,0,0,18.3,0.1,2.9,23.5,0.1,0,0,0,0,8.2,8.18
178,Hayden Hurst,CIN,TE,2,DAL,0,0,0,0,0,3.1,32.5,0.3,0,0,0,0,8.2,8.15
179,Younghoe Koo,ATL,K,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.11
180,Cole Kmet,CHI,TE,2,GB,0,0,0,0,0,3.4,34.9,0.2,0,0,0,0,8.1,8.09
181,Cam Akers,LAR,RB,2,ATL,0,0,0,35.1,0.3,1.3,9.5,0.1,0,0,0,0,8.1,8.06
182,Noah Brown,DAL,WR,2,CIN,0,0,0,0.2,0,3.2,36.3,0.2,0,0,0,0,8,8.05
183,Dustin Hopkins,LAC,K,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,8,8.04
183,Cade York,CLE,K,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,8,8.04
185,Graham Gano,NYG,K,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,8,8.01
185,Chris Boswell,PIT,K,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,8,8.01
187,New England Patriots,NE,DST,2,PIT,0,0,0,0,0,0,0,0,2.2,0.9,0.6,0.5,8,8
188,Austin Seibert,DET,K,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.94
188,Wil Lutz,NO,K,2,TB,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.94
190,Hunter Henry,NE,TE,2,PIT,0,0,0,0,0,2.9,32.3,0.3,0,0,0,0,7.9,7.93
191,Mason Crosby,GB,K,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.85
192,Joey Slye,WAS,K,2,DET,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.84
192,Nick Folk,NE,K,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.84
194,Tyler Conklin,NYJ,TE,2,CLE,0,0,0,0,0,3.2,28.1,0.3,0,0,0,0,7.8,7.81
195,Miami Dolphins,MIA,DST,2,BAL,0,0,0,0,0,0,0,0,2.8,0.9,0.7,0.6,7.8,7.8
196,Evan Engram,JAX,TE,2,IND,0,0,0,0,0,3.2,33.7,0.2,0,0,0,0,7.8,7.77
197,Matt Prater,ARI,K,2,LV,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.69
198,George Pickens,PIT,WR,2,NE,0,0,0,0.1,0,2.9,35,0.2,0,0,0,0,7.6,7.61
199,New York Giants,NYG,DST,2,CAR,0,0,0,0,0,0,0,0,2.6,0.9,0.6,0.6,7.6,7.6
199,Pittsburgh Steelers,PIT,DST,2,NE,0,0,0,0,0,0,0,0,2.6,0.9,0.7,0.6,7.6,7.6
201,Chase McLaughlin,IND,K,2,JAX,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.59
202,Dameon Pierce,HOU,RB,2,DEN,0,0,0,43.2,0.2,1.2,9,0,0,0,0,0,7.5,7.52
203,Kenny Golladay,NYG,WR,2,CAR,0,0,0,0,0,2.6,36.9,0.2,0,0,0,0,7.5,7.49
204,Kenneth Gainwell,PHI,RB,2,MIN,0,0,0,22.9,0.2,2,13.5,0.1,0,0,0,0,7.4,7.44
205,David Njoku,CLE,TE,2,NYJ,0,0,0,0,0,2.6,30.2,0.3,0,0,0,0,7.4,7.42
205,Richie James,NYG,WR,2,CAR,0,0,0,0.6,0,2.8,33.6,0.2,0,0,0,0,7.4,7.42
207,Carolina Panthers,CAR,DST,2,NYG,0,0,0,0,0,0,0,0,2.4,0.8,0.7,0.7,7.4,7.4
208,Romeo Doubs,GB,WR,2,CHI,0,0,0,1.2,0,2.7,33.2,0.2,0,0,0,0,7.3,7.34
209,Kyle Philips,TEN,WR,2,BUF,0,0,0,0,0,2.9,32.6,0.2,0,0,0,0,7.3,7.26
210,Tennessee Titans,TEN,DST,2,BUF,0,0,0,0,0,0,0,0,2.2,0.9,0.6,0.6,7.2,7.2
210,Garrett Wilson,NYJ,WR,2,CLE,0,0,0,0.2,0,2.6,33.8,0.2,0,0,0,0,7.2,7.2
212,Eddy Piñeiro,CAR,K,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.19
213,Arizona Cardinals,ARI,DST,2,LV,0,0,0,0,0,0,0,0,2.3,0.7,0.8,0.7,7.1,7.1
214,Alexander Mattison,MIN,RB,2,PHI,0,0,0,27.2,0.2,1.5,9.6,0.1,0,0,0,0,7,6.98
215,Jason Sanders,MIA,K,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,7,6.95
215,Brett Maher,DAL,K,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0,7,6.95
217,Washington Commanders,WAS,DST,2,DET,0,0,0,0,0,0,0,0,2.3,0.7,0.6,0.6,6.9,6.9
217,Minnesota Vikings,MIN,DST,2,PHI,0,0,0,0,0,0,0,0,2.3,0.7,0.6,0.6,6.9,6.9
219,Christian Watson,GB,WR,2,CHI,0,0,0,1.5,0,2.3,31.9,0.2,0,0,0,0,6.8,6.84
219,Ben Skowronek,LAR,WR,2,ATL,0,0,0,0.1,0,2.6,30.3,0.2,0,0,0,0,6.8,6.84
221,Nelson Agholor,NE,WR,2,PIT,0,0,0,0.5,0,2.3,32.7,0.2,0,0,0,0,6.8,6.82
