player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jared Goff,10635,QB,DET,1,71.7,53,59,8.1,2.84,1,2,3.3,64.4,38,0,23,0.0,64,0,28,11,41.0,62.0,60.4,66.0,1,0,66,0,13.0,118.9,4.7,3,2,2,2,5,1,1.5,494,8.4
Mac Jones,60323,QB,JAX,1,74.4,43,46,6.4,2.63,0,0,0.0,67.4,31,0,13,3.1,51,1,15,15,81.5,59.7,53.5,83.3,0,2,58,0,15.4,81.3,3.9,2,3,0,3,2,2,3.4,294,6.4
Tua Tagovailoa,60326,QB,MIA,1,76.9,39,40,4.9,2.47,0,1,2.2,72.5,29,0,14,3.3,44,1,11,17,31.7,30.8,32.9,55.7,0,3,50,0,21.4,60.0,6.8,3,0,0,1,1,4,8.0,196,4.9
Sam Darnold,29048,QB,MIN,1,71.4,35,40,9.3,2.92,1,0,0.0,60.0,24,0,18,4.0,42,1,14,18,80.0,61.0,60.2,,2,1,47,0,11.1,74.1,4.8,2,0,0,2,1,1,2.1,231,5.8
Desmond Ridder,55086,QB,LV,1,65.7,35,39,10.9,2.89,0,3,7.3,59.0,23,0,16,0.0,46,0,12,23,80.5,59.9,59.8,64.3,2,2,48,1,18.8,60.6,6.5,3,3,1,1,1,2,4.2,208,5.3
Anthony Richardson,124393,QB,IND,1,52.9,34,38,8.4,3.08,0,1,2.5,44.7,17,0,21,5.6,43,1,8,14,80.6,50.5,47.7,64.3,1,2,46,0,9.5,36.3,4.7,2,3,0,3,0,2,4.3,172,4.5
Patrick Mahomes,11765,QB,KC,1,60.6,33,38,10.3,2.87,1,0,0.0,50.0,19,0,13,5.0,40,1,12,16,79.3,43.8,42.3,64.4,2,0,40,0,0.0,78.7,0.0,0,1,0,2,2,3,7.5,159,4.2
Joe Burrow,28022,QB,CIN,1,84.8,33,37,7.0,2.43,0,3,7.3,70.3,26,0,12,7.1,38,2,12,7,28.6,69.7,70.3,,1,2,42,2,8.3,95.7,2.6,1,0,1,2,3,3,7.1,271,7.3
Josh Allen,46601,QB,BUF,1,76.7,30,34,11.6,3.29,1,4,11.4,67.6,23,0,11,0.0,37,0,17,4,80.3,92.5,90.9,78.8,0,0,38,1,0.0,122.4,0.0,0,3,0,3,2,0,0.0,362,10.6
Bo Nix,97790,QB,DEN,1,80.6,31,33,6.3,2.66,1,1,2.9,60.6,20,0,6,20.0,37,5,7,10,79.9,55.8,52.9,64.7,0,3,39,0,16.7,61.4,2.7,1,3,0,1,3,3,7.7,130,3.9
Justin Herbert,28237,QB,LAC,1,77.4,31,33,8.2,2.66,0,1,2.7,63.6,21,0,12,12.5,36,3,10,27,79.0,63.4,62.8,,0,1,40,0,25.0,87.3,8.3,3,0,0,2,2,1,2.5,195,5.9
Jalen Hurts,40291,QB,PHI,1,86.2,29,32,6.7,3.36,1,0,0.0,78.1,25,0,17,0.0,39,0,16,24,36.2,67.4,68.2,59.6,1,0,41,0,17.6,125.3,7.7,3,3,0,1,2,2,4.9,290,9.1
Jayden Daniels,97993,QB,WAS,1,92.9,28,31,9.3,3.4,2,1,3.0,80.6,25,0,20,3.8,46,1,15,32,35.9,74.7,74.1,64.6,0,0,49,0,40.0,118.5,17.4,8,6,0,1,2,0,0.0,226,7.3
Caleb Williams,144622,QB,CHI,1,73.3,30,31,8.4,3.27,0,2,6.1,58.1,18,0,14,18.2,35,4,8,6,79.0,54.7,57.0,50.4,0,0,38,0,14.3,86.9,5.7,2,2,0,1,1,1,2.6,191,6.2
Brock Purdy,77672,QB,SF,1,56.7,30,31,11.9,2.52,1,0,0.0,45.2,14,0,15,17.6,34,3,7,28,78.5,54.7,52.8,62.6,0,1,35,0,20.0,45.4,8.8,3,0,0,0,0,1,2.9,142,4.6
Aaron Rodgers,2241,QB,NYJ,1,58.6,29,30,12.4,3.41,0,2,5.7,53.3,16,0,9,5.9,36,1,13,22,79.4,83.4,79.0,73.8,0,0,41,0,11.1,120.0,2.8,1,5,0,1,3,0,0.0,289,9.6
Kyler Murray,38334,QB,ARZ,1,79.3,29,30,5.3,2.99,0,1,3.0,76.7,23,0,7,0.0,34,0,9,1,79.1,56.7,61.8,44.2,0,0,39,0,0.0,97.1,0.0,0,4,0,1,0,1,2.6,224,7.5
Cooper Rush,12324,QB,DAL,1,80.0,25,29,7.6,2.3,3,1,3.3,62.1,18,0,4,10.0,30,2,11,9,19.5,56.2,70.3,26.2,0,0,31,0,25.0,119.0,3.3,1,0,1,0,3,1,3.2,214,7.4
Bryce Young,123943,QB,CAR,1,76.9,26,28,7.8,3.14,0,0,0.0,67.9,19,0,15,5.0,37,1,8,5,21.5,39.7,45.2,39.1,1,2,42,0,40.0,73.4,16.2,6,3,0,1,1,3,7.1,219,7.8
Baker Mayfield,46518,QB,TB,1,84.6,26,27,9.0,2.84,0,1,3.3,81.5,22,0,5,0.0,30,0,13,30,78.3,76.6,73.6,68.1,0,1,35,0,20.0,135.3,3.3,1,2,0,1,4,2,5.7,288,10.7
Jordan Love,40306,QB,GB,1,76.9,26,27,7.4,2.76,1,1,3.4,74.1,20,0,13,0.0,28,0,10,12,77.4,66.9,67.4,56.8,0,0,30,1,0.0,123.8,0.0,0,1,0,0,2,0,0.0,229,8.5
Matthew Stafford,4924,QB,LA,1,65.4,26,27,7.2,2.84,0,1,3.7,59.3,16,0,13,5.9,29,1,7,26,78.0,45.1,38.3,72.7,0,0,29,0,0.0,76.2,0.0,0,1,0,1,0,2,6.9,160,5.9
C.J. Stroud,129759,QB,HST,1,80.0,25,26,8.0,3.25,0,1,3.7,69.2,18,0,11,10.0,32,2,9,13,78.6,80.0,79.7,59.8,0,0,33,0,36.4,106.4,12.5,4,2,0,1,2,0,0.0,131,5.0
Mason Rudolph,46569,QB,TEN,1,84.0,25,26,5.8,2.47,0,0,0.0,80.8,21,0,8,0.0,27,0,11,31,77.6,51.9,50.0,72.3,0,1,30,1,0.0,109.8,0.0,0,1,1,0,2,1,3.3,209,8.0
Jameis Winston,9434,QB,CLV,1,75.0,24,25,8.0,2.75,0,0,0.0,64.0,16,0,9,11.1,30,2,8,8,77.9,39.9,41.3,55.5,0,3,31,1,55.6,40.2,16.7,5,0,0,1,0,3,9.7,146,5.8
Lamar Jackson,46416,QB,BLT,1,87.5,24,25,10.9,3.13,0,5,20.0,84.0,21,0,8,0.0,28,0,14,3,27.1,86.2,90.1,55.9,0,0,28,1,25.0,154.6,7.1,2,1,0,1,5,1,3.6,290,11.6
Tim Boyle,21956,QB,NYG,1,66.7,21,24,8.0,2.35,1,2,7.1,50.0,12,0,11,14.3,26,2,4,21,77.6,53.9,53.9,60.0,0,1,30,0,9.1,61.6,3.8,1,0,0,2,1,3,10.0,123,5.1
Drake Maye,143969,QB,NE,1,90.9,22,23,6.4,2.78,0,1,4.2,82.6,19,0,9,5.0,29,1,11,19,77.2,73.2,72.9,60.7,0,1,30,0,33.3,99.6,10.3,3,3,0,1,1,0,0.0,202,8.8
Russell Wilson,7077,QB,PIT,1,83.3,18,22,7.8,2.46,3,0,0.0,63.6,14,0,9,6.7,26,1,6,25,77.1,60.4,57.8,64.7,0,0,27,0,22.2,94.5,7.7,2,2,0,1,1,0,0.0,128,5.8
Spencer Rattler,97408,QB,NO,1,64.7,17,21,11.4,2.41,2,1,4.3,47.6,10,0,5,9.1,21,1,8,20,76.1,69.0,68.4,,0,0,24,0,0.0,84.4,0.0,0,0,1,1,1,1,4.2,135,6.4
Geno Smith,7820,QB,SEA,1,88.2,17,19,7.6,2.65,0,0,0.0,78.9,15,0,10,0.0,23,0,7,29,76.3,68.0,65.5,63.3,0,1,25,0,30.0,77.4,13.0,3,1,0,2,0,1,4.0,149,7.8
Kirk Cousins,7102,QB,ATL,1,80.0,15,17,7.4,2.74,0,1,5.6,64.7,11,0,9,8.3,21,1,6,2,76.0,63.7,66.3,51.1,0,1,22,0,33.3,78.6,14.3,3,1,0,2,1,1,4.5,112,6.6
Sam Howell,97599,QB,SEA,1,46.2,13,14,6.6,3.12,0,0,0.0,35.7,5,0,12,16.7,19,1,1,29,74.8,26.9,27.6,58.3,1,1,19,0,33.3,14.6,21.1,4,1,0,0,0,2,10.5,24,1.7
Tommy DeVito,60545,QB,NYG,1,83.3,12,13,3.8,1.98,0,0,0.0,76.9,10,0,3,0.0,16,0,4,21,75.5,55.4,56.3,60.0,0,0,20,0,66.7,88.0,12.5,2,0,0,1,0,0,0.0,68,5.2
Will Levis,83542,QB,TEN,1,72.7,11,12,6.5,2.54,0,0,0.0,66.7,8,0,3,0.0,13,0,3,31,22.3,33.0,41.3,38.3,1,3,15,0,33.3,49.0,7.7,1,0,0,0,0,2,13.3,89,7.4
Jake Haener,60596,QB,NO,1,66.7,9,10,8.3,3.19,0,0,0.0,40.0,4,0,9,33.3,14,2,2,20,73.5,54.5,55.9,57.9,0,1,15,0,33.3,16.3,21.4,3,1,0,1,0,1,6.7,49,4.9
Dorian Thompson-Robinson,83574,QB,CLV,1,50.0,8,9,9.1,3.08,0,0,0.0,44.4,4,0,6,0.0,11,0,2,8,73.0,59.9,54.4,67.4,0,1,12,0,0.0,12.0,0.0,0,2,0,1,0,0,0.0,18,2.0
Carson Wentz,10636,QB,KC,1,100.0,2,2,2.5,2.93,0,0,0.0,100.0,2,0,2,0.0,3,0,1,16,68.7,75.2,78.4,57.9,0,0,3,0,0.0,108.3,0.0,0,1,0,0,0,0,0.0,20,10.0
Clayton Tune,77652,QB,ARZ,1,100.0,2,2,1.0,1.3,0,0,0.0,100.0,2,0,0,0.0,2,0,0,1,66.1,62.5,61.5,60.0,0,0,2,0,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0
Taylor Heinicke,9896,QB,LAC,1,100.0,1,1,3.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,27,60.4,60.3,60.1,,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Cedrick Wilson Jr.,48170,WR,NO,1,100.0,1,1,20.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,20,63.8,74.6,71.0,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,21,21.0
Tyson Bagent,169628,QB,CHI,1,100.0,1,1,-2.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,6,60.4,60.7,60.0,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
