player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Diontae Johnson,33441,WR,PIT,1,14,0,25,15.7,0,33.3,50.0,1,2,0.0,0,1,0,64.7,65.0,0,15,0.0,0,13,1,100.0,13,50.7,3,23.1,0,15,0,0.0,15.0,1.15,0,6.0,1,72.7,0.0,0,1,0.0,0,6,0,78.7,81.6,0,16,0.0,0,28,8,89.3,25,93.0,11,44.0,0,80,38,4.8,10.0,3.2
Cole Kmet,60995,TE,CHI,1,11,0,6,5.8,1,50.0,0.0,0,1,0.0,0,1,0,68.3,74.7,0,10,0.0,0,12,2,100.0,12,62.5,4,33.3,0,18,6,3.0,9.0,1.5,0,6.0,0,85.7,,0,0,0.0,0,3,0,74.6,78.6,0,16,0.0,0,20,6,95.0,19,94.6,7,36.8,0,47,18,3.0,7.8,2.47
Keenan Allen,7857,WR,LAC,1,10,0,27,4.7,0,33.3,0.0,0,1,0.0,0,0,0,28.8,45.7,0,-2,0.0,0,15,1,73.3,11,42.4,3,27.3,0,-2,2,2.0,-2.0,-0.18,0,4.4,0,80.0,,0,0,0.0,0,2,0,72.1,70.1,0,14,0.0,0,17,4,88.2,15,104.2,5,33.3,0,45,21,5.3,11.3,3.0
Michael Pittman Jr.,29049,WR,IND,1,10,0,14,21.0,0,0.0,,0,0,,0,0,0,,54.9,0,0,0.0,0,9,0,88.9,8,39.6,1,12.5,0,0,0,,,0.0,0,12.4,0,50.0,0.0,0,1,33.3,2,3,0,28.7,57.0,1,23,0.0,0,35,4,97.1,34,31.8,8,23.5,0,53,4,1.0,13.3,1.56
DJ Moore,48267,WR,CAR,1,10,0,5,20.7,0,33.3,0.0,0,1,0.0,0,1,0,64.7,66.8,1,64,0.0,0,11,1,100.0,11,42.4,3,27.3,0,64,27,27.0,64.0,5.82,0,12.4,0,42.9,0.0,0,1,25.0,1,1,0,36.2,61.5,0,18,0.0,0,22,3,95.5,21,61.0,7,33.3,0,39,2,0.7,13.0,1.86
Mark Andrews,47436,TE,BLT,1,10,0,3,14.0,0,100.0,,0,0,0.0,0,1,0,64.7,80.9,0,13,0.0,0,6,1,83.3,5,158.3,1,20.0,1,13,0,0.0,13.0,2.6,0,17.6,1,33.3,50.0,1,2,0.0,0,1,0,70.5,79.5,4,39,0.0,0,24,3,95.8,23,14.4,9,39.1,0,52,9,3.0,17.3,2.26
Cedrick Wilson Jr.,48170,WR,DAL,1,10,0,9,15.0,0,0.0,,0,0,,0,0,0,,54.6,0,0,0.0,0,6,0,66.7,4,39.6,1,25.0,0,0,0,,,0.0,0,10.9,1,71.4,,0,0,0.0,0,4,0,73.4,81.1,0,51,0.0,0,32,5,100.0,32,113.7,7,21.9,0,94,34,6.8,18.8,2.94
Jaylen Waddle,84088,WR,MIA,1,10,0,17,5.0,0,80.0,100.0,1,1,0.0,0,1,0,72.1,62.1,0,11,0.0,0,15,4,93.3,14,87.5,5,35.7,0,25,12,3.0,6.3,1.79,0,10.8,0,100.0,,0,0,0.0,0,4,0,72.1,92.8,0,57,0.0,0,11,4,100.0,11,118.8,4,36.4,0,103,60,15.0,25.8,9.36
Cooper Kupp,11824,WR,LA,1,10,0,26,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,7.4,1,85.7,0.0,0,1,0.0,0,5,0,74.6,83.6,0,22,3.3,1,30,6,93.3,28,117.3,7,25.0,0,85,37,6.2,14.2,3.04
Stefon Diggs,9579,WR,BUF,1,9,0,4,8.5,0,50.0,0.0,0,1,0.0,0,0,0,64.7,55.7,0,5,0.0,0,8,1,100.0,8,56.3,2,25.0,0,5,0,0.0,5.0,0.63,0,9.7,3,83.3,0.0,0,1,0.0,0,2,0,73.4,76.8,1,28,0.0,0,22,5,81.8,18,71.5,6,33.3,0,64,20,4.0,12.8,3.56
Odell Beckham Jr.,8647,WR,LA,1,9,0,26,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,11.8,0,55.6,0.0,0,2,0.0,0,1,0,73.4,64.1,0,54,0.0,0,30,5,100.0,30,122.9,9,30.0,1,81,25,5.0,16.2,2.7
Hunter Renfrow,47509,WR,LV,1,9,0,23,12.0,0,66.7,0.0,0,1,0.0,0,1,0,68.3,66.3,0,31,0.0,0,21,2,76.2,16,106.3,3,18.8,0,35,20,10.0,17.5,2.19,0,11.0,0,100.0,,0,0,0.0,0,2,0,74.6,74.7,0,54,0.0,0,18,6,94.4,17,118.8,6,35.3,0,99,33,5.5,16.5,5.82
Jarvis Landry,8698,WR,CLV,1,9,0,8,14.0,0,0.0,,0,0,,0,0,0,,52.1,0,0,0.0,0,17,0,88.2,15,39.6,1,6.7,0,0,0,,,0.0,0,11.0,1,75.0,,0,0,0.0,0,5,1,74.6,87.7,0,38,0.0,0,25,6,96.0,24,116.7,8,33.3,0,111,46,7.7,18.5,4.63
Marquise Brown,61568,WR,BLT,1,9,0,3,3.0,0,100.0,100.0,1,1,0.0,0,0,0,64.7,58.2,0,3,0.0,0,5,1,80.0,4,79.2,1,25.0,0,3,0,0.0,3.0,0.75,0,9.6,1,85.7,,0,0,0.0,0,3,0,74.6,70.5,0,11,0.0,0,26,6,100.0,26,95.8,7,26.9,0,49,19,3.2,8.2,1.88
Rob Gronkowski,5567,TE,TB,1,9,0,30,3.0,0,0.0,,0,0,,0,0,0,,53.6,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,0,8.5,3,83.3,,0,0,0.0,0,4,0,73.4,93.4,0,32,0.0,0,15,5,93.3,14,118.8,6,42.9,0,82,46,9.2,16.4,5.86
Davante Adams,8688,WR,GB,1,9,0,12,8.8,3,100.0,100.0,2,2,0.0,0,4,0,74.6,88.7,0,43,0.0,0,20,6,90.0,18,118.8,6,33.3,0,80,27,4.5,13.3,4.44,0,7.3,0,66.7,0.0,0,1,0.0,0,1,0,68.3,66.8,0,15,0.0,0,19,2,94.7,18,91.0,3,16.7,0,24,11,5.5,12.0,1.33
Ezekiel Elliott,10638,HB,DAL,1,8,0,9,,0,,,0,0,,0,0,0,,55.1,0,0,16.7,1,6,0,50.0,3,0.0,0,0.0,0,0,0,,,0.0,0,0.9,0,71.4,100.0,1,1,0.0,0,0,0,73.4,58.7,0,4,0.0,0,25,5,100.0,25,74.1,7,28.0,0,12,11,2.2,2.4,0.48
Elijah Moore,84302,WR,NYJ,1,8,0,22,6.2,1,40.0,0.0,0,2,0.0,0,0,0,68.3,62.6,0,16,0.0,0,15,2,86.7,13,47.9,5,38.5,0,13,3,1.5,6.5,1.0,0,6.7,0,66.7,,0,0,0.0,0,2,0,68.3,72.3,0,22,0.0,0,12,2,91.7,11,103.5,3,27.3,0,33,14,7.0,16.5,3.0
Gerald Everett,11799,TE,SEA,1,8,0,29,,0,,,0,0,,0,0,0,,58.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,3.6,1,57.1,,0,0,0.0,0,1,0,72.1,69.6,0,12,8.0,2,25,4,88.0,22,68.2,7,31.8,0,31,21,5.3,7.8,1.41
Mike Williams,11762,WR,LAC,1,8,0,27,15.7,0,33.3,50.0,1,2,0.0,0,1,0,68.3,76.8,0,13,0.0,0,14,1,71.4,10,47.9,3,30.0,0,13,4,4.0,13.0,1.3,0,,0,,,0,0,,0,0,0,,53.0,0,0,0.0,0,15,0,93.3,14,0.0,0,0.0,0,0,0,,,0.0
Austin Ekeler,12164,HB,LAC,1,8,0,27,2.5,0,50.0,,0,0,50.0,1,1,0,28.8,36.8,0,12,8.3,1,12,1,75.0,9,108.3,2,22.2,1,12,11,11.0,12.0,1.33,0,4.0,0,100.0,,0,0,0.0,0,1,0,70.5,78.5,0,10,0.0,0,10,2,90.0,9,95.8,2,22.2,0,14,6,3.0,7.0,1.56
Darnell Mooney,48236,WR,CHI,1,8,0,6,23.3,1,66.7,0.0,0,1,0.0,0,2,0,68.3,87.9,0,52,0.0,0,12,2,100.0,12,109.7,3,25.0,0,85,27,13.5,42.5,7.08,0,9.7,0,66.7,50.0,1,2,0.0,0,2,0,68.3,66.2,0,16,0.0,0,21,2,95.2,20,95.1,3,15.0,0,27,4,2.0,13.5,1.35
Leonard Fournette,11759,HB,TB,1,8,0,30,-0.7,0,66.7,0.0,0,1,33.3,1,1,0,29.9,38.0,0,4,0.0,0,6,2,83.3,5,109.7,3,60.0,1,3,9,4.5,1.5,0.6,0,-1.5,1,100.0,,0,0,0.0,0,1,0,68.3,64.7,0,13,6.3,1,16,2,87.5,14,97.9,2,14.3,0,15,18,9.0,7.5,1.07
Jakobi Meyers,47468,WR,NE,1,8,0,19,10.0,1,66.7,,0,0,0.0,0,1,0,68.3,62.9,0,20,0.0,0,14,2,100.0,14,95.1,3,21.4,0,27,16,8.0,13.5,1.93,0,16.8,0,60.0,50.0,1,2,0.0,0,3,0,70.5,80.0,0,38,5.3,1,19,3,89.5,17,104.2,5,29.4,0,71,12,4.0,23.7,4.18
Van Jefferson,47447,WR,LA,1,8,0,26,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,20.8,0,33.3,20.0,1,5,33.3,1,1,0,30.0,55.9,0,79,0.0,0,30,2,100.0,30,121.5,6,20.0,1,84,36,18.0,42.0,2.8
Michael Gallup,26075,WR,DAL,1,8,0,9,30.5,0,100.0,,0,0,0.0,0,2,0,68.3,90.6,0,41,0.0,0,8,2,62.5,5,118.8,2,40.0,0,73,12,6.0,36.5,14.6,0,10.5,0,50.0,50.0,1,2,0.0,0,1,0,70.5,60.0,0,17,0.0,0,39,3,100.0,39,66.7,6,15.4,0,33,8,2.7,11.0,0.85
Chase Claypool,42312,WR,PIT,1,8,0,25,16.5,0,0.0,0.0,0,1,100.0,1,0,0,27.9,38.6,1,0,0.0,0,13,0,100.0,13,0.0,4,30.8,0,0,0,,,0.0,0,15.3,1,66.7,100.0,1,1,0.0,0,2,0,68.3,66.2,0,30,0.0,0,28,2,89.3,25,109.7,3,12.0,0,41,6,3.0,20.5,1.64
Noah Brown,11993,WR,DAL,1,8,0,9,,0,,,0,0,,0,0,0,,54.1,0,0,0.0,0,7,0,71.4,5,0.0,0,0.0,0,0,0,,,0.0,0,6.5,2,75.0,100.0,1,1,14.3,1,2,0,49.7,57.8,0,15,0.0,0,37,6,100.0,37,92.2,8,21.6,0,53,18,3.0,8.8,1.43
Laviska Shenault Jr.,61220,WR,JAX,1,8,0,15,8.5,0,50.0,100.0,1,1,0.0,0,0,0,68.3,53.8,0,-1,0.0,0,16,2,93.8,15,56.3,4,26.7,0,-3,5,2.5,-1.5,-0.2,0,5.3,1,66.7,,0,0,0.0,0,1,0,68.3,63.0,0,24,0.0,0,15,2,100.0,15,92.4,3,20.0,0,25,25,12.5,12.5,1.67
Justin Jefferson,61398,WR,MIN,1,8,0,18,14.3,0,33.3,,0,0,0.0,0,1,0,64.7,76.4,0,30,0.0,0,7,1,71.4,5,71.5,3,60.0,0,30,13,13.0,30.0,6.0,0,19.3,1,75.0,,0,0,0.0,0,3,0,70.5,69.2,0,23,0.0,0,27,3,92.6,25,116.7,4,16.0,0,53,20,6.7,17.7,2.12
Laquon Treadwell,10657,WR,JAX,1,8,0,15,21.8,0,0.0,0.0,0,2,,0,0,0,,51.2,0,0,0.0,0,19,0,94.7,18,39.6,4,22.2,0,0,0,,,0.0,0,6.3,2,100.0,,0,0,0.0,0,3,0,70.5,76.6,0,20,0.0,0,16,3,100.0,16,118.8,3,18.8,0,45,26,8.7,15.0,2.81
Marvin Jones Jr.,7158,WR,JAX,1,7,0,15,15.0,0,50.0,0.0,0,2,0.0,0,3,0,70.5,86.1,1,21,0.0,0,18,3,94.4,17,27.8,6,35.3,0,34,0,0.0,11.3,2.0,0,9.0,0,100.0,,0,0,0.0,0,0,0,64.7,59.3,0,9,0.0,0,20,1,100.0,20,104.2,1,5.0,0,9,0,0.0,9.0,0.45
Tee Higgins,61211,WR,CIN,1,7,0,7,25.0,0,66.7,100.0,1,1,0.0,0,2,0,68.3,88.1,1,32,0.0,0,7,2,100.0,7,109.7,3,42.9,1,51,8,4.0,25.5,7.29,0,12.5,0,100.0,,0,0,0.0,0,4,0,72.1,83.8,0,16,0.0,0,14,4,92.9,13,118.8,4,30.8,0,63,13,3.3,15.8,4.85
Kenny Golladay,11851,WR,NYG,1,7,0,21,9.0,0,0.0,0.0,0,1,,0,0,0,,52.7,0,0,0.0,0,9,0,100.0,9,39.6,1,11.1,0,0,0,,,0.0,0,9.0,0,50.0,50.0,1,2,0.0,0,2,0,68.3,71.8,0,18,0.0,0,14,2,100.0,14,77.1,4,28.6,0,32,8,4.0,16.0,2.29
Marquez Valdes-Scantling,47809,WR,GB,1,7,0,12,20.0,0,33.3,,0,0,0.0,0,1,0,64.7,72.2,0,28,0.0,0,10,1,80.0,8,68.8,3,37.5,0,28,3,3.0,28.0,3.5,0,5.0,0,100.0,,0,0,0.0,0,1,0,70.5,61.6,0,8,0.0,0,18,3,94.4,17,97.2,3,17.6,0,22,7,2.3,7.3,1.29
Russell Gage,44771,WR,ATL,1,7,0,2,4.0,1,100.0,,0,0,0.0,0,3,0,70.5,88.3,0,14,0.0,0,6,3,100.0,6,154.9,3,50.0,1,35,23,7.7,11.7,5.83,0,6.7,0,66.7,0.0,0,1,0.0,0,2,0,68.3,66.1,0,15,0.0,0,21,2,100.0,21,89.6,3,14.3,0,23,9,4.5,11.5,1.1
Zay Jones,11792,WR,LV,1,7,0,23,26.3,0,50.0,,0,0,0.0,0,2,0,68.3,68.6,0,12,0.0,0,18,2,77.8,14,65.6,4,28.6,0,21,8,4.0,10.5,1.5,0,-3.7,1,100.0,,0,0,0.0,0,1,0,72.1,81.2,0,35,0.0,0,17,3,94.1,16,118.8,3,18.8,0,38,49,16.3,12.7,2.38
Dalvin Cook,11796,HB,MIN,1,7,0,18,,0,,,0,0,,0,0,0,,54.4,0,0,20.0,1,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,0,-3.7,2,83.3,,0,0,0.0,0,3,0,73.4,93.9,0,24,23.1,3,13,5,76.9,10,109.7,6,60.0,0,62,78,15.6,12.4,6.2
Jalen Reagor,61697,WR,PHI,1,7,0,24,20.3,0,0.0,0.0,0,4,100.0,1,0,0,27.9,42.7,0,0,0.0,0,9,0,100.0,9,39.6,4,44.4,0,0,0,,,0.0,0,25.0,0,66.7,100.0,1,1,0.0,0,2,0,68.3,74.4,1,21,0.0,0,18,2,100.0,18,61.1,3,16.7,0,31,2,1.0,15.5,1.72
Jack Doyle,8520,TE,IND,1,7,0,14,,0,,,0,0,,0,0,0,,54.2,0,0,20.0,1,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,0,11.0,0,100.0,,0,0,0.0,0,5,0,74.6,92.1,0,22,13.0,3,23,6,87.0,20,158.3,6,30.0,1,81,15,2.5,13.5,4.05
Adam Thielen,8288,WR,MIN,1,7,0,18,11.0,0,100.0,100.0,1,1,0.0,0,1,0,64.7,66.5,0,2,0.0,0,7,1,71.4,5,118.8,1,20.0,1,2,0,0.0,2.0,0.4,0,13.2,1,66.7,,0,0,0.0,0,2,0,72.1,68.2,1,29,0.0,0,27,4,96.3,26,99.3,6,23.1,1,60,10,2.5,15.0,2.31
Terry McLaurin,48229,WR,WAS,1,7,0,32,36.0,0,0.0,,0,0,,0,0,0,,55.2,0,0,0.0,0,5,0,60.0,3,39.6,1,33.3,0,0,0,,,0.0,0,8.7,0,66.7,,0,0,0.0,0,2,0,68.3,64.6,0,20,0.0,0,23,2,95.7,22,102.1,3,13.6,0,32,21,10.5,16.0,1.45
Zach Pascal,12303,WR,IND,1,7,0,14,4.0,0,0.0,0.0,0,1,,0,0,0,,55.3,0,0,0.0,0,7,0,85.7,6,39.6,1,16.7,0,0,0,,,0.0,0,1.8,0,50.0,,0,0,0.0,0,0,1,68.3,46.5,0,9,0.0,0,36,2,97.2,35,56.3,4,11.4,0,12,4,2.0,6.0,0.34
Antonio Gibson,78050,HB,WAS,1,7,0,32,-6.0,0,100.0,,0,0,0.0,0,0,0,64.7,62.9,0,3,0.0,0,2,1,100.0,2,79.2,1,50.0,0,3,9,9.0,3.0,1.5,0,-1.0,1,100.0,,0,0,0.0,0,1,0,72.1,78.8,0,11,21.4,3,14,4,78.6,11,94.8,4,36.4,0,27,31,7.8,6.8,2.45
Tre'Quan Smith,48228,WR,NO,1,6,0,20,16.5,0,50.0,,0,0,0.0,0,1,0,64.7,70.5,0,14,0.0,0,6,1,100.0,6,72.9,2,33.3,0,14,2,2.0,14.0,2.33,0,9.0,0,75.0,0.0,0,1,0.0,0,0,0,70.5,55.3,0,7,0.0,0,19,3,100.0,19,82.3,4,21.1,0,17,3,1.0,5.7,0.89
Evan Engram,11778,TE,NYG,1,6,0,21,4.5,0,50.0,,0,0,0.0,0,0,0,64.7,53.4,0,7,0.0,0,9,1,100.0,9,58.3,2,22.2,0,7,1,1.0,7.0,0.78,0,-1.0,0,50.0,,0,0,33.3,1,2,0,29.9,61.4,0,20,0.0,0,17,2,94.1,16,75.0,4,25.0,0,30,31,15.5,15.0,1.88
Kendrick Bourne,12270,WR,NE,1,6,0,19,7.3,0,100.0,100.0,1,1,0.0,0,1,0,70.5,78.1,0,7,0.0,0,13,3,100.0,13,127.1,3,23.1,1,15,1,0.3,5.0,1.15,0,1.7,1,66.7,,0,0,0.0,0,1,0,68.3,77.0,0,41,0.0,0,15,2,100.0,15,149.3,3,20.0,1,46,37,18.5,23.0,3.07
Kyle Pitts,83964,TE,ATL,1,6,0,2,,0,,,0,0,,0,0,0,,51.3,0,0,0.0,0,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,0,7.3,0,33.3,50.0,1,2,0.0,0,2,0,68.3,67.9,1,19,0.0,0,20,2,100.0,20,8.3,6,30.0,0,26,12,6.0,13.0,1.3
Ty Montgomery,9527,WR,NO,1,6,0,20,,0,,,0,0,,0,0,0,,57.4,0,0,25.0,1,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,-1.0,0,75.0,0.0,0,1,25.0,1,1,0,36.8,46.6,0,13,7.7,1,13,3,92.3,12,91.7,4,33.3,0,26,32,10.7,8.7,2.17
Albert Wilson,8943,WR,MIA,1,6,0,17,-0.5,0,75.0,,0,0,0.0,0,0,0,70.5,58.4,0,6,0.0,0,10,3,80.0,8,77.1,4,50.0,0,7,7,2.3,2.3,0.88,0,-5.0,0,100.0,,0,0,0.0,0,0,0,64.7,58.9,0,5,0.0,0,4,1,100.0,4,87.5,1,25.0,0,5,10,10.0,5.0,1.25
Dalton Schultz,47304,TE,DAL,1,6,0,9,10.5,0,0.0,,0,0,100.0,1,0,0,29.9,66.2,0,0,0.0,0,8,0,62.5,5,39.6,2,40.0,0,0,0,,,0.0,0,11.3,0,100.0,100.0,1,1,0.0,0,1,0,70.5,65.5,0,32,5.1,2,39,3,94.9,37,158.3,3,8.1,1,46,12,4.0,15.3,1.24
Logan Thomas,8755,TE,WAS,1,6,0,32,,0,,,0,0,,0,0,0,,52.6,0,0,20.0,1,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,0,9.6,0,60.0,,0,0,0.0,0,2,0,70.5,70.5,1,14,19.0,4,21,3,76.2,16,38.3,5,31.3,0,31,13,4.3,10.3,1.94
