player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Darnell Mooney,48236,WR,CHI,1,14,0,6,14.0,0,42.9,0.0,0,2,0.0,0,2,0,70.5,59.7,0,22,0.0,0,15,3,86.7,13,56.8,7,53.8,0,32,7,2.3,10.7,2.46,0,14.3,1,33.3,0.0,0,1,0.0,0,2,0,68.3,88.6,0,60,0.0,0,17,2,100.0,17,121.5,6,35.3,1,89,65,32.5,44.5,5.24
Keenan Allen,7857,WR,LAC,1,12,0,27,14.0,0,66.7,100.0,1,1,0.0,0,4,0,72.1,80.1,0,30,0.0,0,23,4,82.6,19,105.6,6,31.6,0,69,7,1.8,17.3,3.63,0,5.4,0,80.0,100.0,1,1,0.0,0,2,0,72.1,65.4,1,18,0.0,0,22,4,100.0,22,57.1,5,22.7,0,36,14,3.5,9.0,1.64
Diontae Johnson,33441,WR,PIT,1,11,0,25,12.6,0,80.0,100.0,1,1,0.0,0,2,0,72.1,82.7,0,32,0.0,0,18,4,88.9,16,118.8,5,31.3,0,70,34,8.5,17.5,4.38,0,21.0,0,0.0,,0,0,,0,0,0,,53.4,0,0,0.0,0,10,0,80.0,8,39.6,1,12.5,0,0,0,,,0.0
Kadarius Toney,61245,WR,NYG,1,11,0,21,7.5,0,100.0,100.0,1,1,0.0,0,0,0,68.3,58.8,0,8,0.0,0,6,2,50.0,3,91.7,2,66.7,0,12,-3,-1.5,6.0,4.0,0,9.1,2,57.1,,0,0,0.0,0,1,0,72.1,69.1,0,7,0.0,0,19,4,100.0,19,62.2,7,36.8,0,20,15,3.8,5.0,1.05
Tyreek Hill,10799,WR,KC,1,11,0,16,5.9,0,71.4,0.0,0,1,16.7,1,4,0,46.3,70.1,0,23,0.0,0,16,5,100.0,16,92.0,7,43.8,0,51,33,6.6,10.2,3.19,0,2.8,0,100.0,,0,0,0.0,0,2,0,72.1,65.3,0,10,0.0,0,25,4,96.0,24,93.8,4,16.7,0,26,15,3.8,6.5,1.08
Rondale Moore,62890,WR,ARZ,1,11,0,1,-7.0,0,100.0,,0,0,0.0,0,1,0,64.7,74.6,0,7,0.0,0,3,1,66.7,2,95.8,1,50.0,0,7,14,14.0,7.0,3.5,0,0.0,2,100.0,,0,0,0.0,0,2,0,77.3,76.7,0,11,0.0,0,18,9,100.0,18,84.7,9,50.0,0,39,39,4.3,4.3,2.17
Mike Evans,8642,WR,TB,1,10,0,30,11.0,1,60.0,,0,0,0.0,0,3,0,70.5,75.6,0,21,0.0,0,22,3,90.9,20,97.1,5,25.0,0,54,15,5.0,18.0,2.7,0,9.3,0,33.3,,0,0,50.0,1,0,0,28.8,45.2,1,7,0.0,0,20,1,100.0,20,2.8,3,15.0,0,7,2,2.0,7.0,0.35
Mark Andrews,47436,TE,BLT,1,10,0,3,6.4,0,80.0,0.0,0,1,0.0,0,4,0,72.1,84.8,0,16,0.0,0,21,4,85.7,18,102.5,5,27.8,0,43,18,4.5,10.8,2.39,0,6.8,0,75.0,50.0,1,2,25.0,1,1,0,41.6,57.3,1,11,0.0,0,22,3,90.9,20,47.9,4,20.0,0,22,5,1.7,7.3,1.1
Dawson Knox,35883,TE,BUF,1,10,0,4,14.5,0,100.0,100.0,1,1,0.0,0,1,0,68.3,81.8,0,31,0.0,0,6,2,100.0,6,118.8,2,33.3,0,32,3,1.5,16.0,5.33,0,7.3,1,75.0,0.0,0,1,0.0,0,3,0,70.5,63.7,0,18,4.3,1,23,3,91.3,21,107.3,4,19.0,0,41,29,9.7,13.7,1.95
Michael Gallup,26075,WR,DAL,1,10,0,9,11.6,0,42.9,50.0,1,2,0.0,0,3,0,70.5,69.8,0,16,0.0,0,24,3,100.0,24,58.6,7,29.2,0,35,23,7.7,11.7,1.46,0,9.0,0,66.7,0.0,0,1,0.0,0,1,0,68.3,60.8,0,12,0.0,0,21,2,95.2,20,70.1,3,15.0,0,9,2,1.0,4.5,0.45
Dontrell Hilliard,45691,HB,TEN,1,9,0,31,-1.3,0,100.0,,0,0,0.0,0,2,0,70.5,82.2,0,9,25.0,3,12,3,75.0,9,83.3,3,33.3,0,12,16,5.3,4.0,1.33,0,0.8,0,83.3,,0,0,16.7,1,3,1,45.8,27.8,0,10,8.7,2,23,5,91.3,21,91.0,6,28.6,0,35,33,6.6,7.0,1.67
Adam Thielen,8288,WR,MIN,1,9,0,18,4.7,0,100.0,,0,0,0.0,0,2,0,70.5,78.4,0,26,0.0,0,8,3,100.0,8,158.3,3,37.5,1,42,28,9.3,14.0,5.25,0,14.0,1,80.0,0.0,0,1,0.0,0,2,0,72.1,69.3,0,18,0.0,0,26,4,92.3,24,97.5,5,20.8,0,37,14,3.5,9.3,1.54
Zach Ertz,7816,TE,ARZ,1,9,0,1,8.0,0,100.0,100.0,1,1,0.0,0,2,0,68.3,80.0,0,20,0.0,0,8,2,62.5,5,152.1,2,40.0,1,22,14,7.0,11.0,4.4,0,7.6,0,80.0,,0,0,20.0,1,2,0,41.6,67.7,0,25,3.4,1,29,4,96.6,28,113.3,5,17.9,0,56,20,5.0,14.0,2.0
Chase Claypool,42312,WR,PIT,1,9,0,25,15.3,0,25.0,0.0,0,2,0.0,0,1,0,64.7,64.8,0,37,0.0,0,17,1,88.2,15,65.6,4,26.7,0,37,2,2.0,37.0,2.47,0,22.7,0,66.7,,0,0,0.0,0,1,0,68.3,73.9,0,28,0.0,0,10,2,80.0,8,109.7,3,37.5,0,44,24,12.0,22.0,5.5
Davante Adams,8688,WR,GB,1,9,0,12,14.5,0,100.0,,0,0,0.0,0,1,0,70.5,76.3,0,18,0.0,0,14,2,85.7,12,158.3,2,16.7,1,30,3,1.5,15.0,2.5,0,8.3,1,71.4,50.0,1,2,0.0,0,5,0,73.4,89.0,0,37,0.0,0,21,5,90.5,19,151.8,7,36.8,1,85,52,10.4,17.0,4.47
A.J. Brown,48327,WR,TEN,1,9,0,31,11.5,1,50.0,,0,0,0.0,0,1,0,64.7,69.8,0,11,0.0,0,5,1,100.0,5,66.7,2,40.0,0,11,0,0.0,11.0,2.2,0,9.5,0,66.7,100.0,2,2,0.0,0,3,0,72.1,84.3,0,11,0.0,0,18,4,100.0,18,83.3,6,33.3,0,37,5,1.3,9.3,2.06
Jaylen Waddle,84088,WR,MIA,1,9,0,17,6.8,0,80.0,100.0,2,2,0.0,0,2,0,72.1,75.7,1,8,0.0,0,10,4,70.0,7,47.1,5,71.4,0,24,6,1.5,6.0,3.43,0,4.3,0,100.0,,0,0,0.0,0,2,0,72.1,66.3,0,15,0.0,0,23,4,91.3,21,109.4,4,19.0,0,41,24,6.0,10.3,1.95
Justin Jefferson,61398,WR,MIN,1,9,0,18,12.5,0,100.0,,0,0,0.0,0,2,0,68.3,77.1,0,23,0.0,0,8,2,100.0,8,158.3,2,25.0,1,29,4,2.0,14.5,3.63,0,19.0,0,83.3,50.0,1,2,0.0,0,4,0,73.4,81.2,0,56,0.0,0,24,5,91.7,22,118.8,6,27.3,0,131,50,10.0,26.2,5.95
Elijah Moore,84302,WR,NYJ,1,9,0,22,8.6,2,80.0,,0,0,0.0,0,3,0,72.1,92.6,0,62,0.0,0,16,4,100.0,16,158.3,5,31.3,1,87,60,15.0,21.8,5.44,0,16.0,0,100.0,100.0,1,1,0.0,0,2,0,70.5,79.8,0,23,0.0,0,18,3,100.0,18,118.8,3,16.7,0,50,2,0.7,16.7,2.78
Russell Gage,44771,WR,ATL,1,8,0,2,12.7,0,66.7,,0,0,0.0,0,2,0,68.3,89.7,0,19,0.0,0,7,2,100.0,7,100.7,3,42.9,0,31,5,2.5,15.5,4.43,0,3.6,0,60.0,,0,0,0.0,0,0,0,70.5,60.4,2,9,0.0,0,23,3,91.3,21,27.5,5,23.8,0,18,12,4.0,6.0,0.86
Darren Waller,9637,TE,LV,1,8,0,23,6.0,0,100.0,,0,0,0.0,0,1,0,64.7,91.2,0,25,0.0,0,3,1,100.0,3,118.8,1,33.3,0,25,19,19.0,25.0,8.33,0,15.0,0,100.0,,0,0,0.0,0,3,0,72.1,82.0,0,31,5.0,1,20,4,95.0,19,118.8,4,21.1,0,85,25,6.3,21.3,4.47
Mark Ingram II,6180,HB,NO,1,8,0,20,-5.0,0,0.0,0.0,0,1,100.0,1,0,0,27.9,29.0,0,0,0.0,0,8,0,87.5,7,39.6,1,14.3,0,0,0,,,0.0,0,-0.8,0,100.0,,0,0,0.0,0,2,0,74.6,90.3,0,7,11.1,2,18,6,88.9,16,84.0,6,37.5,0,25,30,5.0,4.2,1.56
Dalton Schultz,47304,TE,DAL,1,8,0,9,8.7,0,66.7,,0,0,0.0,0,0,0,68.3,50.2,0,4,4.0,1,25,2,96.0,24,70.1,3,12.5,0,7,5,2.5,3.5,0.29,0,8.4,1,80.0,66.7,2,3,0.0,0,3,0,73.4,84.2,0,19,9.1,2,22,4,86.4,19,105.0,5,26.3,0,46,21,5.3,11.5,2.42
Tyler Boyd,10689,WR,CIN,1,8,0,7,,0,,,0,0,,0,0,0,,54.5,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,0,6.9,1,85.7,100.0,1,1,0.0,0,3,0,74.6,70.4,0,14,0.0,0,24,6,83.3,20,95.8,7,35.0,0,49,18,3.0,8.2,2.45
Travis Kelce,7844,TE,KC,1,8,0,16,9.0,0,66.7,,0,0,33.3,1,1,0,29.9,55.3,1,22,0.0,0,15,2,100.0,15,68.1,3,20.0,0,36,14,7.0,18.0,2.4,0,4.6,0,60.0,,0,0,0.0,0,2,0,70.5,66.4,0,24,4.2,1,24,3,91.7,22,83.8,5,22.7,0,38,19,6.3,12.7,1.73
Marquez Valdes-Scantling,47809,WR,GB,1,8,0,12,21.1,0,42.9,0.0,0,1,0.0,0,3,0,70.5,92.1,0,75,0.0,0,13,3,84.6,11,129.5,7,63.6,1,119,49,16.3,39.7,10.82,0,-4.0,0,100.0,,0,0,0.0,0,0,0,64.7,53.1,0,4,0.0,0,20,1,90.0,18,83.3,1,5.6,0,4,8,8.0,4.0,0.22
Adam Trautman,109795,TE,NO,1,8,0,20,1.5,0,100.0,100.0,2,2,0.0,0,1,0,68.3,68.8,0,10,18.2,2,11,2,72.7,8,79.2,2,25.0,0,4,1,0.5,2.0,0.5,0,9.0,0,25.0,50.0,1,2,0.0,0,1,0,64.7,80.5,1,18,15.4,2,13,1,84.6,11,45.8,4,36.4,1,18,0,0.0,18.0,1.64
