player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Darren Waller,9637,TE,LV,1,10.1,1,55.6,33.3,1,3,0,16.7,2,4,23,0,43.5,71.5,63.5,60.7,66.5,46.0,29,0,24,6.3,4,63,0,10,90.5,57,31.7,20,91.2,18,1,22.2,14,105,45,4.5,10.5,1.84
Amari Cooper,9437,WR,DAL,1,8.8,2,76.5,75.0,3,4,0,0.0,0,8,9,0,80.0,72.3,75.8,,74.8,0.0,0,0,28,0.0,0,62,0,13,93.5,58,37.1,23,139.1,17,2,62.9,39,139,30,2.3,10.7,2.4
Tyreek Hill,10799,WR,KC,1,15.8,0,73.3,0.0,0,2,1,0.0,0,8,16,0,78.7,72.1,90.5,,90.7,2.4,1,0,75,0.0,0,41,2,11,92.7,38,46.3,19,137.5,15,1,51.2,21,197,49,4.5,17.9,5.18
CeeDee Lamb,61570,WR,DAL,1,11.7,1,46.7,,0,0,0,22.2,2,5,9,0,35.3,72.4,76.4,64.9,78.3,0.0,0,1,31,1.9,1,54,0,7,87.0,47,40.7,22,64.3,15,1,55.6,30,104,60,8.6,14.9,2.21
Chris Godwin,11839,WR,TB,1,9.3,4,69.2,,0,0,0,18.2,2,7,30,1,38.4,19.2,65.3,,65.1,0.0,0,0,24,0.0,0,50,0,9,100.0,50,80.0,40,119.1,13,1,20.0,10,105,55,6.1,11.7,2.1
Cole Beasley,7330,WR,BUF,1,5.9,1,66.7,0.0,0,1,0,11.1,1,1,4,0,54.5,70.1,55.1,,55.0,0.0,0,0,12,0.0,0,61,0,8,90.2,55,98.4,60,78.5,12,0,1.6,1,60,26,3.3,7.5,1.09
Mike Williams,11762,WR,LAC,1,10.0,0,66.7,66.7,4,6,0,20.0,2,6,27,0,38.7,70.6,79.7,,78.5,0.0,0,0,20,0.0,0,44,0,8,93.2,41,9.1,4,113.9,12,1,90.9,40,82,19,2.4,10.3,2.0
D.J. Chark Jr.,47702,WR,JAX,1,16.3,0,25.0,50.0,1,2,0,40.0,2,3,15,0,28.0,65.8,66.7,,63.7,0.0,0,1,41,0.0,0,48,1,3,95.8,46,16.7,8,50.0,12,1,83.3,40,86,11,3.7,28.7,1.87
Stefon Diggs,9579,WR,BUF,1,10.5,0,75.0,0.0,0,1,0,0.0,0,4,4,0,78.7,71.5,69.2,,68.4,0.0,0,0,13,0.0,0,61,0,9,90.2,55,14.8,9,88.5,12,0,82.0,50,69,20,2.2,7.7,1.25
Keenan Allen,7857,WR,LAC,1,8.8,2,75.0,100.0,1,1,0,10.0,1,7,27,1,58.5,19.8,75.3,,75.4,2.3,1,0,17,0.0,0,43,0,9,93.0,40,65.1,28,99.3,12,0,30.2,13,100,42,4.7,11.1,2.5
Deebo Samuel,48274,WR,SF,1,8.3,0,75.0,100.0,1,1,0,10.0,1,6,28,1,57.0,17.3,86.7,,86.1,0.0,0,0,79,0.0,0,25,0,9,100.0,25,44.0,11,144.4,12,1,56.0,14,189,109,12.1,21.0,7.56
D'Andre Swift,57212,HB,DET,1,0.5,4,72.7,0.0,0,1,0,11.1,1,2,11,0,54.5,75.7,61.0,81.6,64.6,0.0,0,0,43,9.8,5,51,0,8,80.4,41,2.0,1,117.6,11,1,2.0,1,65,72,9.0,8.1,1.59
T.J. Hockenson,40912,TE,DET,1,6.5,1,72.7,0.0,0,2,0,0.0,0,7,11,0,78.0,71.1,76.4,70.2,75.3,27.9,17,1,23,3.3,2,61,0,8,86.9,53,63.9,39,91.9,11,1,8.2,5,97,48,6.0,12.1,1.83
Adam Thielen,8288,WR,MIN,1,7.2,0,90.0,100.0,3,3,0,0.0,0,5,18,0,78.0,71.1,66.9,,69.0,0.0,0,0,24,0.0,0,58,0,9,86.2,50,13.8,8,144.6,10,2,86.2,50,92,28,3.1,10.2,1.84
Diontae Johnson,33441,WR,PIT,1,5.8,0,50.0,50.0,1,2,0,0.0,0,2,25,0,73.4,68.0,66.1,,65.9,0.0,0,0,14,0.0,0,32,0,5,90.6,29,9.4,3,92.1,10,1,90.6,29,36,30,6.0,7.2,1.24
Allen Robinson II,8696,WR,CHI,1,4.3,0,60.0,0.0,0,3,0,14.3,1,3,6,0,49.2,68.8,59.5,,59.4,0.0,0,0,9,0.0,0,43,0,6,100.0,43,39.5,17,66.7,10,0,60.5,26,35,11,1.8,5.8,0.81
Christian McCaffrey,11763,HB,CAR,1,0.3,3,100.0,,0,0,0,0.0,0,6,5,0,78.0,78.8,70.9,82.6,93.4,0.0,0,0,22,23.3,7,30,0,9,73.3,22,3.3,1,107.9,9,0,0.0,0,89,86,9.6,9.9,4.05
Sterling Shepard,10674,WR,NYG,1,9.9,1,77.8,100.0,2,2,0,0.0,0,6,21,0,75.6,69.5,79.2,62.4,77.6,0.0,0,0,37,2.3,1,43,0,7,93.0,40,65.1,28,155.8,9,1,34.9,15,113,42,6.0,16.1,2.83
Jakobi Meyers,47468,WR,NE,1,6.4,0,66.7,0.0,0,1,0,14.3,1,4,19,0,49.7,68.8,64.5,73.4,64.3,2.3,1,0,22,4.5,2,44,0,6,86.4,38,79.5,35,78.0,9,0,18.2,8,44,21,3.5,7.3,1.16
Justin Jefferson,61398,WR,MIN,1,11.9,2,55.6,0.0,0,2,0,16.7,1,3,18,0,45.8,68.8,67.3,,63.8,0.0,0,0,34,0.0,0,58,0,5,86.2,50,20.7,12,81.3,9,0,79.3,46,71,35,7.0,14.2,1.42
Cooper Kupp,11824,WR,LA,1,9.2,3,77.8,50.0,1,2,0,0.0,0,3,26,0,75.6,70.8,81.5,,80.7,0.0,0,0,56,0.0,0,28,0,7,96.4,27,71.4,20,153.7,9,1,28.6,8,108,44,6.3,15.4,4.0
Marvin Jones Jr.,7158,WR,JAX,1,13.1,0,55.6,100.0,1,1,0,16.7,1,3,15,0,46.3,68.0,60.3,,64.4,0.0,0,0,33,0.0,0,52,0,5,94.2,49,34.6,18,121.1,9,1,65.4,34,77,14,2.8,15.4,1.57
Jamaal Williams,11889,HB,DET,1,0.2,3,88.9,,0,0,0,11.1,1,4,11,0,54.9,75.0,70.0,64.2,69.1,0.0,0,0,11,4.3,1,23,0,8,87.0,20,0.0,0,92.6,9,0,8.7,2,56,58,7.3,7.0,2.8
Hunter Renfrow,47509,WR,LV,1,7.3,3,66.7,,0,0,0,0.0,0,3,23,0,74.6,72.7,66.5,,68.5,0.0,0,0,27,0.0,0,40,0,6,92.5,37,67.5,27,90.0,9,0,32.5,13,70,46,7.7,11.7,1.89
Laviska Shenault Jr.,61220,WR,JAX,1,4.0,3,77.8,0.0,0,1,0,0.0,0,3,15,0,75.6,70.3,66.3,,64.4,0.0,0,1,14,0.0,0,44,0,7,93.2,41,81.8,36,50.2,9,0,18.2,8,50,38,5.4,7.1,1.22
Rob Gronkowski,5567,TE,TB,1,12.7,2,88.9,75.0,3,4,0,0.0,0,5,30,0,76.5,70.1,85.0,73.7,90.4,66.7,28,1,20,11.9,5,42,0,8,88.1,37,23.8,10,108.3,9,2,9.5,4,90,35,4.4,11.3,2.43
Calvin Ridley,48262,WR,ATL,1,11.3,1,62.5,50.0,1,2,0,16.7,1,3,2,0,46.3,68.0,58.7,,60.6,0.0,0,0,16,0.0,0,42,1,5,90.5,38,16.7,7,80.7,8,0,83.3,35,51,5,1.0,10.2,1.34
Jared Cook,5012,TE,LAC,1,8.9,0,62.5,0.0,0,2,0,16.7,1,3,27,0,45.8,68.0,60.1,73.9,59.8,36.1,13,0,23,8.3,3,36,0,5,86.1,31,52.8,19,83.3,8,0,11.1,4,56,27,5.4,11.2,1.81
D.J. Moore,48267,WR,CAR,1,11.4,1,75.0,,0,0,0,14.3,1,5,5,0,49.2,71.1,80.2,,76.7,0.0,0,0,27,0.0,0,34,0,6,100.0,34,14.7,5,106.3,8,0,85.3,29,80,20,3.3,13.3,2.35
James O'Shaughnessy,9606,TE,JAX,1,4.9,1,75.0,,0,0,0,0.0,0,2,15,0,74.6,68.8,71.9,,64.2,31.8,14,0,22,0.0,0,44,0,6,90.9,40,56.8,25,89.6,8,0,9.1,4,48,22,3.7,8.0,1.2
Travis Kelce,7844,TE,KC,1,7.7,3,85.7,,0,0,0,0.0,0,6,16,0,75.6,69.5,89.2,66.2,87.5,17.5,7,0,19,2.5,1,40,0,6,87.5,35,42.5,17,151.5,7,2,40.0,16,76,31,5.2,12.7,2.17
Corey Davis,11760,WR,NYJ,1,17.3,2,71.4,100.0,1,1,0,16.7,1,4,22,0,45.8,68.0,74.7,,72.7,2.5,1,0,35,0.0,0,40,0,5,92.5,37,12.5,5,153.3,7,2,85.0,34,97,31,6.2,19.4,2.62
James White,8765,HB,NE,1,4.0,0,85.7,,0,0,0,0.0,0,2,19,0,74.6,72.0,72.8,70.8,74.5,0.0,0,0,26,33.3,8,24,0,6,66.7,16,0.0,0,95.8,7,0,16.7,4,49,24,4.0,8.2,3.06
Darnell Mooney,48236,WR,CHI,1,7.1,0,71.4,0.0,0,1,0,0.0,0,1,6,0,73.4,68.0,58.0,,58.6,0.0,0,1,9,0.0,0,45,0,5,100.0,45,35.6,16,37.5,7,0,60.0,27,26,3,0.6,5.2,0.58
Leonard Fournette,11759,HB,TB,1,-1.0,0,71.4,50.0,1,2,0,16.7,1,3,30,0,45.8,74.7,64.0,75.1,54.3,0.0,0,1,10,6.5,2,31,0,5,93.5,29,0.0,0,38.1,7,0,22.6,7,27,35,7.0,5.4,0.93
Antonio Brown,5718,WR,TB,1,20.3,1,71.4,50.0,1,2,0,0.0,0,4,30,0,73.4,69.1,84.1,,80.0,0.0,0,0,47,0.0,0,36,0,5,100.0,36,11.1,4,153.3,7,1,88.9,32,121,27,5.4,24.2,3.36
DeAndre Hopkins,7808,WR,ARZ,1,12.1,0,85.7,,0,0,0,0.0,0,4,1,0,74.6,68.8,81.4,,80.7,0.0,0,0,38,0.0,0,35,0,6,97.1,34,14.3,5,155.7,7,2,85.7,30,83,26,4.3,13.8,2.44
Jerry Jeudy,61103,WR,DEN,1,11.7,1,85.7,100.0,1,1,0,0.0,0,4,10,0,74.6,68.8,82.7,,81.0,0.0,0,0,20,0.0,0,24,0,6,100.0,24,79.2,19,109.5,7,0,20.8,5,72,10,1.7,12.0,3.0
Brandin Cooks,8655,WR,HST,1,19.1,1,71.4,100.0,2,2,0,0.0,0,4,13,0,73.4,68.0,74.4,,74.5,0.0,0,0,52,0.0,0,37,0,5,94.6,35,35.1,13,113.7,7,0,62.2,23,132,18,3.6,26.4,3.77
DeVonta Smith,61100,WR,PHI,1,8.6,0,85.7,0.0,0,1,0,0.0,0,4,24,0,74.6,68.8,75.3,,71.0,0.0,0,0,19,0.0,0,39,0,6,94.9,37,17.9,7,148.5,7,1,82.1,32,71,16,2.7,11.8,1.92
Emmanuel Sanders,5606,WR,BUF,1,20.9,0,57.1,50.0,1,2,0,0.0,0,3,4,0,72.1,67.0,60.3,,61.9,0.0,0,0,16,0.0,0,58,1,4,89.7,52,32.8,19,80.7,7,0,67.2,39,52,5,1.3,13.0,1.0
Jonathan Taylor,57488,HB,IND,1,-0.7,0,85.7,,0,0,0,14.3,1,3,14,0,49.2,77.5,61.5,33.2,61.8,0.0,0,0,15,20.8,5,24,0,6,75.0,18,0.0,0,102.4,7,0,8.3,2,60,66,11.0,10.0,3.33
