player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Chris Godwin,11839,WR,TB,1,5.6,1,88.2,100.0,1,1,0,0.0,0,7,30,0,81.1,73.5,76.9,,77.6,0.0,0,0,36,0.0,0,49,0,15,98.0,48,85.7,42,101.7,17,0,14.3,7,143,65,4.3,9.5,2.98
Justin Jefferson,61398,WR,MIN,1,13.6,0,78.6,50.0,1,2,0,0.0,0,9,18,0,78.7,72.0,90.2,,89.9,0.0,0,0,48,0.0,0,46,0,11,95.7,44,26.1,12,142.6,14,1,71.7,33,182,40,3.6,16.5,4.14
Tee Higgins,61211,WR,CIN,1,13.7,3,64.3,75.0,3,4,0,10.0,1,7,7,0,56.7,70.6,82.5,,82.9,0.0,0,0,29,0.0,0,48,1,9,93.8,45,12.5,6,120.5,14,1,87.5,42,138,33,3.7,15.3,3.07
George Kittle,11901,TE,SF,1,8.7,3,75.0,,0,0,0,10.0,1,7,28,0,56.7,71.3,93.2,36.1,94.8,65.6,21,1,48,12.5,4,32,0,9,87.5,28,18.8,6,121.5,12,2,15.6,5,181,109,12.1,20.1,6.46
Russell Gage,44771,WR,ATL,1,8.2,3,91.7,50.0,1,2,0,8.3,1,7,2,1,60.2,20.4,75.9,,78.3,0.0,0,0,19,0.0,0,40,0,11,100.0,40,52.5,21,111.8,12,0,45.0,18,130,48,4.4,11.8,3.25
Diontae Johnson,33441,WR,PIT,1,9.7,3,66.7,,0,0,0,11.1,1,6,25,0,54.5,70.1,85.7,,84.1,2.9,1,0,29,0.0,0,34,0,8,94.1,32,0.0,0,133.7,12,2,97.1,33,105,52,6.5,13.1,3.28
Elijah Moore,84302,WR,NYJ,1,17.7,0,50.0,0.0,0,2,0,14.3,1,4,22,0,49.7,69.8,67.0,,65.6,0.0,0,0,29,0.0,0,37,0,6,94.6,35,37.8,14,98.3,12,1,62.2,23,77,25,4.2,12.8,2.2
Amon-Ra St. Brown,84470,WR,DET,1,7.3,0,83.3,0.0,0,2,0,0.0,0,5,11,0,78.0,71.7,71.5,,72.9,0.0,0,0,14,0.0,0,45,0,10,97.8,44,68.9,31,124.3,12,1,26.7,12,86,30,3.0,8.6,1.95
Jaylen Waddle,84088,WR,MIA,1,8.2,0,81.8,100.0,1,1,0,18.2,2,5,17,0,38.7,73.4,71.8,,70.7,0.0,0,0,25,0.0,0,38,0,9,97.4,37,52.6,20,100.8,11,0,47.4,18,90,18,2.0,10.0,2.43
CeeDee Lamb,61570,WR,DAL,1,12.3,3,63.6,80.0,4,5,0,0.0,0,4,9,0,75.6,73.0,84.6,,82.9,0.0,0,1,25,0.0,0,45,0,7,88.9,40,80.0,36,50.9,11,0,20.0,9,89,41,5.9,12.7,2.23
Cooper Kupp,11824,WR,LA,1,8.7,1,72.7,100.0,2,2,0,0.0,0,6,26,0,76.5,73.4,87.1,,85.5,0.0,0,0,43,0.0,0,41,0,8,95.1,39,43.9,18,141.9,11,1,51.2,21,129,57,7.1,16.1,3.31
Hunter Renfrow,47509,WR,LV,1,7.9,2,90.0,100.0,2,2,0,0.0,0,7,23,0,77.3,71.8,80.7,,81.7,0.0,0,0,28,0.0,0,43,0,9,93.0,40,79.1,34,109.2,10,0,20.9,9,102,27,3.0,11.3,2.55
Mike Gesicki,47153,TE,MIA,1,7.5,0,70.0,75.0,3,4,0,22.2,2,2,17,0,31.8,69.5,61.4,,60.9,2.9,1,0,17,0.0,0,35,0,7,97.1,34,62.9,22,79.6,10,0,34.3,12,46,19,2.7,6.6,1.35
Mike Evans,8642,WR,TB,1,12.5,0,70.0,100.0,1,1,0,0.0,0,5,30,0,75.6,69.5,68.4,,71.8,0.0,0,0,36,0.0,0,50,0,7,98.0,49,18.0,9,101.7,10,0,82.0,41,99,23,3.3,14.1,2.02
Tyler Conklin,47124,TE,MIN,1,5.4,0,77.8,75.0,3,4,0,0.0,0,4,18,0,75.6,69.5,74.5,67.1,76.6,80.0,36,0,19,17.8,8,45,1,7,80.0,36,15.6,7,92.6,9,0,4.4,2,56,35,5.0,8.0,1.56
Josh Jacobs,45953,HB,LV,1,-2.1,3,100.0,,0,0,0,0.0,0,2,23,0,77.3,76.6,68.3,28.0,75.0,0.0,0,0,10,10.8,4,37,0,9,81.1,30,16.2,6,84.3,9,0,5.4,2,38,57,6.3,4.2,1.27
Saquon Barkley,45791,HB,NYG,1,0.6,2,66.7,,0,0,0,25.0,2,2,21,0,29.8,75.3,45.3,10.4,38.1,0.0,0,0,11,13.2,5,38,1,6,84.2,32,10.5,4,70.1,9,0,13.2,5,19,26,4.3,3.2,0.59
David Montgomery,45719,HB,CHI,1,-0.8,1,88.9,100.0,1,1,0,0.0,0,3,6,0,77.3,78.6,75.5,83.9,82.2,3.2,1,1,12,22.6,7,31,0,8,64.5,20,3.2,1,50.7,9,0,6.5,2,51,54,6.8,6.4,2.55
Mark Andrews,47436,TE,BLT,1,12.7,0,44.4,0.0,0,1,0,20.0,1,3,3,0,41.6,67.0,60.5,,60.9,11.9,5,1,29,0.0,0,42,0,4,95.2,40,71.4,30,22.7,9,0,16.7,7,50,17,4.3,12.5,1.25
Michael Gallup,26075,WR,DAL,1,13.7,0,55.6,50.0,1,2,0,0.0,0,2,9,0,73.4,68.0,70.0,,69.3,0.0,0,0,17,0.0,0,45,0,5,91.1,41,2.2,1,102.1,9,1,97.8,44,36,6,1.2,7.2,0.88
Van Jefferson,47447,WR,LA,1,7.8,0,75.0,100.0,1,1,0,14.3,1,2,26,0,49.2,68.8,51.4,,56.1,2.7,1,0,19,0.0,0,37,1,6,94.6,35,43.2,16,125.5,8,1,54.1,20,41,7,1.2,6.8,1.17
Rob Gronkowski,5567,TE,TB,1,9.3,0,50.0,100.0,1,1,0,20.0,1,3,30,0,41.6,67.0,66.6,,64.6,53.5,23,0,27,0.0,0,43,0,4,97.7,42,34.9,15,113.5,8,2,11.6,5,58,25,6.3,14.5,1.38
Leonard Fournette,11759,HB,TB,1,0.9,1,87.5,,0,0,0,0.0,0,5,30,0,75.6,76.5,68.1,80.0,75.9,0.0,0,1,15,11.1,5,45,0,7,86.7,39,0.0,0,91.7,8,1,6.7,3,48,38,5.4,6.9,1.23
T.J. Hockenson,40912,TE,DET,1,12.9,0,50.0,100.0,1,1,0,20.0,1,3,11,0,41.6,67.0,54.5,69.9,62.2,26.2,11,1,25,4.8,2,42,0,4,92.9,39,64.3,27,69.3,8,1,9.5,4,49,3,0.8,12.3,1.26
D.K. Metcalf,47864,WR,SEA,1,17.3,0,62.5,50.0,1,2,0,0.0,0,4,29,0,73.4,68.0,71.3,,70.7,0.0,0,0,33,0.0,0,43,0,5,95.3,41,23.3,10,85.4,8,0,76.7,33,60,9,1.8,12.0,1.46
