player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Tee Higgins,61211,WR,CIN,1,15,0,7,12.4,0,33.3,25.0,1,4,0.0,0,1,0,70.5,60.4,0,11,0.0,0,22,3,100.0,22,42.4,9,40.9,0,25,5,1.7,8.3,1.14,0,10.8,1,75.0,100.0,1,1,0.0,0,2,0,70.5,88.3,0,11,0.0,0,7,3,100.0,7,96.9,4,57.1,0,31,9,3.0,10.3,4.43
Marquise Brown,61568,WR,BLT,1,14,0,3,-4.0,0,100.0,,0,0,0.0,0,0,0,64.7,54.7,0,3,0.0,0,13,1,92.3,12,79.2,1,8.3,0,3,7,7.0,3.0,0.25,0,25.3,0,27.3,0.0,0,2,0.0,0,1,0,70.5,70.4,0,39,0.0,0,35,3,97.1,34,79.7,11,32.4,1,59,0,0.0,19.7,1.74
Cooper Kupp,11824,WR,LA,1,13,0,26,15.0,2,83.3,,0,0,0.0,0,5,0,73.4,92.6,0,59,0.0,0,15,5,93.3,14,158.3,6,42.9,2,104,35,7.0,20.8,7.43,0,7.4,1,60.0,,0,0,25.0,1,2,0,36.8,65.9,0,29,5.0,1,20,3,85.0,17,82.9,5,29.4,0,37,13,4.3,12.3,2.18
Travis Kelce,7844,TE,KC,1,12,0,16,12.3,0,0.0,,0,0,,0,0,0,,52.6,0,0,0.0,0,13,0,100.0,13,39.6,3,23.1,0,0,0,,,0.0,0,6.9,1,75.0,,0,0,0.0,0,4,0,74.6,78.9,0,24,3.0,1,33,6,93.9,31,97.4,8,25.8,0,63,38,6.3,10.5,2.03
Terry McLaurin,48229,WR,WAS,1,11,0,32,25.5,0,50.0,50.0,1,2,0.0,0,1,0,64.7,69.8,0,40,0.0,0,13,1,92.3,12,135.4,2,16.7,1,40,0,0.0,40.0,3.33,0,12.7,3,71.4,100.0,2,2,0.0,0,4,0,73.4,82.6,0,28,0.0,0,22,5,100.0,22,107.4,7,31.8,0,77,40,8.0,15.4,3.5
Alvin Kamara,11822,HB,NO,1,11,0,20,-6.0,1,100.0,,0,0,0.0,0,1,0,64.7,62.9,0,13,0.0,0,11,1,90.9,10,118.8,1,10.0,0,13,19,19.0,13.0,1.3,0,1.4,2,87.5,,0,0,0.0,0,3,0,75.6,90.3,0,23,11.1,2,18,7,83.3,15,146.9,8,53.3,1,78,64,9.1,11.1,5.2
Chris Godwin,11839,WR,TB,1,11,0,30,9.0,0,66.7,0.0,0,1,0.0,0,2,0,68.3,78.9,0,21,0.0,0,12,2,100.0,12,107.6,3,25.0,0,36,22,11.0,18.0,3.0,0,8.5,0,100.0,,0,0,0.0,0,1,0,68.3,68.1,0,10,0.0,0,7,2,71.4,5,102.1,2,40.0,0,17,0,0.0,8.5,3.4
Ja'Marr Chase,84270,WR,CIN,1,10,0,7,12.1,2,71.4,0.0,0,1,0.0,0,5,0,73.4,91.7,1,82,0.0,0,22,5,100.0,22,113.7,7,31.8,1,147,99,19.8,29.4,6.68,0,13.0,1,100.0,100.0,1,1,0.0,0,2,1,70.5,73.4,0,27,0.0,0,9,3,100.0,9,118.8,3,33.3,0,54,15,5.0,18.0,6.0
DJ Moore,48267,WR,CAR,1,10,0,5,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,10.4,0,55.6,100.0,1,1,0.0,0,4,0,74.6,67.6,0,19,0.0,0,43,5,97.7,42,72.5,9,21.4,0,52,14,2.8,10.4,1.24
Deebo Samuel,48274,WR,SF,1,10,0,28,,0,,,0,0,,0,0,0,,54.9,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0,0,8.3,1,70.0,66.7,2,3,12.5,1,4,1,56.7,84.6,1,29,0.0,0,21,7,90.5,19,95.8,10,52.6,1,100,29,4.1,14.3,5.26
