player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Davante Adams,8688,WR,GB,1,16,0,12,9.0,1,57.1,100.0,2,2,0.0,0,3,0,72.1,82.6,0,20,0.0,0,16,4,100.0,16,77.7,7,43.8,0,47,16,4.0,11.8,2.94,0,20.5,0,75.0,0.0,0,1,0.0,0,5,0,74.6,93.7,1,59,0.0,0,17,6,100.0,17,77.1,8,47.1,0,154,42,7.0,25.7,9.06
Mike Williams,11762,WR,LAC,1,15,0,27,9.3,0,66.7,100.0,1,1,0.0,0,1,0,68.3,64.5,0,10,0.0,0,10,2,80.0,8,81.3,3,37.5,0,17,0,0.0,8.5,2.13,0,17.1,0,50.0,50.0,1,2,14.3,1,4,0,49.7,71.9,0,72,0.0,0,29,6,100.0,29,134.7,12,41.4,2,148,59,9.8,24.7,5.1
Robert Woods,7822,WR,LA,1,14,0,26,,0,,,0,0,,0,0,0,,54.1,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,7.9,0,90.9,,0,0,0.0,0,6,0,78.0,88.9,0,25,4.8,1,21,10,95.2,20,113.6,11,55.0,0,124,51,5.1,12.4,6.2
Tyreek Hill,10799,WR,KC,1,13,0,16,7.0,0,42.9,0.0,0,2,40.0,2,2,0,28.0,54.0,1,12,0.0,0,18,3,77.8,14,13.7,7,50.0,0,26,14,4.7,8.7,1.86,0,5.0,1,66.7,,0,0,0.0,0,2,0,72.1,61.4,0,17,0.0,0,35,4,94.3,33,83.3,6,18.2,0,37,29,7.3,9.3,1.12
Mark Andrews,47436,TE,BLT,1,13,0,3,4.0,0,100.0,,0,0,0.0,0,1,0,68.3,91.7,0,4,0.0,0,3,1,66.7,2,122.9,1,50.0,1,4,0,0.0,4.0,2.0,0,10.1,1,80.0,100.0,2,2,0.0,0,6,0,76.5,90.6,0,28,0.0,0,30,8,100.0,30,118.8,10,33.3,0,136,46,5.8,17.0,4.53
Kadarius Toney,61245,WR,NYG,1,12,0,21,13.2,1,83.3,100.0,2,2,0.0,0,5,0,73.4,93.8,0,38,0.0,0,12,5,100.0,12,118.8,6,50.0,0,106,35,7.0,21.2,8.83,0,7.3,2,83.3,100.0,1,1,16.7,1,3,0,45.8,85.4,0,35,0.0,0,12,5,91.7,11,118.8,6,54.5,0,83,54,10.8,16.6,7.55
Mecole Hardman Jr.,42683,WR,KC,1,12,0,16,5.5,0,100.0,,0,0,0.0,0,1,0,29.9,53.2,0,8,0.0,0,16,2,75.0,12,95.8,2,16.7,0,14,3,1.5,7.0,1.17,0,8.4,2,75.0,0.0,0,1,0.0,0,1,0,74.6,67.2,0,26,0.0,0,30,6,96.7,29,92.7,8,27.6,0,54,16,2.7,9.0,1.86
Terry McLaurin,48229,WR,WAS,1,11,0,32,18.2,0,16.7,16.7,1,6,0.0,0,1,0,64.7,63.9,0,18,0.0,0,13,1,84.6,11,39.6,6,54.5,0,18,-1,-1.0,18.0,1.64,0,10.0,0,60.0,0.0,0,2,0.0,0,1,0,70.5,62.3,0,13,0.0,0,30,3,93.3,28,75.4,5,17.9,0,28,16,5.3,9.3,1.0
Courtland Sutton,48164,WR,DEN,1,10,0,10,16.8,0,80.0,,0,0,0.0,0,4,0,72.1,88.6,0,39,0.0,0,10,4,90.0,9,158.3,5,55.6,1,90,8,2.0,22.5,10.0,0,13.8,0,75.0,,0,0,0.0,0,1,0,70.5,74.2,0,12,0.0,0,18,3,100.0,18,95.8,4,22.2,0,30,6,2.0,10.0,1.67
Myles Gaskin,45914,HB,MIA,1,10,0,17,-2.5,1,100.0,,0,0,0.0,0,2,0,68.3,88.5,0,12,37.5,3,8,2,50.0,4,133.3,2,50.0,1,13,18,9.0,6.5,3.25,0,1.4,1,100.0,,0,0,0.0,0,1,0,75.6,80.1,0,24,14.3,3,21,7,76.2,16,141.4,7,43.8,1,59,49,7.0,8.4,3.69
Marquise Brown,61568,WR,BLT,1,10,0,3,9.0,0,0.0,,0,0,,0,0,0,,56.5,0,0,0.0,0,3,0,66.7,2,39.6,1,50.0,0,0,0,,,0.0,0,12.6,2,100.0,100.0,1,1,0.0,0,4,0,75.6,74.9,0,43,0.0,0,39,7,100.0,39,158.3,7,17.9,1,113,25,3.6,16.1,2.9
Kyle Pitts,83964,TE,ATL,1,10,0,2,10.0,0,100.0,100.0,1,1,0.0,0,2,0,70.5,82.3,0,22,8.3,1,12,3,75.0,9,118.8,3,33.3,0,46,16,5.3,15.3,5.11,0,11.7,0,83.3,0.0,0,1,0.0,0,3,0,74.6,87.3,0,39,4.0,1,25,5,92.0,23,116.0,6,26.1,0,71,7,1.4,14.2,3.09
Chris Godwin,11839,WR,TB,1,10,0,30,6.2,0,60.0,0.0,0,1,0.0,0,3,0,70.5,75.3,0,18,0.0,0,17,3,100.0,17,82.1,5,29.4,0,36,33,11.0,12.0,2.12,0,14.0,2,75.0,,0,0,0.0,0,1,0,70.5,71.3,0,14,6.7,1,15,3,93.3,14,95.8,4,28.6,0,30,23,7.7,10.0,2.14
DeAndre Hopkins,7808,WR,ARZ,1,9,0,1,9.8,0,100.0,100.0,2,2,0.0,0,4,0,72.1,94.0,0,23,0.0,0,5,4,100.0,5,154.2,4,80.0,1,46,8,2.0,11.5,9.2,0,30.5,0,50.0,0.0,0,1,0.0,0,2,0,68.3,68.5,0,30,0.0,0,25,2,96.0,24,86.5,4,16.7,0,41,3,1.5,20.5,1.71
Keenan Allen,7857,WR,LAC,1,9,0,27,15.0,0,60.0,0.0,0,2,25.0,1,3,0,36.2,78.8,0,37,0.0,0,11,3,81.8,9,104.2,5,55.6,0,69,10,3.3,23.0,7.67,0,0.5,0,75.0,0.0,0,1,0.0,0,0,0,70.5,51.7,0,4,0.0,0,36,3,97.2,35,77.1,4,11.4,0,6,10,3.3,2.0,0.17
Cooper Kupp,11824,WR,LA,1,9,0,26,16.5,0,50.0,100.0,1,1,0.0,0,1,0,64.7,67.0,0,13,0.0,0,7,1,100.0,7,70.8,2,28.6,0,13,0,0.0,13.0,1.86,0,11.6,0,100.0,,0,0,0.0,0,3,0,73.4,85.1,0,33,0.0,0,20,5,100.0,20,118.8,5,25.0,0,74,16,3.2,14.8,3.7
Tim Patrick,12087,WR,DEN,1,9,0,10,8.5,0,75.0,,0,0,0.0,0,3,0,70.5,83.5,0,19,0.0,0,10,3,90.0,9,102.1,4,44.4,0,36,10,3.3,12.0,4.0,0,8.3,0,66.7,0.0,0,1,0.0,0,0,0,68.3,53.6,0,10,0.0,0,20,2,100.0,20,78.5,3,15.0,0,15,6,3.0,7.5,0.75
Tyler Lockett,9502,WR,SEA,1,9,0,29,3.0,0,100.0,,0,0,0.0,0,0,0,64.7,44.8,0,4,0.0,0,9,1,77.8,7,83.3,1,14.3,0,4,1,1.0,4.0,0.57,0,17.0,0,50.0,33.3,1,3,0.0,0,3,0,72.1,77.6,2,25,0.0,0,28,3,92.9,26,35.4,6,23.1,0,45,1,0.3,15.0,1.73
Travis Kelce,7844,TE,KC,1,9,0,16,8.5,0,50.0,,0,0,0.0,0,1,0,68.3,67.2,0,1,5.6,1,18,1,66.7,12,95.8,2,16.7,1,1,3,3.0,1.0,0.08,0,11.8,2,66.7,100.0,1,1,0.0,0,2,0,72.1,57.0,0,12,2.6,1,39,4,92.3,36,86.1,6,16.7,0,41,13,3.3,10.3,1.14
