player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
A.J. Brown,48327,WR,TEN,1,16,0,31,5.8,1,60.0,0.0,0,2,0.0,0,1,0,70.5,67.5,0,12,0.0,0,9,3,100.0,9,64.6,5,55.6,0,9,5,1.7,3.0,1.0,0,13.8,1,77.8,66.7,2,3,12.5,1,6,0,52.1,92.8,0,42,0.0,0,20,7,85.0,17,155.8,9,52.9,1,123,17,2.4,17.6,7.24
Antonio Brown,5718,WR,TB,1,14,0,30,12.2,0,33.3,100.0,1,1,33.3,1,2,0,30.0,61.2,0,11,0.0,0,15,2,86.7,13,44.4,6,46.2,0,21,2,1.0,10.5,1.62,0,5.8,0,100.0,,0,0,0.0,0,4,0,74.6,85.7,0,22,0.0,0,11,6,90.9,10,100.0,6,60.0,0,48,13,2.2,8.0,4.8
Stefon Diggs,9579,WR,BUF,1,13,0,4,8.6,3,57.1,0.0,0,1,0.0,0,2,0,72.1,74.2,0,23,0.0,0,27,4,92.6,25,83.6,7,28.0,0,57,31,7.8,14.3,2.28,0,9.2,0,40.0,,0,0,33.3,1,1,0,29.9,54.5,0,10,0.0,0,15,2,100.0,15,48.8,5,33.3,0,16,2,1.0,8.0,1.07
Zach Ertz,7816,TE,ARZ,1,13,0,1,9.4,1,40.0,50.0,1,2,0.0,0,2,0,68.3,77.8,0,11,0.0,0,8,2,100.0,8,52.9,5,62.5,0,21,12,6.0,10.5,2.63,0,2.2,0,80.0,,0,0,0.0,0,1,0,72.1,60.3,0,10,3.7,1,27,4,96.3,26,82.5,5,19.2,0,19,17,4.3,4.8,0.73
Justin Jefferson,61398,WR,MIN,1,13,0,18,13.0,0,100.0,,0,0,0.0,0,1,0,64.7,73.4,0,16,0.0,0,4,1,100.0,4,118.8,1,25.0,0,16,3,3.0,16.0,4.0,0,13.0,2,63.6,75.0,3,4,0.0,0,3,0,75.6,81.2,0,34,0.0,0,31,7,100.0,31,93.0,11,35.5,0,100,38,5.4,14.3,3.23
Tee Higgins,61211,WR,CIN,1,13,0,7,6.5,0,100.0,100.0,1,1,0.0,0,2,0,68.3,80.5,0,10,0.0,0,6,2,83.3,5,129.2,2,40.0,2,11,0,0.0,5.5,2.2,0,10.7,0,100.0,100.0,2,2,0.0,0,6,0,74.6,84.1,0,20,3.4,1,29,6,89.7,26,118.8,6,23.1,0,89,25,4.2,14.8,3.42
Marvin Jones Jr.,7158,WR,JAX,1,13,0,15,14.7,0,33.3,33.3,1,3,0.0,0,1,0,64.7,57.9,0,10,0.0,0,11,1,90.9,10,43.8,3,30.0,0,10,1,1.0,10.0,1.0,0,10.8,0,66.7,0.0,0,1,14.3,1,3,0,49.2,63.8,0,19,0.0,0,27,6,96.3,26,83.6,9,34.6,0,56,5,0.8,9.3,2.15
Davante Adams,8688,WR,GB,1,13,0,12,9.8,0,75.0,,0,0,25.0,1,2,0,36.2,66.8,0,12,0.0,0,9,3,100.0,9,130.2,4,44.4,1,25,3,1.0,8.3,2.78,0,9.0,0,75.0,0.0,0,1,25.0,1,1,0,42.1,73.3,0,33,0.0,0,18,3,94.4,17,116.7,4,23.5,0,51,19,6.3,17.0,3.0
Michael Pittman Jr.,29049,WR,IND,1,12,0,14,2.0,0,66.7,50.0,1,2,0.0,0,2,0,72.1,72.1,0,10,0.0,0,11,4,81.8,9,77.8,6,66.7,0,29,26,6.5,7.3,3.22,0,8.2,0,60.0,,0,0,0.0,0,2,0,70.5,67.5,0,20,0.0,0,23,3,82.6,19,86.3,5,26.3,0,41,13,4.3,13.7,2.16
Jaylen Waddle,84088,WR,MIA,1,12,0,17,4.4,0,80.0,,0,0,0.0,0,4,0,72.1,88.7,0,18,0.0,0,11,4,90.9,10,140.4,5,50.0,1,41,26,6.5,10.3,4.1,0,7.1,1,85.7,,0,0,0.0,0,2,0,75.6,82.7,0,24,0.0,0,20,6,90.0,18,97.0,7,38.9,0,51,31,5.2,8.5,2.83
