player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Sterling Shepard,10674,WR,NYG,1,7.7,1,71.4,100.0,2,2,0,16.7,2,5,21,0,41.1,71.1,57.6,,59.2,0.0,0,1,14,0.0,0,55,0,10,98.2,54,72.7,40,54.5,14,0,27.3,15,76,27,2.7,7.6,1.41
Justin Jefferson,61398,WR,MIN,1,9.9,1,57.1,25.0,1,4,0,0.0,0,2,18,1,76.5,18.5,56.9,,56.3,0.0,0,0,26,0.0,0,50,0,8,96.0,48,32.0,16,73.5,14,0,68.0,34,80,52,6.5,10.0,1.67
Antonio Brown,5718,WR,TB,1,10.2,1,69.2,50.0,1,2,0,0.0,0,5,30,0,77.3,70.6,81.3,,80.1,0.0,0,1,27,0.0,0,30,0,9,100.0,30,23.3,7,83.2,13,1,76.7,23,93,45,5.0,10.3,3.1
Brandin Cooks,8655,WR,HST,1,12.8,1,69.2,50.0,2,4,0,10.0,1,5,13,0,56.7,70.6,69.0,,70.8,0.0,0,1,20,0.0,0,43,0,9,97.7,42,20.9,9,56.3,13,0,79.1,34,89,13,1.4,9.9,2.12
Courtland Sutton,48164,WR,DEN,1,18.2,1,61.5,0.0,0,1,0,0.0,0,7,10,0,77.3,70.6,70.2,,69.1,0.0,0,1,18,0.0,0,53,1,8,94.3,50,9.4,5,77.1,13,1,90.6,48,94,26,3.3,11.8,1.88
D.J. Moore,48267,WR,CAR,1,16.2,0,38.5,,0,0,0,37.5,3,3,5,1,27.5,17.0,48.6,,49.8,0.0,0,0,25,0.0,0,53,0,5,88.7,47,11.3,6,57.5,13,0,88.7,47,73,34,6.8,14.6,1.55
Jaylen Waddle,84088,WR,MIA,1,9.8,1,76.9,50.0,1,2,0,0.0,0,6,17,0,78.0,74.5,70.6,,72.0,2.1,1,1,14,0.0,0,48,1,10,100.0,48,64.6,31,96.2,13,2,31.3,15,70,32,3.2,7.0,1.46
Diontae Johnson,33441,WR,PIT,1,11.5,1,69.2,50.0,1,2,0,10.0,1,5,25,0,41.8,71.7,63.4,,60.8,0.0,0,0,23,0.0,0,42,1,9,90.5,38,14.3,6,82.5,13,0,85.7,36,71,23,2.6,7.9,1.87
Tyreek Hill,10799,WR,KC,1,6.5,2,75.0,,0,0,0,10.0,1,6,16,0,58.5,71.1,80.5,,78.9,0.0,0,1,19,0.0,0,35,0,9,88.6,31,74.3,26,84.0,12,1,25.7,9,76,27,3.0,8.4,2.45
Cooper Kupp,11824,WR,LA,1,8.9,0,75.0,100.0,1,1,0,18.2,2,7,26,0,38.7,71.8,84.4,,78.8,0.0,0,2,30,0.0,0,32,0,9,100.0,32,68.8,22,109.7,12,2,31.3,10,130,66,7.3,14.4,4.06
Adam Thielen,8288,WR,MIN,1,8.9,3,91.7,80.0,4,5,0,0.0,0,6,18,0,78.7,71.5,84.6,,81.5,0.0,0,0,35,0.0,0,52,0,11,96.2,50,21.2,11,138.2,12,1,78.8,41,126,45,4.1,11.5,2.52
