player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Tyreek Hill,10799,WR,KC,1,16,0,16,10.0,0,100.0,,0,0,0.0,0,1,0,64.7,73.4,0,9,0.0,0,3,1,100.0,3,104.2,1,33.3,0,9,-1,-1.0,9.0,3.0,0,12.5,1,63.6,0.0,0,1,12.5,1,5,0,52.5,77.2,0,15,0.0,0,31,7,93.5,29,79.0,11,37.9,0,63,48,6.9,9.0,2.17
Michael Pittman Jr.,29049,WR,IND,1,15,0,14,9.2,0,66.7,0.0,0,2,0.0,0,2,0,72.1,68.1,0,12,0.0,0,18,4,94.4,17,112.5,6,35.3,1,22,6,1.5,5.5,1.29,0,10.1,2,57.1,100.0,1,1,20.0,1,0,0,45.8,58.5,1,8,0.0,0,36,4,88.9,32,22.6,7,21.9,0,19,5,1.3,4.8,0.59
Michael Carter,57337,HB,NYJ,1,13,0,22,10.0,0,0.0,,0,0,,0,0,0,,55.8,0,0,20.0,1,5,0,80.0,4,39.6,1,25.0,0,0,0,,,0.0,0,-1.2,5,77.8,,0,0,12.5,1,4,0,52.1,81.7,1,23,4.5,1,22,7,90.9,20,63.7,9,45.0,0,79,96,13.7,11.3,3.95
Diontae Johnson,33441,WR,PIT,1,13,0,25,4.0,0,66.7,0.0,0,1,0.0,0,1,0,68.3,78.4,0,50,0.0,0,6,2,100.0,6,109.7,3,50.0,0,56,52,26.0,28.0,9.33,0,11.7,0,57.1,,0,0,0.0,0,3,0,72.1,71.7,0,17,0.0,0,21,4,95.2,20,74.7,7,35.0,0,42,2,0.5,10.5,2.1
Tyler Lockett,9502,WR,SEA,1,13,0,29,16.0,0,100.0,100.0,1,1,0.0,0,3,0,70.5,93.2,0,28,0.0,0,7,3,85.7,6,118.8,3,50.0,0,64,16,5.3,21.3,10.67,0,6.8,0,88.9,0.0,0,1,0.0,0,2,0,76.5,70.2,0,9,0.0,0,18,8,88.9,16,89.8,9,56.3,0,50,9,1.1,6.3,3.13
DeVante Parker,9447,WR,MIA,1,12,0,17,6.8,0,50.0,0.0,0,1,33.3,1,1,0,29.9,54.8,0,12,0.0,0,17,2,94.1,16,57.3,4,25.0,0,13,9,4.5,6.5,0.81,0,9.9,1,75.0,100.0,2,2,0.0,0,3,0,74.6,86.3,1,23,0.0,0,24,6,95.8,23,62.5,8,34.8,0,72,19,3.2,12.0,3.13
Amari Cooper,9437,WR,DAL,1,12,0,9,16.1,0,50.0,100.0,2,2,0.0,0,4,1,72.1,73.7,0,33,0.0,0,17,4,88.2,15,115.1,8,53.3,1,61,16,4.0,15.3,4.07,0,14.0,0,100.0,100.0,1,1,0.0,0,3,0,70.5,80.2,0,29,0.0,0,18,3,94.4,17,118.8,3,17.6,0,51,9,3.0,17.0,3.0
Aaron Jones,11937,HB,GB,1,11,0,12,9.8,0,0.0,0.0,0,1,100.0,1,0,0,28.0,29.5,0,0,20.0,3,15,0,73.3,11,39.6,4,36.4,0,0,0,,,0.0,0,-1.1,2,100.0,,0,0,0.0,0,1,0,75.6,82.1,0,19,0.0,0,11,7,100.0,11,97.0,7,63.6,0,51,59,8.4,7.3,4.64
A.J. Brown,48327,WR,TEN,1,11,0,31,11.3,2,100.0,100.0,1,1,0.0,0,3,0,73.4,93.7,0,57,0.0,0,12,4,91.7,11,158.3,4,36.4,1,94,49,12.3,23.5,8.55,0,8.9,0,85.7,100.0,1,1,0.0,0,1,0,74.6,68.5,0,14,0.0,0,21,6,95.2,20,103.0,7,35.0,0,61,12,2.0,10.2,3.05
Cole Beasley,7330,WR,BUF,1,11,0,4,9.7,0,83.3,0.0,0,1,0.0,0,4,0,73.4,85.6,0,20,0.0,0,21,5,85.7,18,115.3,6,33.3,0,70,20,4.0,14.0,3.89,0,4.8,0,100.0,,0,0,0.0,0,1,0,72.1,62.2,0,20,0.0,0,19,4,89.5,17,97.9,4,23.5,0,30,11,2.8,7.5,1.76
