player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Davante Adams,8688,WR,GB,1,14.6,1,68.8,75.0,3,4,0,0.0,0,9,12,0,78.7,71.5,93.0,,93.2,0.0,0,1,59,0.0,0,37,0,11,100.0,37,13.5,5,106.3,16,1,86.5,32,206,58,5.3,18.7,5.57
Mike Williams,11762,WR,LAC,1,15.5,0,53.3,66.7,2,3,0,11.1,1,5,27,0,54.9,70.1,68.6,,70.4,0.0,0,0,72,0.0,0,42,0,8,92.9,39,14.3,6,131.9,15,2,85.7,36,165,59,7.4,20.6,4.23
Robert Woods,7822,WR,LA,1,9.3,0,85.7,100.0,1,1,0,0.0,0,8,26,0,79.4,71.9,87.0,62.3,85.7,0.0,0,0,25,2.7,1,37,0,12,97.3,36,40.5,15,111.3,14,0,59.5,22,150,51,4.3,12.5,4.17
Tyreek Hill,10799,WR,KC,1,6.1,1,53.8,0.0,0,2,0,22.2,2,4,16,0,31.8,70.3,58.2,,56.8,0.0,0,1,17,0.0,0,60,0,7,90.0,54,55.0,33,35.1,13,0,45.0,27,63,43,6.1,9.0,1.17
Mark Andrews,47436,TE,BLT,1,8.7,1,84.6,100.0,2,2,0,0.0,0,8,3,0,80.0,72.3,93.2,,92.1,32.6,14,0,28,0.0,0,43,0,11,95.3,41,62.8,27,153.4,13,2,4.7,2,147,46,4.2,13.4,3.59
Kadarius Toney,61245,WR,NYG,1,10.3,3,83.3,100.0,3,3,1,9.1,1,8,21,0,58.5,72.2,92.4,,93.3,0.0,0,0,38,0.0,0,25,1,10,96.0,24,36.0,9,118.8,12,0,64.0,16,189,89,8.9,18.9,7.88
Mecole Hardman,42683,WR,KC,1,7.0,2,75.0,0.0,0,1,0,0.0,0,3,16,0,56.7,72.8,62.3,,61.8,0.0,0,1,26,0.0,0,50,0,9,90.0,45,60.0,30,56.3,12,0,38.0,19,76,23,2.6,8.4,1.69
Terry McLaurin,48229,WR,WAS,1,14.5,0,36.4,12.5,1,8,0,0.0,0,2,32,0,72.1,67.0,64.3,,61.9,0.0,0,0,18,0.0,0,48,0,4,89.6,43,27.1,13,49.8,11,0,72.9,35,46,15,3.8,11.5,1.07
Courtland Sutton,48164,WR,DEN,1,15.1,0,70.0,,0,0,0,0.0,0,5,10,0,75.6,69.5,78.0,,76.5,0.0,0,1,39,0.0,0,39,0,7,94.9,37,10.3,4,104.2,10,1,89.7,35,120,14,2.0,17.1,3.24
Myles Gaskin,45914,HB,MIA,1,0.6,2,100.0,,0,0,0,0.0,0,3,17,0,78.0,73.9,71.2,84.6,88.7,0.0,0,0,24,21.9,7,32,0,10,68.8,22,0.0,0,137.1,10,2,0.0,0,74,68,6.8,7.4,3.36
Marquise Brown,61568,WR,BLT,1,10.6,2,90.0,100.0,2,2,0,0.0,0,5,3,0,77.3,70.6,74.0,,72.8,0.0,0,0,43,0.0,0,53,0,9,96.2,51,15.1,8,158.3,10,2,84.9,45,125,29,3.2,13.9,2.45
