player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Terry McLaurin,48229,WR,WAS,1,8.1,0,78.6,100.0,4,4,0,0.0,0,7,32,0,78.7,71.5,75.5,,74.3,0.0,0,1,18,0.0,0,52,0,11,96.2,50,26.9,14,92.6,14,1,73.1,38,107,35,3.2,9.7,2.14
Brandin Cooks,8655,WR,HST,1,11.9,0,64.3,50.0,1,2,1,0.0,0,4,13,0,77.3,70.6,70.1,,68.9,0.0,0,0,22,0.0,0,33,1,9,90.9,30,33.3,11,102.7,14,1,66.7,22,78,25,2.8,8.7,2.6
Diontae Johnson,33441,WR,PIT,1,11.3,2,75.0,100.0,1,1,0,0.0,0,6,25,0,77.3,70.6,72.3,,73.1,0.0,0,1,41,0.0,0,41,1,9,100.0,41,7.3,3,66.3,12,0,92.7,38,105,58,6.4,11.7,2.56
Courtland Sutton,48164,WR,DEN,1,21.2,0,75.0,50.0,2,4,0,0.0,0,5,10,0,77.3,70.6,90.6,,90.2,0.0,0,0,55,0.0,0,32,0,9,96.9,31,15.6,5,116.7,12,0,84.4,27,159,30,3.3,17.7,5.13
D.J. Moore,48267,WR,CAR,1,8.1,1,72.7,75.0,3,4,0,0.0,0,5,5,0,77.3,70.6,76.3,,75.5,0.0,0,0,20,0.0,0,41,0,8,92.7,38,22.0,9,122.9,11,1,78.0,32,79,33,4.1,9.9,2.08
Michael Pittman Jr.,29049,WR,IND,1,12.9,0,72.7,,0,0,0,0.0,0,5,14,0,76.5,70.1,73.9,,75.5,0.0,0,0,42,0.0,0,43,0,8,97.7,42,23.3,10,109.3,11,0,76.7,33,123,26,3.3,15.4,2.93
D.K. Metcalf,47864,WR,SEA,1,8.8,1,54.5,0.0,0,2,1,0.0,0,2,29,0,74.6,68.8,52.5,,59.2,0.0,0,0,16,0.0,0,37,3,6,94.6,35,24.3,9,67.6,11,0,75.7,28,53,25,4.2,8.8,1.51
Cooper Kupp,11824,WR,LA,1,8.6,2,81.8,,0,0,0,0.0,0,8,26,0,77.3,72.4,90.6,,92.2,0.0,0,1,44,0.0,0,32,0,9,100.0,32,78.1,25,120.5,11,2,18.8,6,163,103,11.4,18.1,5.09
Tyler Lockett,9502,WR,SEA,1,15.0,1,72.7,0.0,0,1,0,0.0,0,4,29,0,76.5,70.1,78.8,,80.6,0.0,0,0,63,0.0,0,38,0,8,94.7,36,36.8,14,145.1,11,1,63.2,24,178,67,8.4,22.3,4.94
Mike Williams,11762,WR,LAC,1,9.7,1,70.0,0.0,0,2,0,0.0,0,4,27,0,76.5,70.1,77.8,,76.6,0.0,0,0,27,0.0,0,39,0,7,89.7,35,20.5,8,131.7,10,1,79.5,31,91,47,6.7,13.0,2.6
