player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,1,14,0,26,2.5,0,50.0,,0,0,0.0,0,1,0,64.7,60.0,1,17,0.0,0,17,1,100.0,17,39.6,2,11.8,0,17,12,12.0,17.0,1.0,0,5.0,1,81.8,33.3,1,3,0.0,0,5,0,77.3,68.0,0,13,0.0,0,36,9,94.4,34,93.9,11,32.4,0,72,47,5.2,8.0,2.12
Davante Adams,8688,WR,GB,1,14,0,12,11.3,0,42.9,0.0,0,1,0.0,0,1,0,70.5,56.4,0,6,0.0,0,15,3,93.3,14,50.3,7,50.0,0,10,4,1.3,3.3,0.71,0,10.6,0,42.9,50.0,1,2,0.0,0,3,0,70.5,75.1,1,14,0.0,0,19,3,100.0,19,17.3,7,36.8,0,32,14,4.7,10.7,1.68
Ja'Marr Chase,84270,WR,CIN,1,13,0,7,5.0,0,0.0,0.0,0,1,,0,0,0,,52.9,2,0,0.0,0,12,0,91.7,11,0.0,2,18.2,0,0,0,,,0.0,0,15.9,0,50.0,0.0,0,5,16.7,1,1,1,46.3,45.8,0,15,0.0,0,30,5,100.0,30,60.4,10,33.3,0,40,25,5.0,8.0,1.33
Keenan Allen,7857,WR,LAC,1,13,0,27,7.4,0,85.7,100.0,1,1,0.0,0,2,0,74.6,79.0,0,17,0.0,0,14,6,92.9,13,98.8,7,53.8,0,54,17,2.8,9.0,4.15,0,4.3,0,100.0,100.0,1,1,0.0,0,3,0,74.6,73.4,0,18,0.0,0,21,6,100.0,21,101.4,6,28.6,0,50,24,4.0,8.3,2.38
Brandin Cooks,8655,WR,HST,1,12,0,13,13.5,1,33.3,,0,0,0.0,0,1,0,68.3,60.0,1,10,0.0,0,25,2,96.0,24,2.8,6,25.0,0,16,6,3.0,8.0,0.67,0,13.0,0,33.3,,0,0,0.0,0,0,0,64.7,61.4,0,9,0.0,0,16,1,100.0,16,42.4,3,18.8,0,9,0,0.0,9.0,0.56
Darren Waller,9637,TE,LV,1,11,0,23,6.5,0,50.0,0.0,0,1,0.0,0,1,0,64.7,71.1,0,19,0.0,0,7,1,100.0,7,83.3,2,28.6,0,19,11,11.0,19.0,2.71,0,8.6,0,85.7,100.0,2,2,0.0,0,4,0,74.6,75.7,0,24,9.4,3,32,6,87.5,28,110.1,7,25.0,0,73,17,2.8,12.2,2.61
Cole Beasley,7330,WR,BUF,1,11,0,4,4.5,0,50.0,,0,0,0.0,0,1,0,64.7,65.5,1,2,0.0,0,8,1,100.0,8,16.7,2,25.0,0,2,0,0.0,2.0,0.25,0,6.5,0,75.0,,0,0,14.3,1,2,0,49.2,61.7,0,9,0.0,0,27,6,92.6,25,80.7,8,32.0,0,31,14,2.3,5.2,1.24
A.J. Brown,48327,WR,TEN,1,11,0,31,9.0,0,50.0,100.0,1,1,0.0,0,1,0,68.3,68.7,0,16,0.0,0,7,2,85.7,6,67.7,4,66.7,0,23,2,1.0,11.5,3.83,0,8.0,1,33.3,0.0,0,2,50.0,2,1,0,27.3,47.4,1,3,0.0,0,19,2,100.0,19,2.8,6,31.6,0,4,6,3.0,2.0,0.21
Marquise Brown,61568,WR,BLT,1,11,0,3,5.3,0,75.0,100.0,1,1,0.0,0,1,0,73.4,63.3,0,20,0.0,0,18,3,83.3,15,96.9,4,26.7,0,31,9,3.0,10.3,2.07,0,9.2,1,83.3,,0,0,0.0,0,3,0,73.4,78.2,0,22,0.0,0,28,5,100.0,28,118.8,6,21.4,0,82,70,14.0,16.4,2.93
Tyreek Hill,10799,WR,KC,1,11,0,16,13.0,0,33.3,,0,0,0.0,0,1,0,68.3,65.7,0,13,0.0,0,10,1,90.0,9,47.9,3,33.3,0,13,0,0.0,13.0,1.44,0,23.3,0,33.3,,0,0,0.0,0,2,0,68.3,72.6,0,12,0.0,0,12,2,91.7,11,45.1,6,54.5,0,22,3,1.5,11.0,2.0
Jaylen Waddle,84088,WR,MIA,1,10,0,17,5.0,0,100.0,100.0,1,1,0.0,0,2,0,70.5,69.9,0,14,0.0,0,15,3,93.3,14,108.3,3,21.4,0,30,15,5.0,10.0,2.14,0,11.9,0,71.4,,0,0,0.0,0,3,0,73.4,73.3,2,17,0.0,0,24,5,95.8,23,53.6,7,30.4,0,53,11,2.2,10.6,2.3
Mark Andrews,47436,TE,BLT,1,9,0,3,12.5,0,50.0,0.0,0,2,33.3,1,1,0,29.9,53.9,0,8,0.0,0,17,2,82.4,14,59.4,4,28.6,0,15,7,3.5,7.5,1.07,0,12.6,0,60.0,,0,0,0.0,0,2,0,70.5,69.0,1,13,0.0,0,19,3,100.0,19,36.7,5,26.3,0,29,3,1.0,9.7,1.53
Tyler Higbee,10744,TE,LA,1,9,0,26,7.3,0,33.3,0.0,0,1,0.0,0,1,0,64.7,68.8,0,26,0.0,0,16,1,100.0,16,66.0,3,18.8,0,26,25,25.0,26.0,1.63,0,7.7,0,66.7,100.0,1,1,0.0,0,1,0,72.1,54.9,0,10,5.6,2,36,4,91.7,33,75.0,6,18.2,0,25,7,1.8,6.3,0.76
Hunter Renfrow,47509,WR,LV,1,9,0,23,3.0,0,100.0,100.0,1,1,0.0,0,1,0,64.7,67.9,0,2,0.0,0,7,1,100.0,7,118.8,1,14.3,1,2,0,0.0,2.0,0.29,0,3.9,1,71.4,0.0,0,1,0.0,0,2,0,73.4,76.6,1,20,0.0,0,23,5,95.7,22,48.2,7,31.8,0,44,21,4.2,8.8,2.0
Robert Woods,7822,WR,LA,1,9,0,26,13.0,0,100.0,,0,0,0.0,0,1,0,64.7,66.2,0,22,0.0,0,17,1,100.0,17,118.8,1,5.9,0,22,9,9.0,22.0,1.29,0,9.4,0,75.0,,0,0,0.0,0,4,0,74.6,70.6,1,18,2.8,1,36,6,94.4,34,64.6,8,23.5,0,76,30,5.0,12.7,2.24
Travis Kelce,7844,TE,KC,1,8,0,16,8.0,0,0.0,,0,0,100.0,1,0,0,27.9,39.2,0,0,0.0,0,12,0,91.7,11,39.6,1,9.1,0,0,0,,,0.0,0,9.0,0,50.0,,0,0,50.0,1,0,0,28.8,43.5,0,7,6.7,1,15,1,86.7,13,58.3,2,15.4,0,7,0,0.0,7.0,0.54
Mike Gesicki,47153,TE,MIA,1,8,0,17,11.5,0,50.0,50.0,2,4,0.0,0,3,0,70.5,79.8,0,18,0.0,0,20,3,95.0,19,68.8,6,31.6,0,36,3,1.0,12.0,1.89,0,13.5,0,50.0,50.0,1,2,0.0,0,0,0,64.7,72.7,0,18,0.0,0,21,1,95.2,20,81.3,2,10.0,0,18,0,0.0,18.0,0.9
Russell Gage,44771,WR,ATL,1,8,0,2,11.5,0,75.0,100.0,1,1,0.0,0,1,0,70.5,65.9,0,20,0.0,0,8,3,100.0,8,101.0,4,50.0,0,35,14,4.7,11.7,4.38,0,5.5,0,100.0,,0,0,0.0,0,1,0,72.1,61.4,0,9,0.0,0,21,4,95.2,20,96.9,4,20.0,0,29,7,1.8,7.3,1.45
Brandon Aiyuk,84109,WR,SF,1,8,0,28,9.0,0,50.0,,0,0,0.0,0,1,0,64.7,59.1,0,19,0.0,0,23,1,87.0,20,83.3,2,10.0,0,19,7,7.0,19.0,0.95,0,16.0,0,75.0,100.0,1,1,0.0,0,2,1,70.5,67.4,0,22,0.0,0,18,3,100.0,18,114.6,4,22.2,0,48,6,2.0,16.0,2.67
Devin Singletary,40485,HB,BUF,1,8,0,4,1.0,0,100.0,100.0,1,1,0.0,0,0,0,64.7,61.6,0,3,28.6,2,7,1,71.4,5,79.2,1,20.0,0,3,2,2.0,3.0,0.6,0,1.0,2,85.7,,0,0,0.0,0,2,0,74.6,66.1,1,14,8.8,3,34,6,85.3,29,50.9,7,24.1,0,40,33,5.5,6.7,1.38
CeeDee Lamb,61570,WR,DAL,1,8,0,9,34.3,0,0.0,,0,0,,0,0,0,,52.1,1,0,0.0,0,15,0,93.3,14,0.0,3,21.4,0,0,0,,,0.0,0,,0,,,0,0,,0,0,0,64.7,80.4,0,0,0.0,0,6,0,66.7,4,0.0,0,0.0,0,0,0,,,0.0
Stefon Diggs,9579,WR,BUF,1,8,0,4,5.0,0,100.0,,0,0,0.0,0,0,0,64.7,55.0,0,5,0.0,0,10,1,100.0,10,87.5,1,10.0,0,5,0,0.0,5.0,0.5,0,9.3,2,71.4,,0,0,0.0,0,5,0,73.4,74.0,0,28,0.0,0,38,5,97.4,37,109.2,7,18.9,0,80,40,8.0,16.0,2.16
Tee Higgins,61211,WR,CIN,1,8,0,7,9.5,0,100.0,100.0,1,1,0.0,0,1,0,68.3,72.8,0,11,0.0,0,11,2,90.9,10,108.3,2,20.0,0,20,1,0.5,10.0,2.0,0,14.0,1,80.0,50.0,1,2,0.0,0,3,0,72.1,75.3,0,20,0.0,0,25,4,100.0,25,115.0,5,20.0,0,58,9,2.3,14.5,2.32
Jerry Jeudy,61103,WR,DEN,1,8,0,10,0.0,1,100.0,,0,0,0.0,0,1,0,70.5,62.5,0,16,0.0,0,16,3,87.5,14,93.1,3,21.4,0,19,19,6.3,6.3,1.36,0,9.8,1,60.0,0.0,0,1,0.0,0,2,0,70.5,76.9,0,25,0.0,0,10,3,100.0,10,93.8,5,50.0,0,50,36,12.0,16.7,5.0
Cole Kmet,60995,TE,CHI,1,8,0,6,,0,,,0,0,,0,0,0,,53.5,0,0,14.3,1,7,0,57.1,4,0.0,0,0.0,0,0,0,,,0.0,0,14.0,0,75.0,100.0,1,1,0.0,0,5,0,74.6,91.3,0,25,0.0,0,25,6,92.0,23,109.9,8,34.8,0,87,4,0.7,14.5,3.78
Keelan Cole Sr.,51593,WR,NYJ,1,8,0,22,11.7,0,0.0,,0,0,,0,0,0,,56.3,1,0,0.0,0,6,0,83.3,5,0.0,3,60.0,0,0,0,,,0.0,0,15.0,0,100.0,,0,0,0.0,0,1,0,64.7,67.0,0,15,0.0,0,7,1,100.0,7,118.8,1,14.3,0,15,0,0.0,15.0,2.14
Deebo Samuel,48274,WR,SF,1,8,0,28,5.0,0,66.7,0.0,0,1,33.3,1,1,0,29.9,53.8,0,7,0.0,0,22,2,86.4,19,71.5,3,15.8,0,10,2,1.0,5.0,0.53,0,9.0,1,50.0,,0,0,0.0,0,1,0,68.3,66.0,1,32,0.0,0,19,2,100.0,19,42.7,4,21.1,0,37,41,20.5,18.5,1.95
Elijah Moore,84302,WR,NYJ,1,8,0,22,8.7,0,66.7,100.0,1,1,0.0,0,1,0,68.3,66.2,0,12,0.0,0,10,2,100.0,10,70.1,3,30.0,0,9,0,0.0,4.5,0.9,0,17.5,0,100.0,,0,0,0.0,0,4,0,72.1,83.0,0,26,0.0,0,16,4,100.0,16,158.3,4,25.0,2,76,10,2.5,19.0,4.75
Rashod Bateman,84296,WR,BLT,1,8,0,3,11.7,0,66.7,100.0,1,1,0.0,0,1,0,68.3,69.6,0,15,0.0,0,16,2,81.3,13,86.8,3,23.1,0,21,5,2.5,10.5,1.62,0,23.0,0,50.0,0.0,0,1,50.0,1,1,0,28.9,52.3,0,13,0.0,0,24,1,100.0,24,70.8,2,8.3,0,13,0,0.0,13.0,0.54
George Kittle,11901,TE,SF,1,8,0,28,10.3,1,75.0,50.0,1,2,25.0,1,2,1,36.8,53.4,0,18,11.1,2,18,3,88.9,16,143.8,4,25.0,1,38,13,4.3,12.7,2.38,0,19.0,0,100.0,100.0,1,1,0.0,0,3,0,70.5,93.6,0,29,8.3,1,12,3,91.7,11,118.8,3,27.3,0,63,6,2.0,21.0,5.73
Diontae Johnson,33441,WR,PIT,1,7,0,25,5.0,0,100.0,100.0,1,1,0.0,0,2,0,72.1,78.3,0,22,0.0,0,13,3,84.6,11,118.8,3,27.3,0,44,29,9.7,14.7,4.0,0,6.8,0,50.0,,0,0,0.0,0,1,0,68.3,67.1,0,10,0.0,0,18,2,88.9,16,56.3,4,25.0,0,12,4,2.0,6.0,0.75
