player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,1,13,0,26,14.8,0,25.0,50.0,1,2,0.0,0,1,0,64.7,71.0,0,35,0.0,0,11,1,90.9,10,63.5,4,40.0,0,35,2,2.0,35.0,3.5,0,6.3,0,57.1,,0,0,20.0,1,1,0,41.6,53.7,0,9,0.0,0,28,4,89.3,25,67.0,7,28.0,0,29,15,3.8,7.3,1.16
Diontae Johnson,33441,WR,PIT,1,13,0,25,12.0,0,66.7,0.0,0,1,0.0,0,0,0,68.3,57.9,0,8,0.0,0,6,2,100.0,6,72.9,3,50.0,0,11,4,2.0,5.5,1.83,0,11.6,3,62.5,100.0,1,1,0.0,0,3,0,73.4,76.1,1,45,0.0,0,20,5,100.0,20,88.5,8,40.0,1,66,9,1.8,13.2,3.3
Terry McLaurin,48229,WR,WAS,1,13,0,32,18.6,0,42.9,60.0,3,5,0.0,0,2,0,70.5,87.9,0,33,0.0,0,15,3,100.0,15,112.5,7,46.7,2,59,4,1.3,19.7,3.93,0,16.8,1,50.0,33.3,1,3,0.0,0,3,0,70.5,67.6,0,23,0.0,0,22,3,90.9,20,88.2,6,30.0,0,64,3,1.0,21.3,3.2
Calvin Ridley,48262,WR,ATL,1,13,0,2,12.3,0,25.0,0.0,0,1,0.0,0,1,0,64.7,63.5,0,17,0.0,0,11,1,90.9,10,44.8,4,40.0,0,17,8,8.0,17.0,1.7,0,16.3,1,66.7,25.0,1,4,14.3,1,4,0,52.5,73.5,0,21,0.0,0,29,6,93.1,27,86.8,9,33.3,0,63,9,1.5,10.5,2.33
Deebo Samuel,48274,WR,SF,1,12,0,28,17.0,0,100.0,,0,0,0.0,0,1,0,64.7,72.8,0,26,0.0,0,3,1,100.0,3,118.8,1,33.3,0,26,9,9.0,26.0,8.67,0,9.0,1,62.5,,0,0,0.0,0,4,0,73.4,75.9,0,76,0.0,0,32,5,96.9,31,145.8,8,25.8,1,110,66,13.2,22.0,3.55
Tyreek Hill,10799,WR,KC,1,12,0,16,27.0,0,100.0,,0,0,0.0,0,2,0,68.3,91.4,0,44,0.0,0,4,2,75.0,3,158.3,2,66.7,1,55,1,0.5,27.5,18.33,0,10.3,2,83.3,,0,0,0.0,0,4,0,73.4,78.1,0,32,0.0,0,19,5,100.0,19,109.7,6,31.6,0,62,19,3.8,12.4,3.26
Mike Evans,8642,WR,TB,1,12,0,30,12.0,0,62.5,,0,0,16.7,1,2,0,49.2,60.9,0,28,0.0,0,33,5,90.9,30,90.1,8,26.7,0,69,17,3.4,13.8,2.3,0,9.5,0,50.0,,0,0,0.0,0,0,0,68.3,56.3,0,6,0.0,0,9,2,100.0,9,56.3,4,44.4,0,6,3,1.5,3.0,0.67
Antonio Brown,5718,WR,TB,1,11,0,30,14.1,0,55.6,,0,0,16.7,1,2,0,49.2,72.7,0,27,0.0,0,24,5,87.5,21,71.5,9,42.9,0,50,9,1.8,10.0,2.38,0,2.5,0,100.0,,0,0,0.0,0,1,0,68.3,71.2,0,7,0.0,0,5,2,100.0,5,93.8,2,40.0,0,13,8,4.0,6.5,2.6
DJ Moore,48267,WR,CAR,1,11,0,5,10.7,0,50.0,0.0,0,1,0.0,0,2,0,70.5,78.2,1,39,0.0,0,20,3,95.0,19,41.0,6,31.6,0,53,46,15.3,17.7,2.79,0,7.0,2,100.0,,0,0,0.0,0,1,0,68.3,65.6,0,29,0.0,0,19,2,100.0,19,118.8,2,10.5,0,37,23,11.5,18.5,1.95
Stefon Diggs,9579,WR,BUF,1,11,0,4,18.8,0,80.0,0.0,0,1,0.0,0,3,0,72.1,92.1,0,37,0.0,0,11,4,100.0,11,118.8,5,45.5,0,92,6,1.5,23.0,8.36,0,9.5,1,25.0,,0,0,0.0,0,1,0,64.7,55.6,1,16,0.0,0,13,1,100.0,13,4.2,4,30.8,0,16,5,5.0,16.0,1.23
